회사명,거래소코드,회계년도,이자보상배율,총자산증가율,유형자산증가율,유동자산증가율,자기자본증가율,매출액증가율,매출액총이익율,매출액순이익율,자기자본순이익율,총자본영업이익율,매출액영업이익률,총자본순이익률,총자본회전율,재고자산회전율,매출채권회전율,유형자산회전율,매입채무회전율,자기자본회전율,타인자본회전율,유동자산회전율,순운전자본회전율,유동비율,당좌비율,현금비율,부채비율,차입금의존도,CASH_FLOW_대_부채비율,CASH_FLOW_대_매출액비율,CASH_FLOW_대_차입금비율,자기자본구성비율,당좌자산구성비율,유동자산구성비율,매출채권_대_매입채무비율,유동부채비율,타인자본구성비율,재고자산_대_유동자산비율,재고자산_대_순운전자본비율,순운전자본비율,노동장비율,기계장비율,자본집약도,설비투자효율,총자본투자효율,부가가치율,종업원1인당부가가치,R & D 투자효율,경상개발비율,매출원가감소율여부,배당금감소율여부,변화율여부,직원감소율여부,자본증가율여부,투자활동감소율여부,기업수명주기,통계청 한국표준산업분류 10차(세세분류),회생기업1,회생기업2
세종공업(주),33530,201412,10.59,23.11,19.33,16.75,6.3,2.1,14.3,2.03,6.16,5.41,3.77,2.91,1.44,7.66,5.15,4.77,4.97,3.04,2.72,2.34,21.67,125.04,90.99,23.17,126.79,15.74,12.83,5.51,45.55,44.09,43.61,59.93,86.56,108.7,55.91,27.24,135.99,12,274131.51,192506.6,1024.83,90.08159303,24.1,18.53,246942.03,4.21,0,0,0,0,0,0,1,2,      그 외 자동차용 신품 부품 제조업,0,
세종공업(주),33530,201512,4.29,6.47,11.25,4.91,3.85,7.37,12.32,1.65,5.13,2.44,1.8,2.23,1.35,7.71,4.52,4.45,4.85,3.11,2.4,2.27,24.05,122.65,92.51,19.5,132.53,17.52,5.66,2.46,18.42,43.01,44.54,59.05,113.12,111.96,56.99,24.57,133.05,10.91,322611.41,238812.16,1105.69,85.73730309,25.02,19.08,276598.32,4.17,0,0,1,0,0,0,0,2,      그 외 자동차용 신품 부품 제조업,0,
세종공업(주),33530,201612,4.41,4.17,4.84,4.11,1.57,-3.73,13.12,1.2,3.49,2.5,2.02,1.48,1.24,7.04,4.18,3.98,4.48,2.91,2.15,2.09,38.28,112.02,81.65,20.54,138.47,18.31,9.98,4.78,31.65,41.93,43.02,59.02,93.08,125.65,58.07,27.11,252.75,6.33,344862.86,248251.21,1168.73,80.27286486,23.69,19.54,276831.3,4.72,0,0,0,0,0,0,0,2,      그 외 자동차용 신품 부품 제조업,0,
세종공업(주),33530,201712,-1.2,-5.46,-2.29,-9.94,-4.66,-10.26,10.88,-0.73,-1.94,-0.72,-0.64,-0.82,1.12,5.3,4.2,3.53,3.98,2.66,1.93,1.94,37.64,112.2,68.74,12.86,136.46,20.77,6.63,3.33,18.42,42.29,34.45,56.22,85.8,118.49,57.71,38.73,356.24,6.11,340761.4,262062.29,1100.92,67.20365172,20.8,18.08,229004.11,4.42,0,0,1,0,0,0,0,1,      그 외 자동차용 신품 부품 제조업,0,
세종공업(주),33530,201812,0.03,-3.28,-3.33,-6.03,-5.11,6.14,10.26,-1.76,-5.22,0.02,0.02,-2.19,1.24,5.4,4.96,3.85,4.79,2.96,2.14,2.24,269.65,101.74,65.55,14.48,141.03,22.7,2.08,0.96,5.36,41.49,35.19,54.63,97,129.41,58.51,35.58,2075.77,0.94,325416.9,263836.15,1032,73.86517784,23.29,18.45,240369.77,4.45,0,0,1,0,0,0,0,2,      그 외 자동차용 신품 부품 제조업,0,
세종공업(주),33530,201912,1.43,14.35,8.82,17.5,5.49,11.11,11.09,0.16,0.52,1.41,1.08,0.21,1.31,6.37,4.97,4.17,4.93,3.29,2.17,2.36,87.97,105.23,72.9,14.69,161.29,20.76,8.53,4.29,25.37,38.27,38.89,56.13,90.71,139.37,61.73,30.72,618.29,2.79,349307.29,279487.46,1195.71,73.32260425,21.42,17.46,256121.2,4.96,0,0,1,0,0,0,1,2,      그 외 자동차용 신품 부품 제조업,0,
엔브이에이치코리아(주),67570,201312,13.72,902.91,9138.04,681.78,488.39,2882.57,12.42,3.52,19.23,4.36,5.08,10.91,2.23,166.83,8.58,11.3,9.74,3.92,5.14,3.91,27.09,120.6,107.21,49.63,136.51,16.86,8.26,3.15,37.16,42.28,55.17,62.06,81.98,121.71,57.72,11.1,65,10.6,254866.83,161569.69,886.66,88.34265648,25.39,17.68,225156.13,1.2,0,0,0,0,0,0,1,2,      그 외 자동차용 신품 부품 제조업,0,
엔브이에이치코리아(주),67570,201412,11.58,-7.45,2.37,-15.85,-4.76,4.11,10.32,-1.88,-6.79,4.85,3.12,-2.91,1.55,22.87,5.89,4.82,6.11,3.62,2.72,2.62,56.73,111.22,100.93,31.21,129.85,19.43,4.16,1.46,12.1,43.51,51.2,56.43,119.42,116.61,56.49,9.26,91.74,5.69,268452.23,172831.53,820.62,64.88159895,21.22,13.14,174176.1,1.3,0,0,0,0,0,0,0,4,      그 외 자동차용 신품 부품 제조업,0,
엔브이에이치코리아(주),67570,201512,6.98,18.73,17.26,21.62,-4,5.17,9.78,-1.26,-5.03,4.47,2.87,-1.96,1.55,30.36,5.47,4.61,6.56,3.98,2.55,2.72,86757.7,100.01,92.91,32.56,184.26,25.41,4.19,1.9,10.68,35.18,53.7,57.8,100.17,164.3,64.82,7.1,124417.38,0,272814.88,181403.42,928.14,68.36380648,20.09,14.04,186506.63,1.54,0,0,0,0,0,0,1,2,      그 외 자동차용 신품 부품 제조업,0,
엔브이에이치코리아(주),67570,201612,6.74,19.02,41.96,9.5,18.46,6.98,10.61,5.46,21.75,5.29,3.78,7.63,1.4,28.18,5.12,3.78,5.05,3.98,2.15,2.53,-51.09,91.35,83.26,23.71,185.61,23.76,13.63,6.88,37.27,35.01,48.47,53.18,78.4,166.26,64.99,8.86,-93.61,-5.03,400320.95,229588.98,1047.24,69.92553138,26.73,20.78,279926.55,1.68,0,0,0,0,0,0,0,3,      그 외 자동차용 신품 부품 제조업,0,
엔브이에이치코리아(주),67570,201712,3.37,5.29,16.4,-1.41,15.69,-3.17,10.05,1.16,3.84,2.5,2.06,1.41,1.21,22.58,5.6,2.88,5,3.3,1.92,2.36,105.82,104.7,94.3,45.45,159.93,24.92,12.39,6.45,30.6,38.47,44.84,49.79,79.26,123.61,61.53,9.93,221.27,2.24,462484.13,277469.87,1121.23,55.43669926,22.87,19.33,256385.94,1.57,0,0,0,0,0,0,0,2,      그 외 자동차용 신품 부품 제조업,0,
엔브이에이치코리아(주),67570,201812,0.39,55.16,34.09,34.78,-0.53,12.75,8.78,-2.58,-8.96,0.51,0.49,-2.69,1.05,22.82,7.07,2.58,6.41,3.48,1.49,2.28,-24.32,85.95,78.63,23.35,305.46,43.62,4.03,3.53,6.96,24.66,39.57,43.25,79.07,204.03,75.34,8.52,-52.11,-7.07,583156.05,309798.52,1773.78,43.2559825,14.22,16.55,252249.88,1.42,0,0,0,0,0,0,1,2,      그 외 자동차용 신품 부품 제조업,0,
엔브이에이치코리아(주),67570,201912,1.94,9.8,14.56,-1.63,2.48,32.85,11.57,1.5,6.87,3.55,3.26,1.64,1.09,28.02,7.52,2.79,7.4,4.57,1.43,2.66,-12.74,70.36,64.54,17.52,334.45,44.89,3.28,2.43,5.62,23.02,35.54,38.75,98.12,239.25,76.98,8.28,-19.65,-16.32,717797.6,376513.03,1942.9,57.53459001,21.26,20.44,412981.91,1.66,0,0,1,0,0,0,0,2,      그 외 자동차용 신품 부품 제조업,1,
이원컴포텍(주),88290,201112,3.01,5.21,18.15,0.15,4.57,11.19,10.86,2.82,5.9,3.36,2.6,3.64,1.29,12.97,14.68,4.41,7.4,2.09,3.37,1.92,8.65,179.59,156.79,90.3,62.46,0,20.77,6.35,0,61.55,57.27,65.6,45.86,59.34,38.45,12.7,28.65,29.07,76257.71,57470.67,253.03,83.05670246,25.03,19.9,63337.14,0,0,0,0,0,0,0,0,3,      그 외 자동차용 신품 부품 제조업,0,
이원컴포텍(주),88290,201212,-0.7,-5.26,22.42,-20.82,-1.12,-9.69,9.74,0.24,0.44,0,0,0.28,1.17,12.81,13.86,3.3,7.19,1.87,3.14,1.93,9.14,191.77,163.42,98.45,55.97,0,22.13,6.6,0,64.11,46.87,55,46.09,44.74,35.89,14.78,30.89,26.32,84639.07,52572.72,213.52,0,0,0,0,0,0,0,0,0,0,0,0,4,      그 외 자동차용 신품 부품 제조업,0,
이원컴포텍(주),88290,201312,-59.37,37.46,5.5,16.93,1.92,6.33,-2.23,-11.38,-19.13,-12.38,-12.85,-10.43,1.08,14.6,8.27,3.11,5.99,1.98,2.37,2.14,171.22,102.13,74.13,15.22,125.46,13.11,-6.65,-3.75,-35.64,44.35,34.72,47.83,18.32,105.58,55.65,27.41,1315.74,1,86422.66,60741.62,241.75,27.77243792,9.93,11.64,24001.68,0,0,0,1,0,1,0,0,1,      그 외 자동차용 신품 부품 제조업,0,
이원컴포텍(주),88290,201412,-3.73,7.65,12.4,7.65,-9.79,40.38,5.66,-3.94,-11.17,-2.27,-1.97,-4.54,1.15,7.15,15.2,2.69,6.18,2.84,1.94,2.41,-26.96,85.29,54.65,2.97,169.05,24.59,-14.1,-7.97,-36.04,37.17,30.65,47.83,41.56,150.88,62.83,35.92,-208.2,-8.25,86336.35,57628.74,210.68,47.5763867,19.5,17.53,41075.71,0,0,0,1,0,1,0,0,1,      그 외 자동차용 신품 부품 제조업,0,
이원컴포텍(주),88290,201512,-5.77,7.62,-7.91,14.71,4.49,12.96,3.62,1.87,6.17,-3.78,-3.12,2.26,1.21,6.48,10.74,2.99,6.85,3.31,1.91,2.45,312.87,101.49,64.12,5.03,177.11,29.55,-9.17,-5.02,-19.84,36.09,32.21,50.98,58.95,139.2,63.91,36.82,2514.51,0.75,84201.85,60084.11,225.21,63.21785953,23.64,20.24,53230.61,0,0,0,0,0,0,0,0,1,      그 외 자동차용 신품 부품 제조업,0,
이원컴포텍(주),88290,201612,-13.73,-16.24,0.39,-27.28,-19.15,-4.16,-6.38,-10.42,-35.73,-14.64,-12.02,-12.69,1.22,6.99,8.28,2.98,5.24,3.43,1.89,2.54,-51.6,89.53,52.6,6.58,187.07,25.83,4.73,2.31,11.94,34.83,26.01,44.26,44.74,141.93,65.17,41.24,-352.5,-5.18,127775.66,89007.1,284.87,0,10.67,7.98,30389.18,0,0,0,0,0,0,0,1,3,      그 외 자동차용 신품 부품 제조업,0,
이원컴포텍(주),88290,201712,-7.33,27.93,48.04,14.54,-3.09,9.65,-0.68,-9.22,-39.38,-6.96,-5.41,-11.85,1.29,7.54,8.32,2.63,4.87,4.27,1.84,3.09,-26.35,82.01,48.22,3.11,278.97,39.35,2.59,1.66,4.84,26.39,23.3,39.63,57.55,183.12,73.61,41.21,-187.84,-8.69,201837.49,95584.61,401.3,12.46129869,6.27,5.47,25151.57,0,0,0,0,0,0,0,1,1,      그 외 자동차용 신품 부품 제조업,0,
이원컴포텍(주),88290,201812,1.72,-8.24,-14.55,0.55,-9.48,7.7,7.55,-3.84,-18.84,1.76,1.37,-4.94,1.29,7.52,7.06,2.56,5.24,4.91,1.74,3.1,-22.29,78.26,50.8,0.86,284.17,35.9,0.22,0.12,0.46,26.03,28.19,43.42,72.06,213.15,73.97,35.09,-126.31,-12.06,316577.38,132061.06,655.48,20.59591244,9.95,7.4,65202,0,0,0,0,0,0,0,0,4,      그 외 자동차용 신품 부품 제조업,0,
이원컴포텍(주),88290,201912,3.7,15.56,2.54,28.34,130.76,8.63,7.66,4.95,16.8,3.84,2.84,6.71,1.35,10.23,7.38,2.98,7.17,3.39,2.26,2.95,17.9,141.38,113.15,28.39,92.38,12.05,13.56,5.15,54.04,51.98,38.6,48.22,119.69,65.62,48.02,19.97,68.22,14.11,289856.57,126661.04,676.32,40.59218204,17.4,13.77,117659.11,0,0,0,0,0,0,0,0,2,      그 외 자동차용 신품 부품 제조업,0,1
케이비아이동국실업(주),1620,201112,12.27,18.77,17.91,53.23,11.48,25.8,9.06,6.41,15.69,6.85,5.4,8.14,1.27,56.24,5.11,4.41,4.98,2.45,2.63,3.43,-141.18,96.14,91.26,5.39,98.68,7.39,15.29,6.5,102.69,50.33,39.14,41.24,82.36,85.21,49.67,5.08,-126.47,-1.66,264162.42,286482.71,930.9,68.57237577,19.46,16.66,181142.44,0,0,0,0,0,0,0,1,2,      그 외 자동차용 신품 부품 제조업,0,
케이비아이동국실업(주),1620,201212,17.5,8.04,25.78,3.64,7.68,14.84,10.24,3.14,8.05,6.37,4.94,4.04,1.29,58.97,4.51,4.15,4.62,2.57,2.59,3.2,37.95,119.83,114.24,9.63,99.33,10.8,16.56,6.64,76.41,50.17,37.71,39.56,102.06,65.8,49.83,4.66,28.16,6.55,266692.41,296433.53,957.11,59.01005774,16.44,13.24,157375.35,0,0,0,1,0,0,0,0,2,      그 외 자동차용 신품 부품 제조업,0,
케이비아이동국실업(주),1620,201312,6.36,53.18,82.99,60.04,13.7,18.24,9.41,4.8,13.14,3.38,2.91,5.56,1.16,26.43,4.25,3.11,5.35,2.74,2.01,2.85,-52.49,91.88,79.94,11.3,168.54,20.61,3.25,2.13,9.89,37.24,35.96,41.33,109.49,120.79,62.76,12.99,-146.98,-3.65,478261.65,386866.07,1382.6,51.55396052,17.83,18.6,246562.82,0,0,0,0,0,0,0,1,2,      그 외 자동차용 신품 부품 제조업,0,
케이비아이동국실업(주),1620,201412,0.3,6.41,8.79,11.39,-4.02,44.53,7.01,-0.71,-2.7,0.38,0.28,-0.95,1.34,22.8,4.87,3.33,6.99,3.8,2.08,3.17,-36.42,85.82,74.76,6.85,197.73,24.06,3.19,1.63,8.8,33.59,37.69,43.26,110.56,150.09,66.41,12.89,-77.99,-7.15,546055.04,418335.27,1391.91,45.61345766,17.89,13.74,249074.58,0,0,0,0,0,0,0,0,2,      그 외 자동차용 신품 부품 제조업,0,
케이비아이동국실업(주),1620,201512,2.48,10.52,16.37,5.98,5.16,-7.44,8.49,0.78,2.75,2.36,2.06,0.9,1.14,14.71,4.58,2.73,6.24,3.5,1.7,2.7,-14.08,72.82,57.85,10.91,212.89,33.35,6.8,4.24,13.87,31.96,32.96,41.49,111.65,178.27,68.04,20.55,-55.04,-15.49,656431.08,491730.16,1612.14,51.44080728,20.95,19.21,337673.45,0,0,0,0,0,0,0,1,2,      그 외 자동차용 신품 부품 제조업,1,
케이비아이동국실업(주),1620,201612,3.2,10.57,6.45,21.43,5.1,0.58,10.48,2.49,8.35,3.03,2.9,2.6,1.04,8.91,5.04,2.48,5.9,3.35,1.51,2.39,-23.12,84.15,61.59,6.57,229.18,37.06,4.99,3.5,9.38,30.38,33.34,45.56,102.73,178.22,69.62,26.81,-142.39,-8.58,629031.06,482022.95,1687.22,58.13556294,21.67,21.85,365690.75,0,0,0,0,0,0,0,0,2,      그 외 자동차용 신품 부품 제조업,0,1
케이비아이동국실업(주),1620,201712,-5.38,-12.98,5.2,-33.49,-5.2,-3.83,3.03,-6.83,-22.01,-6.22,-6.1,-6.97,1.02,9.07,5.63,2.25,5.79,3.22,1.49,2.51,-9.93,61.19,44.66,5.11,202.17,30.07,10.55,6.44,23.48,33.09,25.42,34.82,84.96,171.97,66.91,27.01,-42.59,-22.09,732508.94,629365.43,1559.94,27.23093887,12.79,11.66,199469.06,0,0,0,0,0,0,0,0,3,      그 외 자동차용 신품 부품 제조업,0,
케이비아이동국실업(주),1620,201812,-1.68,3.86,1.95,6.35,-1.31,8.13,7.22,-1.55,-5.6,-2.17,-1.87,-1.81,1.16,11.73,7.55,2.35,6.89,3.61,1.72,3.3,-9.48,59.7,44.64,11.84,217.98,28.22,15.62,9.38,37.94,31.45,26.66,35.66,89.46,189.93,68.55,25.22,-37.37,-24.07,693491.29,624537.67,1537.12,43.51490519,19.63,17.2,301772.08,0,0,0,0,0,0,0,0,3,      그 외 자동차용 신품 부품 제조업,0,
케이비아이동국실업(주),1620,201912,-2.13,-1.86,-4.74,3.8,-1.65,-5.42,7.27,0.04,0.15,-2.48,-2.27,0.05,1.09,13.2,7.28,2.26,7.03,3.46,1.59,2.97,-9.65,62.33,51.94,14.58,217.33,31.27,12.18,7.58,26.66,31.51,31.43,37.71,88.95,192,68.49,16.67,-27.57,-22.79,680835.22,870485.11,1541.84,57.19660424,25.26,22.96,389414.63,0,0.027828194,0,0,0,0,0,1,2,      그 외 자동차용 신품 부품 제조업,0,
평화산업(주),90080,201112,-0.24,11.98,-8.46,26.23,-10.74,13.12,5.41,-0.98,-5.03,-0.47,-0.28,-1.68,1.71,20.74,2.94,11.88,5.21,5.13,2.57,2.14,7.73,198.58,179.87,6.06,235.22,26.68,6.61,2.86,17.38,29.83,76.6,84.57,178.49,142.76,70.17,9.42,18.98,41.98,29044.62,82375.89,244.33,203.3359943,24.17,14.91,59058.18,0.09,0.027070339,0,0,0,0,0,0,1,      그 외 자동차용 신품 부품 제조업,0,
평화산업(주),90080,201212,1.68,4.24,-10.69,6.8,-12.14,18.37,8.03,-1.78,-12.18,3.38,1.8,-3.34,1.88,23.08,3.17,15.54,5.67,6.85,2.59,2.2,9.58,179.74,165.15,4.97,297.72,21.49,0.21,0.08,0.72,25.14,79.61,86.64,158.04,191.72,74.86,8.12,18.3,38.44,28680.19,85391.97,256.56,0,23.45,12.74,60170.85,0.07,0.021665489,0,1,0,0,0,0,3,      그 외 자동차용 신품 부품 제조업,1,
평화산업(주),90080,201312,0.59,-2.33,9.03,-4.53,4.72,4.82,6.37,0.77,5.75,1.14,0.58,1.5,1.95,23.79,3.45,16.52,5.49,7.5,2.64,2.28,33.46,116.21,104.74,15.05,270.95,26.56,11.77,4.35,32.39,26.96,76.34,84.69,141.84,270.36,73.04,9.87,70.76,11.81,27592.28,82875.76,231.84,257.3994746,30.63,15.5,71022.38,0.01,0.026086643,0,0,0,0,0,0,3,      그 외 자동차용 신품 부품 제조업,0,
평화산업(주),90080,201412,-0.2,136.51,683.96,15.34,207.68,77.61,6.28,-0.94,-5.97,-0.5,-0.24,-1.95,2.09,25.78,5.38,6.36,8.18,6.39,3.1,3.85,44.49,119.27,98.31,0.92,185.14,11.17,10.28,4.5,59.79,35.07,34.05,41.3,136.77,98.75,64.93,17.57,108.77,6.67,80878.12,113958.41,198.77,61.50572521,25.03,16.86,49744.67,0,0.026829343,0,0,0,1,0,0,4,      그 외 자동차용 신품 부품 제조업,0,
평화산업(주),90080,201512,0.2,1.91,1.27,3.54,5.43,33.77,6.42,0.9,4.95,0.39,0.2,1.77,1.97,25.1,5.99,4.77,9.36,5.51,3.06,4.72,-43.89,82.54,67.97,2.43,175.6,11.22,10.97,3.59,62.33,36.28,34.56,41.96,150.14,140.12,63.72,17.65,-83.45,-8.88,84891.12,125117.84,212.25,87.43213111,34.97,17.95,74222.12,0,0.029835585,0,1,0,0,0,0,2,      그 외 자동차용 신품 부품 제조업,0,
평화산업(주),90080,201612,0.17,0.48,7.25,-7.43,-1.29,2.19,6.12,0.52,2.89,0.32,0.16,1.04,1.99,22.51,6.49,4.67,9.26,5.52,3.1,4.93,-46.18,81.84,62.46,0.6,180.54,19.75,12.19,3.96,39.74,35.64,29.51,38.66,120.24,132.53,64.36,23.67,-106.67,-8.58,77060.85,115825.37,180.01,78.61343645,33.65,16.99,60580.19,0,0.032538277,0,0,0,0,0,1,3,      그 외 자동차용 신품 부품 제조업,0,
평화산업(주),90080,201712,-3.08,8.01,26.32,-0.77,15.84,-0.77,2.7,-2.44,-12.48,-5.17,-2.73,-4.62,1.89,21.28,6.91,3.96,8.91,5.11,3,5.1,-32.56,76.06,58.57,0.79,161.59,17.16,10.17,3.45,36.6,38.23,27.35,35.52,120.68,122.16,61.77,23,-73.06,-11.18,107821.73,133672.15,212.51,56.099047,28.46,15.64,60486.96,0,0.018159306,0,0,0,0,0,0,3,      그 외 자동차용 신품 부품 제조업,0,
평화산업(주),90080,201812,-4.32,0.04,-25.97,47.42,-67.52,3.48,1.33,-13.12,-97.63,-9,-4.78,-24.72,1.88,16.35,6.01,4.22,7.9,7.44,2.52,4.29,-14.51,66.85,48.25,0.11,705.72,30.38,-2.56,-1.19,-7.37,12.41,37.78,52.34,118.85,630.89,87.59,27.83,-56.1,-25.96,83105.28,135325.77,220.48,26.75009637,10.08,5.36,22230.74,0,0.023032608,0,1,0,0,0,1,1,      그 외 자동차용 신품 부품 제조업,0,
평화산업(주),90080,201912,-0.51,8.85,8.3,11.33,51.21,5.19,4.61,-2.04,-25.93,-1.24,-0.65,-3.87,1.9,12.44,5.14,5.01,8.33,12.7,2.23,3.58,-21.42,75.91,55.32,0.17,480.04,37.28,-11.96,-5.44,-26.56,17.24,39.01,53.53,184.25,409.07,82.76,27.13,-85.49,-16.99,87132.56,139114.88,242.09,59.17119779,21.3,11.7,51557.38,0,0,0,0,0,0,0,0,1,      그 외 자동차용 신품 부품 제조업,0,
한일단조공업(주),24740,201112,1.55,15.75,9.67,24.35,-0.54,34.66,11.99,1.14,1.69,3.03,4.44,0.78,0.68,3.57,4.14,1.2,10.58,1.48,1.27,1.79,-336.57,99.05,52.63,7.16,133,41.16,-1.42,-1.27,-1.97,42.92,20.93,39.39,203.25,92.67,57.08,46.86,-4881.57,-0.38,544942.25,334360.58,1051.07,21.2027341,10.99,17.27,115542.66,0,0,0,0,0,0,0,0,2,      그 외 자동차용 신품 부품 제조업,0,
한일단조공업(주),24740,201212,0.64,4.49,1.36,9.8,-3.31,9.07,9.17,-1.71,-2.82,1.36,2.01,-1.16,0.68,3.4,4.12,1.24,10.69,1.64,1.16,1.68,61.1,105.54,60,14.42,151.79,44.97,1.25,1.13,1.67,39.71,23.53,41.39,311.57,98.75,60.29,43.16,821.49,2.17,546663.73,342962.38,1028.63,17.72643679,9.42,14.18,96904,0,0,0,0,0,0,0,0,1,      그 외 자동차용 신품 부품 제조업,0,
한일단조공업(주),24740,201312,1.06,-3.77,-2.65,-7.14,-4.81,-0.61,10.2,-2.91,-4.96,2.23,3.31,-1.96,0.67,3.36,4.25,1.24,11.26,1.7,1.11,1.65,-1169.19,99.71,54.4,13.65,154.53,42.81,5.38,4.76,7.63,39.29,21.79,39.94,206.1,101.97,60.71,45.44,-15463.98,-0.12,550059.54,371447.53,1019.67,19.28084551,10.4,15.16,106056.13,0,0,0,1,0,0,0,0,3,      그 외 자동차용 신품 부품 제조업,1,
한일단조공업(주),24740,201412,1.03,1.91,7.99,-5.98,-0.43,2.77,9.6,-0.29,-0.52,2.13,3.04,-0.2,0.7,3.8,4.45,1.24,11.17,1.8,1.14,1.82,-11.75,75.77,44.7,8.5,160.51,49.75,9.64,8.58,11.94,38.39,21.74,36.85,289.95,126.7,61.61,41.01,-128.27,-11.78,541073.4,380569.2,984.68,21.03691345,11.56,16.71,113825.14,0,0,0,1,0,0,0,1,2,      그 외 자동차용 신품 부품 제조업,0,1
한일단조공업(주),24740,201512,1.9,-1.51,1.31,-6.65,1.7,5.87,10.9,1.45,2.74,3.12,4.23,1.07,0.74,4.48,4.64,1.26,15.06,1.89,1.21,2.06,-9.98,70.09,41.45,9.06,152.28,48.65,11.18,9.08,13.88,39.64,20.66,34.93,353.62,125.73,60.36,40.86,-95.74,-14.91,563601.5,420254.39,983.83,24.59295811,14.09,18.94,138606.28,0,0,0,0,0,0,0,0,3,      그 외 자동차용 신품 부품 제조업,0,1
한일단조공업(주),24740,201612,1.62,-1.2,1.99,-6.19,8.41,-20.23,11.32,2.69,3.86,2.45,4.1,1.6,0.6,3.53,4.26,0.99,13.82,1.44,1.02,1.75,-7.65,67.87,35.7,8.64,129.91,45.62,13.32,12.53,16.5,43.49,17.45,33.17,282.84,112.36,56.51,47.39,-100.09,-15.7,595097,463302.76,996.07,24.17827003,14.45,24.05,143884.16,0,0,0,0,0,0,0,0,3,      그 외 자동차용 신품 부품 제조업,0,1
한일단조공업(주),24740,201712,0.19,14.89,5.06,32.79,4.41,10.28,7.5,-1.6,-2.38,0.3,0.48,-0.99,0.62,3.6,4.77,1.05,11.37,1.49,1.05,1.72,-10.04,76.96,45.02,17.31,153,48.14,4.57,4.8,5.74,39.53,22.43,38.33,202.51,126.03,60.47,41.5,-138.59,-11.48,574425.25,461872.33,1065.27,18.37336426,9.91,17.19,105541.24,0,0,0,1,0,0,0,1,1,      그 외 자동차용 신품 부품 제조업,0,
한일단조공업(주),24740,201812,0.14,-1.51,5.68,-8.18,18.11,14.56,6.72,-0.58,-0.89,0.23,0.35,-0.38,0.67,3.76,4.87,1.14,13.24,1.53,1.18,1.8,-15.99,80.99,42.29,7.9,110.97,43.79,0.86,0.67,1.03,47.4,18.66,35.74,377.74,93.1,52.6,47.78,-203.55,-8.39,670523.95,534970.07,1138.34,19.64090157,11.57,17.25,131696.95,0,0.010178816,0,1,0,0,0,0,3,      그 외 자동차용 신품 부품 제조업,0,
한일단조공업(주),24740,201912,1.47,2.54,3.46,-0.11,5.92,-7.49,11.51,2.51,3.19,2.48,4.04,1.54,0.61,3.11,4.83,1.01,15.06,1.27,1.18,1.74,-14.3,80.45,39.28,11.9,104.23,40.28,11.01,9.29,13.95,48.96,17,34.82,246.07,88.39,51.04,51.18,-210.58,-8.46,767183.18,638002.12,1318.97,23.84979794,13.87,22.93,182971.64,0,0.01045209,0,0,0,0,0,0,3,      그 외 자동차용 신품 부품 제조업,0,
현대위아(주),11210,201112,6.88,294.87,1612.38,238.04,165.91,309.11,9.12,3.77,23.41,12.64,5.27,9.04,2.4,14.65,6.57,9.87,8.88,6.21,3.91,3.66,23.9,124.77,88.26,16.19,184.39,9.69,4.85,2.09,32.48,35.16,44.83,63.37,101.28,144.45,64.84,29.26,147.42,12.58,492257.3,344838.17,1826.83,60.13874746,16.21,10.78,296037.38,0.09,0.012003928,0,0,0,0,0,1,2,      그 외 자동차용 신품 부품 제조업,0,
현대위아(주),11210,201212,12.01,7.54,14.25,3.47,25.86,9.83,11.73,6.05,25.14,12.23,7.69,9.62,1.59,8.55,4.6,5.36,5.74,4.16,2.58,2.56,14.06,155.8,118.86,20.39,143,7.85,13.64,5.23,102.24,41.15,46.52,60.98,91.18,95.1,58.85,23.71,66.2,21.84,509996.76,365971.78,1827.2,74.54668607,20.81,13.55,380185.68,0.1,0.013563324,0,0,0,0,0,1,3,      그 외 자동차용 신품 부품 제조업,0,
현대위아(주),11210,201312,15.66,6.27,13.61,-0.71,22.8,1.01,11.57,5.99,20.27,11.22,7.46,9.01,1.5,9.34,4.88,4.75,6.34,3.38,2.71,2.55,11.5,180.34,135.98,22.73,110.29,7.32,21.8,7.84,156.24,47.55,42.96,56.97,104.73,66.43,52.45,24.6,55.22,25.38,556719.51,366474.64,1817.67,65.6250129,20.1,13.78,365347.25,0.16,0.014288704,0,0,0,0,0,0,3,      그 외 자동차용 신품 부품 제조업,0,
현대위아(주),11210,201412,15.25,22.16,21.43,24.69,23.26,7.1,10.93,5.78,17.02,9.74,6.92,8.13,1.41,9.99,4.88,4.32,6.45,2.94,2.69,2.44,9.37,188.57,151.8,26.41,108.41,6.54,15.83,6.44,125.91,47.98,46.81,58.15,99.32,64.27,52.02,19.5,41.51,27.31,527615.66,344759.33,1776.04,56.83536818,16.88,13.2,299872.3,0.19,0.016802971,0,0,0,1,0,0,2,      그 외 자동차용 신품 부품 제조업,0,
현대위아(주),11210,201512,12.54,12.56,20.46,4.94,11.03,3.8,10.67,4.15,10.87,7.94,6.35,5.18,1.25,9.69,4.76,3.71,6.06,2.62,2.39,2.23,8.86,196.59,154.27,31.71,111.28,7.33,15.27,6.82,109.8,47.33,42.55,54.22,100.59,58.27,52.67,21.52,43.81,26.64,520075.58,355325.77,1938.83,54.56362112,14.64,12.41,283772.07,0.16,0.018659835,0,0,0,0,0,1,2,      그 외 자동차용 신품 부품 제조업,0,
