회사명,거래소코드,회계년도,이자보상배율,총자산증가율,유형자산증가율,유동자산증가율,자기자본증가율,매출액증가율,매출액총이익율,매출액순이익율,자기자본순이익율,총자본영업이익율,매출액영업이익률,총자본순이익률,총자본회전율,재고자산회전율,매출채권회전율,유형자산회전율,매입채무회전율,자기자본회전율,타인자본회전율,유동자산회전율,순운전자본회전율,유동비율,당좌비율,현금비율,부채비율,차입금의존도,CASH_FLOW_대_부채비율,CASH_FLOW_대_매출액비율,CASH_FLOW_대_차입금비율,자기자본구성비율,당좌자산구성비율,유동자산구성비율,매출채권_대_매입채무비율,유동부채비율,타인자본구성비율,재고자산_대_유동자산비율,재고자산_대_순운전자본비율,순운전자본비율,노동장비율,기계장비율,자본집약도,설비투자효율,총자본투자효율,부가가치율,종업원1인당부가가치,R & D 투자효율,매출원가감소율여부,배당금감소율여부,변화율여부,직원감소율여부,자본증가율여부,투자활동감소율여부,기업수명주기,통계청 한국표준산업분류 10차(세세분류),회생기업1,회생기업2
(주)토탈소프트뱅크,45340,201912,25.5,4.88,-0.6,14.12,26.58,1.61,47.11,21.81,25.64,0,0,12.35,0.57,75,3.51,1.28,1039.24,1.18,1.09,1.13,3.26,286.92,284.21,165.26,90.19,0,9.47,8.12,0,52.58,51.57,52.07,56604.44333,34.51,47.42,0.95,1.45,33.92,87372.73,0,203.47,0,0,0,0,20.54,0,0,0,0,0,0,4,      시스템 소프트웨어 개발 및 공급업,0,0
(주)투비소프트,79970,201112,238.35,21.21,-7.66,16.68,16.81,18.45,51.75,10.5,15.51,0,0,12.02,1.14,14.35666667,2.11,33.89,27.73,1.48,5.09,1.66,4.68,293.87,293.87,47.85,31.19,0,30.77,7,0,76.23,67.61,67.61,1078.62,30.18,23.77,0,0,44.61,2804.07,0,94.75,0,0,0,0,8.77,0,0,0,0,0,0,2,      시스템 소프트웨어 개발 및 공급업,0,0
(주)투비소프트,79970,201212,1975.06,11.9,5.05,13.93,18.86,24.83,55.13,10.9,17.23,13.31,10.69,13.57,1.23,14.35666667,2.27,42.97,22.87,1.56,5.78,1.8,4.65,364.95,364.95,57.21,25.09,0,61.09,9.98,0,79.94,69.17,69.17,873.6,23.71,20.06,0,0,50.22,2198.36,0,94.97,3360.470141,77.79,66.66,73875.15,8.01,0,0,0,0,0,0,2,      시스템 소프트웨어 개발 및 공급업,0,0
(주)투비소프트,79970,201312,15.81,35.35,-7.64,48.5,17.35,0.99,58.98,10.44,14.16,12.21,12.2,10.45,1,14.35666667,2.19,44.33,25.18,1.36,3.83,1.37,2.89,482.47,482.47,168.48,44.28,0,49.52,17.45,0,69.31,75.89,75.89,1677.03,22.69,30.69,0,0,60.16,2116.97,0,129.04,3715.499349,60.96,70,78655.83,7.53,0,0,0,0,0,1,2,      시스템 소프트웨어 개발 및 공급업,0,0
(주)투비소프트,79970,201412,29.78,-1.56,16.55,-28.21,16.09,8.28,59.55,7.61,9.58,6.92,7.28,7.23,0.95,14.35666667,2.48,46.17,39.6,1.26,3.87,1.45,5.14,306.65,306.65,81.23,22.35,0,79.35,15.13,0,81.73,55.34,55.34,1514.14,22.08,18.27,0,0,37.3,2260.27,0,123.69,3624.417237,66.23,69.16,81921.5,11.95,0,0,0,0,0,0,3,      시스템 소프트웨어 개발 및 공급업,0,0
(주)투비소프트,79970,201512,2867.48,9.24,-4.69,6.43,9.43,1.31,59.22,5.78,6.55,3.15,3.4,5.36,0.93,14.35666667,2.41,44.5,33.94,1.13,5.1,1.7,4.94,300.8,300.8,76.28,22.14,0,35.67,7.28,0,81.88,53.92,53.92,1330.18,21.89,18.12,0,0,35.99,2118.94,0,134.11,3861.748231,61.02,68.7,81828.28,13.34,0,1,0,0,0,0,2,      시스템 소프트웨어 개발 및 공급업,0,0
(주)투비소프트,79970,201612,3.15,119.05,26.72,77.99,41.41,22.74,47.44,-1.24,-1.37,4.47,6.54,-0.85,0.68,14.35666667,2.45,49.36,26.37,1.1,1.8,1.45,-30.68,93.11,93.11,22.35,89.2,0,2.7,2.56,0,52.85,43.81,43.81,921.47,89.03,47.15,0,0,-3.24,2137.69,0,295.97,3700.449856,26.73,53.7,79104.21,6.44,0,1,0,0,0,1,2,      시스템 소프트웨어 개발 및 공급업,0,0
(주)투비소프트,79970,201712,-8.82,22.11,448.76,-12.25,11.77,0.7,40.58,-65.01,-58.21,-11.45,-25.36,-29.33,0.45,13.62,2.54,13.71,19.98,0.9,0.91,1.22,-4.14,61.35,54.37,9.04,106.7,2.37,-2.5,-3.14,-54.45,48.38,27.9,31.48,619.83,106.07,51.62,11.38,-18.06,-19.83,7149.47,3897.81,356.05,-401.8679437,-8.07,-19.66,-28731.44,8.85,0,0,0,0,0,0,1,      시스템 소프트웨어 개발 및 공급업,0,0
(주)투비소프트,79970,201812,-4.83,10.01,-46.01,62.63,28.37,36.68,32.3,-46.69,-47.4,-9.33,-17.47,-24.94,0.53,13.25,3.59,14.38,17.05,1.02,1.13,1.36,7.89,138.42,132.61,17.59,77.12,2.91,-7.25,-6.19,-108.28,56.46,44.59,46.54,370.39,59.56,43.54,4.2,15.14,12.92,7407.95,3851.66,381.78,39.76411318,0.77,1.51,2945.7,12.68,0,1,0,0,0,1,1,      시스템 소프트웨어 개발 및 공급업,0,0
(주)투비소프트,79970,201912,-6.45,-18.52,-2.13,-13.26,-20.07,-24.37,42.58,-52.64,-39.97,-11.26,-26.49,-22.37,0.42,16.2,2.46,15.68,13.43,0.76,0.97,0.89,15.86,113.69,111.5,18.15,80.54,1.58,-4.38,-4.13,-124,55.39,48.59,49.55,313.16,78.68,44.61,1.93,16.01,5.97,8981.89,3785.64,309.95,361.6585088,10.48,22.14,32483.78,6.32,0,0,0,0,0,0,4,      시스템 소프트웨어 개발 및 공급업,0,0
(주)파수,150900,201312,9.44,-72.58,-98.63,-60.29,-72.02,-89.25,59.45,8.46,3.62,2.2,6.67,2.73,0.29,0.71,1.95,0.75,3.87,0.38,1.18,0.56,2.56,434.51,434.51,102.09,30.75,0,141.16,48.91,0,76.48,69.2,69.2,685.08,20.82,23.52,0,0,53.27,3365.11,0,137.03,0,33.9,49.8,46450.39,11.29,0,0,0,0,0,1,2,      시스템 소프트웨어 개발 및 공급업,0,0
(주)파수,150900,201412,15.56,5.1,41.74,-6.08,4.58,8.27,65.16,9.43,8.88,5.06,7.04,6.77,0.72,0.71,2.02,24.83,20.76,0.94,3.03,1.1,2.95,434.23,434.23,78.71,31.4,6.06,22.57,7.69,88.94,76.11,61.84,61.84,1711.96,18.71,23.89,0,0,47.6,3058.58,0,139.16,1938.352895,42.6,60.76,59286.12,11.49,0,0,0,0,0,0,3,      시스템 소프트웨어 개발 및 공급업,0,0
(주)파수,150900,201512,15.1,24.54,37.76,16.36,4.13,9.35,53.63,3.37,3.33,0.71,1.04,2.3,0.68,0.71,1.91,19.47,18.92,0.99,2.22,1.15,2.81,413.22,413.22,129.99,57.15,4.87,7.04,4.16,52.57,63.63,57.78,57.78,717.08,21.97,36.37,0,0,43.79,5635.75,0,153.83,0,30.21,49.06,46465.36,9.47,0,1,0,0,0,1,2,      시스템 소프트웨어 개발 및 공급업,0,0
(주)파수,150900,201612,-21.33,-6.81,-20.05,-12.46,-48.73,-15.2,36.03,-56.62,-61.42,-19.7,-36.44,-30.6,0.54,0.71,1.71,15.84,8.18,1.08,1.08,0.96,3.13,293.78,293.78,89.4,185.64,7.84,0.91,1.05,7.53,35.01,54.27,54.27,332.82,52.77,64.99,0,0,35.8,4050.45,0,128.88,0,13.27,23.69,17107.24,12.76,0,0,0,0,0,1,1,      시스템 소프트웨어 개발 및 공급업,0,0
(주)파수,150900,201712,1.63,8.7,-28.35,7.74,6.69,36.58,61.94,1.9,4.01,3.25,4.44,1.39,0.73,0.71,2.39,28.37,13.3,2.11,1.12,1.36,13.26,124.6,124.6,31.37,191.01,11.72,-2.83,-2.64,-15.85,34.36,53.79,53.79,1212.63,125.64,65.64,0,0,10.62,3447.92,0,166.43,0,37.57,53.37,62522.92,9.08,0,1,0,0,0,0,1,      시스템 소프트웨어 개발 및 공급업,1,0
(주)파수,150900,201812,2.15,10.47,-5.05,16.3,49.94,10.09,63.44,3.02,5.46,3.5,4.75,2.23,0.74,0.71,1.99,38.38,58.34,1.8,1.24,1.33,4.33,233.62,233.62,34.65,114.4,14.96,-5.11,-3.89,-18.25,46.64,56.63,56.63,876.3533333,51.97,53.36,0,0,32.39,4031.6,0,226.41,0,38.04,54.23,86129.51,9.46,0,0,0,0,0,0,1,      시스템 소프트웨어 개발 및 공급업,0,1
(주)파수,150900,201912,-4.71,2.86,73.78,3.04,-22.92,9.68,49.29,-12.73,-23.71,-7.77,-10.24,-9.65,0.76,0.71,1.97,31.57,25.19,1.86,1.28,1.34,17.04,118.31,118.31,38.99,186.12,21.57,6.1,5.3,18.39,34.95,56.73,56.73,598.55,137.2,65.05,0,0,8.78,7040.77,0,234.05,0,32.41,43.33,75853.51,7.2,0,0,0,0,0,0,2,      시스템 소프트웨어 개발 및 공급업,0,0
(주)폴라리스오피스,41020,201112,0.05,8.79,2.37,-10.11,7.17,15.33,100,6.35,3.16,0.07,0.2,2.24,0.35,0,3.09,24.92,1125.903333,0.5,1.22,0.48,1.69,247.25,247.21,27.14,41.9,0.1,17.21,15.01,5145.95,70.47,67.16,67.17,0,38.55,29.53,0.01,0.02,40,3910.64,0,284.42,0,21.88,64.61,62226.66,15.32,0,0,0,0,0,0,3,      시스템 소프트웨어 개발 및 공급업,0,0
(주)폴라리스오피스,41020,201512,-1688.61,-28.45,-54.01,-39.03,-27.32,-45.04,100,-103.41,-31.82,-21.98,-81.01,-28.05,0.27,0,2.8,9.56,536.57,0.31,2.29,0.52,1.64,613.1,613.1,189.25,12.4,0,-95.4,-32.37,0,88.96,47.27,47.27,14026.81,8.67,11.04,0,0,39.56,4831.44,0,225.32,0,2.26,6.94,5087.03,49.5,0,0,0,0,0,0,5,      시스템 소프트웨어 개발 및 공급업,0,0
(주)폴라리스오피스,41020,201612,-1688.61,-32.88,-51.57,-21.42,-46.17,-41.16,100,-198.09,-55.4,-42.1,-183.84,-45.37,0.23,0,2.52,12.03,1125.903333,0.28,1.26,0.45,1.91,217.37,217.37,59.15,40.15,1.08,-130.59,-131.21,-3462.57,71.35,55.34,55.34,14026.81,35.68,28.65,0,0,29.88,5226.37,0,337.78,0,-7.17,-25.14,-24215.4,48.71,0,0,0,0,0,1,5,      시스템 소프트웨어 개발 및 공급업,0,0
(주)폴라리스오피스,41020,201712,-1688.61,-3.73,-28.49,-10.6,11.18,15.39,100,-95.67,-41.78,-31.34,-93.47,-32.07,0.34,0,3.72,24.8,1125.903333,0.44,1.44,0.63,1.89,339.21,339.21,62.86,21.36,0,-206.45,-106.33,0,82.4,51.39,51.39,14026.81,18.39,17.6,0,0,36.24,2547.21,0,221.64,0,-1,-2.94,-2224.63,8.59,0,0,0,1,0,0,1,      시스템 소프트웨어 개발 및 공급업,0,0
(주)폴라리스오피스,41020,201812,-1688.61,-3.66,-23.44,18,3.13,48.07,100,-44.86,-27.13,-1.18,-2.29,-23.13,0.52,0,3.73,49.88,1125.903333,0.6,3.49,0.9,1.94,721.58,721.58,320.26,13.37,0,-137.7,-30.92,0,88.21,62.94,62.94,14026.81,9.89,11.79,0,0,54.22,2305.62,0,252.47,0,2.75,5.24,6947.53,4.65,0,0,0,0,0,0,5,      시스템 소프트웨어 개발 및 공급업,0,0
(주)폴라리스오피스,41020,201912,-50.43,-17.94,96.19,-35.94,-25.81,-6.63,100,-36.83,-23.51,-15.23,-28.26,-19.85,0.54,0,2.14,36.26,1125.903333,0.64,3.45,0.95,3.8,278.02,278.02,76.8,25.39,0,-56.61,-19.18,0,79.75,49.13,49.13,14026.81,22.16,20.25,0,0,31.46,3923.31,0,179.69,0,25.92,43.37,46573.32,11.87,0,0,0,0,0,0,4,      시스템 소프트웨어 개발 및 공급업,0,0
(주)한컴위드,54920,201612,0.41,-5.02,10.88,-22.23,3.49,-0.38,57.57,-0.76,-0.22,0,0,-0.13,0.17,39.52,4.86,33.02,9.71,0.29,0.42,1.87,-1.2,21.93,21.09,9.21,62.34,0,1.04,2.24,0,61.6,8,8.32,252.35,61.56,38.4,3.83,-1.08,-29.61,2936.32,0,518.79,0,0,0,0,8.49,0,0,0,0,0,0,4,      시스템 소프트웨어 개발 및 공급업,0,0
(주)한컴위드,54920,201712,0.09,7.06,-13.3,44.42,6.02,13.22,51.53,8.37,2.66,0,0,1.63,0.19,25.95,3.77,38.08,8.46,0.32,0.5,1.98,-1.72,33.91,32.69,9.37,63.93,0,3.89,8.07,0,61,10.81,11.22,212.27,54.23,39,3.61,-1.85,-21.86,2700.67,0,589.2,0,0,0,0,11.06,0,0,0,0,0,0,1,      시스템 소프트웨어 개발 및 공급업,0,0
(주)한컴위드,54920,201812,0.28,6.41,-21.55,32.33,13.08,-4.18,53.14,1.04,0.5,0.56,1.68,0.31,0.17,24.43,2.72,44.03,6.06,0.28,0.47,1.38,-1.79,43.44,42.64,21.71,54.03,24.71,3.97,8.24,5.63,64.92,14.24,14.51,234.19,51.43,35.08,1.85,-1.42,-18.88,3360.66,0,979.76,0,8.96,53.08,87791.89,8.86,0,0,0,0,0,0,2,      시스템 소프트웨어 개발 및 공급업,0,0
(주)한컴위드,54920,201912,-0.51,87.17,3370.88,153.59,108.85,0.74,52.88,212.86,36.11,-0.32,-2.66,25.21,0.12,31.93,2.19,2.78,7.87,0.17,0.39,0.66,-4.93,84.21,83.67,48.74,38.04,18.91,4.61,13.97,6.71,72.44,19.53,19.65,312.21,32.22,27.56,0.64,-3.39,-3.69,88649.94,0.05,1393.71,0,22.49,247.53,313444.16,4.81,0,0,0,0,0,0,2,      시스템 소프트웨어 개발 및 공급업,0,0
유비벨록스(주),89850,201112,18.4,59.64,-0.05,-20.16,26.71,20.55,33.35,8.93,17.95,15.69,11.63,12.05,1.35,5.76,7.65,19.96,20.62,2.01,4.1,2.46,7.82,343.46,227.32,18.14,63.93,20.17,18.53,6.58,35.82,61,26.21,39.6,358.84,18.9,39,33.82,47.71,28.07,12589.96,2485.9,229.1,0,36.62,33.37,83888.62,6.45,0,0,0,0,0,1,2,      시스템 소프트웨어 개발 및 공급업,0,0
유비벨록스(주),89850,201612,1.77,4.42,16.38,17.79,11.16,17.8,24.2,-3.18,-4.39,2.66,3.38,-2.51,0.79,5.36,7.51,6.3,20.09,1.38,1.84,2.34,-104.86,96.04,65.53,17.07,69.87,26.29,2.4,1.28,3.75,58.87,24.33,35.66,279.78,63.07,41.13,31.76,-769.55,-1.47,65691.38,43987.64,499.98,162.5658138,21.36,27.68,106791.72,4.37,0,0,0,0,0,0,4,      시스템 소프트웨어 개발 및 공급업,0,0
유비벨록스(주),89850,201712,0.93,1.6,-3.08,15.54,-8.15,3.02,23.19,-10.36,-14.59,1.52,1.93,-8.17,0.79,4.38,6.98,6.13,17.77,1.41,1.79,2.07,-36.14,90.35,54.03,15.03,87.91,32.97,4.94,2.96,7.02,53.22,24.24,40.55,217.56,84.33,46.78,40.21,-376.54,-4.33,61102.98,46354.38,486.58,158.8198656,19.94,25.49,97043.68,5.69,0,0,0,0,0,0,2,      시스템 소프트웨어 개발 및 공급업,0,0
유비벨록스(주),89850,201812,0.68,127.93,383.68,223.92,151.88,9.33,21.55,-0.56,-0.51,0.8,1.54,-0.29,0.52,2.04,3.84,2.33,10.93,0.91,1.22,1,3.42,161.43,100.43,36.33,70.04,28,-2.66,-2.92,-3.92,58.81,35.85,57.62,305.68,60.7,41.19,37.78,99.29,21.93,270742.86,49038.23,1019.22,40.24121376,10.69,28.48,108950.21,5.63,0,0,0,0,0,0,5,      시스템 소프트웨어 개발 및 공급업,0,0
유비벨록스(주),89850,201912,2.46,0.84,-3.47,-3.34,7.31,157.22,28.57,2.74,4.34,2.67,2.78,2.64,0.96,3.24,7.84,3.68,18.85,1.58,2.45,1.7,7.31,190.25,119.18,56.06,59.77,20.88,12.19,4.76,21.84,62.59,34.6,55.24,168.65,46.39,37.41,37.36,78.75,26.2,268782.25,67755.9,1053.7,101.8898674,25.99,27.15,273861.88,6.76,0,0,0,0,0,0,3,      시스템 소프트웨어 개발 및 공급업,0,0
커머스마이너 (주),223310,201612,-72.58,-8.45,41.22,-14.45,-4.4,-44.64,8.67,-6.84,-8.17,0,0,-6.75,0.99,6.4,3.76,69.43,12.57,1.19,5.69,1.08,2.78,617,494.89,110.98,18.3,0,-101.37,-15.19,0,84.53,71.01,88.53,580.99,16.97,15.47,19.79,23.62,74.18,17315.75,0,994.71,0,0,0,0,5.88,0,0,0,1,0,0,5,      시스템 소프트웨어 개발 및 공급업,0,0
커머스마이너 (주),223310,201712,-5.13,78.03,669.47,-31.69,-36.67,-55.34,-6.71,-182.01,-115.95,-32.24,-102.49,-57.58,0.33,3.5,2.99,6.09,12.36,0.67,0.66,0.62,-2.51,69.92,59.99,38.35,267.91,0,-16.62,-44.88,0,27.18,43.18,50.33,109.29,264.84,72.82,14.2,-33.02,-21.65,93725.46,8601.51,981.16,0,-32.64,-120.24,-320289.47,7.19,0,1,0,1,0,0,1,      시스템 소프트웨어 개발 및 공급업,0,0
커머스마이너 (주),223310,201812,-4.22,18.83,-49.65,-29.44,100.66,6.01,17.73,-156.9,-110.51,-20.39,-77.52,-41.27,0.26,3.4,12.98,4.01,13.05,0.7,0.42,0.67,-2.07,56.1,45.42,31.66,117.87,0,-30.6,-68.36,0,45.9,24.2,29.89,48.92,116.08,54.1,19.04,-24.33,-23.39,38982.45,15572.81,963.14,0,-17.17,-70.87,-165323.48,8.21,0,0,0,1,0,0,1,      시스템 소프트웨어 개발 및 공급업,0,0
커머스마이너 (주),223310,201912,0.04,-39,-85.19,-36.22,3.62,-43.76,24.45,-32.04,-9.34,0.14,0.81,-5.42,0.17,2.33,7.66,5.86,10.7,0.29,0.4,0.56,4.56,145.59,121.72,43.21,28.25,0,-59.66,-58.86,0,77.97,26.13,31.25,421.63,27.53,22.03,16.4,52.36,9.79,18101.59,50784.14,1842.51,0,8.83,39.54,162665,4.71,0,0,0,0,0,0,4,      시스템 소프트웨어 개발 및 공급업,0,0
코나아이(주),52400,201612,-4.35,-12.58,-12.18,-19.08,-11.59,-45.6,24.6,-0.36,-0.21,-2.15,-4.96,-0.16,0.43,1.42,4.16,6.11,13.82,0.59,1.61,0.62,2.26,256.27,184.45,132.58,36.07,21.12,40.65,23.16,51.04,73.49,48.65,67.59,382.31,35.89,26.51,28.03,45.96,41.22,90731.46,93952.83,1273.22,0,9.43,20.27,120084.57,4.99,0,0,0,0,0,0,3,      시스템 소프트웨어 개발 및 공급업,0,0
코나아이(주),52400,201712,-7.91,-22.32,-2.68,-21.15,-24.01,-13.37,22.96,-37.23,-23.21,-4.33,-9.55,-16.89,0.45,1.83,4.75,5.73,18.91,0.62,1.67,0.67,2.55,245.49,176.79,126.25,39.11,23.01,43.47,23.55,53.1,71.88,49.41,68.6,354.21,38.88,28.12,27.98,47.22,40.66,75416.3,81059.61,844.76,0,-3.76,-7.25,-31762.23,6.06,0,1,0,0,0,1,3,      시스템 소프트웨어 개발 및 공급업,0,0
코나아이(주),52400,201812,-22.97,-21.94,-3.13,-19.26,-32.51,-11.94,20.53,-55.73,-42.3,-18.18,-35.43,-28.61,0.51,2.08,5.68,5.2,14.29,0.76,1.59,0.74,3.53,187.82,134.44,29.76,60.9,27.35,9.93,6.42,13.74,62.15,50.79,70.96,167.43,60.78,37.85,28.42,60.78,33.18,47679.27,55226.11,430.4,0,-5.43,-9.28,-23388.18,12.6,0,0,0,1,0,1,1,      시스템 소프트웨어 개발 및 공급업,0,0
코나아이(주),52400,201912,-1.56,87.73,7.61,130.63,-10.02,35.6,26.85,-7.92,-10.65,-1.18,-2.14,-4.37,0.55,3.58,6.45,6.9,16.86,1.34,0.94,0.68,4.86,124.91,115.55,86.59,235.69,13.18,36.75,61.03,195.77,29.79,80.64,87.17,308.9,234.26,70.21,7.5,37.58,17.39,51891.41,54532.04,817.16,0,7.53,17.8,61504.73,6.63,0,0,0,0,0,0,4,      시스템 소프트웨어 개발 및 공급업,0,0
(주)네이블커뮤니케이션즈,153460,201212,71.34,-44.03,-63.49,-4.44,-15.25,-15.74,56.92,20.2,22.44,0,0,12.43,0.62,6.08,3.06,1.87,6.96,1.11,1.38,1.2,3.95,265.42,264.41,85.08,41.22,0,41.6,14.16,0,70.81,69.44,69.7,259.09,37.09,29.19,0.38,0.61,43.44,42975.69,0,174.88,0,0,0,0,10.02,0,0,0,1,0,0,2,      응용 소프트웨어 개발 및 공급업,0,0
(주)네이블커뮤니케이션즈,153460,201312,4.62,-11.72,-1.82,-15.74,6.02,-23.02,57.05,5.39,4.88,0,0,3.78,0.7,15.77,2.4,2.71,7.26,0.91,3.11,1.03,2.81,496.8,468.62,167.23,17.59,0,62.72,12.55,0,85.04,62.76,66.53,342.7,15.75,14.96,5.67,7.1,53.14,43099.94,0,157.7,0,0,0,0,22.04,0,0,0,0,0,0,5,      응용 소프트웨어 개발 및 공급업,0,0
(주)네이블커뮤니케이션즈,153460,201412,126.65,3.25,-1.88,1.1,-0.94,8.58,50,2.06,2.07,1.86,0.56,1.72,0.8,13.36,2.67,3,11.86,0.96,4.78,1.21,3.33,353.59,341.69,82.56,22.69,0,-10.28,-2.41,0,81.5,63.2,65.4,407.93,22.69,18.5,3.36,4.69,46.9,46851.61,0,180.49,0,43.59,55.77,78669.05,15.9,0,0,0,0,0,0,4,      응용 소프트웨어 개발 및 공급업,0,0
(주)네이블커뮤니케이션즈,153460,201512,126.65,1.51,-1.77,7.69,2.99,-4.02,47.71,1.72,1.57,0,0,1.29,0.75,31.4,2.15,2.93,10.32,0.91,4.21,1.12,2.87,401.33,399.55,117.27,20.81,0,7.38,1.71,0,82.78,68.81,69.12,452.41,20.81,17.22,0.44,0.59,51.9,46268.99,0,184.08,0,0,0,0,20.11,0,0,0,0,0,0,4,      응용 소프트웨어 개발 및 공급업,0,0
(주)네이블커뮤니케이션즈,153460,201612,126.65,23.79,-2.95,35.17,29.84,-5.54,51.09,0.7,0.51,0,0,0.44,0.63,28.68,2.82,2.84,8.69,0.74,4.19,0.86,1.82,572.79,559.98,343.68,15.18,0,70.18,16.3,0,86.82,73.79,75.47,160.47,15.18,13.18,2.24,2.71,62.3,43598.51,0,221.25,0,0,0,0,24.43,0,0,0,0,0,0,2,      응용 소프트웨어 개발 및 공급업,0,0
(주)네이블커뮤니케이션즈,153460,201712,-454.29,-18.84,-6.71,-22.77,-19.18,-37.6,39.6,-47.02,-21.21,0,0,-18.38,0.39,7.93,3.56,1.86,6.09,0.45,2.93,0.53,1.5,530.53,496.82,260.15,15.66,0,-11.5,-3.57,0,86.46,67.25,71.82,167.59,15.66,13.54,6.36,7.83,58.28,39750.32,24.95,175.49,0,0,0,0,36.92,0,0,0,0,0,0,2,      응용 소프트웨어 개발 및 공급업,0,0
(주)네이블커뮤니케이션즈,153460,201812,-454.29,-9.22,-6.44,-8.82,-8.77,17.52,44.36,-14.81,-9.19,0,0,-7.96,0.54,8.67,7.29,2.34,13.75,0.62,4.03,0.75,1.91,560.63,543.39,375.2,15.08,0,-106.61,-24.73,0,86.9,69.92,72.14,209.25,14.81,13.1,3.07,3.74,59.27,43061.5,28.89,184.46,0,0,0,0,14.83,0,0,0,0,0,0,2,      응용 소프트웨어 개발 및 공급업,0,0
(주)네이블커뮤니케이션즈,153460,201912,-454.29,-7.45,-4.65,-7.81,-1.53,-21.93,54.8,-3.02,-1.54,0,0,-1.38,0.46,16.01,8.03,1.93,21.49,0.51,4.39,0.64,1.48,959.85,955.93,448.85,8.16,0,-73.37,-11.62,0,92.45,71.56,71.85,275.59,8.1,7.55,0.41,0.46,64.37,54268.92,38.19,225.65,0,0,0,0,13.47,0,0,0,0,0,0,4,      응용 소프트웨어 개발 및 공급업,0,0
(주)모바일리더,100030,201112,476.05,-4.08,-4.14,-45.42,0.71,-20.41,30.68,21.42,8.4,0,0,7.88,0.37,41383.47,2.76,28.49,31.77,0.39,5.92,0.61,1.9,1120.49,1120.49,67.45,4.03,0,301.31,31.1,0,96.12,43.46,43.46,0,4.03,3.88,0,0,39.58,2629.11,0,203.67,0,0,0,0,8.5,0,0,0,0,0,0,4,      응용 소프트웨어 개발 및 공급업,0,0
(주)모바일리더,100030,201212,1740.59,8.32,-39.83,8.78,6.12,0.34,33.26,19.35,7.36,4.93,13.62,7,0.36,41383.47,3.51,36.47,31.77,0.38,7.4,0.83,1.37,531.05,531,103.05,16.4,4.46,174.06,29.16,568.69,85.91,53.1,53.11,509.61,11.64,14.09,0.01,0.01,43.11,1925.05,0,257.31,0,24.69,83.39,63539.32,7.78,0,0,0,0,0,0,2,      응용 소프트웨어 개발 및 공급업,0,0
(주)모바일리더,100030,201312,165.72,4.26,-0.99,10.65,9.16,65.52,39.15,23.41,12.77,8.92,18.59,11.23,0.48,6844.51,4.68,65.84,34.62,0.55,3.99,0.88,1.95,689.17,689.12,174.73,11.17,2.12,127.03,27.16,602.88,89.95,56.36,56.36,364.38,9.09,10.05,0.01,0.01,48.18,1863.66,0,262.32,0,36.57,77.79,95927.7,9.82,0,0,0,0,0,1,3,      응용 소프트웨어 개발 및 공급업,0,0
(주)모바일리더,100030,201412,19.88,-1.75,-10.21,-12.57,2.36,-18.04,32.77,9.15,3.87,0.28,0.73,3.56,0.39,10823.01,3.69,57.15,41.34,0.42,4.75,0.73,1.75,925.44,925.43,171.33,6.72,0,132.47,21.27,0,93.7,50.15,50.15,2012.42,5.78,6.3,0.01,0,44.73,2281.96,0,351.46,0,31.07,79.22,109181.21,23.76,0,0,0,0,0,0,3,      응용 소프트웨어 개발 및 공급업,0,0
(주)모바일리더,100030,201512,-14841.53,-2,5.08,14.61,-3.47,4.84,26.31,0.49,0.22,-2.59,-6.23,0.2,0.42,106482.89,3.26,61.75,30.03,0.45,5.94,0.76,1.63,826.78,826.78,169.43,8.34,0,4.14,0.76,0,92.3,58.65,58.65,384.31,7.69,7.7,0,0,51.56,3043.45,0,437.15,0,28.8,68.65,125906.79,31.87,0,1,0,0,0,0,5,      응용 소프트웨어 개발 및 공급업,0,0
(주)모바일리더,100030,201612,8022.52,-0.24,-35.77,-17.79,1.05,-6.19,34.51,1.07,0.46,2.43,6.16,0.42,0.39,41383.47,3.12,68.84,20.24,0.42,5.55,0.74,1.89,742.86,742.86,101.53,6.96,0,57.68,9.51,0,93.49,48.34,48.34,687.37,6.96,6.51,0,0,41.83,2117.67,0,472.44,0,27.5,69.7,129911.81,19.52,0,0,0,0,0,0,2,      응용 소프트웨어 개발 및 공급업,1,0
(주)모바일리더,100030,201712,76442.57,-5.87,14.1,-22.19,-6.07,-0.56,38.67,7.32,3.17,1.76,4.36,2.96,0.4,41383.47,3.59,81.75,26.98,0.43,6.12,0.91,2.51,596.08,596.08,90.7,7.18,0,103.47,16.64,0,93.3,39.96,39.96,752.72,7.18,6.7,0,0,33.25,2350.85,0,432.7,0,32.01,76.81,138499.05,26.3,0,0,0,0,0,0,2,      응용 소프트웨어 개발 및 공급업,0,1
(주)모바일리더,100030,201812,76442.57,13.3,8.97,47.47,11.54,15,50.93,28.71,13.94,10.07,22.42,12.9,0.45,41383.47,3.82,84.42,46.16,0.49,6.01,0.97,1.85,831.11,831.11,88.25,8.88,1.9,81.54,15.73,350.07,91.84,52.01,52.01,2149.51,6.81,8.16,0,0,45.75,2399.57,0,459.23,0,32.71,77.34,150224.05,20.59,0,0,0,0,0,1,3,      응용 소프트웨어 개발 및 공급업,0,0
