회사명,거래소코드,회계년도,이자보상배율(이자비용)(IFRS),이자보상배율(이자비용)(IFRS연결),이자보상배율,,,
이트론(주),96040,13-Dec,3.64,2.06,2.06,,,
이트론(주),96040,14-Dec,0.26,0.26,0.26,,,
이트론(주),96040,15-Dec,-17.18,-17.18,-17.18,,,
이트론(주),96040,16-Dec,-28.18,-28.18,-28.18,,,
이트론(주),96040,17-Dec,77777777.77,77777777.77,11111111.11,,,
이트론(주),96040,18-Dec,77777777.77,77777777.77,11111111.11,,,
이트론(주),96040,19-Dec,-6.28,-6.28,-6.28,,,
이화산업(주),760,11-Mar,3.28,3.71,3.71,,,
이화산업(주),760,12-Mar,0.48,0.91,0.91,,,
이화산업(주),760,13-Mar,-0.12,0.34,0.34,,,
이화산업(주),760,14-Mar,-0.8,-0.38,-0.38,,,
이화산업(주),760,15-Mar,-0.57,0.01,0.01,,,
이화산업(주),760,16-Mar,0.22,0.66,0.66,,,
이화산업(주),760,17-Dec,0.32,0.32,0.32,,,
이화산업(주),760,18-Dec,0.28,0.17,0.17,,,
이화산업(주),760,19-Dec,-2.95,-0.53,-0.53,,,
이화전기공업(주),24810,11-Dec,1.16,0.66,0.66,,,
이화전기공업(주),24810,12-Dec,-5.54,-2.9,-2.9,,,
이화전기공업(주),24810,13-Dec,-2.5,-2.01,-2.01,,,
이화전기공업(주),24810,14-Dec,-5.14,-3.6,-3.6,,,
이화전기공업(주),24810,15-Dec,1.36,1.36,1.36,,,
이화전기공업(주),24810,16-Dec,1.08,1.08,1.08,,,
이화전기공업(주),24810,17-Dec,2.68,2.68,2.68,,,
이화전기공업(주),24810,18-Dec,-18.23,-18.23,-18.23,,,
이화전기공업(주),24810,19-Dec,2.58,2.58,2.58,,,
인베니아(주),79950,11-Dec,-1.02,-1.02,-1.02,,,
인베니아(주),79950,12-Dec,-10.24,-10.2,-10.2,,,
인베니아(주),79950,13-Dec,4.8,4.88,4.88,,,
인베니아(주),79950,14-Dec,-3.83,-3.9,-3.9,,,
인베니아(주),79950,15-Dec,4.29,3.78,3.78,,,
인베니아(주),79950,16-Dec,6.14,6.21,6.21,,,
인베니아(주),79950,17-Dec,8.31,8.23,8.23,,,
인베니아(주),79950,18-Dec,3.14,3.15,3.15,,,
인베니아(주),79950,19-Dec,1.85,1.61,1.61,,,
인선이엔티(주),60150,11-Dec,1.29,0.93,0.93,,,
인선이엔티(주),60150,12-Dec,-0.27,-0.48,-0.48,,,
인선이엔티(주),60150,13-Dec,0.43,0.04,0.04,,,
인선이엔티(주),60150,14-Dec,-0.11,-0.09,-0.09,,,
인선이엔티(주),60150,15-Dec,1.36,1.3,1.3,,,
인선이엔티(주),60150,16-Dec,3.99,3.46,3.46,,,
인선이엔티(주),60150,17-Dec,5,5.95,5.95,,,
인선이엔티(주),60150,18-Dec,8.83,6.08,6.08,,,
인선이엔티(주),60150,19-Dec,11.14,10.49,10.49,,,
인화정공(주),101930,11-Dec,14.95,15.21,15.21,,,
인화정공(주),101930,12-Dec,4.35,5.21,5.21,,,
인화정공(주),101930,13-Dec,1.33,1.23,1.23,,,
인화정공(주),101930,14-Dec,0.92,2.13,2.13,,,
인화정공(주),101930,15-Dec,0.28,2.68,2.68,,,
인화정공(주),101930,16-Dec,-1.56,-0.32,-0.32,,,
인화정공(주),101930,17-Dec,-2.66,-0.2,-0.2,,,
인화정공(주),101930,18-Dec,-0.81,-0.52,-0.52,,,
인화정공(주),101930,19-Dec,0.81,0.73,0.73,,,
일동홀딩스(주),230,11-Dec,7.53,7.51,7.51,,,
일동홀딩스(주),230,12-Dec,2.67,2.77,2.77,,,
일동홀딩스(주),230,13-Dec,4.07,3.97,3.97,,,
일동홀딩스(주),230,14-Dec,2.31,2.08,2.08,,,
일동홀딩스(주),230,15-Dec,4.92,4.43,4.43,,,
일동홀딩스(주),230,16-Dec,-2.11,-2.33,-2.33,,,
일동홀딩스(주),230,17-Dec,6.53,0.61,0.61,,,
일동홀딩스(주),230,18-Dec,9.14,-0.29,-0.29,,,
일동홀딩스(주),230,19-Dec,4.56,-5.18,-5.18,,,
일양약품(주),7570,11-Mar,1.13,1.13,1.13,,,
일양약품(주),7570,12-Mar,0.67,0.67,0.67,,,
일양약품(주),7570,13-Mar,0.54,0.54,0.54,,,
일양약품(주),7570,14-Mar,0.86,0.86,0.86,,,
일양약품(주),7570,15-Mar,-0.99,0.66,0.66,,,
일양약품(주),7570,16-Dec,1.13,4.27,4.27,,,
일양약품(주),7570,17-Dec,1.56,4.94,4.94,,,
일양약품(주),7570,18-Dec,-0.93,3.67,3.67,,,
일양약품(주),7570,19-Dec,1.51,7.68,7.68,,,
일정실업(주),8500,11-Dec,-0.87,4.2,4.2,,,
일정실업(주),8500,12-Dec,3.4,7.72,7.72,,,
일정실업(주),8500,13-Dec,3.6,11.4,11.4,,,
일정실업(주),8500,14-Dec,14.99,22.03,22.03,,,
일정실업(주),8500,15-Dec,99.51,175.12,175.12,,,
일정실업(주),8500,16-Dec,231.45,341.03,341.03,,,
일정실업(주),8500,17-Dec,-57.21,-72.45,-72.45,,,
일정실업(주),8500,18-Dec,-27.77,-33.23,-33.23,,,
일정실업(주),8500,19-Dec,-23.03,-32.03,-32.03,,,
일진디스플레이(주),20760,11-Dec,12.22,12.22,12.22,,,
일진디스플레이(주),20760,12-Dec,44.56,44.56,44.56,,,
일진디스플레이(주),20760,13-Dec,66.15,66.15,66.15,,,
일진디스플레이(주),20760,14-Dec,35.29,35.29,35.29,,,
일진디스플레이(주),20760,15-Dec,-17.71,-17.71,-17.71,,,
일진디스플레이(주),20760,16-Dec,-23.88,-23.88,-23.88,,,
일진디스플레이(주),20760,17-Dec,11.72,11.72,11.72,,,
일진디스플레이(주),20760,18-Dec,0.14,0.14,0.14,,,
일진디스플레이(주),20760,19-Dec,-23.69,-24.24,-24.24,,,
일진머티리얼즈(주),20150,11-Dec,9.86,9.73,9.73,,,
일진머티리얼즈(주),20150,12-Dec,-1.25,-3.26,-3.26,,,
일진머티리얼즈(주),20150,13-Dec,0.28,-5.04,-5.04,,,
일진머티리얼즈(주),20150,14-Dec,-0.14,-5.19,-5.19,,,
일진머티리얼즈(주),20150,15-Dec,6.3,-10.49,-10.49,,,
일진머티리얼즈(주),20150,16-Dec,129.25,122.34,122.34,,,
일진머티리얼즈(주),20150,17-Dec,548.7,115.89,115.89,,,
일진머티리얼즈(주),20150,18-Dec,575.36,33.95,33.95,,,
일진머티리얼즈(주),20150,19-Dec,168.18,45.96,45.96,,,
일진전기(주),103590,11-Dec,-0.16,-0.32,-0.32,,,
일진전기(주),103590,12-Dec,-0.47,-0.52,-0.52,,,
일진전기(주),103590,13-Dec,1.74,1.73,1.73,,,
일진전기(주),103590,14-Dec,3.53,3.06,3.06,,,
일진전기(주),103590,15-Dec,1.33,2.09,2.09,,,
일진전기(주),103590,16-Dec,0.37,0.73,0.73,,,
일진전기(주),103590,17-Dec,1.01,1.08,1.08,,,
일진전기(주),103590,18-Dec,0.69,0.68,0.68,,,
일진전기(주),103590,19-Dec,1.11,1.29,1.29,,,
일진홀딩스(주),15860,11-Dec,-3.03,-0.05,-0.05,,,
일진홀딩스(주),15860,12-Dec,77777777.77,-0.42,-0.42,,,
일진홀딩스(주),15860,13-Dec,1.65,1.74,1.74,,,
일진홀딩스(주),15860,14-Dec,12.47,2.74,2.74,,,
일진홀딩스(주),15860,15-Dec,53.38,2.6,2.6,,,
일진홀딩스(주),15860,16-Dec,5.38,0.15,0.15,,,
일진홀딩스(주),15860,17-Dec,2.65,0.63,0.63,,,
일진홀딩스(주),15860,18-Dec,6.35,1.97,1.97,,,
일진홀딩스(주),15860,19-Dec,7,2.48,2.48,,,
잉글우드랩(주),950140,16-Dec,-20.63,23.01,23.01,,,
잉글우드랩(주),950140,17-Dec,-512,-33.34,-33.34,,,
잉글우드랩(주),950140,18-Dec,11.69,-0.36,-0.36,,,
잉글우드랩(주),950140,19-Dec,21.27,6.83,6.83,,,
자이글(주),234920,16-Dec,77777777.77,77777777.77,11111111.11,,,
자이글(주),234920,17-Dec,77777777.77,77777777.77,11111111.11,,,
자이글(주),234920,18-Dec,-14.02,-14.09,-14.09,,,
자이글(주),234920,19-Dec,-22.91,-22.91,-22.91,,,
자화전자(주),33240,11-Dec,45.9,24.3,24.3,,,
자화전자(주),33240,12-Dec,98.93,51.24,51.24,,,
자화전자(주),33240,13-Dec,238.51,114.52,114.52,,,
자화전자(주),33240,14-Dec,124.65,49.52,49.52,,,
자화전자(주),33240,15-Dec,77.86,41.49,41.49,,,
자화전자(주),33240,16-Dec,59.34,34.69,34.69,,,
자화전자(주),33240,17-Dec,14.25,14.22,14.22,,,
자화전자(주),33240,18-Dec,-12.67,-5.99,-5.99,,,
자화전자(주),33240,19-Dec,19.85,-13.75,-13.75,,,
재영솔루텍(주),49630,11-Dec,0.82,0.77,0.77,,,
재영솔루텍(주),49630,12-Dec,0.3,0.25,0.25,,,
재영솔루텍(주),49630,13-Dec,0.85,0.21,0.21,,,
재영솔루텍(주),49630,14-Dec,1.33,1.7,1.7,,,
재영솔루텍(주),49630,15-Dec,0.9,1.18,1.18,,,
재영솔루텍(주),49630,16-Dec,-0.21,-0.05,-0.05,,,
재영솔루텍(주),49630,17-Dec,-6.1,-8.56,-8.56,,,
재영솔루텍(주),49630,18-Dec,-0.92,0.8,0.8,,,
재영솔루텍(주),49630,19-Dec,2.48,2.32,2.32,,,
전방(주),950,11-Dec,-3.85,-3.75,-3.75,,,
전방(주),950,12-Dec,-4.14,-4.14,-4.14,,,
전방(주),950,13-Dec,0.9,0.74,0.74,,,
전방(주),950,14-Dec,-0.92,-1.1,-1.1,,,
전방(주),950,15-Dec,-1.06,-1.11,-1.11,,,
전방(주),950,16-Dec,-1.1,-1.28,-1.28,,,
전방(주),950,17-Dec,-1.51,-1.74,-1.74,,,
전방(주),950,18-Dec,-0.93,-0.97,-0.97,,,
전방(주),950,19-Dec,-3.15,-3.17,-3.17,,,
전진바이오팜(주),110020,18-Dec,-16.98,-16.98,-16.98,,,
전진바이오팜(주),110020,19-Dec,-6.21,-6.21,-6.21,,,
제너셈(주),217190,15-Dec,37.05,37.05,37.05,,,
제너셈(주),217190,16-Dec,-16.12,-16.12,-16.12,,,
제너셈(주),217190,17-Dec,-3.06,-3.06,-3.06,,,
제너셈(주),217190,18-Dec,-4.26,-4.26,-4.26,,,
제너셈(주),217190,19-Dec,5.35,5.35,5.35,,,
제룡전기(주),33100,11-Dec,-1.95,-1.95,-1.95,,,
제룡전기(주),33100,12-Dec,4.09,4.09,4.09,,,
제룡전기(주),33100,13-Dec,38.86,38.86,38.86,,,
제룡전기(주),33100,14-Dec,51.8,51.8,51.8,,,
제룡전기(주),33100,15-Dec,33.55,33.55,33.55,,,
제룡전기(주),33100,16-Dec,-49.01,-49.01,-49.01,,,
제룡전기(주),33100,17-Dec,-18.88,-18.88,-18.88,,,
제룡전기(주),33100,18-Dec,52.84,52.84,52.84,,,
제룡전기(주),33100,19-Dec,145.7,145.7,145.7,,,
제이더블유신약(주),67290,11-Dec,5.01,1.25,1.25,,,
제이더블유신약(주),67290,12-Dec,2.69,0.18,0.18,,,
제이더블유신약(주),67290,13-Dec,3.45,0.81,0.81,,,
제이더블유신약(주),67290,14-Dec,3.97,0.99,0.99,,,
제이더블유신약(주),67290,15-Dec,5.23,1.49,1.49,,,
제이더블유신약(주),67290,16-Dec,5.01,1.98,1.98,,,
제이더블유신약(주),67290,17-Dec,-0.41,-1.37,-1.37,,,
제이더블유신약(주),67290,18-Dec,2.5,0.41,0.41,,,
제이더블유신약(주),67290,19-Dec,2.9,0.92,0.92,,,
제이더블유중외제약(주),1060,11-Dec,0.67,0.67,0.67,,,
제이더블유중외제약(주),1060,12-Dec,0.39,0.39,0.39,,,
제이더블유중외제약(주),1060,13-Dec,1.27,1.25,1.25,,,
제이더블유중외제약(주),1060,14-Dec,1.05,1.05,1.05,,,
제이더블유중외제약(주),1060,15-Dec,1.53,1.51,1.51,,,
제이더블유중외제약(주),1060,16-Dec,2,2.03,2.03,,,
제이더블유중외제약(주),1060,17-Dec,2.43,2.45,2.45,,,
제이더블유중외제약(주),1060,18-Dec,2.48,2.48,2.48,,,
제이더블유중외제약(주),1060,19-Dec,-1.61,-1.69,-1.69,,,
제이더블유홀딩스(주),96760,11-Dec,10.45,0.13,0.13,,,
제이더블유홀딩스(주),96760,12-Dec,-1.74,0.07,0.07,,,
제이더블유홀딩스(주),96760,13-Dec,-4.07,0.46,0.46,,,
제이더블유홀딩스(주),96760,14-Dec,-1.29,0.62,0.62,,,
제이더블유홀딩스(주),96760,15-Dec,1.14,0.98,0.98,,,
제이더블유홀딩스(주),96760,16-Dec,1.44,1.35,1.35,,,
제이더블유홀딩스(주),96760,17-Dec,1.21,1.2,1.2,,,
제이더블유홀딩스(주),96760,18-Dec,6.05,1.02,1.02,,,
제이더블유홀딩스(주),96760,19-Dec,2.09,0.09,0.09,,,
제이스코홀딩스(주),23440,11-Dec,-2.13,-2.13,-2.13,,,
제이스코홀딩스(주),23440,12-Dec,-3.73,-3.73,-3.73,,,
제이스코홀딩스(주),23440,13-Dec,-3.01,-3.01,-3.01,,,
제이스코홀딩스(주),23440,14-Dec,0.11,0.11,0.11,,,
제이스코홀딩스(주),23440,15-Dec,-2.8,-2.8,-2.8,,,
제이스코홀딩스(주),23440,16-Dec,0.31,0.31,0.31,,,
제이스코홀딩스(주),23440,17-Dec,1.45,1.45,1.45,,,
제이스코홀딩스(주),23440,18-Dec,1.25,1.25,1.25,,,
제이스코홀딩스(주),23440,19-Dec,-7.33,-7.33,-7.33,,,
제이엔케이히터(주),126880,11-Dec,19466.5,31.78,31.78,,,
제이엔케이히터(주),126880,12-Dec,11.95,6,6,,,
제이엔케이히터(주),126880,13-Dec,-0.1,0.29,0.29,,,
제이엔케이히터(주),126880,14-Dec,0.76,0.97,0.97,,,
제이엔케이히터(주),126880,15-Dec,5.67,4.1,4.1,,,
제이엔케이히터(주),126880,16-Dec,0.83,1.23,1.23,,,
제이엔케이히터(주),126880,17-Dec,3.27,0.57,0.57,,,
제이엔케이히터(주),126880,18-Dec,0.95,1.02,1.02,,,
제이엔케이히터(주),126880,19-Dec,6.23,6.41,6.41,,,
제이엠아이(주),33050,11-Dec,-24.47,-10.74,-10.74,,,
제이엠아이(주),33050,12-Dec,-104.54,-17.38,-17.38,,,
제이엠아이(주),33050,13-Dec,-54.67,-6.87,-6.87,,,
제이엠아이(주),33050,14-Dec,8.32,1.82,1.82,,,
제이엠아이(주),33050,15-Dec,-8.03,1.37,1.37,,,
제이엠아이(주),33050,16-Dec,25.96,3.85,3.85,,,
제이엠아이(주),33050,17-Dec,63.18,0.3,0.3,,,
제이엠아이(주),33050,18-Dec,-11.23,-7.54,-7.54,,,
제이엠아이(주),33050,19-Dec,1.68,-5.03,-5.03,,,
제이준코스메틱(주),25620,11-Dec,-4.92,-4.92,-4.92,,,
제이준코스메틱(주),25620,12-Dec,-2.63,-2.63,-2.63,,,
제이준코스메틱(주),25620,13-Dec,-6.48,-5.61,-5.61,,,
제이준코스메틱(주),25620,14-Dec,-5.93,-5.93,-5.93,,,
제이준코스메틱(주),25620,15-Dec,-15.13,-15.35,-15.35,,,
제이준코스메틱(주),25620,16-Dec,7.36,7.31,7.31,,,
제이준코스메틱(주),25620,17-Dec,36.25,36.25,36.25,,,
제이준코스메틱(주),25620,18-Dec,5.58,4.91,4.91,,,
제이준코스메틱(주),25620,19-Dec,-7.48,-8.04,-8.04,,,
조광페인트(주),4910,11-Dec,2.52,2.5,2.5,,,
조광페인트(주),4910,12-Dec,2.53,2.64,2.64,,,
조광페인트(주),4910,13-Dec,4.66,4.87,4.87,,,
조광페인트(주),4910,14-Dec,8.32,8.75,8.75,,,
조광페인트(주),4910,15-Dec,13.5,14.71,14.71,,,
조광페인트(주),4910,16-Dec,19.2,21.05,21.05,,,
조광페인트(주),4910,17-Dec,8.78,10.69,10.69,,,
조광페인트(주),4910,18-Dec,0.21,0.08,0.08,,,
조광페인트(주),4910,19-Dec,-0.36,-0.14,-0.14,,,
조아제약(주),34940,11-Dec,3.43,3.43,3.43,,,
조아제약(주),34940,12-Dec,1.56,1.56,1.56,,,
조아제약(주),34940,13-Dec,5.58,4.79,4.79,,,
조아제약(주),34940,14-Dec,-7.82,-7.62,-7.62,,,
조아제약(주),34940,15-Dec,0.81,0.27,0.27,,,
조아제약(주),34940,16-Dec,0.48,-0.01,-0.01,,,
조아제약(주),34940,17-Dec,1.7,0.58,0.58,,,
조아제약(주),34940,18-Dec,1.23,1.08,1.08,,,
조아제약(주),34940,19-Dec,0.1,-0.26,-0.26,,,
조일알미늄(주),18470,11-Dec,3.87,3.87,3.87,,,
조일알미늄(주),18470,12-Dec,2.1,2.1,2.1,,,
조일알미늄(주),18470,13-Dec,1.77,1.77,1.77,,,
조일알미늄(주),18470,14-Dec,-2.41,-2.41,-2.41,,,
조일알미늄(주),18470,15-Dec,-3.11,-3.11,-3.11,,,
조일알미늄(주),18470,16-Dec,-0.87,-0.87,-0.87,,,
조일알미늄(주),18470,17-Dec,-0.15,-0.15,-0.15,,,
조일알미늄(주),18470,18-Dec,-1.83,-1.83,-1.83,,,
조일알미늄(주),18470,19-Dec,-1.93,-1.93,-1.93,,,
주성엔지니어링(주),36930,11-Dec,0.32,0.23,0.23,,,
주성엔지니어링(주),36930,12-Dec,-6.54,-6.55,-6.55,,,
주성엔지니어링(주),36930,13-Dec,0.16,0.08,0.08,,,
주성엔지니어링(주),36930,14-Dec,0.99,0.96,0.96,,,
주성엔지니어링(주),36930,15-Dec,2.08,2.19,2.19,,,
주성엔지니어링(주),36930,16-Dec,14.87,15.45,15.45,,,
주성엔지니어링(주),36930,17-Dec,96.21,97.41,97.41,,,
주성엔지니어링(주),36930,18-Dec,37.94,38.06,38.06,,,
주성엔지니어링(주),36930,19-Dec,25.47,25.07,25.07,,,
줌인터넷(주),239340,16-Dec,77777777.77,-3.17,-3.17,,,
줌인터넷(주),239340,17-Dec,77777777.77,-1.79,-1.79,,,
줌인터넷(주),239340,18-Dec,77777777.77,-5.82,-5.82,,,
줌인터넷(주),239340,19-Dec,5.67,5.6,5.6,,,
지나인제약(주),78650,11-Dec,-0.97,-1.37,-1.37,,,
지나인제약(주),78650,12-Dec,1.92,1.28,1.28,,,
지나인제약(주),78650,13-Dec,4.7,4.66,4.66,,,
지나인제약(주),78650,14-Dec,-1.98,-1.99,-1.99,,,
지나인제약(주),78650,15-Dec,-1.73,-1.24,-1.24,,,
지나인제약(주),78650,16-Dec,-3.59,-2.76,-2.76,,,
지나인제약(주),78650,17-Dec,-4.59,-3.85,-3.85,,,
지나인제약(주),78650,18-Dec,3.22,1.95,1.95,,,
지나인제약(주),78650,19-Dec,0.98,1.56,1.56,,,
지에스건설(주),6360,11-Dec,14.73,14.61,14.61,,,
지에스건설(주),6360,12-Dec,2.32,2.26,2.26,,,
지에스건설(주),6360,13-Dec,-10.09,-7.14,-7.14,,,
지에스건설(주),6360,14-Dec,0.13,0.44,0.44,,,
지에스건설(주),6360,15-Dec,1.34,1.03,1.03,,,
지에스건설(주),6360,16-Dec,3.44,1.13,1.13,,,
지에스건설(주),6360,17-Dec,2.38,1.66,1.66,,,
지에스건설(주),6360,18-Dec,9.62,7.88,7.88,,,
지에스건설(주),6360,19-Dec,6.46,5.21,5.21,,,
지엘팜텍(주),204840,14-Dec,77777777.77,-0.86,-0.86,,,
지엘팜텍(주),204840,15-Dec,77777777.77,-1.41,-1.41,,,
지엘팜텍(주),204840,16-Dec,-36.46,-36.46,-36.46,,,
지엘팜텍(주),204840,17-Dec,-41.43,-41.43,-41.43,,,
지엘팜텍(주),204840,18-Dec,-4.03,-5.74,-5.74,,,
지엘팜텍(주),204840,19-Dec,-6.03,-7.43,-7.43,,,
진양제약(주),7370,11-Dec,10.05,10.05,10.05,,,
진양제약(주),7370,12-Dec,124.52,124.52,124.52,,,
진양제약(주),7370,13-Dec,1198,1198,1198,,,
진양제약(주),7370,14-Dec,636.61,636.61,636.61,,,
진양제약(주),7370,15-Dec,-28.1,-28.1,-28.1,,,
진양제약(주),7370,16-Dec,-29.59,-29.59,-29.59,,,
진양제약(주),7370,17-Dec,-12.35,-12.35,-12.35,,,
진양제약(주),7370,18-Dec,3.5,3.5,3.5,,,
진양제약(주),7370,19-Dec,-0.72,-0.72,-0.72,,,
진양폴리우레탄(주),10640,11-Dec,31.74,31.74,31.74,,,
진양폴리우레탄(주),10640,12-Dec,20.45,20.45,20.45,,,
진양폴리우레탄(주),10640,13-Dec,20.44,20.44,20.44,,,
진양폴리우레탄(주),10640,14-Dec,10.66,10.66,10.66,,,
진양폴리우레탄(주),10640,15-Dec,8.67,8.67,8.67,,,
진양폴리우레탄(주),10640,16-Dec,-1.47,-1.47,-1.47,,,
진양폴리우레탄(주),10640,17-Dec,-7.26,-7.26,-7.26,,,
진양폴리우레탄(주),10640,18-Dec,12.69,12.69,12.69,,,
진양폴리우레탄(주),10640,19-Dec,48.87,38.67,38.67,,,
진양화학(주),51630,11-Dec,104.34,104.34,104.34,,,
진양화학(주),51630,12-Dec,251.76,251.76,251.76,,,
진양화학(주),51630,13-Dec,2377.6,2377.6,2377.6,,,
진양화학(주),51630,14-Dec,3409.1,3409.1,3409.1,,,
진양화학(주),51630,15-Dec,1280.83,1280.83,1280.83,,,
진양화학(주),51630,16-Dec,1196.31,1196.31,1196.31,,,
진양화학(주),51630,17-Dec,-787.15,-787.15,-787.15,,,
진양화학(주),51630,18-Dec,-927.25,-927.25,-927.25,,,
진양화학(주),51630,19-Dec,-625.3,-625.3,-625.3,,,
진원생명과학(주),11000,11-Dec,-17.42,-21.59,-21.59,,,
진원생명과학(주),11000,12-Dec,-5.9,-7.16,-7.16,,,
진원생명과학(주),11000,13-Dec,-3.23,-7.69,-7.69,,,
진원생명과학(주),11000,14-Dec,-56.5,-44.6,-44.6,,,
진원생명과학(주),11000,15-Dec,77777777.77,-82.97,-82.97,,,
진원생명과학(주),11000,16-Dec,-14.1,-11.3,-11.3,,,
진원생명과학(주),11000,17-Dec,-13.16,-13.49,-13.49,,,
진원생명과학(주),11000,18-Dec,-10.28,-8.09,-8.09,,,
진원생명과학(주),11000,19-Dec,-6.2,-4.17,-4.17,,,
진흥기업(주),2780,11-Dec,-4.87,-4.86,-4.86,,,
진흥기업(주),2780,12-Dec,-0.67,-0.68,-0.68,,,
진흥기업(주),2780,13-Dec,-0.15,-0.15,-0.15,,,
진흥기업(주),2780,14-Dec,1.44,1.44,1.44,,,
진흥기업(주),2780,15-Dec,1.33,1.33,1.33,,,
진흥기업(주),2780,16-Dec,9.39,9.39,9.39,,,
진흥기업(주),2780,17-Dec,8.61,8.62,8.62,,,
진흥기업(주),2780,18-Dec,11.6,11.6,11.6,,,
진흥기업(주),2780,19-Dec,9.22,9.22,9.22,,,
참존글로벌(주),158310,13-Dec,1080.04,1080.04,1080.04,,,
참존글로벌(주),158310,14-Dec,-493.12,-493.12,-493.12,,,
참존글로벌(주),158310,15-Dec,-26.7,-26.74,-26.74,,,
참존글로벌(주),158310,16-Dec,-9.54,-11.2,-11.2,,,
참존글로벌(주),158310,17-Dec,1.09,-0.26,-0.26,,,
참존글로벌(주),158310,18-Dec,-2.03,-3.35,-3.35,,,
참존글로벌(주),158310,19-Dec,-1.42,-1.35,-1.35,,,
커머스마이너 (주),223310,15-Dec,22.42,22.42,22.42,,,
커머스마이너 (주),223310,16-Dec,-72.58,-72.58,-72.58,,,
커머스마이너 (주),223310,17-Dec,-4.67,-5.13,-5.13,,,
커머스마이너 (주),223310,18-Dec,-1.61,-4.22,-4.22,,,
커머스마이너 (주),223310,19-Dec,0.12,0.04,0.04,,,
컨버즈(주),109070,11-Dec,-1.59,-1.59,-1.59,,,
컨버즈(주),109070,12-Dec,-1,-1,-1,,,
컨버즈(주),109070,13-Dec,-0.52,-0.52,-0.52,,,
컨버즈(주),109070,14-Dec,-0.76,-0.76,-0.76,,,
컨버즈(주),109070,15-Dec,-1.4,-1.4,-1.4,,,
컨버즈(주),109070,16-Dec,-3.71,-3.71,-3.71,,,
컨버즈(주),109070,17-Dec,-3.57,-5.41,-5.41,,,
컨버즈(주),109070,18-Dec,-4.68,-5.14,-5.14,,,
컨버즈(주),109070,19-Dec,-1.7,-1.69,-1.69,,,
케이비아이동국실업(주),1620,11-Dec,9.25,12.27,12.27,,,
케이비아이동국실업(주),1620,12-Dec,9.14,17.5,17.5,,,
케이비아이동국실업(주),1620,13-Dec,0.95,6.36,6.36,,,
케이비아이동국실업(주),1620,14-Dec,-4.58,0.3,0.3,,,
케이비아이동국실업(주),1620,15-Dec,0.82,2.48,2.48,,,
케이비아이동국실업(주),1620,16-Dec,0.09,3.2,3.2,,,
케이비아이동국실업(주),1620,17-Dec,-2.17,-5.38,-5.38,,,
케이비아이동국실업(주),1620,18-Dec,-1.71,-1.68,-1.68,,,
케이비아이동국실업(주),1620,19-Dec,-1.01,-2.13,-2.13,,,
케이비아이메탈(주),24840,11-Dec,0.59,0.59,0.59,,,
케이비아이메탈(주),24840,12-Dec,0.31,0.31,0.31,,,
케이비아이메탈(주),24840,13-Dec,0.8,1.05,1.05,,,
케이비아이메탈(주),24840,14-Dec,-0.54,-1.26,-1.26,,,
케이비아이메탈(주),24840,15-Dec,-0.98,-0.98,-0.98,,,
케이비아이메탈(주),24840,16-Dec,2.73,2.73,2.73,,,
케이비아이메탈(주),24840,17-Dec,4.1,4.15,4.15,,,
케이비아이메탈(주),24840,18-Dec,0.98,1.08,1.08,,,
케이비아이메탈(주),24840,19-Dec,2.07,2.26,2.26,,,
케이씨코트렐(주),119650,11-Dec,168.34,168.34,168.34,,,
케이씨코트렐(주),119650,12-Dec,33.81,33.81,33.81,,,
케이씨코트렐(주),119650,13-Dec,1.05,0.95,0.95,,,
케이씨코트렐(주),119650,14-Dec,-20.94,-16.42,-16.42,,,
케이씨코트렐(주),119650,15-Dec,-35.95,-32.26,-32.26,,,
케이씨코트렐(주),119650,16-Dec,25.14,18.83,18.83,,,
케이씨코트렐(주),119650,17-Dec,5.57,6.35,6.35,,,
케이씨코트렐(주),119650,18-Dec,19.57,6.99,6.99,,,
케이씨코트렐(주),119650,19-Dec,23.35,11.73,11.73,,,
케이알모터스(주),40,11-Dec,2.04,2.21,2.21,,,
케이알모터스(주),40,12-Dec,-4.43,-6.47,-6.47,,,
케이알모터스(주),40,13-Dec,-12.98,-4.29,-4.29,,,
케이알모터스(주),40,14-Dec,-4.45,-4.6,-4.6,,,
케이알모터스(주),40,15-Dec,-4.38,-4.59,-4.59,,,
케이알모터스(주),40,16-Dec,-1.8,-2.26,-2.26,,,
케이알모터스(주),40,17-Dec,-4.19,-6.04,-6.04,,,
케이알모터스(주),40,18-Dec,-1.77,-3.14,-3.14,,,
케이알모터스(주),40,19-Dec,-2.61,-4.31,-4.31,,,
케이에이치건설(주),226360,15-Dec,77777777.77,-2.01,-2.01,,,
케이에이치건설(주),226360,16-Dec,77777777.77,-0.65,-0.65,,,
케이에이치건설(주),226360,17-Dec,1949.27,104.07,104.07,,,
케이에이치건설(주),226360,18-Dec,214.62,200.5,200.5,,,
케이에이치건설(주),226360,19-Dec,1.34,1.18,1.18,,,
케이엠제약(주),225430,15-Dec,77777777.77,-1.14,-1.14,,,
케이엠제약(주),225430,16-Dec,77777777.77,-2.43,-2.43,,,
케이엠제약(주),225430,17-Dec,77777777.77,-2.1,-2.1,,,
케이엠제약(주),225430,18-Dec,5.92,5.92,5.92,,,
케이엠제약(주),225430,19-Dec,-5.81,-5.81,-5.81,,,
케이피엑스라이프사이언스(주),114450,11-Dec,11.42,11.42,11.42,,,
