회사명,거래소코드,회계년도,[제조]영업활동으로 인한 현금흐름(간접법)(*)(IFRS),[제조]매출액(수익)(*)(IFRS),[제조]부채(*)(IFRS),[제조]영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결),[제조]매출액(수익)(*)(IFRS연결),[제조]부채(*)(IFRS연결)
에스케이네트웍스(주),001740,2014/12,-261736912,20460418440,5492900995,-234382105,22408068204,5986466424
에스케이네트웍스(주),001740,2015/12,96484082,18681721369,5260155552,119166240,20355840898,5683766328
에스케이네트웍스(주),001740,2016/12,-60748309,17333736978,5536067385,14578880,18457381000,6214780139
에스케이네트웍스(주),001740,2017/12,-631803000,13613184000,4172210000,-634642000,15202346000,4878871000
에스케이네트웍스(주),001740,2018/12,-145450000,12409359000,4662527000,-199010000,13986475000,5457172000
에스케이네트웍스(주),001740,2019/12,441967000,10574129000,5580941000,466351000,13054240000,7833519000
에스케이디스커버리(주),006120,2010/12,66253444,1334514622,903560676,73172699,1459093252,2179558595
에스케이디스커버리(주),006120,2011/12,-29678053,1546107695,1111625536,-55004060,8864966852,2414092714
에스케이디스커버리(주),006120,2012/12,-196084,1476191493,1246007728,416176014,9160084618,3255733025
에스케이디스커버리(주),006120,2013/12,44248420,1484565401,1440303310,52891899,8256550008,3076733335
에스케이디스커버리(주),006120,2014/12,-12952688,1232853528,1409488007,186360095,7283608289,3548677283
에스케이디스커버리(주),006120,2015/12,200377772,1039863882,1306604200,-65402640,5269175685,4009221014
에스케이디스커버리(주),006120,2016/12,121602590,1146625579,1199864624,-32510375,6526064902,3883506414
에스케이디스커버리(주),006120,2017/12,59640373,16556123,264232967,-130591673,6746687325,2903479007
에스케이디스커버리(주),006120,2018/12,-9189397,15265064,280375544,-158125499,6939172193,2487038523
에스케이디스커버리(주),006120,2019/12,-7554265,24968480,153383940,217534802,5021067628,2676892387
에스케이디앤디(주),210980,2015/12,53330790,231300372,272021605,-226054101,231300372,500968109
에스케이디앤디(주),210980,2016/12,-125986640,277311332,504709007,-143318993,276376332,735868646
에스케이디앤디(주),210980,2017/12,-37006616,329931250,595599176,-157468027,330812048,682725752
에스케이디앤디(주),210980,2018/12,-135053566,555534240,973479380,-134456394,562772314,1142271507
에스케이디앤디(주),210980,2019/12,198610777,356862251,846167467,277141617,454720099,1035507874
에스케이렌터카(주),068400,2012/12,-49541455,373312720,502773519,-47782419,401375627,512879770
에스케이렌터카(주),068400,2013/12,-56755784,443528022,585393832,-53648506,475737139,595521695
에스케이렌터카(주),068400,2014/12,-68237926,492211906,664792671,-70541354,570015231,678450057
에스케이렌터카(주),068400,2015/12,-47805029,510633263,781928137,-53176048,632145882,806345348
에스케이렌터카(주),068400,2016/12,-72204368,544644476,901437888,-71954546,647644444,923295282
에스케이렌터카(주),068400,2017/12,-45872728,591543123,929354268,-49589027,636765266,970241902
에스케이렌터카(주),068400,2018/12,-22018386,603999912,923954535,-25344892,652521822,926248047
에스케이렌터카(주),068400,2019/12,-54939757,640883399,1297140669,-54939757,640883399,1300430901
에스케이씨(주),011790,2010/12,206920662,1465137067,981850371,301617917,2215685085,1741616923
에스케이씨(주),011790,2011/12,154202990,1687461201,1150046909,208201862,2473525635,2030313502
에스케이씨(주),011790,2012/12,139159849,1760998038,1384592376,135175718,2629170921,2299670423
에스케이씨(주),011790,2013/12,131732434,1851143652,1365325497,149922371,2641403172,2380345557
에스케이씨(주),011790,2014/12,128921695,1899152025,1302676103,189539392,2802235022,2385746016
에스케이씨(주),011790,2015/12,173071648,1616227687,1130183203,108497026,2564762025,2131892824
에스케이씨(주),011790,2016/12,162776069,1380829846,1152788042,249101740,2359440144,2004918408
에스케이씨(주),011790,2017/12,204710314,1403473051,1152170818,209334787,2653544415,2073736487
에스케이씨(주),011790,2018/12,177488326,1415180089,1215697213,231587576,2767834347,2138328269
에스케이씨(주),011790,2019/12,56227106,1229900590,1302570899,40533569,2539766499,2246614915
에스케이케미칼(주),285130,2018/12,66589248,1205342468,811701111,67370211,1367719213,1225244545
에스케이케미칼(주),285130,2019/12,94648184,1184206016,1218027915,122134530,1427185611,1413002857
에스케이텔레콤(주),017670,2010/12,4071157783,12514520922,8146168661,4343404901,15518637078,10724389810
에스케이텔레콤(주),017670,2011/12,6034056934,12551255630,8554225693,6306394700,15938548860,11633327382
에스케이텔레콤(주),017670,2012/12,3161516312,12332719444,9872454088,3999664146,16300479280,12740777306
에스케이텔레콤(주),017670,2013/12,3022473430,12860379475,9512011636,3558570670,16602053960,12409957891
에스케이텔레콤(주),017670,2014/12,3221433000,13012644000,9170241000,3677385000,17163798000,12692963000
에스케이텔레콤(주),017670,2015/12,2947129000,12556979000,9367480000,3778129000,17136734000,13207291000
에스케이텔레콤(주),017670,2016/12,3575572000,12350479000,11191620000,4243168000,17091816000,15181233000
에스케이텔레콤(주),017670,2017/12,3257470000,12468035000,10550131000,3855820000,17520013000,15399474000
에스케이텔레콤(주),017670,2018/12,3965028000,11705639000,11960536000,4332580000,16873960000,20019861000
에스케이텔레콤(주),017670,2019/12,3115408000,11416215000,13449628000,3986082000,17743702000,21788084000
에스케이하이닉스(주),000660,2010/12,4336030000,11973426000,7837214000,5883541000,12106090000,9504541000
에스케이하이닉스(주),000660,2011/12,1815500000,10188162000,8190849000,2855960000,10395811000,9362877000
에스케이하이닉스(주),000660,2012/12,924749000,10001783000,8243841000,2211651000,10162210000,8909251000
에스케이하이닉스(주),000660,2013/12,5419815000,13896309000,6693648000,6372056000,14165102000,7730439000
에스케이하이닉스(주),000660,2014/12,5100398000,16893716000,7674236000,5866691000,17125566000,8846975000
에스케이하이닉스(주),000660,2015/12,7747769000,18780792000,8059733000,9319520000,18797998000,8290203000
에스케이하이닉스(주),000660,2016/12,4787499000,16733111000,8307580000,5548922000,17197975000,8192496000
에스케이하이닉스(주),000660,2017/12,13570587000,29718939000,11540971000,14690614000,30109434000,11597545000
에스케이하이닉스(주),000660,2018/12,21313383000,40324651000,15319715000,22227199000,40445066000,16806004000
에스케이하이닉스(주),000660,2019/12,4790532000,25320755000,11665849000,6483188000,26990733000,16846299000
에스텍(주),069510,2010/12,4086672,169881940,27128333,22468349,210663736,48103453
에스텍(주),069510,2011/12,15543509,190214017,34088952,1638760,223212467,52950640
에스텍(주),069510,2012/12,4147147,184144696,33278967,15369143,210492995,49355642
에스텍(주),069510,2013/12,7535525,175654714,33004046,4447854,222346732,59276781
에스텍(주),069510,2014/12,11186033,201921665,39952234,18541851,274936759,72043443
에스텍(주),069510,2015/12,10331537,176000409,34062568,18736544,270210815,65292319
에스텍(주),069510,2016/12,9206563,179847089,38686342,23794777,290549074,67159436
에스텍(주),069510,2017/12,10867253,177710032,34717733,12889438,300390875,59965408
에스텍(주),069510,2018/12,13816879,197107076,41969721,23845683,306433025,56190280
에스텍(주),069510,2019/12,10440582,216795154,45245241,23217824,337971674,59921267
에스트래픽(주),234300,2017/12,17397341,114932721,43480364,4464639,77300035,62109002
에스트래픽(주),234300,2018/12,-13977144,41549628,57428337,-9615690,40678386,60808206
에스트래픽(주),234300,2019/12,2756581,76244500,83248743,7459438,79673572,89685085
에스티팜(주),237690,2016/12,51063433,200361533,54562978,50777766,200361533,54533872
에스티팜(주),237690,2017/12,54764322,202622882,30393063,54437468,202800435,30421484
에스티팜(주),237690,2018/12,11186751,97299230,13926436,10767300,97738456,13936379
에스티팜(주),237690,2019/12,-29777474,92995881,32288073,-30516541,93256825,37400527
에스퓨얼셀(주),288620,2018/12,1852755,31491977,26289465,,,
에스퓨얼셀(주),288620,2019/12,-19737025,37953636,37717271,,,
에쓰-오일(주),010950,2010/12,826576000,20511068000,5498903000,826575000,20511068000,5499031000
에쓰-오일(주),010950,2011/12,440040000,31913863000,7977747000,440043000,31913863000,7977417000
에쓰-오일(주),010950,2012/12,735380000,34723291000,7120050000,735393000,34723291000,7121337000
에쓰-오일(주),010950,2013/12,793070000,31158528000,6565330000,793075000,31158528000,6566728000
에쓰-오일(주),010950,2014/12,879212000,28557562000,5345197000,879202000,28557562000,5346721000
에쓰-오일(주),010950,2015/12,2475536000,17890272000,5403055000,2475550000,17890272000,5405609000
에쓰-오일(주),010950,2016/12,1721984000,16321843000,7565429000,1721991000,16321843000,7567442000
에쓰-오일(주),010950,2017/12,1139745000,20891340000,8238464000,1143294000,20891374000,8244831000
에쓰-오일(주),010950,2018/12,-283675000,25463122000,9619923000,-288185000,25463295000,9485810000
에쓰-오일(주),010950,2019/12,688922000,24393980000,9969313000,679447000,24394173000,9836775000
에쓰씨엔지니어링(주),023960,2010/12,12684429,52280233,25148909,13994135,285746187,171239336
에쓰씨엔지니어링(주),023960,2011/12,-2106301,96446551,47293486,358123,309382937,279863171
에쓰씨엔지니어링(주),023960,2012/12,-11372409,39220930,30398311,-24653175,318810978,265308658
에쓰씨엔지니어링(주),023960,2013/12,8155628,78791216,29713146,22202411,254339138,222071283
에쓰씨엔지니어링(주),023960,2014/12,-6104455,50088871,42323267,-8679487,250358394,265484727
에쓰씨엔지니어링(주),023960,2015/12,13801715,144148044,78270137,-11295012,410707049,286881590
에쓰씨엔지니어링(주),023960,2016/12,-23637331,91064415,65229763,1630595,310315231,242826741
에쓰씨엔지니어링(주),023960,2017/12,-4448971,96990710,59122754,16045210,251692538,215961709
에쓰씨엔지니어링(주),023960,2018/12,28203158,118564793,61020948,30793583,250825145,221782933
에쓰씨엔지니어링(주),023960,2019/12,-19833570,58736694,42275933,-44857139,240133541,218561748
에어부산(주),298690,2018/12,25026163,653567219,150402815,,,
에어부산(주),298690,2019/12,112534647,633183493,877666774,,,
에이비엘바이오(주),298380,2018/12,-12668272,1257884,11906880,,,
에이비엘바이오(주),298380,2019/12,-23855091,3988956,10894549,,,
에이에프더블류(주),312610,2019/12,8085702,25961807,5657697,,,
에이치디씨(주),012630,2010/12,-153867762,2709303609,3086880576,-170071320,3589652956,3885970185
에이치디씨(주),012630,2011/12,-78299885,3101561027,3367968357,-129445354,4107921252,4253463394
에이치디씨(주),012630,2012/12,48215491,2207250948,3134799573,-46554592,3334053764,4210641953
에이치디씨(주),012630,2013/12,236031017,2877143363,3095045990,251799066,4216933755,4218495020
에이치디씨(주),012630,2014/12,442731064,3152019200,2642830117,527608441,4477376534,3663567731
에이치디씨(주),012630,2015/12,931272970,3347031663,2041284811,1028394908,4602608742,3039112156
에이치디씨(주),012630,2016/12,790940551,3507253656,2109807742,839771009,4749886366,3029675316
에이치디씨(주),012630,2017/12,330516572,4125907855,2531733338,453241973,5358684697,3576968293
에이치디씨(주),012630,2018/12,154119213,49613873,46239008,127946072,1547840799,1303651762
에이치디씨(주),012630,2019/12,36609739,50099435,73951901,170017140,1616692249,1857740750
에이치디씨랩스(주),039570,2015/12,7682470,173673786,56243987,7820007,174566214,58826456
에이치디씨랩스(주),039570,2016/12,7215912,188861789,61235271,7227717,188892823,64208999
에이치디씨랩스(주),039570,2017/12,6171697,263952128,74817310,6182378,264001124,79157869
에이치디씨랩스(주),039570,2018/12,37164095,271869137,80139131,37071965,271978422,82414742
에이치디씨랩스(주),039570,2019/12,-4405422,252314717,68512373,-4507552,252410792,68592552
에이치디씨현대산업개발(주),294870,2018/12,450333500,2793597716,3013408604,454640185,2792736856,3018991446
에이치디씨현대산업개발(주),294870,2019/12,-120782391,4211144007,2168788983,-119988851,4216489504,2177817169
에이치디씨현대이피(주),089470,2010/12,-37138297,452780679,143787407,-45893500,520401188,188956805
에이치디씨현대이피(주),089470,2011/12,-12794739,628188134,206132648,-17665904,718632804,271659589
에이치디씨현대이피(주),089470,2012/12,-3556996,688785527,294676257,-3070315,807113596,354454469
에이치디씨현대이피(주),089470,2013/12,10845983,793359521,336983161,12550192,918199522,397395434
에이치디씨현대이피(주),089470,2014/12,16904825,795561560,319123056,21138134,945020584,384888455
에이치디씨현대이피(주),089470,2015/12,61085389,700460337,268729493,62169734,867748204,341952333
에이치디씨현대이피(주),089470,2016/12,37241378,692807092,251603055,49598467,861159023,312135588
에이치디씨현대이피(주),089470,2017/12,3135842,774372188,272520881,7716472,914353503,332888899
에이치디씨현대이피(주),089470,2018/12,2103760,772372911,264258692,8202565,910809614,318086294
에이치디씨현대이피(주),089470,2019/12,85397017,696887363,219893843,107258973,835108421,263822645
에이치에스디엔진(주),082740,2011/12,147081538,2003793073,1461182444,147638091,2005252618,1476134215
에이치에스디엔진(주),082740,2012/12,-184905897,1377618958,1028488897,-186237953,1378777833,1038431336
에이치에스디엔진(주),082740,2013/12,-55321567,743104362,858981798,-60044666,743878585,872571145
에이치에스디엔진(주),082740,2014/12,-82341543,887764720,823023435,-85536183,888825955,839594911
에이치에스디엔진(주),082740,2015/12,-44848276,692276967,817199696,-44145127,693645086,831368789
에이치에스디엔진(주),082740,2016/12,2859063,804680106,811982092,4541870,802916583,822184664
에이치에스디엔진(주),082740,2017/12,-71116161,761831507,682047132,-69384651,768870297,688177158
에이치에스디엔진(주),082740,2018/12,18750576,509321425,510811364,18438513,511302114,512377526
에이치에스디엔진(주),082740,2019/12,-64661316,673324747,639866292,-64742928,674278133,641618851
에이치엘비(주),028300,2010/12,-1090842,17380479,12293523,-1510444,44794226,39035819
에이치엘비(주),028300,2011/12,-1327813,18856657,11615242,728782,69517785,33058652
에이치엘비(주),028300,2012/12,-1666561,17626105,5417679,-265047,51673997,19639554
에이치엘비(주),028300,2013/12,-1393929,30615224,19408407,-4084405,31451550,20600545
