회사명,거래소코드,회계년도,[제조]자본(*)(IFRS연결),[제조]당기순이익(손실)(IFRS연결),[제조]자본(*)(IFRS),[제조]당기순이익(손실)(IFRS)
차이나크리스탈신소재홀딩스,900250,2016/12,202397934,26255368,,
차이나크리스탈신소재홀딩스,900250,2017/12,215697424,28378856,,
차이나크리스탈신소재홀딩스,900250,2018/12,238150139,25152543,,
차이나크리스탈신소재홀딩스,900250,2019/12,265020752,22563142,,
참엔지니어링(주),009310,2010/12,91580894,12173945,95028574,13764628
참엔지니어링(주),009310,2011/12,103163759,15495043,111933124,18297078
참엔지니어링(주),009310,2012/12,79376428,-20636584,89206826,-21762350
참엔지니어링(주),009310,2013/12,94100461,12772876,90857038,1167764
참엔지니어링(주),009310,2014/12,78206144,-17367440,71928281,-20088990
참엔지니어링(주),009310,2015/12,25139969,-17516366,27356616,-34028221
참엔지니어링(주),009310,2016/12,53597651,13004673,42503514,1042727
참엔지니어링(주),009310,2017/12,64874912,14614997,45371808,4027713
참엔지니어링(주),009310,2018/12,84474023,14325367,58971019,7820590
참엔지니어링(주),009310,2019/12,79083680,-16511430,42506692,-19996091
참존글로벌(주),158310,2013/12,,,27619373,4462670
참존글로벌(주),158310,2014/12,,,25867714,-1010667
참존글로벌(주),158310,2015/12,16239431,-11868938,16239431,-11868938
참존글로벌(주),158310,2016/12,21171264,-8286440,20945386,-7923037
참존글로벌(주),158310,2017/12,19034328,-6405307,20267579,-4922364
참존글로벌(주),158310,2018/12,20018557,-10297533,19230504,-11570061
참존글로벌(주),158310,2019/12,29285657,-8402343,29354509,-8572895
참좋은여행(주),094850,2010/12,,,41326732,1703023
참좋은여행(주),094850,2011/12,,,42758917,1521965
참좋은여행(주),094850,2012/12,,,50593069,8762130
참좋은여행(주),094850,2013/12,,,53872853,4983605
참좋은여행(주),094850,2014/12,,,55370568,3370869
참좋은여행(주),094850,2015/12,,,58491286,5768079
참좋은여행(주),094850,2016/12,,,63205621,6905882
참좋은여행(주),094850,2017/12,,,73302306,12165929
참좋은여행(주),094850,2018/12,,,83230564,10236082
참좋은여행(주),094850,2019/12,,,96703369,22889226
카페24(주),042000,2018/12,114688922,-28248530,106080318,-29727908
카페24(주),042000,2019/12,152268369,7782008,111486337,5406019
커머스마이너 (주),223310,2015/12,,,28147499,5078206
커머스마이너 (주),223310,2016/12,,,26907965,-2248497
커머스마이너 (주),223310,2017/12,15201068,-27635431,17041605,-25479776
커머스마이너 (주),223310,2018/12,30502464,-25253937,32784562,-26350016
커머스마이너 (주),223310,2019/12,31605553,-2899962,30944111,-4608428
컨버즈(주),109070,2010/12,,,40469560,-5420541
컨버즈(주),109070,2011/12,,,25742367,-15318025
컨버즈(주),109070,2012/12,,,14491890,-10571041
컨버즈(주),109070,2013/12,,,5557291,-9049220
컨버즈(주),109070,2014/12,,,5460924,-4828402
컨버즈(주),109070,2015/12,,,12143829,-5642910
컨버즈(주),109070,2016/12,22621673,-16333146,11733407,-17554874
컨버즈(주),109070,2017/12,10635300,-18244624,10536341,-6432127
컨버즈(주),109070,2018/12,1285355,-18220314,3010100,-16460211
컨버즈(주),109070,2019/12,-3195389,-15957068,-3179091,-18237898
컬러레이홀딩스,900310,2016/12,42856040,19896729,,
컬러레이홀딩스,900310,2017/12,109095676,23690094,,
컬러레이홀딩스,900310,2018/12,132058373,26453562,,
컬러레이홀딩스,900310,2019/12,158264232,24200498,,
케이디켐(주),221980,2015/12,58271092,6315265,58812704,6049243
케이디켐(주),221980,2016/12,63951040,8220604,63131793,6580081
케이디켐(주),221980,2017/12,67128372,6643183,65612267,5908187
케이디켐(주),221980,2018/12,72335805,6853617,69289219,6135431
케이디켐(주),221980,2019/12,77268625,7491614,72588917,6067560
케이만금세기차륜집단유한공사,900280,2015/12,56268368,14393675,,
케이만금세기차륜집단유한공사,900280,2016/12,100450436,18283847,,
케이만금세기차륜집단유한공사,900280,2017/12,112534379,19134869,,
케이만금세기차륜집단유한공사,900280,2018/12,170632212,21220568,,
케이만금세기차륜집단유한공사,900280,2019/12,216327581,21716747,,
케이비아이동국실업(주),001620,2010/12,132395252,8739252,113021313,3038040
케이비아이동국실업(주),001620,2011/12,147594323,21969890,111338052,8968874
케이비아이동국실업(주),001620,2012/12,158933084,12336243,115434540,7190522
케이비아이동국실업(주),001620,2013/12,180713937,22314325,120211465,4404640
케이비아이동국실업(주),001620,2014/12,173442650,-4781298,109388070,-10299911
케이비아이동국실업(주),001620,2015/12,182393076,4884978,116028101,3018359
케이비아이동국실업(주),001620,2016/12,191693376,15614547,121196252,4643997
케이비아이동국실업(주),001620,2017/12,181718959,-41101827,141350405,-3624852
케이비아이동국실업(주),001620,2018/12,179341632,-10111398,149217396,-291987
케이비아이동국실업(주),001620,2019/12,176376145,275498,151939659,966218
케이비아이메탈(주),024840,2010/12,,,33994385,5002021
케이비아이메탈(주),024840,2011/12,,,50831514,2249343
케이비아이메탈(주),024840,2012/12,,,47990568,-3399939
케이비아이메탈(주),024840,2013/12,64876713,15325132,49003375,1329840
케이비아이메탈(주),024840,2014/12,58178159,-9057489,46696349,-4505090
케이비아이메탈(주),024840,2015/12,,,43137046,-12718073
케이비아이메탈(주),024840,2016/12,,,46056132,3160931
케이비아이메탈(주),024840,2017/12,79381058,6120821,77170241,6336875
케이비아이메탈(주),024840,2018/12,82621481,4400083,79712256,3749941
케이비아이메탈(주),024840,2019/12,93306973,6810934,89108701,5913764
케이씨그린홀딩스(주),009440,2010/12,153335279,13878674,97988990,700526
케이씨그린홀딩스(주),009440,2011/12,165841275,19271205,100974253,4563433
케이씨그린홀딩스(주),009440,2012/12,192223007,38313935,106388637,6650121
케이씨그린홀딩스(주),009440,2013/12,212026973,14473779,111151270,7899171
케이씨그린홀딩스(주),009440,2014/12,194098632,25803,113660888,5166412
케이씨그린홀딩스(주),009440,2015/12,195821588,13413053,117998975,5269535
케이씨그린홀딩스(주),009440,2016/12,208319392,6737747,123240506,7028756
케이씨그린홀딩스(주),009440,2017/12,248164622,9361783,128674543,7664398
케이씨그린홀딩스(주),009440,2018/12,286727587,18769762,129048674,3038333
케이씨그린홀딩스(주),009440,2019/12,294365102,14327973,128039942,1356598
케이씨코트렐(주),119650,2010/12,,,56522032,20315174
케이씨코트렐(주),119650,2011/12,,,59998538,10434817
케이씨코트렐(주),119650,2012/12,,,73133972,16383592
케이씨코트렐(주),119650,2013/12,71819474,3811276,71213667,3194685
케이씨코트렐(주),119650,2014/12,60318225,-7648413,58410742,-8956638
케이씨코트렐(주),119650,2015/12,56076088,-6750936,54031805,-6165606
케이씨코트렐(주),119650,2016/12,70312013,910730,68107878,1216842
케이씨코트렐(주),119650,2017/12,77697476,6887020,73799337,5060362
케이씨코트렐(주),119650,2018/12,77727445,2198641,73406398,2693601
케이씨코트렐(주),119650,2019/12,76228698,674316,72807542,1156387
케이알모터스(주),000040,2010/12,66722937,-500478,72550688,1168894
케이알모터스(주),000040,2011/12,68764654,1904749,74428028,1675213
케이알모터스(주),000040,2012/12,60797171,-8232051,68104422,-6103632
케이알모터스(주),000040,2013/12,57314659,-6614448,57314659,-11064793
케이알모터스(주),000040,2014/12,45776368,-12727830,45666600,-12820997
케이알모터스(주),000040,2015/12,67746455,-16596448,68057571,-16144548
케이알모터스(주),000040,2016/12,62744019,-9978618,57557008,-11056379
케이알모터스(주),000040,2017/12,45221543,-31501348,51818556,-21722139
케이알모터스(주),000040,2018/12,69894605,-24442080,69652720,-16372454
케이알모터스(주),000040,2019/12,35210017,-41041685,46459568,-28641044
케이에이치건설(주),226360,2015/12,,,,
케이에이치건설(주),226360,2016/12,,,,
케이에이치건설(주),226360,2017/12,,,36131892,3470156
케이에이치건설(주),226360,2018/12,39769741,3078376,40117585,3433181
케이에이치건설(주),226360,2019/12,40337454,-4873118,42969375,-2564450
케이에이치전자(주),111870,2010/12,68345568,14572550,67897678,13784444
케이에이치전자(주),111870,2011/12,72697777,8998541,71563003,8462706
케이에이치전자(주),111870,2012/12,77393278,6810427,76514873,6624739
케이에이치전자(주),111870,2013/12,80672934,5596772,81556242,7465572
케이에이치전자(주),111870,2014/12,79615692,1617889,80422759,1615664
케이에이치전자(주),111870,2015/12,83093059,6205863,83321322,5785204
케이에이치전자(주),111870,2016/12,85191753,7001468,83590524,4936015
케이에이치전자(주),111870,2017/12,84102711,3475828,82658660,2813225
케이에이치전자(주),111870,2018/12,84890564,2654440,81719576,1228487
케이에이치전자(주),111870,2019/12,133916977,-19356795,125717706,74482
케이엠제약(주),225430,2015/12,,,,
케이엠제약(주),225430,2016/12,,,,
케이엠제약(주),225430,2017/12,,,,
케이엠제약(주),225430,2018/12,,,23833824,-12330050
케이엠제약(주),225430,2019/12,,,24194368,-902231
케이지이티에스(주),151860,2013/12,107431728,12407006,106218881,13086441
케이지이티에스(주),151860,2014/12,119846455,16183985,118905160,16233229
케이지이티에스(주),151860,2015/12,,,136947855,20236153
케이지이티에스(주),151860,2016/12,,,138408551,4931071
케이지이티에스(주),151860,2017/12,,,147132640,11723011
케이지이티에스(주),151860,2018/12,150131064,11266355,152425646,13592704
케이지이티에스(주),151860,2019/12,,,242393012,97780142
케이지케미칼(주),001390,2010/12,219615745,6060449,184619293,3720860
케이지케미칼(주),001390,2011/12,279875340,12315521,175009404,-6528366
케이지케미칼(주),001390,2012/12,286034076,22703561,163061879,-12539862
케이지케미칼(주),001390,2013/12,412269584,22995924,158007230,-8625639
케이지케미칼(주),001390,2014/12,433166113,40661444,151645954,5472671
케이지케미칼(주),001390,2015/12,464019140,41854916,163451637,7592101
케이지케미칼(주),001390,2016/12,510212081,28347117,171678530,10876388
케이지케미칼(주),001390,2017/12,577775684,10207707,190182158,5789730
케이지케미칼(주),001390,2018/12,604158562,27765618,183635085,-2761207
케이지케미칼(주),001390,2019/12,1351574946,219341423,176175512,-9863865
케이피엑스라이프사이언스(주),114450,2010/12,,,62161854,4967013
케이피엑스라이프사이언스(주),114450,2011/12,,,62175218,3229653
케이피엑스라이프사이언스(주),114450,2012/12,,,60872837,2428465
케이피엑스라이프사이언스(주),114450,2013/12,,,52114644,-1311798
케이피엑스라이프사이언스(주),114450,2014/12,,,51529566,-1061707
케이피엑스라이프사이언스(주),114450,2015/12,,,56896548,5386721
케이피엑스라이프사이언스(주),114450,2016/12,,,61663216,4504431
케이피엑스라이프사이언스(주),114450,2017/12,,,62092074,2224671
케이피엑스라이프사이언스(주),114450,2018/12,,,59111336,-1445275
케이피엑스라이프사이언스(주),114450,2019/12,,,60357539,1195719
케이피엑스케미칼(주),025000,2010/12,262755641,48480172,250062956,47078144
케이피엑스케미칼(주),025000,2011/12,307332921,51639071,288779189,47323039
케이피엑스케미칼(주),025000,2012/12,337199706,37009834,320519809,36954080
케이피엑스케미칼(주),025000,2013/12,349244807,25547625,330895962,24029198
케이피엑스케미칼(주),025000,2014/12,382509765,40934548,358970821,36231103
케이피엑스케미칼(주),025000,2015/12,406601021,35579615,376699714,29909624
케이피엑스케미칼(주),025000,2016/12,430009282,34059688,398835940,30281821
케이피엑스케미칼(주),025000,2017/12,442814148,27116333,412885761,25534950
케이피엑스케미칼(주),025000,2018/12,443651301,12016347,412211584,9750509
케이피엑스케미칼(주),025000,2019/12,476062519,42158176,440338372,38226261
케이피엑스홀딩스(주),092230,2010/12,799359394,152333089,372087086,12366998
케이피엑스홀딩스(주),092230,2011/12,848890474,62735096,373800623,9263704
케이피엑스홀딩스(주),092230,2012/12,884307865,42805302,376776263,14565801
케이피엑스홀딩스(주),092230,2013/12,859264939,6240150,383532129,18056651
케이피엑스홀딩스(주),092230,2014/12,858795246,38096267,356138074,-22374190
케이피엑스홀딩스(주),092230,2015/12,898574571,61528344,374534625,28610134
케이피엑스홀딩스(주),092230,2016/12,936238978,53425479,376919483,10686680
케이피엑스홀딩스(주),092230,2017/12,1190459201,58375729,401281546,28663391
케이피엑스홀딩스(주),092230,2018/12,1125886810,14744540,396518837,13096623
케이피엑스홀딩스(주),092230,2019/12,1181330883,75765291,401732188,14522300
코나아이(주),052400,2010/12,54483418,6827338,59841039,10923484
코나아이(주),052400,2011/12,88270192,28626871,79418382,15399486
코나아이(주),052400,2012/12,107560197,18882195,96069357,16160498
코나아이(주),052400,2013/12,139670804,21382559,126840799,19852275
코나아이(주),052400,2014/12,180139772,25995795,166073693,24704026
코나아이(주),052400,2015/12,210618665,29230514,188332062,26193931
코나아이(주),052400,2016/12,186199868,-424739,159736659,-4663834
코나아이(주),052400,2017/12,141490846,-38026690,132441820,-25901833
코나아이(주),052400,2018/12,95497497,-50128550,89886576,-49014094
코나아이(주),052400,2019/12,85928652,-9657095,83844163,-6070643
코드네이처(주),078940,2010/12,39013637,-9112896,39115075,-8925760
코드네이처(주),078940,2011/12,18359625,-20738631,20006384,-19186042
코드네이처(주),078940,2012/12,13659620,-4589010,15463418,-4467772
코드네이처(주),078940,2013/12,10795144,-3807111,12251992,-4120620
코드네이처(주),078940,2014/12,7537852,-6654218,8913601,-6738872
코드네이처(주),078940,2015/12,10866310,-266926,11547192,-963455
코드네이처(주),078940,2016/12,35189828,-14486764,36780031,-14065208
코드네이처(주),078940,2017/12,4953342,-33974005,10432054,-29539566
코드네이처(주),078940,2018/12,4377247,-13963933,10905606,-12869765
코드네이처(주),078940,2019/12,19058349,-4567623,22027300,-8097640
코리아에프티(주),123410,2010/12,,,,
코리아에프티(주),123410,2011/12,,,,
코리아에프티(주),123410,2012/12,77458754,18161827,55822561,4203859
코리아에프티(주),123410,2013/12,94771355,18119359,67459349,11000304
코리아에프티(주),123410,2014/12,109646297,18299373,78794540,12318962
코리아에프티(주),123410,2015/12,120172449,15305499,87150919,12138104
코리아에프티(주),123410,2016/12,125480368,12546511,91724143,9064190
코리아에프티(주),123410,2017/12,122459049,2290769,92400288,3146264
코리아에프티(주),123410,2018/12,121109037,3984064,89859654,1644229
코리아에프티(주),123410,2019/12,125799418,5684939,90501447,3124714
코스맥스(주),192820,2014/12,80534412,15756825,67434927,15460119
코스맥스(주),192820,2015/12,96519736,18885577,84627934,22215276
