회사명,거래소코드,회계년도,당기순이익(IFRS연결),전기순이익(IFRS연결),당기순이익(IFRS개별),전기순이익(IFRS개별)
애경케미칼(주),161000,Dec-12,6757565,6757565,5240358,5240358
애경케미칼(주),161000,Dec-13,26618573,26618573,33374786,33374786
애경케미칼(주),161000,Dec-14,26204979,26204979,27289367,27289367
애경케미칼(주),161000,Dec-15,27951614,27951614,24936188,24936188
애경케미칼(주),161000,Dec-16,53367524,53367524,48983190,48983190
애경케미칼(주),161000,Dec-17,64731269,64731269,65919533,65919533
애경케미칼(주),161000,Dec-18,52727517,52727517,40183310,40183310
애경케미칼(주),161000,Dec-19,30373171,30373171,50260137,50260137
애니젠(주),196300,Dec-16,,,-1646651,-1646651
애니젠(주),196300,Dec-17,,,448301,448301
애니젠(주),196300,Dec-18,,,-7164135,-7164135
애니젠(주),196300,Dec-19,,,-6644595,-6644595
애머릿지코퍼레이션,900100,Dec-11,-7882124,-7882124,-632080,-632080
애머릿지코퍼레이션,900100,Dec-12,-152045,-611886,-6341318,-6801158
애머릿지코퍼레이션,900100,Dec-13,-12641897,-12641897,-14175533,-14175533
애머릿지코퍼레이션,900100,Dec-14,2397168,2397168,3351467,3351467
애머릿지코퍼레이션,900100,Dec-15,-5638829,-5638829,-4654963,-4654963
애머릿지코퍼레이션,900100,Dec-16,-18136207,-18136207,-16278152,-16278152
애머릿지코퍼레이션,900100,Dec-17,-21790075,-21790075,-21399384,-21399384
애머릿지코퍼레이션,900100,Dec-18,-16266750,-16266750,-12027490,-12027490
애머릿지코퍼레이션,900100,Dec-19,-32521407,-48812231,-38588639,-82616748
앱클론(주),174900,Dec-17,,,-1482533,-1482533
앱클론(주),174900,Dec-18,,,-842700,-842700
앱클론(주),174900,Dec-19,,,2566577,2566577
어보브반도체(주),102120,Dec-11,3361542,3361542,3747008,3747008
어보브반도체(주),102120,Dec-12,6015138,6015138,3426438,3426438
어보브반도체(주),102120,Dec-13,8875828,8875828,8775595,8775595
어보브반도체(주),102120,Dec-14,6751652,6751652,6449268,6449268
어보브반도체(주),102120,Dec-15,6511573,6511573,6661149,6661149
어보브반도체(주),102120,Dec-16,6950233,6950233,6680080,6680080
어보브반도체(주),102120,Dec-17,-4952775,-4952775,-5150780,-5150780
어보브반도체(주),102120,Dec-18,8243727,8243727,7804270,7804270
어보브반도체(주),102120,Dec-19,13367760,13367760,13598702,13598702
에스넷시스템(주),38680,Dec-11,3277649,3277649,2527175,2527175
에스넷시스템(주),38680,Dec-12,7093169,7093169,2728084,2728084
에스넷시스템(주),38680,Dec-13,4091944,4091944,2708718,2708718
에스넷시스템(주),38680,Dec-14,5484532,5484532,3027270,3027270
에스넷시스템(주),38680,Dec-15,3613635,3613635,1281732,1281732
에스넷시스템(주),38680,Dec-16,-2186683,-2186683,-1337900,-1337900
에스넷시스템(주),38680,Dec-17,1780674,1780674,988507,988507
에스넷시스템(주),38680,Dec-18,3736575,3736575,8018227,8018227
에스넷시스템(주),38680,Dec-19,6944376,6944376,2901393,2901393
에스디엔(주),99220,Dec-11,11979113,11979113,4988070,4988070
에스디엔(주),99220,Dec-12,-20729361,-20729361,-22914084,-22914084
에스디엔(주),99220,Dec-13,-1761744,-1761744,-3997157,-3997157
에스디엔(주),99220,Dec-14,-8351481,-8351481,-7835065,-7835065
에스디엔(주),99220,Dec-15,806581,806581,914143,914143
에스디엔(주),99220,Dec-16,-965534,-965534,-1575782,-1575782
에스디엔(주),99220,Dec-17,2736469,2736469,2749613,2749613
에스디엔(주),99220,Dec-18,1952722,1952722,1567309,1567309
에스디엔(주),99220,Dec-19,3993872,3993872,4895719,4895719
에스맥(주),97780,Dec-11,34807635,34807635,33628442,33628442
에스맥(주),97780,Dec-12,26760305,26760305,26147769,26147769
에스맥(주),97780,Dec-13,27596070,27596070,33458010,33458010
에스맥(주),97780,Dec-14,-13902667,-13902667,-15624582,-15624582
에스맥(주),97780,Dec-15,-42839512,-42839512,-49996091,-49996091
에스맥(주),97780,Dec-16,-3986087,-3986087,10728434,10728434
에스맥(주),97780,Dec-17,7844283,7844283,-2306223,-2306223
에스맥(주),97780,Dec-18,8459848,8459848,3834425,3834425
에스맥(주),97780,Dec-19,-13938112,-13938112,-18933711,-18933711
에스비더블유생명과학(주),151910,Dec-12,7273813,7273813,5372037,5372037
에스비더블유생명과학(주),151910,Dec-13,4378069,4378069,5800759,5800759
에스비더블유생명과학(주),151910,Dec-14,445891,445891,1690099,1690099
에스비더블유생명과학(주),151910,Dec-15,-27136411,-107845792,-19313402,-88764372
에스비더블유생명과학(주),151910,Dec-16,29473147,29473147,28812079,28812079
에스비더블유생명과학(주),151910,Dec-17,-20150403,-20150403,-25894987,-25894987
에스비더블유생명과학(주),151910,Dec-18,-13503963,-13503963,-7711745,-7711745
에스비더블유생명과학(주),151910,Dec-19,-16287732,-16287732,-19954656,-19954656
에스비아이핀테크솔루션즈(주),950110,Mar-13,7986437,7986437,6946828,6946828
에스비아이핀테크솔루션즈(주),950110,Mar-14,1495197,1495197,180744,180744
에스비아이핀테크솔루션즈(주),950110,Mar-15,2443009,2443009,1576494,1576494
에스비아이핀테크솔루션즈(주),950110,Mar-16,4286323,4286323,1129339,1129339
에스비아이핀테크솔루션즈(주),950110,Mar-17,3884830,3884830,2832775,2832775
에스비아이핀테크솔루션즈(주),950110,Mar-18,8000058,8000058,3963411,3963411
에스비아이핀테크솔루션즈(주),950110,Mar-19,9442630,9442630,-126775,-126775
에스씨아이평가정보(주),36120,Dec-11,,,-2590185,-2590185
에스씨아이평가정보(주),36120,Dec-12,,,316297,316297
에스씨아이평가정보(주),36120,Dec-13,,,550963,550963
에스씨아이평가정보(주),36120,Dec-14,,,161514,161514
에스씨아이평가정보(주),36120,Dec-15,,715915,715915,715915
에스씨아이평가정보(주),36120,Dec-16,-367381,-367381,1105260,1105260
에스씨아이평가정보(주),36120,Dec-17,-287039,-287039,993253,993253
에스씨아이평가정보(주),36120,Dec-18,846481,846481,2578569,2578569
에스씨아이평가정보(주),36120,Dec-19,5113107,5113107,4411306,4411306
에스엔유프리시젼(주),80000,Dec-11,,,-16825836,-16825836
에스엔유프리시젼(주),80000,Dec-12,,,-26232527,-26232527
에스엔유프리시젼(주),80000,Dec-13,,,8077993,8077993
에스엔유프리시젼(주),80000,Dec-14,,,-12953777,-12953777
에스엔유프리시젼(주),80000,Dec-15,,,1814554,1814554
에스엔유프리시젼(주),80000,Dec-16,,,-18144133,-18144133
에스엔유프리시젼(주),80000,Dec-17,,5746382,5746382,5746382
에스엔유프리시젼(주),80000,Dec-18,9825588,9825588,10042509,10042509
에스엔유프리시젼(주),80000,Dec-19,7722991,7722991,7544898,7544898
에스엔케이폴리텍(주),91340,Dec-11,,,1623621,1623621
에스엔케이폴리텍(주),91340,Dec-12,,21401,21401,21401
에스엔케이폴리텍(주),91340,Dec-13,4117630,4117630,-202640,-202640
에스엔케이폴리텍(주),91340,Dec-14,1398263,1398263,2826528,2826528
에스엔케이폴리텍(주),91340,Dec-15,1837455,1837455,3826931,3826931
에스엔케이폴리텍(주),91340,Dec-16,2789334,2789334,2694675,2694675
에스엔케이폴리텍(주),91340,Dec-17,4259530,4259530,-185900,-185900
에스엔케이폴리텍(주),91340,Dec-18,8306747,8445182,2453813,2453813
에스엔케이폴리텍(주),91340,Dec-19,15338586,15338586,688583,688583
에스엘(주),5850,Mar-11,96508458,96508458,47260773,47260773
에스엘(주),5850,Dec-12,62299960,62299960,23297257,23297257
에스엘(주),5850,Dec-13,79029082,79029082,34539873,34539873
에스엘(주),5850,Dec-14,101220822,101220822,47753040,47753040
에스엘(주),5850,Dec-15,72740935,72740935,51869612,51869612
에스엘(주),5850,Dec-16,120841276,120841276,64950210,64950210
에스엘(주),5850,Dec-17,100021666,100021666,132076049,132076049
에스엘(주),5850,Dec-18,25164718,25164718,27113938,27113938
에스엘(주),5850,Dec-19,87092916,87092916,81821128,81821128
에스와이(주),109610,Dec-15,7683158,7683158,6319444,6319444
에스와이(주),109610,Dec-16,1592119,1592119,1970394,1970394
에스와이(주),109610,Dec-17,489776,489776,1987446,1987446
에스와이(주),109610,Dec-18,1452784,1452784,4219626,4219626
에스와이(주),109610,Dec-19,-16233649,-16233649,-18581825,-18581825
에스지씨에너지(주),5090,Dec-11,,,22162018,22162018
에스지씨에너지(주),5090,Dec-12,,15232377,15232377,4441977
에스지씨에너지(주),5090,Dec-13,8936601,8936601,8506676,8506676
에스지씨에너지(주),5090,Dec-14,18437355,18437355,7898948,7898948
에스지씨에너지(주),5090,Dec-15,19279263,19279263,11586292,11586292
에스지씨에너지(주),5090,Dec-16,14412035,13091044,-2032064,-3353055
에스지씨에너지(주),5090,Dec-17,4090728,4090728,-7480667,-7480667
에스지씨에너지(주),5090,Dec-18,-11514293,-11514293,-28300261,-28300261
에스지씨에너지(주),5090,Dec-19,426699,,-8277072,
에스지씨이테크건설(주),16250,Dec-11,28136667,28136667,15020085,15020085
에스지씨이테크건설(주),16250,Dec-12,19819397,19819397,8832950,8832950
에스지씨이테크건설(주),16250,Dec-13,-11505473,-11505473,-23965595,-23965595
에스지씨이테크건설(주),16250,Dec-14,44607158,44607158,6611647,6611647
에스지씨이테크건설(주),16250,Dec-15,41751716,41751716,11287137,11287137
에스지씨이테크건설(주),16250,Dec-16,60705309,60705309,15138950,15138950
에스지씨이테크건설(주),16250,Dec-17,65210573,65210573,13111089,13111089
에스지씨이테크건설(주),16250,Dec-18,71126973,71126973,8070010,33505568
에스지씨이테크건설(주),16250,Dec-19,31525629,31525629,27595183,27595183
에스지에이(주),49470,Dec-11,807763,807763,267386,267386
에스지에이(주),49470,Dec-12,-1812034,-1812034,-1868178,-1868178
에스지에이(주),49470,Dec-13,1321187,1321187,143269,143269
에스지에이(주),49470,Dec-14,4876423,4876423,126540,126540
에스지에이(주),49470,Dec-15,449406,449406,-2205102,-2205102
에스지에이(주),49470,Dec-16,2280881,2280881,680184,680184
에스지에이(주),49470,Dec-17,-17768449,-17768449,-9228766,-9228766
에스지에이(주),49470,Dec-18,-14341575,-14341575,-72363,-72363
에스지에이(주),49470,Dec-19,-30392468,-30392468,-9626467,-9626467
에스지에이솔루션즈(주),184230,Jun-14,,,,
에스지에이솔루션즈(주),184230,Jun-15,3536653,3536653,3549625,3549625
에스지에이솔루션즈(주),184230,Dec-16,3166048,3166048,3015498,3015498
에스지에이솔루션즈(주),184230,Dec-17,2221076,2221076,1475662,1475662
에스지에이솔루션즈(주),184230,Dec-18,-13443325,-13443325,-6831031,-6831031
에스지에이솔루션즈(주),184230,Dec-19,-28587262,-28587262,-23612013,-23612013
에스지이(주),255220,Dec-18,9619134,9619134,9574843,9574843
에스지이(주),255220,Dec-19,9606579,9606579,8521423,8521423
에스케이(주),34730,Dec-11,438250486,438250486,147902436,147902436
에스케이(주),34730,Dec-12,356182416,356182416,127083613,127083613
에스케이(주),34730,Dec-13,188954572,202347149,124651228,124651228
에스케이(주),34730,Dec-14,129898846,129899000,240347409,240347000
에스케이(주),34730,Dec-15,5549259000,5549259000,5821064000,5821064000
에스케이(주),34730,Dec-16,2822484000,2822484000,641694000,641694000
에스케이(주),34730,Dec-17,5066482000,5066482000,612121000,612121000
에스케이(주),34730,Dec-18,6151141000,6151141000,1453631000,1453631000
에스케이(주),34730,Dec-19,1607249000,1606039000,1420543000,1420543000
에스케이가스(주),18670,Dec-11,107802944,107802944,85483188,85483188
에스케이가스(주),18670,Dec-12,95825228,95825228,84474873,84474873
에스케이가스(주),18670,Dec-13,102473575,102473575,84620425,84620425
에스케이가스(주),18670,Dec-14,99106344,99106344,87932765,87932765
에스케이가스(주),18670,Dec-15,73231558,73231558,59278385,59278385
에스케이가스(주),18670,Dec-16,188170059,188170059,86885652,86885652
에스케이가스(주),18670,Dec-17,149899107,149899107,83803786,83803786
에스케이가스(주),18670,Dec-18,55438443,55438443,87766233,87766233
에스케이가스(주),18670,Dec-19,154118608,154118608,75505265,75505265
에스케이네트웍스(주),1740,Dec-11,141754586,141754586,138054125,138054125
에스케이네트웍스(주),1740,Dec-12,11944308,,-85791826,-85791826
에스케이네트웍스(주),1740,Dec-13,-591815229,-591815229,-530626190,-530626190
에스케이네트웍스(주),1740,Dec-14,31618236,31618236,11666678,11666678
에스케이네트웍스(주),1740,Dec-15,73038777,73038777,78091578,78091578
에스케이네트웍스(주),1740,Dec-16,-81572253,-81571000,-69305757,-69306000
에스케이네트웍스(주),1740,Dec-17,34610000,34610000,-22927000,-22927000
에스케이네트웍스(주),1740,Dec-18,7667000,7667000,5027000,5027000
에스케이네트웍스(주),1740,Dec-19,-122613000,-122613000,-85962000,-85962000
에스케이디스커버리(주),6120,Dec-11,190929716,190929716,30835818,30835818
에스케이디스커버리(주),6120,Dec-12,156586832,156586832,39324562,39324562
에스케이디스커버리(주),6120,Dec-13,7814763,7814763,26467837,26467837
에스케이디스커버리(주),6120,Dec-14,13964297,13964297,-20128249,-20128249
에스케이디스커버리(주),6120,Dec-15,94370549,94370549,119949986,119949986
에스케이디스커버리(주),6120,Dec-16,175864770,175864770,11686714,11686714
에스케이디스커버리(주),6120,Dec-17,802346169,801167912,612657837,612657837
에스케이디스커버리(주),6120,Dec-18,97686062,97686062,33298771,33298771
에스케이디스커버리(주),6120,Dec-19,250196740,250196740,-1319324,-1319324
에스케이디앤디(주),210980,Dec-15,20158355,20158355,20292505,20292505
에스케이디앤디(주),210980,Dec-16,26341219,26341219,28165117,28165117
에스케이디앤디(주),210980,Dec-17,65009795,65009795,53668801,53668801
에스케이디앤디(주),210980,Dec-18,52411697,52411697,55701837,55701837
에스케이디앤디(주),210980,Dec-19,44903286,44903286,30707946,30707946
에스케이렌터카(주),68400,Dec-12,17327889,17327889,16373356,16373356
에스케이렌터카(주),68400,Dec-13,18008835,18008835,17396151,17396151
에스케이렌터카(주),68400,Dec-14,19037051,19037051,18651092,18651092
에스케이렌터카(주),68400,Dec-15,17141928,17141928,18738282,18738282
에스케이렌터카(주),68400,Dec-16,6830557,6830557,13292559,13107803
에스케이렌터카(주),68400,Dec-17,12271401,9396083,13621199,10745881
에스케이렌터카(주),68400,Dec-18,3295367,3295367,-342564,-342564
에스케이렌터카(주),68400,Dec-19,16301184,16301184,15575297,15575297
에스케이씨(주),11790,Dec-11,78040129,78040129,139263041,139263041
에스케이씨(주),11790,Dec-12,31810662,31810662,80996500,80996500
에스케이씨(주),11790,Dec-13,25737659,25737659,62847300,62847300
에스케이씨(주),11790,Dec-14,43307997,43307997,78013735,78013735
에스케이씨(주),11790,Dec-15,245594084,245594084,250480330,250480330
에스케이씨(주),11790,Dec-16,29262916,29262916,87738460,87738460
에스케이씨(주),11790,Dec-17,136346625,136346625,37918446,37918446
에스케이씨(주),11790,Dec-18,141041715,141041715,48495794,48495794
에스케이씨(주),11790,Dec-19,67392287,67392287,14016265,14016265
에스케이케미칼(주),285130,Dec-18,-16419748,-16419748,16598553,16598553
에스케이케미칼(주),285130,Dec-19,5021554,5021554,27097053,27097053
에스케이텔레콤(주),17670,Dec-11,1582073280,1582073280,1694363093,1694363093
에스케이텔레콤(주),17670,Dec-12,1115662553,1115662553,1242767480,1242767480
에스케이텔레콤(주),17670,Dec-13,1609549453,1609549000,910156661,910157000
에스케이텔레콤(주),17670,Dec-14,1799320000,1799320000,1028541000,1028541000
에스케이텔레콤(주),17670,Dec-15,1515885000,1515885000,1106761000,1106761000
에스케이텔레콤(주),17670,Dec-16,1660101000,1660101000,1217274000,1217274000
에스케이텔레콤(주),17670,Dec-17,2657595000,2657595000,1331114000,1331114000
에스케이텔레콤(주),17670,Dec-18,3131988000,3131988000,933902000,933902000
에스케이텔레콤(주),17670,Dec-19,861942000,860733000,980338000,979891000
에스케이하이닉스(주),660,Dec-11,-55971000,-55971000,129142000,129142000
에스케이하이닉스(주),660,Dec-12,-158795000,-158795000,-489990000,-489990000
에스케이하이닉스(주),660,Dec-13,2872857000,2872857000,2796967000,2796967000
에스케이하이닉스(주),660,Dec-14,4195169000,4195169000,3771761000,3771761000
에스케이하이닉스(주),660,Dec-15,4323595000,4323595000,4019080000,4019080000
에스케이하이닉스(주),660,Dec-16,2960483000,2960483000,2655022000,2655022000
에스케이하이닉스(주),660,Dec-17,10642219000,10642219000,10110797000,10110797000
에스케이하이닉스(주),660,Dec-18,15539984000,15539984000,15407086000,15407086000
에스케이하이닉스(주),660,Dec-19,2016391000,2009078000,1484294000,1476981000
에스텍(주),69510,Dec-11,12144197,12144197,13291624,13291624
에스텍(주),69510,Dec-12,8838232,8838232,9045462,9045462
에스텍(주),69510,Dec-13,10086407,10086407,11324342,11324342
에스텍(주),69510,Dec-14,13020712,13020712,10280194,10280194
에스텍(주),69510,Dec-15,14184852,14184852,8620757,8620757
에스텍(주),69510,Dec-16,14748422,14748422,8109468,8109468
에스텍(주),69510,Dec-17,9906763,9906763,6376845,6376845
에스텍(주),69510,Dec-18,19953774,19953774,10885327,10885327
에스텍(주),69510,Dec-19,17199546,17199546,6349994,6349994
에스트래픽(주),234300,Dec-17,2926985,2926985,8692310,8692310
에스트래픽(주),234300,Dec-18,-9009158,-9009158,-7296394,-7296394
에스트래픽(주),234300,Dec-19,-9372758,-9372758,-1692956,-1692956
에스티팜(주),237690,Dec-16,61425868,61425868,61670556,61670556
에스티팜(주),237690,Dec-17,44996926,44996926,45451708,45451708
