회사명,거래소코드,회계년도,매출액(IFRS연결),매출채권(IFRS연결),매출액(IFRS개별),매출채권(IFRS개별)
영진약품(주),3520,Dec-13,,,156622683,42392493
영진약품(주),3520,Dec-14,,,167569401,48004241
영진약품(주),3520,Dec-15,,,170203311,55521259
영진약품(주),3520,Dec-16,,,193133853,54167094
영진약품(주),3520,Dec-17,,,195008847,57958692
영진약품(주),3520,Dec-18,,,186408689,56509654
영진약품(주),3520,Dec-19,,,220516292,48746558
영풍정밀(주),36560,Dec-11,,,118400952,28356328
영풍정밀(주),36560,Dec-12,,,119878449,29810622
영풍정밀(주),36560,Dec-13,,,98858739,20778142
영풍정밀(주),36560,Dec-14,,,85389909,20274283
영풍정밀(주),36560,Dec-15,,,72741485,15373509
영풍정밀(주),36560,Dec-16,,,60606220,15179096
영풍정밀(주),36560,Dec-17,,,65865905,14252533
영풍정밀(주),36560,Dec-18,,,65911373,19470891
영풍정밀(주),36560,Dec-19,,,74989867,11702296
영풍제지(주),6740,Dec-11,,,115654184,19338212
영풍제지(주),6740,Dec-12,,,113423993,15648794
영풍제지(주),6740,Dec-13,,,94359723,14299181
영풍제지(주),6740,Dec-14,,,83113928,12503914
영풍제지(주),6740,Dec-15,,,76793940,11266781
영풍제지(주),6740,Dec-16,,,87503535,15316623
영풍제지(주),6740,Dec-17,,,105060839,17223960
영풍제지(주),6740,Dec-18,,,111220365,14740264
영풍제지(주),6740,Dec-19,99673570,14518708,99673570,14518708
영화금속(주),12280,Dec-11,179068372,35344899,124490104,24387406
영화금속(주),12280,Dec-12,172058734,32150182,120094499,22788337
영화금속(주),12280,Dec-13,165535387,31849405,115013557,22055439
영화금속(주),12280,Dec-14,,,160281647,36354202
영화금속(주),12280,Dec-15,,,166697453,37535712
영화금속(주),12280,Dec-16,,,156388198,36849718
영화금속(주),12280,Dec-17,,,180459047,42965367
영화금속(주),12280,Dec-18,,,226746202,47775573
영화금속(주),12280,Dec-19,,,232624501,44480079
영화테크(주),265560,Dec-17,59152552,13754137,50786246,11366423
영화테크(주),265560,Dec-18,53485071,8213274,44578466,6925303
영화테크(주),265560,Dec-19,44565403,6303643,39803361,5982477
예스이십사(주),53280,Dec-11,355286644,12382559,355286644,12382559
예스이십사(주),53280,Dec-12,,,340054896,14272644
예스이십사(주),53280,Dec-13,,,330426247,13672557
예스이십사(주),53280,Dec-14,416000373,64555600,353651555,15062889
예스이십사(주),53280,Dec-15,363119945,15468786,358638263,15003893
예스이십사(주),53280,Dec-16,420980026,20137948,408526061,19343644
예스이십사(주),53280,Dec-17,456800693,25683843,439734666,24809591
예스이십사(주),53280,Dec-18,506443290,24183971,485629062,23589062
예스이십사(주),53280,Dec-19,533022797,24520930,512012071,23248885
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-15,135381039,35223723,,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-16,160577326,45826024,,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-17,197713108,57862254,,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-18,240003035,67945803,,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-19,299604920,76801369,,
오로라월드(주),39830,Dec-11,92725508,15484377,75497427,34423925
오로라월드(주),39830,Dec-12,101028234,14033075,78103050,25537712
오로라월드(주),39830,Dec-13,119335376,18766362,92214854,32989035
오로라월드(주),39830,Dec-14,122983285,25535941,95173602,38078621
오로라월드(주),39830,Dec-15,122294932,19969684,88484460,34551929
오로라월드(주),39830,Dec-16,143388139,24820358,105152416,38530394
오로라월드(주),39830,Dec-17,143612127,27208185,110768325,36430596
오로라월드(주),39830,Dec-18,146821883,30740757,107773491,35610301
오로라월드(주),39830,Dec-19,157071565,28788241,117412631,34796266
오상자이엘(주),53980,Dec-11,41132662,13012589,40179262,12106162
오상자이엘(주),53980,Dec-12,47346846,12996086,44735117,12067438
오상자이엘(주),53980,Dec-13,51200780,13294340,49418094,12394673
오상자이엘(주),53980,Dec-14,56961842,12931019,56591095,12885478
오상자이엘(주),53980,Dec-15,57174842,11953806,56775681,11767180
오상자이엘(주),53980,Dec-16,60762691,10470090,60257411,10114694
오상자이엘(주),53980,Dec-17,66950982,13036063,62355803,11213455
오상자이엘(주),53980,Dec-18,64710674,12384020,58487489,9723178
오상자이엘(주),53980,Dec-19,74222347,13514451,66721621,10735434
오성첨단소재(주),52420,Dec-11,198078356,18371592,115180847,17789587
오성첨단소재(주),52420,Dec-12,104705410,17824155,104137867,17759295
오성첨단소재(주),52420,Dec-13,134548449,17306177,133782921,17604082
오성첨단소재(주),52420,Dec-14,116506713,12631103,116363082,12449362
오성첨단소재(주),52420,Dec-15,50864464,7790219,50535409,7784620
오성첨단소재(주),52420,Dec-16,44968625,6784450,44416709,6749248
오성첨단소재(주),52420,Dec-17,44689681,9671953,44357524,9631954
오성첨단소재(주),52420,Dec-18,44104349,7256047,44104349,5865071
오성첨단소재(주),52420,Dec-19,66605461,10592255,66605461,10592255
오션브릿지(주),241790,Dec-16,,,34987670,5509122
오션브릿지(주),241790,Dec-17,56032967,15923724,51481824,13780947
오션브릿지(주),241790,Dec-18,94181914,5533585,73781548,3511663
오션브릿지(주),241790,Dec-19,75770273,10337598,52540276,4966222
오스템임플란트(주),48260,Dec-11,170385492,70158469,131825176,91673308
오스템임플란트(주),48260,Dec-12,198893647,81942518,148912378,96715297
오스템임플란트(주),48260,Dec-13,215665154,83689681,154689766,109449873
오스템임플란트(주),48260,Dec-14,235932741,91920341,168831254,110491086
오스템임플란트(주),48260,Dec-15,277703306,94575233,205797985,113026611
오스템임플란트(주),48260,Dec-16,344582038,101437546,256942169,129341513
오스템임플란트(주),48260,Dec-17,397790874,100719923,288691851,116401222
오스템임플란트(주),48260,Dec-18,460146867,106847354,333588310,123213257
오스템임플란트(주),48260,Dec-19,565042601,110590764,373764799,103082998
올리패스(주),244460,Dec-19,1705302,450263,320262,0
올릭스(주),226950,Dec-18,302000,0,302000,2000
올릭스(주),226950,Dec-19,1130327,0,1130327,0
옴니시스템(주),57540,Dec-11,63077848,0,27737473,9045091
옴니시스템(주),57540,Dec-12,49189217,14256864,23584249,8715764
옴니시스템(주),57540,Dec-13,50456482,14884295,32100097,10796979
옴니시스템(주),57540,Dec-14,73651608,11670407,50820785,8813049
옴니시스템(주),57540,Dec-15,77760550,9860056,53874442,8809330
옴니시스템(주),57540,Dec-16,69702655,15041836,54854284,12179195
옴니시스템(주),57540,Dec-17,120638419,15021345,95095317,14996451
옴니시스템(주),57540,Dec-18,114047082,16465729,83554504,15568097
옴니시스템(주),57540,Dec-19,94031923,14781679,75800659,13470514
옵티시스(주),109080,Dec-11,,,18223048,2661234
옵티시스(주),109080,Dec-12,,,17464741,3029801
옵티시스(주),109080,Dec-13,,,15452786,2431834
옵티시스(주),109080,Dec-14,,,18765445,2935634
옵티시스(주),109080,Dec-15,,,15867093,2577467
옵티시스(주),109080,Dec-16,,,17126539,2283303
옵티시스(주),109080,Dec-17,,,17931058,2546998
옵티시스(주),109080,Dec-18,,,21275099,2897416
옵티시스(주),109080,Dec-19,,,19692118,3101136
와이더블유(주),51390,Dec-11,43662646,3939390,41928056,3502363
와이더블유(주),51390,Dec-12,62429831,4321189,61182083,4326767
와이더블유(주),51390,Dec-13,25706255,5159345,25434265,5948532
와이더블유(주),51390,Dec-14,16646403,3957605,17419766,5806402
와이더블유(주),51390,Dec-15,11248868,1109082,11085937,1827147
와이더블유(주),51390,Dec-16,29520931,794217,29466645,1639276
와이더블유(주),51390,Dec-17,26435740,1561907,26435740,2046188
와이더블유(주),51390,Dec-18,29376115,2081312,29376115,2652169
와이더블유(주),51390,Dec-19,19220154,2385102,19220154,2397753
와이아이케이(주),232140,Dec-15,,,,
와이아이케이(주),232140,Dec-16,,,,
와이아이케이(주),232140,Dec-17,150491664,2776327,150503664,2776327
와이아이케이(주),232140,Dec-18,243159537,3585779,218107130,961867
와이아이케이(주),232140,Dec-19,49982617,5666008,28997156,3257873
와이엠씨(주),155650,Dec-12,,,45713837,4276894
와이엠씨(주),155650,Dec-13,47001688,4635941,47001688,4635940
와이엠씨(주),155650,Dec-14,47214079,4593546,46640214,4357852
와이엠씨(주),155650,Dec-15,53135861,5721242,51133922,4863299
와이엠씨(주),155650,Dec-16,122808109,9563366,117257580,7511484
와이엠씨(주),155650,Dec-17,154022566,7507190,145208434,5123875
와이엠씨(주),155650,Dec-18,240874983,7676091,231569725,4309820
와이엠씨(주),155650,Dec-19,167066128,9254949,162318804,9170600
와이엠티(주),251370,Dec-17,69192110,27928364,47062881,25673300
와이엠티(주),251370,Dec-18,72735869,24374266,48777694,22979296
와이엠티(주),251370,Dec-19,95486219,28664892,66020742,33139854
와토스코리아(주),79000,Dec-11,,,17649651,5211870
와토스코리아(주),79000,Dec-12,,,18104221,5533670
와토스코리아(주),79000,Dec-13,,,18909866,6029164
와토스코리아(주),79000,Dec-14,,,19564107,5537035
와토스코리아(주),79000,Dec-15,,,19697905,4649192
와토스코리아(주),79000,Dec-16,,,17708869,4610372
와토스코리아(주),79000,Dec-17,,,21421426,5303112
와토스코리아(주),79000,Dec-18,,,21298244,3768647
와토스코리아(주),79000,Dec-19,,,18321002,4202093
우리바이오(주),82850,Dec-11,339099174,83343874,192895282,52186150
우리바이오(주),82850,Dec-12,628399497,119933853,39637050,5755609
우리바이오(주),82850,Dec-13,1039767497,168508521,6576308,3960040
우리바이오(주),82850,Dec-14,1305506567,280873307,26861573,13858146
우리바이오(주),82850,Dec-15,1869414245,399174865,48202706,17641455
우리바이오(주),82850,Dec-16,1533518881,339669825,43442272,18226813
우리바이오(주),82850,Dec-17,1474632347,239168184,55252469,10769227
우리바이오(주),82850,Dec-18,1279626989,261672924,27948406,9590575
우리바이오(주),82850,Dec-19,1672648383,233506367,44617544,6236153
우리산업(주),215360,Dec-15,196717325,55216692,196717325,55216692
우리산업(주),215360,Dec-16,258789641,51160308,258789641,51160308
우리산업(주),215360,Dec-17,279396173,58704448,272473269,54963630
우리산업(주),215360,Dec-18,332788192,74217041,310616521,72025679
우리산업(주),215360,Dec-19,318793341,72984279,301983597,71004858
우리산업홀딩스(주),72470,Dec-11,200838433,31786073,168951651,30982213
우리산업홀딩스(주),72470,Dec-12,243068130,45352483,194844250,41220117
우리산업홀딩스(주),72470,Dec-13,290345923,56227214,230498103,46872154
우리산업홀딩스(주),72470,Dec-14,313831921,61513136,258143996,51280919
우리산업홀딩스(주),72470,Dec-15,225307248,67126660,1983978,668104
우리산업홀딩스(주),72470,Dec-16,320883363,67842438,1543284,219877
우리산업홀딩스(주),72470,Dec-17,332838238,69854266,1398171,222347
우리산업홀딩스(주),72470,Dec-18,387019864,78495970,2613728,269883
우리산업홀딩스(주),72470,Dec-19,378244799,78570809,2582444,222566
우리손에프앤지농업회사법인(주),73560,Dec-16,186697990,14596460,75729688,2783819
우리손에프앤지농업회사법인(주),73560,Dec-17,209731269,14790765,82809120,3725039
우리손에프앤지농업회사법인(주),73560,Dec-18,236789278,18531121,83233982,3767699
우리손에프앤지농업회사법인(주),73560,Dec-19,225233901,19073644,72889769,3956359
우리엔터프라이즈(주),37400,Dec-11,33877306,7286597,33975268,8023191
우리엔터프라이즈(주),37400,Dec-12,29141930,7173431,28909626,7702396
우리엔터프라이즈(주),37400,Dec-13,1060411285,174955994,33251086,8477537
우리엔터프라이즈(주),37400,Dec-14,1327073033,286357248,42628088,8629407
우리엔터프라이즈(주),37400,Dec-15,1893541261,405732970,39115392,10081466
우리엔터프라이즈(주),37400,Dec-16,1563934952,346232085,36972984,7453245
우리엔터프라이즈(주),37400,Dec-17,1496166599,243959148,28563979,5539065
우리엔터프라이즈(주),37400,Dec-18,1302291027,266244893,26404123,4571970
우리엔터프라이즈(주),37400,Dec-19,1697725764,237708855,26933802,4206179
우리이앤엘(주),153490,Dec-13,256098908,105235523,216664887,107235992
우리이앤엘(주),153490,Dec-14,197496456,92463369,183724136,125248930
우리이앤엘(주),153490,Dec-15,189509627,79765769,178942210,86340893
우리이앤엘(주),153490,Dec-16,147083679,79089031,134674936,96207527
우리이앤엘(주),153490,Dec-17,158647596,66246856,138621577,68109251
우리이앤엘(주),153490,Dec-18,142862234,86574750,133318910,91060834
우리이앤엘(주),153490,Dec-19,133202816,63154207,129043240,67295751
우림피티에스(주),101170,Dec-11,70022261,17818192,70022261,17818192
우림피티에스(주),101170,Dec-12,52729024,12013461,52729024,12013461
우림피티에스(주),101170,Dec-13,57006665,11894107,57006665,11894107
우림피티에스(주),101170,Dec-14,,,60310086,15893645
우림피티에스(주),101170,Dec-15,,,48976408,15369030
우림피티에스(주),101170,Dec-16,,,45674958,14345932
우림피티에스(주),101170,Dec-17,,,54162142,13078996
우림피티에스(주),101170,Dec-18,,,64315382,11819347
우림피티에스(주),101170,Dec-19,,,55506685,9364911
우수AMS(주),66590,Dec-11,201714828,24489668,150483384,34898474
우수AMS(주),66590,Dec-12,188671084,25983513,148095144,33878779
우수AMS(주),66590,Dec-13,208889824,22062631,175645578,33640610
우수AMS(주),66590,Dec-14,218887280,26023080,184176081,34863111
우수AMS(주),66590,Dec-15,230366254,21154979,188666478,28853779
우수AMS(주),66590,Dec-16,241835491,26887678,197254061,20905226
우수AMS(주),66590,Dec-17,228059906,27941059,180312608,21857091
우수AMS(주),66590,Dec-18,244005777,31249809,199964643,25061051
우수AMS(주),66590,Dec-19,252858383,28761207,207341545,23681353
우원개발(주),46940,Dec-11,129043606,26751688,128951824,26727688
우원개발(주),46940,Dec-12,173481187,38155663,173481187,38107663
우원개발(주),46940,Dec-13,192523735,38266373,192523735,39018373
우원개발(주),46940,Dec-14,210111208,35450050,207461481,35402050
우원개발(주),46940,Dec-15,253428631,35108713,233888722,35060713
우원개발(주),46940,Dec-16,207133307,26227377,202823613,21592356
우원개발(주),46940,Dec-17,183640678,23161004,177070075,23161004
우원개발(주),46940,Dec-18,218641536,22387774,156141336,22303774
우원개발(주),46940,Dec-19,290210341,59406049,146805818,25573962
우진비앤지(주),18620,Dec-11,,,18055022,3408070
우진비앤지(주),18620,Dec-12,,,21267393,3706803
우진비앤지(주),18620,Dec-13,,,20545997,4580085
우진비앤지(주),18620,Dec-14,,,22086599,3889272
우진비앤지(주),18620,Dec-15,,,23506553,4844534
우진비앤지(주),18620,Dec-16,,,24235437,5421993
우진비앤지(주),18620,Dec-17,,,22933553,4866678
우진비앤지(주),18620,Dec-18,28130629,5611279,28130629,5611279
우진비앤지(주),18620,Dec-19,29655800,6952967,25852361,5305857
원텍(주),336570,Dec-19,,,,
원풍물산(주),8290,Dec-11,,,43977999,6272262
원풍물산(주),8290,Dec-12,,,45396984,6801341
원풍물산(주),8290,Dec-13,47766868,8206039,47517049,7856945
원풍물산(주),8290,Dec-14,47947042,8964832,47630598,8532044
원풍물산(주),8290,Dec-15,,,48275201,6633078
원풍물산(주),8290,Dec-16,,,46367137,4734622
원풍물산(주),8290,Dec-17,,,44115323,4838343
원풍물산(주),8290,Dec-18,,,42670879,5155304
원풍물산(주),8290,Dec-19,,,40753665,4475440
웰바이오텍(주),10600,Dec-11,119782625,11780028,73009870,23274754
웰바이오텍(주),10600,Dec-12,136748153,11470053,77116117,21299034
웰바이오텍(주),10600,Dec-13,137762428,12059116,83703498,21778505
웰바이오텍(주),10600,Dec-14,119630044,12580277,80516907,25759283
웰바이오텍(주),10600,Dec-15,112488077,11621420,64601714,25167369
웰바이오텍(주),10600,Dec-16,85292459,10912427,51156450,30621110
웰바이오텍(주),10600,Dec-17,70785771,11106535,32026434,30864712
웰바이오텍(주),10600,Dec-18,73932352,18588190,28822815,29912760
웰바이오텍(주),10600,Dec-19,83816106,22598302,29115362,20624169
웹케시(주),53580,Dec-19,,,61201347,4325295
위즈코프(주),38620,Dec-11,11225533,224823,11225533,224823
