회사명,거래소코드,회계년도,매출액(IFRS연결),매출원가(IFRS연결),판관비(IFRS연결),매출액(IFRS개별),매출원가(IFRS개별),판관비(IFRS개별)
코웨이(주),21240,Dec-17,2516772499,798486300,1245537248,2320503714,774759698,1067333293
코웨이(주),21240,Dec-18,2707315204,878256397,1309231592,2395498526,831664056,1086618506
코웨이(주),21240,Dec-19,3018912503,1010411576,1550225463,2531011641,906420702,1229930918
코웰패션(주),33290,Dec-11,126650997,88898877,23178676,41406149,32556557,9188851
코웰패션(주),33290,Dec-12,137350618,100042015,28255600,43617578,36387582,7852987
코웰패션(주),33290,Dec-13,46605823,40922955,9784263,38787386,32467813,8200707
코웰패션(주),33290,Dec-14,49220954,41527574,10070048,40051450,30297108,8449718
코웰패션(주),33290,Dec-15,161476948,86736700,57701586,124925865,67050455,42482037
코웰패션(주),33290,Dec-16,249687566,120748209,94434629,145617428,72783704,49092358
코웰패션(주),33290,Dec-17,309437182,131444183,115986853,132917951,52437265,36636257
코웰패션(주),33290,Dec-18,339376233,148737089,119629022,150254697,58469944,41306957
코웰패션(주),33290,Dec-19,394651165,184277518,134289855,179647116,84554308,43763172
코위버(주),56360,Dec-11,45247446,34649503,9333676,45106312,34579307,8407517
코위버(주),56360,Dec-12,45255870,33997255,9488349,44651119,33633019,8438590
코위버(주),56360,Dec-13,61441462,45173501,11433243,61039061,44884287,11023146
코위버(주),56360,Dec-14,58655087,39074895,12416230,58499838,38966974,12174610
코위버(주),56360,Dec-15,60002801,41430553,12359983,59995703,41430553,12274743
코위버(주),56360,Dec-16,58702718,39445331,14069474,58702718,39460940,14064018
코위버(주),56360,Dec-17,54336132,34782009,13525728,54279995,34899423,13496207
코위버(주),56360,Dec-18,55093572,38645392,17291003,54855376,38817767,17167852
코위버(주),56360,Dec-19,113131215,82438762,18976581,112750378,82519463,18953657
콜마비앤에이치(주),200130,Dec-14,,,,,,
콜마비앤에이치(주),200130,Dec-15,236186775,193781807,7957180,236186775,194058694,7775444
콜마비앤에이치(주),200130,Dec-16,256009785,211169640,8631333,255993785,211489060,8459412
콜마비앤에이치(주),200130,Dec-17,419806573,358587684,12450726,298931425,246872794,9003091
콜마비앤에이치(주),200130,Dec-18,386365759,309334857,18493589,336088148,272704672,10982633
콜마비앤에이치(주),200130,Dec-19,438905518,343895339,20934979,384491796,307162592,13596800
쿠쿠홀딩스(주),192400,Dec-14,566702029,326611749,161510195,554439671,321277655,156994625
쿠쿠홀딩스(주),192400,Dec-15,667533187,376376246,199515786,659415283,373696610,191754052
쿠쿠홀딩스(주),192400,Dec-16,716742930,387820225,233519189,706553727,395144602,212071246
쿠쿠홀딩스(주),192400,Dec-17,450167573,272588953,112881560,395501604,253870797,97534102
쿠쿠홀딩스(주),192400,Dec-18,493296253,294626512,130781225,11724098,184270,6490415
쿠쿠홀딩스(주),192400,Dec-19,528311146,309387208,144409062,30737795,184270,5338619
쿠쿠홈시스(주),284740,Dec-18,418791761,159133287,192134774,358138686,171311602,131551357
쿠쿠홈시스(주),284740,Dec-19,663713921,246479068,296602438,467988951,222739142,176387009
큐렉소(주),60280,Dec-11,33887648,25644306,15616230,8030087,5218256,4601779
큐렉소(주),60280,Dec-12,24281125,21618046,16845233,24636806,22401848,7568162
큐렉소(주),60280,Dec-13,31090931,27145579,17380112,31907451,28223145,3248197
큐렉소(주),60280,Dec-14,26137538,22590336,24563004,26803859,23014428,3312979
큐렉소(주),60280,Dec-15,27529548,25085859,27075196,27842750,23712148,3510843
큐렉소(주),60280,Dec-16,,,,30060747,25445324,45004146
큐렉소(주),60280,Dec-17,,,,33483882,27616995,5310462
큐렉소(주),60280,Dec-18,,,,33889685,27741165,9992432
큐렉소(주),60280,Dec-19,,,,34388093,28825255,9878069
크로바하이텍(주),43590,Dec-11,103944666,91488213,9888489,103087083,91593530,7070185
크로바하이텍(주),43590,Dec-12,93811011,80677419,9050288,87706258,75110011,6953283
크로바하이텍(주),43590,Dec-13,66056175,63975423,7727390,59890532,57960944,6320069
크로바하이텍(주),43590,Dec-14,62932896,59935529,6441908,55632205,53299953,4919638
크로바하이텍(주),43590,Dec-15,57896675,53451426,7044255,51787262,47200150,6436957
크로바하이텍(주),43590,Dec-16,60226943,52327911,6148354,52557925,46053747,4887284
크로바하이텍(주),43590,Dec-17,57549187,52296086,6299897,51224613,47293658,4953313
크로바하이텍(주),43590,Dec-18,46795016,47812487,6071485,40298802,41203748,5556326
크로바하이텍(주),43590,Dec-19,35522415,33651264,6117861,28801873,28221599,4357589
크루셜텍(주),114120,Dec-11,252079208,218599266,20480438,269479631,235384427,17815540
크루셜텍(주),114120,Dec-12,280306613,259070470,29418523,137711192,133113475,16666812
크루셜텍(주),114120,Dec-13,418335669,389434897,45536202,84440908,84423069,22906520
크루셜텍(주),114120,Dec-14,415375265,384850057,43377105,74983037,71951342,25538407
크루셜텍(주),114120,Dec-15,262524146,210907331,37293649,258215630,206528027,34905446
크루셜텍(주),114120,Dec-16,320033254,266403753,45318859,316831953,269729128,42100140
크루셜텍(주),114120,Dec-17,172701652,179053355,33218193,164520800,151247809,31596850
크루셜텍(주),114120,Dec-18,83675066,91067051,22564647,79684507,77063765,20821920
크루셜텍(주),114120,Dec-19,65079351,76558435,17663102,61580736,51662710,48482713
크리스탈지노믹스(주),83790,Dec-11,3805891,0,13824038,3451314,0,12638670
크리스탈지노믹스(주),83790,Dec-12,3718986,0,10955123,3718986,0,10871997
크리스탈지노믹스(주),83790,Dec-13,4795862,0,10834935,4795862,0,10827796
크리스탈지노믹스(주),83790,Dec-14,4535575,0,11764092,4535575,0,11760848
크리스탈지노믹스(주),83790,Dec-15,9765712,0,13615092,9765712,0,13583761
크리스탈지노믹스(주),83790,Dec-16,14524949,4856543,13755608,11126480,1130954,11316454
크리스탈지노믹스(주),83790,Dec-17,12175118,3333319,15252817,8492032,628920,12952999
크리스탈지노믹스(주),83790,Dec-18,13887491,2902001,9229119,13889307,2902001,9213474
크리스탈지노믹스(주),83790,Dec-19,14006559,9200412,15366388,4397571,3042991,11004810
키네마스터(주),139670,Dec-11,,,,12020908,0,8906300
키네마스터(주),139670,Dec-12,,,,15289534,0,10917921
키네마스터(주),139670,Dec-13,,,,18302454,0,13753191
키네마스터(주),139670,Dec-14,17344584,0,15055343,17351452,0,15123042
키네마스터(주),139670,Dec-15,12713550,0,14895375,12712823,0,14809539
키네마스터(주),139670,Dec-16,9342322,0,14308357,9279719,0,14284363
키네마스터(주),139670,Dec-17,10098222,0,13462223,9977766,0,13371411
키네마스터(주),139670,Dec-18,12796770,0,15920673,12063442,0,9836568
키네마스터(주),139670,Dec-19,19423411,0,19105463,19326756,0,19718347
태경산업(주),15890,Dec-11,400323922,301984555,65863760,138611136,112006140,18377180
태경산업(주),15890,Dec-12,406825725,307153875,76739267,146414777,118046756,24746809
태경산업(주),15890,Dec-13,445819807,339689878,90456170,156245955,129617378,27233718
태경산업(주),15890,Dec-14,407671453,308274032,84131687,133720468,106174065,24554096
태경산업(주),15890,Dec-15,353853068,277208960,79907246,103723173,94083757,22602823
태경산업(주),15890,Dec-16,444685147,347585958,84864812,131855744,104515670,23928478
태경산업(주),15890,Dec-17,563737012,453738656,90410047,170055154,138338849,24549505
태경산업(주),15890,Dec-18,563469539,451550226,88529067,162083703,130217149,23951635
태경산업(주),15890,Dec-19,519562901,419831678,88957431,140803292,116787365,23956798
태경케미컬(주),6890,Dec-11,53525072,37192722,8098864,50958168,36114953,7304723
태경케미컬(주),6890,Dec-12,55839714,38831452,10112498,53458727,37763859,9428335
태경케미컬(주),6890,Dec-13,51890971,37028149,8727637,50127102,36377099,8004323
태경케미컬(주),6890,Dec-14,53965988,38810795,8900322,52173966,38001296,8180631
태경케미컬(주),6890,Dec-15,50912036,36132557,9707340,49601814,35753555,8736448
태경케미컬(주),6890,Dec-16,51339557,36373677,11204910,50010477,35886505,10263720
태경케미컬(주),6890,Dec-17,48889793,36405198,10687337,47496957,35846514,9804663
태경케미컬(주),6890,Dec-18,47441991,34379548,9901868,46060627,33928923,8894306
태경케미컬(주),6890,Dec-19,41832104,30506609,10134091,40490951,30371894,8976224
태광산업(주),3240,Dec-11,4004987072,2831981269,715304534,3154925683,2785406227,95268704
태광산업(주),3240,Dec-12,3715181735,2811034873,728776362,2809979959,2746372436,100863586
태광산업(주),3240,Dec-13,3513353201,2542730076,802022611,2519640790,2406671275,98920172
태광산업(주),3240,Dec-14,3162246020,2211501440,801235030,2142940484,2070772968,104697049
태광산업(주),3240,Dec-15,2804357944,1832396905,812159942,1814429007,1701264870,106669766
태광산업(주),3240,Dec-16,2671107287,1696258782,814729946,1703181029,1568306484,91657183
태광산업(주),3240,Dec-17,2915823077,1881241626,793387326,1940253080,1737733709,94784437
태광산업(주),3240,Dec-18,3108761624,2031971720,745280965,2169663296,1871647963,79162441
태광산업(주),3240,Dec-19,2918003265,1899615933,726962463,2027159119,1743826435,85339870
태림포장(주),11280,Dec-11,,,,377011325,327631156,33740896
태림포장(주),11280,Dec-12,,,,391376590,323463841,38070135
태림포장(주),11280,Dec-13,,,,366896836,311802309,40543323
태림포장(주),11280,Dec-14,,,,352047005,294771954,41352287
태림포장(주),11280,Dec-15,350351465,303699253,44627875,324523515,278066081,41019409
태림포장(주),11280,Dec-16,377902760,329233158,39639947,328752571,281684717,34518241
태림포장(주),11280,Dec-17,565689393,500718196,61657609,511921292,452113118,56640533
태림포장(주),11280,Dec-18,608654279,507940997,64979907,554304236,475605143,59770844
태림포장(주),11280,Dec-19,572946203,482282810,69838854,529864730,454880016,63518633
태양금속공업(주),4100,Dec-11,344589399,305327276,30243158,315246129,282117539,24532271
태양금속공업(주),4100,Dec-12,433348535,385594242,33078971,343498337,305322081,24654754
태양금속공업(주),4100,Dec-13,460531722,411560911,34308013,352438553,317068372,24498617
태양금속공업(주),4100,Dec-14,475397440,425061500,37920895,364910558,326542831,26852092
태양금속공업(주),4100,Dec-15,482361925,430001967,39251239,356670510,318187492,27281189
태양금속공업(주),4100,Dec-16,477027217,419245458,42145105,350872051,312077864,30699479
태양금속공업(주),4100,Dec-17,469169633,417527909,41663725,338292738,298217208,28255481
태양금속공업(주),4100,Dec-18,449188919,397337154,44683761,325811616,290585275,30444637
태양금속공업(주),4100,Dec-19,470863288,434693402,53794929,325960732,297196786,29988421
태원물산(주),1420,Dec-11,,,,42074643,39548610,1498775
태원물산(주),1420,Dec-12,,,,44576844,41961416,1666508
태원물산(주),1420,Dec-13,,,,38052491,34761693,1651112
태원물산(주),1420,Dec-14,,,,31591143,28959801,2046720
태원물산(주),1420,Dec-15,,,,30490729,28585189,1662073
태원물산(주),1420,Dec-16,,,,31807062,28656871,1669972
태원물산(주),1420,Dec-17,,,,24900925,22859750,1782169
태원물산(주),1420,Dec-18,,,,21894839,20362953,1486054
태원물산(주),1420,Dec-19,,,,21887046,20458631,1360035
태평양물산(주),7980,Dec-11,469367575,406521732,47603961,448418331,392855102,40750547
태평양물산(주),7980,Dec-12,593322835,510099320,75851442,500425724,432992468,56931700
태평양물산(주),7980,Dec-13,818363328,706825887,89669096,653954466,574256338,62707379
태평양물산(주),7980,Dec-14,798871319,682055278,93400409,638142962,554736405,65760121
태평양물산(주),7980,Dec-15,842559230,718307459,105925911,673437402,589718273,71627177
태평양물산(주),7980,Dec-16,864658855,791855193,121427616,686270957,659270970,78084630
태평양물산(주),7980,Dec-17,922195889,776534579,121969817,715049681,621687508,79950377
태평양물산(주),7980,Dec-18,972052003,811059224,128462899,717495765,627223189,78929952
태평양물산(주),7980,Dec-19,971638980,799112974,129310774,685841472,594046067,72361559
테고사이언스(주),191420,Dec-14,,,,6737842,1314449,3718595
테고사이언스(주),191420,Dec-15,,,,7492001,1451277,4672435
테고사이언스(주),191420,Dec-16,8343010,1571366,4437776,8343010,1571366,4277741
테고사이언스(주),191420,Dec-17,8642115,1757955,4797365,8602196,1760834,4483288
테고사이언스(주),191420,Dec-18,7850219,1866795,5110612,7769745,1851881,4742854
테고사이언스(주),191420,Dec-19,6346019,1630821,4369239,6273699,1620417,4234623
테라사이언스(주),73640,Dec-11,54207498,41728920,7335841,53123756,41445121,6223036
테라사이언스(주),73640,Dec-12,46925723,35915004,7063550,46078788,36275970,5777620
테라사이언스(주),73640,Dec-13,32430724,26625647,10167613,32975512,28590424,7477172
테라사이언스(주),73640,Dec-14,35443087,32183033,9032226,34318586,32665193,6172764
테라사이언스(주),73640,Dec-15,28933361,31044735,7393766,27719039,30634287,6002183
테라사이언스(주),73640,Dec-16,,,,22665503,21776403,5164147
테라사이언스(주),73640,Dec-17,24030813,20155742,4034548,24030813,20057039,3385763
테라사이언스(주),73640,Dec-18,19572116,16138467,3104725,19415633,16173909,2916312
테라사이언스(주),73640,Dec-19,16194065,14457626,4680889,16168956,14532563,2811550
텔코웨어(주),78000,Dec-11,54875363,36098223,14421810,54875363,36098223,14412397
텔코웨어(주),78000,Dec-12,62267722,41171751,13922148,62267722,41171751,13921575
텔코웨어(주),78000,Dec-13,65775731,37634348,15045229,65775731,37634348,15044712
텔코웨어(주),78000,Dec-14,50641871,30874965,11751713,50641871,30874965,11751713
텔코웨어(주),78000,Dec-15,59369782,39741630,11221260,59369782,39741630,11221260
텔코웨어(주),78000,Dec-16,40894146,24350494,11924161,40894146,24350494,11924161
텔코웨어(주),78000,Dec-17,41401581,25172608,11018550,41401581,25172608,11018550
텔코웨어(주),78000,Dec-18,42145350,24640430,11472247,42145350,24640430,11472247
텔코웨어(주),78000,Dec-19,41789353,27764551,10660942,41789353,27764551,10660942
티와이엠(주),2900,Dec-11,336738119,267156515,73426120,327792328,259972446,66011241
티와이엠(주),2900,Dec-12,366717705,293414338,64365504,358860692,286451691,59719063
티와이엠(주),2900,Dec-13,381620325,299299865,71614348,361654665,282341567,67772318
티와이엠(주),2900,Dec-14,343695849,274945693,67443846,342315729,273441092,63346864
티와이엠(주),2900,Dec-15,357489527,289000129,63201577,357166575,288138727,57654387
티와이엠(주),2900,Dec-16,375475433,310739975,61314445,367972437,305063474,56011564
티와이엠(주),2900,Dec-17,528335206,427876648,102380291,332859354,270817083,72999558
티와이엠(주),2900,Dec-18,589909835,501230646,94121637,375034051,316027338,53848821
티와이엠(주),2900,Dec-19,617355468,516364473,87288926,363003838,308048562,49348834
티제이미디어(주),32540,Dec-11,64680498,43110173,15135283,56033283,40565803,11548174
티제이미디어(주),32540,Dec-12,78884855,57248367,16738047,70108365,53370777,12871310
티제이미디어(주),32540,Dec-13,73224767,57286481,15561672,66954502,54163712,10663244
티제이미디어(주),32540,Dec-14,57989559,44056869,14796321,52861514,41797337,10891949
티제이미디어(주),32540,Dec-15,71695413,53529797,16436000,66878915,51796744,12693921
티제이미디어(주),32540,Dec-16,77945341,59578411,18090204,72789215,57446443,14295671
티제이미디어(주),32540,Dec-17,83637582,62303434,19071033,77779010,59346201,16107659
티제이미디어(주),32540,Dec-18,68523824,52284989,18009629,63176679,49953242,14835778
티제이미디어(주),32540,Dec-19,75419429,56463840,18503904,69728502,54094811,15063538
티케이지애강(주),22220,Dec-11,182361623,165159269,12120947,182352223,167697705,10870710
티케이지애강(주),22220,Dec-12,115892382,108211156,9681023,115892382,108211156,9866491
