회사명,거래소코드,회계년도,매출액(IFRS연결),자산(IFRS연결),매출액(IFRS개별),자산(IFRS개별)
비에이치아이(주),83650,Dec-16,313183104,446434441,310290805,447351887
비에이치아이(주),83650,Dec-17,325171694,423367351,325111461,423418136
비에이치아이(주),83650,Dec-18,211817910,365363945,206088984,365898220
비에이치아이(주),83650,Dec-19,222852344,370163701,218870226,371021012
비케이탑스(주),30790,Dec-11,,,159914101,113784621
비케이탑스(주),30790,Dec-12,322005355,356263515,319255328,356823855
비케이탑스(주),30790,Dec-13,491688166,223836869,412482226,205452709
비케이탑스(주),30790,Dec-14,143033549,127822384,113507856,116515342
비케이탑스(주),30790,Dec-15,112322747,97458769,87449960,89790287
비케이탑스(주),30790,Dec-16,94088047,96432695,89360389,92864499
비케이탑스(주),30790,Dec-17,86262068,101845856,80092427,99259884
비케이탑스(주),30790,Dec-18,69990785,190646346,66509764,191300481
비케이탑스(주),30790,Dec-19,,,55687268,95502489
비플라이소프트(주),148780,Dec-16,,,,
비플라이소프트(주),148780,Dec-17,19155572,10274307,19155572,10299737
비플라이소프트(주),148780,Dec-18,16602762,8393998,16602762,8393998
비플라이소프트(주),148780,Dec-19,19043099,10949414,15215720,6345313
빛샘전자(주),72950,Dec-12,,,31277276,38345841
빛샘전자(주),72950,Dec-13,,,29019102,39212170
빛샘전자(주),72950,Dec-14,28185523,57551708,25339473,46585633
빛샘전자(주),72950,Dec-15,53934856,62769574,26214360,48594788
빛샘전자(주),72950,Dec-16,58552618,62994436,29348340,48901744
빛샘전자(주),72950,Dec-17,56410452,64856522,26628251,49777135
빛샘전자(주),72950,Dec-18,47402504,65635234,23490677,51433552
빛샘전자(주),72950,Dec-19,46442406,66623519,25882186,52819999
사조동아원(주),8040,Dec-11,522939459,665931895,433926346,552370748
사조동아원(주),8040,Dec-12,611024857,720520338,512633814,621476211
사조동아원(주),8040,Dec-13,635570413,722690818,501344613,587271052
사조동아원(주),8040,Dec-14,646940058,726249930,459441374,574642560
사조동아원(주),8040,Dec-15,494319594,539326185,446850950,448795946
사조동아원(주),8040,Dec-16,414598645,467516374,363732805,393551459
사조동아원(주),8040,Dec-17,395105058,489823348,374082379,475122423
사조동아원(주),8040,Dec-18,422478552,468191705,407961401,464166670
사조동아원(주),8040,Dec-19,412225994,466881522,412516589,457472264
사조산업(주),7160,Dec-11,1021509338,1138408934,412535548,493207689
사조산업(주),7160,Dec-12,1088615907,1225738588,443278822,532755970
사조산업(주),7160,Dec-13,1566968038,1458790805,376065868,555021481
사조산업(주),7160,Dec-14,1304989109,1212461372,404706810,535691156
사조산업(주),7160,Dec-15,905167750,903081490,364162555,491258473
사조산업(주),7160,Dec-16,702112598,1010707866,385747610,508173592
사조산업(주),7160,Dec-17,816027207,1057266170,447088617,494204866
사조산업(주),7160,Dec-18,782090587,1175998145,385775974,545354255
사조산업(주),7160,Dec-19,735428243,1137411086,383643416,544944812
사조씨푸드(주),14710,Dec-12,281985807,289383562,281985807,289071437
사조씨푸드(주),14710,Dec-13,253698015,276373008,253698015,274323372
사조씨푸드(주),14710,Dec-14,263243560,246045557,263243560,242285992
사조씨푸드(주),14710,Dec-15,282571478,255290593,280821991,252540165
사조씨푸드(주),14710,Dec-16,,,323397153,322910322
사조씨푸드(주),14710,Dec-17,,,378216804,359361765
사조씨푸드(주),14710,Dec-18,,,397127002,380269455
사조씨푸드(주),14710,Dec-19,,,348873298,348095570
삼강엠앤티(주),100090,Dec-11,,,192691965,215130884
삼강엠앤티(주),100090,Dec-12,,,206396336,256900753
삼강엠앤티(주),100090,Dec-13,,,146249057,255049256
삼강엠앤티(주),100090,Dec-14,,,171655191,246431761
삼강엠앤티(주),100090,Dec-15,,,192360112,263900808
삼강엠앤티(주),100090,Dec-16,,,173052159,238265129
삼강엠앤티(주),100090,Dec-17,123068753,530463583,121818686,396811974
삼강엠앤티(주),100090,Dec-18,143966170,538058343,117539477,406170824
삼강엠앤티(주),100090,Dec-19,384531743,627931344,265255697,473810560
삼륭물산(주),14970,Dec-11,38433001,80651734,38444249,80557426
삼륭물산(주),14970,Dec-12,91803661,109789152,44812492,88966927
삼륭물산(주),14970,Dec-13,87581507,109903608,39305454,86087697
삼륭물산(주),14970,Dec-14,87765362,115842508,40554330,83401108
삼륭물산(주),14970,Dec-15,92531905,119079250,41575315,84419561
삼륭물산(주),14970,Dec-16,101128526,128020809,40646308,83733984
삼륭물산(주),14970,Dec-17,90524366,131289065,37183414,87737852
삼륭물산(주),14970,Dec-18,84959785,127218202,37831621,86921136
삼륭물산(주),14970,Dec-19,88705130,125593735,39483021,87931823
삼목에스폼(주),18310,Dec-11,,,127224290,126496115
삼목에스폼(주),18310,Dec-12,,,145950930,151111284
삼목에스폼(주),18310,Dec-13,,,217853219,191929102
삼목에스폼(주),18310,Dec-14,,,251546157,212161041
삼목에스폼(주),18310,Dec-15,,,260350359,242576283
삼목에스폼(주),18310,Dec-16,,,268032154,349901222
삼목에스폼(주),18310,Dec-17,,,305094738,375587972
삼목에스폼(주),18310,Dec-18,,,188934728,373638962
삼목에스폼(주),18310,Dec-19,,,144218796,396407856
삼보모터스(주),53700,Dec-11,187679649,128470750,183485286,125636837
삼보모터스(주),53700,Dec-12,221974615,159630155,216472008,156887390
삼보모터스(주),53700,Dec-13,700667494,523495743,230939911,204064654
삼보모터스(주),53700,Dec-14,749612231,560580429,216210343,224578362
삼보모터스(주),53700,Dec-15,819772694,621547200,231578174,238326032
삼보모터스(주),53700,Dec-16,853920270,666430722,257923560,284010770
삼보모터스(주),53700,Dec-17,938693126,700120674,249909065,297482895
삼보모터스(주),53700,Dec-18,945874227,716113626,252644334,311424402
삼보모터스(주),53700,Dec-19,939458008,735588275,265070911,305987264
삼보산업(주),9620,Dec-11,,,304264762,141939518
삼보산업(주),9620,Dec-12,,,298362025,136611424
삼보산업(주),9620,Dec-13,311129096,217500043,280052191,180704646
삼보산업(주),9620,Dec-14,372952635,268011206,342536455,224284087
삼보산업(주),9620,Dec-15,363265085,258718333,330365956,200783717
삼보산업(주),9620,Dec-16,339945949,276381764,302752880,200877464
삼보산업(주),9620,Dec-17,345669981,281508712,308682930,214150531
삼보산업(주),9620,Dec-18,284529924,295955268,245340818,221286965
삼보산업(주),9620,Dec-19,319940542,300467661,262616975,214179259
삼부토건(주),1470,Dec-11,727979844,1665110497,595682205,1534459173
삼부토건(주),1470,Dec-12,613848003,1566956044,529509266,1471409357
삼부토건(주),1470,Dec-13,598411578,1597663235,518447500,1450518783
삼부토건(주),1470,Dec-14,607803195,2217130886,526157700,1873745931
삼부토건(주),1470,Dec-15,528046340,1786124863,446798306,1313659933
삼부토건(주),1470,Dec-16,390337423,425668795,389348496,383119468
삼부토건(주),1470,Dec-17,280423782,390366999,272149828,371184862
삼부토건(주),1470,Dec-18,177427227,413057824,177384282,366289822
삼부토건(주),1470,Dec-19,226287328,420653155,226244600,376509620
삼성SDI(주),6400,Dec-11,5443881395,8527410755,4539033205,7232988119
삼성SDI(주),6400,Dec-12,5771184920,10895087292,4907778303,10756430786
삼성SDI(주),6400,Dec-13,5016464902,10555670889,3989091059,10126727443
삼성SDI(주),6400,Dec-14,5474221641,15968549946,4720208061,15215158250
삼성SDI(주),6400,Dec-15,7569330840,16225303458,6680135829,14656786510
삼성SDI(주),6400,Dec-16,5200822510,14900311234,4422860767,13091334050
삼성SDI(주),6400,Dec-17,6321560922,15751476330,5421388952,13134937701
삼성SDI(주),6400,Dec-18,9158272455,19349721184,8186909424,15306118083
삼성SDI(주),6400,Dec-19,10097426164,19852096448,8250811205,14986191800
삼성공조(주),6660,Dec-11,167403198,259963771,108886243,207868875
삼성공조(주),6660,Dec-12,141483922,249081130,89351082,202105430
삼성공조(주),6660,Dec-13,118391517,250646872,80740133,210828111
삼성공조(주),6660,Dec-14,100648381,252694811,77899460,212356629
삼성공조(주),6660,Dec-15,92396092,244142813,74433440,213349272
삼성공조(주),6660,Dec-16,84675642,252728716,68041507,222465839
삼성공조(주),6660,Dec-17,91757950,263085152,77602683,236629333
삼성공조(주),6660,Dec-18,80861051,260167988,66968671,235828929
삼성공조(주),6660,Dec-19,75226695,258430845,61408104,235362474
삼성물산(주),28260,Dec-14,5129564426,9511431412,3312659234,9245982497
삼성물산(주),28260,Dec-15,13344675370,42361430965,8885125467,34157943261
삼성물산(주),28260,Dec-16,28102683823,44458515390,20001558969,35244765977
삼성물산(주),28260,Dec-17,29279045518,49048902937,20442825137,39678100464
삼성물산(주),28260,Dec-18,31155636887,42406651758,20833131447,33881783529
삼성물산(주),28260,Dec-19,30761501059,45905516600,19983631881,36561826429
삼성바이오로직스(주),207940,Dec-16,,,294622021,7533016106
삼성바이오로직스(주),207940,Dec-17,,,464629334,7183091163
삼성바이오로직스(주),207940,Dec-18,,,535805801,5980408648
삼성바이오로직스(주),207940,Dec-19,,,701591860,5911626512
삼성에스디에스(주),18260,Dec-14,7897747592,5546045160,4574778186,4717009358
삼성에스디에스(주),18260,Dec-15,7853458731,6331679124,4352976599,5285074638
삼성에스디에스(주),18260,Dec-16,8180186861,6842003858,4006911341,5320753605
삼성에스디에스(주),18260,Dec-17,9299206130,7277760880,4547167388,5678285309
삼성에스디에스(주),18260,Dec-18,10034218901,8013849391,5083718449,6178103175
삼성에스디에스(주),18260,Dec-19,10719631804,9021235882,5096158488,6576533956
삼성엔지니어링(주),28050,Dec-11,9298184260,5188614818,8138208456,4257380132
삼성엔지니어링(주),28050,Dec-12,11440156745,5673553365,8867692358,4616465006
삼성엔지니어링(주),28050,Dec-13,9806322604,5928775873,8234670058,4974245212
삼성엔지니어링(주),28050,Dec-14,8911451188,6151866236,7472304062,5044789503
삼성엔지니어링(주),28050,Dec-15,6441250861,5630758519,4922722353,4616490225
삼성엔지니어링(주),28050,Dec-16,7010541653,5509420276,5601508842,4626997958
삼성엔지니어링(주),28050,Dec-17,5513446636,5072834607,4482219762,4195720724
삼성엔지니어링(주),28050,Dec-18,5466957803,4619648610,4264918680,3994758422
삼성엔지니어링(주),28050,Dec-19,6392058453,4565711800,4795373705,3686124041
삼성전기(주),9150,Dec-11,6031842092,7328861760,4064237614,5008746496
삼성전기(주),9150,Dec-12,7912829681,6891464351,5469200412,5498819756
삼성전기(주),9150,Dec-13,8256578863,7185342978,6119486380,5628443819
삼성전기(주),9150,Dec-14,7143745730,7718611985,5182707973,5921198649
삼성전기(주),9150,Dec-15,6176258144,7269452863,5297402353,5322845314
삼성전기(주),9150,Dec-16,6033040464,7662629260,4690337158,5072566444
삼성전기(주),9150,Dec-17,6838474133,7767403543,5003041032,4943603525
삼성전기(주),9150,Dec-18,8193023253,8644914206,5682105030,5448882581
삼성전기(주),9150,Dec-19,8040817646,8674248230,5369118409,5450577874
삼성전자(주),5930,Dec-11,1.65002E+11,1.55631E+11,1.20816E+11,1.17458E+11
삼성전자(주),5930,Dec-12,2.01104E+11,1.81072E+11,1.41206E+11,1.33264E+11
삼성전자(주),5930,Dec-13,2.28693E+11,2.14075E+11,1.58372E+11,1.54826E+11
삼성전자(주),5930,Dec-14,2.06206E+11,2.30423E+11,1.37826E+11,1.64061E+11
삼성전자(주),5930,Dec-15,2.00653E+11,2.4218E+11,1.35205E+11,1.6897E+11
삼성전자(주),5930,Dec-16,2.01867E+11,2.62174E+11,1.33947E+11,1.74803E+11
삼성전자(주),5930,Dec-17,2.39575E+11,3.01752E+11,1.61915E+11,1.98241E+11
삼성전자(주),5930,Dec-18,2.43771E+11,3.39357E+11,1.70382E+11,2.19021E+11
삼성전자(주),5930,Dec-19,2.30401E+11,3.52564E+11,1.54773E+11,2.16181E+11
삼성제약(주),1360,Dec-11,,,44078653,87524733
삼성제약(주),1360,Dec-12,,,47285859,103018449
삼성제약(주),1360,Dec-13,,,46920575,80179594
삼성제약(주),1360,Dec-14,,,30287782,57410354
삼성제약(주),1360,Dec-15,42164637,130217682,33202367,113805001
삼성제약(주),1360,Dec-16,48223430,138284747,40527279,129348864
삼성제약(주),1360,Dec-17,41919469,154194193,39064939,154089538
삼성제약(주),1360,Dec-18,46483649,160646664,42911270,160983031
삼성제약(주),1360,Dec-19,,,44566363,168532386
삼성중공업(주),10140,Dec-11,13391764073,16413939003,13358610841,16047569783
삼성중공업(주),10140,Dec-12,14489473629,16634966576,14423916279,16321334070
삼성중공업(주),10140,Dec-13,14834500942,17427146525,14706097960,17057710641
삼성중공업(주),10140,Dec-14,12879061899,17122234083,12584242743,16685970543
삼성중공업(주),10140,Dec-15,9714441844,17301591987,9332927411,16292309953
삼성중공업(주),10140,Dec-16,10414188640,17217462679,9883581890,16462531766
삼성중공업(주),10140,Dec-17,7901235155,13818113112,7396888950,13249440815
삼성중공업(주),10140,Dec-18,5265119547,14282891986,4819075730,13669099020
삼성중공업(주),10140,Dec-19,7349656036,13600084436,7098805562,13259469294
삼아알미늄(주),6110,Dec-11,,,158084045,185399645
삼아알미늄(주),6110,Dec-12,,,150091124,173452507
삼아알미늄(주),6110,Dec-13,,,128945237,190726675
삼아알미늄(주),6110,Dec-14,,,124979136,194141867
삼아알미늄(주),6110,Dec-15,,,124282725,188596464
삼아알미늄(주),6110,Dec-16,,,129273897,187571119
삼아알미늄(주),6110,Dec-17,,,136858720,191185393
삼아알미늄(주),6110,Dec-18,171318849,196741659,150217531,196447516
삼아알미늄(주),6110,Dec-19,191124194,208472995,145093300,207871906
삼아제약(주),9300,Dec-11,,,56857631,137864943
삼아제약(주),9300,Dec-12,,,56571987,144788191
삼아제약(주),9300,Dec-13,,,54636875,147045256
삼아제약(주),9300,Dec-14,,,56776453,145864335
삼아제약(주),9300,Dec-15,,,59658044,152906975
삼아제약(주),9300,Dec-16,,,65875510,162273732
삼아제약(주),9300,Dec-17,,,61792317,167966454
삼아제약(주),9300,Dec-18,,,66947399,173685656
삼아제약(주),9300,Dec-19,71560150,190780878,71560150,191256882
삼양식품(주),3230,Dec-11,298726295,321774390,294745405,303746764
삼양식품(주),3230,Dec-12,325842064,290495086,315255506,274412931
삼양식품(주),3230,Dec-13,302735875,298570234,292919936,283961228
삼양식품(주),3230,Dec-14,314631901,299626490,305966401,286599169
삼양식품(주),3230,Dec-15,290854624,296548102,284364518,281105979
삼양식품(주),3230,Dec-16,359321174,326695948,353966707,310610011
삼양식품(주),3230,Dec-17,458483886,398177947,454083619,381491867
삼양식품(주),3230,Dec-18,469355767,412138323,464179145,387546367
삼양식품(주),3230,Dec-19,543580958,470358962,535113844,437855245
삼양통상(주),2170,Dec-11,163949674,249832139,158952588,246470384
삼양통상(주),2170,Dec-12,162453427,258563880,158006567,252852783
삼양통상(주),2170,Dec-13,166429874,273467742,162762526,266265021
삼양통상(주),2170,Dec-14,199094655,299010190,196970886,290800648
삼양통상(주),2170,Dec-15,215039310,313703174,213859986,302800876
삼양통상(주),2170,Dec-16,195767306,289192371,189677527,281979473
삼양통상(주),2170,Dec-17,170589474,310769522,167857930,303206594
삼양통상(주),2170,Dec-18,183198269,327534347,182741093,321693461
삼양통상(주),2170,Dec-19,192107453,371695423,191990393,364405702
삼영무역(주),2810,Dec-11,280605135,240268361,277131809,212805486
삼영무역(주),2810,Dec-12,274500419,250227922,272339909,219171029
삼영무역(주),2810,Dec-13,266373614,274354559,264570803,237605899
삼영무역(주),2810,Dec-14,264551133,296279339,262569578,251602433
삼영무역(주),2810,Dec-15,225029375,302880054,223389607,251308044
삼영무역(주),2810,Dec-16,223951934,335125436,222134040,273066611
삼영무역(주),2810,Dec-17,259408652,362615324,257371495,286468132
삼영무역(주),2810,Dec-18,269261481,386497292,266955606,335539261
