회사명,거래소코드,회계년도,[제조]CASH FLOW 대 차입금비율(IFRS연결),[제조]영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결),[제조]      장기차입금(*)(IFRS연결),[제조]      단기차입금(*)(IFRS연결),[제조]         유동성장기차입금(IFRS연결),[제조]영업활동으로 인한 현금흐름(간접법)(*)(IFRS),[제조]      장기차입금(*)(IFRS),[제조]      단기차입금(*)(IFRS),[제조]         유동성장기차입금(IFRS)
우수AMS(주),066590,2017/12,27.01,9384026,9500000,30730441,500000,6349157,9500000,20900000,500000
우수AMS(주),066590,2018/12,17.26,8218586,7500000,43488204,0,3286338,7500000,35930000,0
우수AMS(주),066590,2019/12,11.82,8986891,11932769,31038508,2000000,6343866,6900000,21450000,2000000
우원개발(주),046940,2011/12,-7.09,145056,0,24806149,0,-94943,0,16868610,0
우원개발(주),046940,2012/12,-13.94,-7580567,1100000,25568058,0,-4570849,0,20973912,0
우원개발(주),046940,2013/12,-8.16,3750119,0,23266993,200000,4093191,0,21609119,0
우원개발(주),046940,2014/12,37.73,9619470,0,17516374,0,9448139,0,16412500,0
우원개발(주),046940,2015/12,2675.07,24436489,0,636544,0,25312247,0,0,0
우원개발(주),046940,2016/12,212.18,-4981635,200000,4384544,0,3379909,0,0,0
우원개발(주),046940,2017/12,-24.9,-27066202,43808553,7644544,0,200985,15000000,4000000,0
우원개발(주),046940,2018/12,21.14,39274733,15000000,6754544,0,7989245,15000000,4000000,0
우원개발(주),046940,2019/12,9.7,-28633056,0,44623144,8000000,10236184,0,4000000,8000000
우진비앤지(주),018620,2011/12,,,,,,773077,732500,2800000,1282800
우진비앤지(주),018620,2012/12,,,,,,2080489,364500,3300000,293000
우진비앤지(주),018620,2013/12,,,,,,364515,71500,4369794,293000
우진비앤지(주),018620,2014/12,,,,,,1481554,1500000,2860000,71500
우진비앤지(주),018620,2015/12,,,,,,-1569444,11849980,5151000,166680
우진비앤지(주),018620,2016/12,,,,,,2827973,12783300,5710000,166680
우진비앤지(주),018620,2017/12,,,,,,-1539869,11200000,10596958,1583300
우진비앤지(주),018620,2018/12,-13.18,-3721148,10399940,13607838,800060,-3688728,0,12107838,0
우진비앤지(주),018620,2019/12,-15.58,-1848967,29150,4544000,10600,742714,0,3000000,0
원텍(주),336570,2019/12,,,,,,,,,
원풍물산(주),008290,2011/12,,,,,,33844,1873953,18016984,0
원풍물산(주),008290,2012/12,,,,,,-175078,873200,18566237,0
원풍물산(주),008290,2013/12,-9.31,-2193177,1053863,17873729,1740837,-1507462,778800,17400868,1669400
원풍물산(주),008290,2014/12,-6.91,-1061966,512250,16916911,596175,-744138,220500,16467022,498300
원풍물산(주),008290,2015/12,,,,,,-596643,0,1756768,0
원풍물산(주),008290,2016/12,,,,,,1155772,0,2119518,0
원풍물산(주),008290,2017/12,,,,,,-484233,0,5542972,0
원풍물산(주),008290,2018/12,,,,,,-764278,1000000,2202956,0
원풍물산(주),008290,2019/12,,,,,,315680,0,6887272,1000000
웰바이오텍(주),010600,2011/12,8.68,-246005,3678120,7812037,980832,-1099263,3678120,4100000,980832
웰바이오텍(주),010600,2012/12,11.03,3058897,2697288,6932961,980832,3621747,2697288,3280000,980832
웰바이오텍(주),010600,2013/12,23.4,1010203,0,8694725,0,1784772,0,3638055,0
웰바이오텍(주),010600,2014/12,-1.48,-1534358,650000,17004295,0,-866925,0,11451603,0
웰바이오텍(주),010600,2015/12,8.8,4277476,650000,14938637,0,1457073,0,10342843,0
웰바이오텍(주),010600,2016/12,5.11,-2365591,0,18063976,650000,-2049868,0,12609308,0
웰바이오텍(주),010600,2017/12,-6.32,-4018127,0,16404828,0,-3707244,0,10912440,0
웰바이오텍(주),010600,2018/12,-27.33,-9274913,99960,2384062,66640,-1485971,0,0,0
웰바이오텍(주),010600,2019/12,-40.33,-7727487,123320,1595404,576640,4915931,0,0,0
웹케시(주),053580,2019/12,,,,,,7140981,0,0,0
위즈코프(주),038620,2011/12,0,-1215988,0,0,0,-958135,0,0,0
위즈코프(주),038620,2012/12,0,381044,0,0,0,584291,0,0,0
위즈코프(주),038620,2013/12,10.41,524185,0,0,0,717110,0,0,0
위즈코프(주),038620,2014/12,18.48,1258499,0,0,0,1383002,0,0,0
위즈코프(주),038620,2015/12,0,596556,0,0,0,657902,0,0,0
위즈코프(주),038620,2016/12,34.24,1329829,169940,2376070,267000,1333638,0,0,0
위즈코프(주),038620,2017/12,85.19,2784540,59980,2245000,109960,2031965,0,0,0
위즈코프(주),038620,2018/12,175.79,2831865,0,1537500,59980,1240561,0,0,0
위즈코프(주),038620,2019/12,1726.08,2542522,0,0,0,2110210,0,0,0
윈텍(주),320000,2019/12,,,,,,,,,
윙입푸드홀딩스,900340,2018/12,131.24,24414016,1540873,1627600,72404,,,,
윙입푸드홀딩스,900340,2019/12,121.18,9354096,923396,1657400,645690,,,,
유네코(주),064510,2018/12,-9.3,-10613106,9835000,16032829,2597500,-11566257,7800000,15035829,2500000
유네코(주),064510,2019/12,-16.08,-3882158,7425000,12273334,3910000,-4953248,6300000,11606334,3000000
유니셈(주),036200,2011/12,-13.85,-1839610,0,22549698,0,-3052308,0,22539120,0
유니셈(주),036200,2012/12,12.33,6996598,0,18742660,0,6504175,0,18742660,0
유니셈(주),036200,2013/12,9.39,-2115043,2000000,21600000,0,-2555725,2000000,21600000,0
유니셈(주),036200,2014/12,38.76,13408644,2000000,9920000,0,14194855,2000000,9920000,0
유니셈(주),036200,2015/12,97.7,10488090,0,10230000,2000000,13291176,0,10230000,2000000
유니셈(주),036200,2016/12,34.86,-3041419,2000000,8680000,0,-1872855,2000000,8680000,0
유니셈(주),036200,2017/12,67.68,27134533,1000000,16800000,0,28468722,1000000,16800000,0
유니셈(주),036200,2018/12,101.25,8911098,0,16800000,1000000,11261160,0,16800000,1000000
유니셈(주),036200,2019/12,66.11,17237680,0,16700000,0,17516995,0,16000000,0
유니슨(주),018000,2011/12,-16.44,-8353250,74720630,747020,20807326,-11620364,74720630,33440915,20807325
유니슨(주),018000,2012/12,-10.95,-19771262,81207731,418000,48779016,-11858911,81207731,418000,48924691
유니슨(주),018000,2013/12,-15.57,-30529763,59930074,418000,61726939,-29067518,59930074,418000,61726937
유니슨(주),018000,2014/12,-5.75,12253075,59930074,418000,59990000,16351084,59930074,418000,59990000
유니슨(주),018000,2015/12,8.6,10468618,23338525,418000,77804125,5263558,23338525,418000,77804125
유니슨(주),018000,2016/12,0.63,-8941763,101133856,418000,1000000,214462,101133856,418000,1000000
유니슨(주),018000,2017/12,10.85,34909826,4809212,1099496,107523342,32002231,4809212,418000,107523342
유니슨(주),018000,2018/12,8.25,-18239278,3606909,418000,96856024,-18806936,3606909,418000,96856024
유니슨(주),018000,2019/12,-12.57,-7128925,68874828,418000,9263530,-7147503,68874828,418000,9263530
유니온머티리얼(주),047400,2011/12,34.74,4433382,667500,15900000,1254750,5352246,667500,15900000,1254750
유니온머티리얼(주),047400,2012/12,14.09,3206111,2704521,21621756,2775164,3582135,2098300,19700000,469200
유니온머티리얼(주),047400,2013/12,30.14,10866475,6497373,15900000,945173,10483356,6332560,11700000,765740
유니온머티리얼(주),047400,2014/12,56.64,12608434,6591563,13990502,139250,12233682,6500000,9800000,66000
유니온머티리얼(주),047400,2015/12,58.34,9308293,5543313,12191768,1048250,8731979,5525000,8300000,975000
유니온머티리얼(주),047400,2016/12,67.65,9353648,4225000,8250000,1318313,9071321,4225000,4700000,1300000
유니온머티리얼(주),047400,2017/12,40.09,7503595,2925000,16800000,1300000,7212815,2925000,13400000,1300000
유니온머티리얼(주),047400,2018/12,9.99,-225759,4925000,30200000,1300000,-79629,4925000,28400000,1300000
유니온머티리얼(주),047400,2019/12,6.01,6590218,18011532,33200000,1427362,7543336,8000000,31400000,0
유니퀘스트(주),077500,2011/12,25.45,4341021,0,12779874,0,4500740,0,11779874,0
유니퀘스트(주),077500,2012/12,48,5881447,0,10647952,0,6853495,0,10647952,0
유니퀘스트(주),077500,2013/12,50.59,5254200,0,11006652,0,5630436,0,11006652,0
유니퀘스트(주),077500,2014/12,66.29,8554261,0,10414766,0,10305997,0,10414766,0
유니퀘스트(주),077500,2015/12,140.34,37757644,0,16500415,0,38900759,0,16500415,0
유니퀘스트(주),077500,2016/12,69.2,-4186618,1000000,23096500,160000,-3680473,0,21996500,0
유니퀘스트(주),077500,2017/12,-4.32,2147403,1000000,22597322,0,-4277542,0,21405712,0
유니퀘스트(주),077500,2018/12,34.25,9009605,0,15288599,1000000,13288421,0,14408599,0
유니퀘스트(주),077500,2019/12,-14.54,-24345543,900000,50778747,0,-22287991,0,50018747,0
유비벨록스(주),089850,2011/12,23.79,2263139,15000000,2790000,0,2608001,15000000,2790000,0
유비벨록스(주),089850,2012/12,26.19,12749240,15000000,13643787,0,13515390,15000000,12572687,0
유비벨록스(주),089850,2013/12,14.39,796392,9583290,32458432,5000040,1179297,9583290,31403132,5000040
유비벨록스(주),089850,2014/12,15.22,9485462,6583250,15092590,5000040,8168020,6583250,15092590,5000040
유비벨록스(주),089850,2015/12,8.73,-1783610,10000000,25930399,4583260,1880619,10000000,13284028,4583260
유비벨록스(주),089850,2016/12,3.15,4246449,1400000,30856572,600000,5582980,1400000,17902683,600000
유비벨록스(주),089850,2017/12,6.2,1628726,600000,40474717,800000,3167278,600000,29531208,800000
유비벨록스(주),089850,2018/12,-3.7,-7979333,11723640,63298846,6029760,-2101949,100000,42477159,600000
유비벨록스(주),089850,2019/12,17.07,34601351,8519040,46449909,5979680,14588515,2225000,22400000,550000
유성기업(주),002920,2011/12,81.06,27512269,18260950,6323060,5344800,11289708,0,5198060,0
유성기업(주),002920,2012/12,112.2,29283859,17775190,750000,6785760,14415916,0,0,0
유성기업(주),002920,2013/12,349.24,44593389,10201930,375000,0,26913176,0,0,0
유성기업(주),002920,2014/12,417.2,40531961,3250920,0,6951010,15337951,0,0,0
유성기업(주),002920,2015/12,1315.61,45007084,787500,0,2463420,23877462,0,0,0
유성기업(주),002920,2016/12,0,31522675,0,0,0,21776191,0,0,0
유성기업(주),002920,2017/12,0,20897859,0,0,0,14804873,0,0,0
유성기업(주),002920,2018/12,0,10403874,0,0,0,3570739,0,0,0
유성기업(주),002920,2019/12,3691.51,30886230,0,0,0,16754359,0,0,0
유아이엘(주),049520,2011/12,177.12,10694007,0,4770231,0,72048,0,0,0
유아이엘(주),049520,2012/12,315.44,8253878,0,3003398,0,-2030472,0,0,0
유아이엘(주),049520,2013/12,59.67,19481947,0,10553000,0,4849521,0,0,0
유아이엘(주),049520,2014/12,115.41,37363044,0,10988704,0,16405297,0,0,0
유아이엘(주),049520,2015/12,245.5,34629103,0,0,0,30054584,0,0,0
유아이엘(주),049520,2016/12,0,29779670,0,0,0,7926310,0,0,0
유아이엘(주),049520,2017/12,0,26560000,0,0,0,16553994,0,0,0
유아이엘(주),049520,2018/12,0,22834566,0,0,0,-709514,0,0,0
유아이엘(주),049520,2019/12,5917.45,24298452,0,204430,0,3746898,0,0,0
유엔젤(주),072130,2011/12,126.42,-2444008,0,3045628,0,2100754,0,3000000,0
유엔젤(주),072130,2012/12,-28.65,-809155,0,5677750,0,15284,0,5677750,0
유엔젤(주),072130,2013/12,4.19,1104593,0,3527650,0,-361061,0,3527650,0
유엔젤(주),072130,2014/12,-31.09,-2989168,23390,0,3007538,-4811909,0,3000000,0
유엔젤(주),072130,2015/12,-36.07,809071,13787,0,3007957,1959673,0,3000000,0
유엔젤(주),072130,2016/12,-27.52,-3568478,3389,0,5010062,-2957859,0,5000000,0
유엔젤(주),072130,2017/12,-56.03,-2034751,0,0,5000000,-1843075,0,5000000,0
유엔젤(주),072130,2018/12,17.55,3091709,0,3011708,0,3133490,0,3011708,0
유엔젤(주),072130,2019/12,-44.12,-7406097,0,4100000,0,-8293549,0,4100000,0
유진기업(주),023410,2011/12,-3.81,-47288190,280958227,521221437,6876020,-53225704,279395727,494235140,5526020
유진기업(주),023410,2012/12,-4.49,6535201,43667323,371062416,38932335,-6380787,8163333,335757638,28749499
유진기업(주),023410,2013/12,-1.7,-21518270,109588581,285143471,46425047,-22584171,107230767,236610100,3059267
유진기업(주),023410,2014/12,10.03,116566504,231936500,222201370,14587080,124618420,86171500,189609600,2059267
유진기업(주),023410,2015/12,19.8,85090693,52262233,253901256,183094267,63002680,3112233,215845000,83059267
유진기업(주),023410,2016/12,17.47,108529315,31679967,379602076,92009267,78545201,1052966,324675000,2059267
유진기업(주),023410,2017/12,13.98,72765195,216658043,290570894,48060924,34680457,114178043,251353192,6739924
유진기업(주),023410,2018/12,9.87,76427708,164713792,307782263,187945028,20128189,35704348,271244764,118473696
유진기업(주),023410,2019/12,8.3,46095863,260069994,293042197,118691016,49790409,172200218,263958276,26704344
율촌화학(주),008730,2011/12,,,,,,-249674,0,10430092,0
율촌화학(주),008730,2012/12,,,,,,40898371,0,8399264,0
율촌화학(주),008730,2013/12,,,,,,28098078,0,68363872,0
율촌화학(주),008730,2014/12,,,,,,5491400,0,56462208,0
율촌화학(주),008730,2015/12,,,,,,61039942,0,42625280,0
율촌화학(주),008730,2016/12,,,,,,54517401,0,30000000,0
율촌화학(주),008730,2017/12,,,,,,62584997,39812070,78000000,2187930
율촌화학(주),008730,2018/12,12.56,20709293,58562190,101103037,5249880,21721282,58562190,93000000,5249880
율촌화학(주),008730,2019/12,18.43,39458633,32312310,24409260,26249880,39270635,32312310,16000000,26249880
이건산업(주),008250,2011/12,10.98,39726339,25157879,96608614,10866088,18662832,8088600,81957090,5015932
이건산업(주),008250,2012/12,22.87,31131819,45864828,88522038,14704786,15459564,8739000,88155490,3868600
이건산업(주),008250,2013/12,19.53,25891814,68059288,67521101,9572776,8331013,25930000,67521101,3500000
이건산업(주),008250,2014/12,15.85,29263677,93121655,60838828,20077312,14342789,19689000,60838828,11741000
이건산업(주),008250,2015/12,14.24,27524219,106704973,64585585,28056487,13438305,40448000,64173291,11741000
이건산업(주),008250,2016/12,15.8,35638719,60797530,90018534,49007524,8184274,29486803,77823816,14461197
이건산업(주),008250,2017/12,24.15,41601068,41497889,85259918,24209544,27657255,20766530,69925110,8720170
이건산업(주),008250,2018/12,30.07,33709223,37328469,87883412,0,8647332,24546360,69396350,3120170
이건산업(주),008250,2019/12,15.81,12914131,37727792,84522048,17824319,3328436,23003520,65039401,3342840
이구산업(주),025820,2011/12,,,,,,-37443387,29807545,128633429,0
이구산업(주),025820,2012/12,,,,,,8130092,14968331,123273611,17369564
이구산업(주),025820,2013/12,,,,,,3181508,13281597,120739045,8981734
이구산업(주),025820,2014/12,,,,,,-1107591,10282101,128187737,5299496
이구산업(주),025820,2015/12,,,,,,12698519,10755442,111416509,8216866
이구산업(주),025820,2016/12,,,,,,8341953,1034700,109610684,9702000
이구산업(주),025820,2017/12,,,,,,-2247783,2431250,106208227,603450
이구산업(주),025820,2018/12,,,,,,-639169,3700000,110714401,0
이구산업(주),025820,2019/12,,,,,,5735135,4263750,105849740,375000
이노시스(주),056090,2015/12,,,,,,-4413415,6220000,2775000,450660
이노시스(주),056090,2016/12,-111.71,-3541342,1170000,0,2000000,-3717166,1170000,0,2000000
이노시스(주),056090,2017/12,-15.28,-1541078,2000000,0,1170000,-1666155,2000000,0,1170000
이노시스(주),056090,2018/12,-8.2,-2954657,12670000,50000,0,-4995243,12670000,50000,0
이노시스(주),056090,2019/12,-10.84,-2111813,10670000,3105563,2000000,2296612,10670000,3105563,2000000
이니텍(주),053350,2011/12,-10.38,-4863361,28910000,16499363,1440000,5647235,0,0,0
이니텍(주),053350,2012/12,-12.89,-15330375,34699498,41000000,2640000,994325,0,0,0
이니텍(주),053350,2013/12,3.23,19653003,29340000,31000000,6600000,9117781,0,0,0
이니텍(주),053350,2014/12,80.16,28958343,0,30000000,320000,1657983,0,0,0
이니텍(주),053350,2015/12,52.97,171655,493000,25000000,2004000,4925836,0,0,0
이니텍(주),053350,2016/12,17.45,10819218,8333333,8000000,15159667,7650662,0,0,0
이니텍(주),053350,2017/12,154.77,39740093,8000000,6000000,2333333,1228556,0,0,0
이니텍(주),053350,2018/12,501.64,40521931,0,8000000,0,4272627,0,0,0
이니텍(주),053350,2019/12,1611.5,46117045,0,0,0,571588,0,0,0
이스트아시아홀딩스인베스트먼트리미티드,900110,2011/12,294.83,20447483,0,6935380,0,,,,
이스트아시아홀딩스인베스트먼트리미티드,900110,2012/12,98.99,16777823,0,7734600,0,,,,
이스트아시아홀딩스인베스트먼트리미티드,900110,2013/12,40.48,1169365,0,8913408,0,,,,
이스트아시아홀딩스인베스트먼트리미티드,900110,2014/12,-9.02,-2403851,0,6841078,0,,,,
이스트아시아홀딩스인베스트먼트리미티드,900110,2015/12,-85,-9382679,0,6933120,0,,,,
이스트아시아홀딩스인베스트먼트리미티드,900110,2016/12,-51.22,4058323,0,5197800,0,,,,
이스트아시아홀딩스인베스트먼트리미티드,900110,2017/12,139.35,9624521,0,4909500,0,,,,
이스트아시아홀딩스인베스트먼트리미티드,900110,2018/12,74.23,431524,0,0,0,,,,
이스트아시아홀딩스인베스트먼트리미티드,900110,2019/12,62.55,9566977,0,0,0,,,,
이엠코리아(주),095190,2011/12,12.66,2821820,25226300,35527976,673100,3354765,25110600,34275256,673100
이엠코리아(주),095190,2012/12,9.22,8201489,22578764,34102532,3124236,8603291,21986364,32728812,3124236
이엠코리아(주),095190,2013/12,7.17,1822297,17651800,47643972,4599840,184189,17249400,46417252,4599840
이엠코리아(주),095190,2014/12,5.2,7112766,30544560,48265387,7186240,4416967,28199560,47695387,6849840
이엠코리아(주),095190,2015/12,5.88,3123769,27994720,49452000,8349840,2384413,25649720,48890000,8349840
이엠코리아(주),095190,2016/12,3.71,3859993,20977120,48462000,12917560,2868373,18799879,36400000,12749800
이엠코리아(주),095190,2017/12,7.54,9699562,14358540,45162000,17568420,10045254,9000000,30600000,17149720
이엠코리아(주),095190,2018/12,12.03,6844643,25725970,36533900,6509760,13730252,13604100,24000000,6509760
이엠코리아(주),095190,2019/12,2.49,-3056964,18204340,33500000,5899760,3332132,12844340,21500000,5759760
이연제약(주),102460,2011/12,,,,,,13238641,0,11060316,160000
이연제약(주),102460,2012/12,,,,,,22070046,0,13033818,0
이연제약(주),102460,2013/12,,,,,,-51793,0,20758063,0
이연제약(주),102460,2014/12,,,,,,15102444,0,14811765,0
이연제약(주),102460,2015/12,,,,,,9663901,0,2000000,0
이연제약(주),102460,2016/12,,,,,,10879561,0,2000000,0
이연제약(주),102460,2017/12,49.25,16763965,0,0,0,16771704,0,0,0
이연제약(주),102460,2018/12,40,11449210,0,0,0,12221159,0,0,0
이연제약(주),102460,2019/12,-1.09,-12183516,900000,12000000,0,-13189325,900000,12000000,0
이원다이애그노믹스(주),245620,2018/12,-157.84,-5961268,333330,2500000,266664,-7062560,0,0,0
