회사명,거래소코드,회계년도,매출채권(IFRS연결)(천원),매입채무(IFRS연결)(천원),매출채권(IFRS)(천원),매입채무(IFRS)(천원)
SNT모티브(주),064960,2015/12,251511891,184617052,207779829,142268884
SNT모티브(주),064960,2016/12,254513133,186676878,210677166,138162937
SNT모티브(주),064960,2017/12,257697342,208271604,191756369,157412164
SNT모티브(주),064960,2018/12,231796563,191254080,180119405,157291124
SNT모티브(주),064960,2019/12,188199725,144085999,177306963,130536443
SNT중공업(주),003570,2011/12,200550457,170404009,149366177,136592865
SNT중공업(주),003570,2012/12,200787295,137717813,160777877,109631775
SNT중공업(주),003570,2013/12,133753908,114618700,127298709,103556130
SNT중공업(주),003570,2014/12,118859190,81125132,113029865,70945932
SNT중공업(주),003570,2015/12,92508535,56553357,85312996,41330568
SNT중공업(주),003570,2016/12,104609978,72042165,95506887,56870912
SNT중공업(주),003570,2017/12,74561904,43815755,63459452,29397766
SNT중공업(주),003570,2018/12,61801819,39297026,49344948,26642384
SNT중공업(주),003570,2019/12,58831255,36001737,41358143,20423155
STX엔진(주),077970,2011/12,844355551,326555606,543686124,226616677
STX엔진(주),077970,2012/12,802684875,69453263,575531859,226628515
STX엔진(주),077970,2013/12,439273360,121378533,439273360,121378533
STX엔진(주),077970,2014/12,294629441,82442336,294629441,82442336
STX엔진(주),077970,2015/12,,,225068537,61463712
STX엔진(주),077970,2016/12,160214040,54192929,171821554,44240927
STX엔진(주),077970,2017/12,138018415,53670099,155596083,50422059
STX엔진(주),077970,2018/12,182001098,64032509,210971520,64342928
STX엔진(주),077970,2019/12,112744036,49111209,127579225,43636135
STX중공업(주),071970,2011/12,388838680,230382082,383522208,228197688
STX중공업(주),071970,2012/12,400941515,147218390,394730679,144420763
STX중공업(주),071970,2013/12,313209850,311128779,304934544,309663643
STX중공업(주),071970,2014/12,266506419,247238254,262854658,246923539
STX중공업(주),071970,2015/12,249424729,178243377,247628004,177565001
STX중공업(주),071970,2016/12,202481863,158531590,200858868,157819422
STX중공업(주),071970,2017/12,175809316,33158653,175868555,33158653
STX중공업(주),071970,2018/12,132803500,23321307,132803500,23321307
STX중공업(주),071970,2019/12,145997459,23396147,145997459,23396147
가온미디어(주),078890,2011/12,23282216,7856399,23069185,7723304
가온미디어(주),078890,2012/12,55544723,27947982,59821745,27925157
가온미디어(주),078890,2013/12,53447771,16620504,54735333,16603714
가온미디어(주),078890,2014/12,100384216,41663396,102203667,37191454
가온미디어(주),078890,2015/12,103111132,62439184,108807441,61136208
가온미디어(주),078890,2016/12,105957033,45920415,106321905,43913877
가온미디어(주),078890,2017/12,131319003,54838565,138311207,53694681
가온미디어(주),078890,2018/12,146708178,51085184,153800120,50644631
가온미디어(주),078890,2019/12,168146730,33767144,177442806,33873456
가온전선(주),000500,2011/12,230984234,56083337,230957038,56084809
가온전선(주),000500,2012/12,192191890,58898419,192138290,58923800
가온전선(주),000500,2013/12,194072499,66519185,185879101,59316794
가온전선(주),000500,2014/12,176276934,69331031,166331914,60163266
가온전선(주),000500,2015/12,161683234,63729273,150117770,54614558
가온전선(주),000500,2016/12,181676195,106951043,168665761,99280530
가온전선(주),000500,2017/12,198123972,113559072,182606280,103987848
가온전선(주),000500,2018/12,181722140,111102116,166781077,102219152
가온전선(주),000500,2019/12,193385830,96419363,184178409,90728380
감성코퍼레이션(주),036620,2011/12,,,5341600,7337
감성코퍼레이션(주),036620,2012/12,,,4327728,333955
감성코퍼레이션(주),036620,2013/12,,,3818564,458380
감성코퍼레이션(주),036620,2014/12,,,4522868,768955
감성코퍼레이션(주),036620,2015/12,,,4780892,543397
감성코퍼레이션(주),036620,2016/12,,,4235351,1500140
감성코퍼레이션(주),036620,2017/12,,,5078724,1135725
감성코퍼레이션(주),036620,2018/12,1212740,0,1371657,0
감성코퍼레이션(주),036620,2019/12,2214064,224271,2247064,184658
강남제비스코(주),000860,2011/12,66687173,36479590,64366981,36086025
강남제비스코(주),000860,2012/12,70522755,36525806,64980017,34391073
강남제비스코(주),000860,2013/12,76139809,39835028,68136820,36135095
강남제비스코(주),000860,2014/12,63244493,34980683,56742224,32025319
강남제비스코(주),000860,2015/12,62942574,32793484,53995373,30037533
강남제비스코(주),000860,2016/12,67871417,42086526,57963737,38606281
강남제비스코(주),000860,2017/12,67089537,46691361,56930980,43273823
강남제비스코(주),000860,2018/12,66050962,43796840,49583858,36295814
강남제비스코(주),000860,2019/12,69848073,43914514,51251485,35625533
갤럭시아머니트리(주),094480,2011/12,34196047,42186196,4096809,6542444
갤럭시아머니트리(주),094480,2012/12,22552217,21762038,7638246,6175442
갤럭시아머니트리(주),094480,2013/12,25079386,30305104,6898983,12465239
갤럭시아머니트리(주),094480,2014/12,8461318,15834136,6693978,14653741
갤럭시아머니트리(주),094480,2015/12,14017033,25099988,12489439,25099988
갤럭시아머니트리(주),094480,2016/12,14303801,19215112,14303801,19215112
갤럭시아머니트리(주),094480,2017/12,19613669,19945167,19613669,19945166
갤럭시아머니트리(주),094480,2018/12,25064746,36996004,25064535,36996004
갤럭시아머니트리(주),094480,2019/12,25316219,24470171,25316009,24470171
경남스틸(주),039240,2011/12,,,42784245,28351258
경남스틸(주),039240,2012/12,,,39762057,31642551
경남스틸(주),039240,2013/12,,,45662891,26431352
경남스틸(주),039240,2014/12,,,63490369,36691385
경남스틸(주),039240,2015/12,,,61734479,22440420
경남스틸(주),039240,2016/12,,,65520476,25795827
경남스틸(주),039240,2017/12,,,65040668,29750138
경남스틸(주),039240,2018/12,,,54225096,30455628
경남스틸(주),039240,2019/12,,,55675819,33881334
경남제약(주),053950,2011/12,,,27099590,7564306
경남제약(주),053950,2012/12,,,21631804,3846814
경남제약(주),053950,2013/12,,,17020459,2426555
경남제약(주),053950,2014/12,,,15594647,1756114
경남제약(주),053950,2015/12,,,15538854,2425370
경남제약(주),053950,2016/12,,,16293826,2399188
경남제약(주),053950,2017/12,,,17436014,2478309
경남제약(주),053950,2018/12,16704909,3364798,16805202,3365050
경남제약(주),053950,2019/12,17083649,4875378,17633021,4875179
경동제약(주),011040,2011/12,16069555,4741344,16141626,4741321
경동제약(주),011040,2012/12,12789430,4758607,14176201,4725403
경동제약(주),011040,2013/12,11723742,7806720,15821386,7725829
경동제약(주),011040,2014/12,14854679,11033525,19999369,10925520
경동제약(주),011040,2015/12,13324737,4466035,18047179,4277666
경동제약(주),011040,2016/12,14734602,7496341,19468906,7482380
경동제약(주),011040,2017/12,21354149,10319442,25740708,10823755
경동제약(주),011040,2018/12,13950287,5663042,12238404,5660162
경동제약(주),011040,2019/12,19969632,6141467,19449780,6141467
경인전자(주),009140,2011/12,5076628,4440258,1996390,2506278
경인전자(주),009140,2012/12,5184700,3033272,1946528,2286621
경인전자(주),009140,2013/12,7009581,4638503,2220767,2253233
경인전자(주),009140,2014/12,3621613,2235175,1966565,2327163
경인전자(주),009140,2015/12,4271644,2688545,1472105,1623983
경인전자(주),009140,2016/12,2968606,2932372,2016546,1749515
경인전자(주),009140,2017/12,2892664,2210706,933741,1019374
경인전자(주),009140,2018/12,3400569,1485051,893420,649611
경인전자(주),009140,2019/12,3101380,1408017,1502974,941023
경창산업(주),024910,2011/12,74244154,28926970,69835724,27309029
경창산업(주),024910,2012/12,71473074,31956438,65537410,30265264
경창산업(주),024910,2013/12,68392054,44456118,61265413,42226771
경창산업(주),024910,2014/12,73646812,38533591,63773243,34928788
경창산업(주),024910,2015/12,91842770,44041754,65063291,35004096
경창산업(주),024910,2016/12,77399019,57216666,47517066,44239593
경창산업(주),024910,2017/12,80198960,36964038,48580908,27145698
경창산업(주),024910,2018/12,86331403,48362280,58000319,39037186
경창산업(주),024910,2019/12,77884521,45402826,49150571,34663108
계룡건설산업(주),013580,2011/12,401833327,319271915,393874506,308371011
계룡건설산업(주),013580,2012/12,0,239496435,0,218502261
계룡건설산업(주),013580,2013/12,0,286472008,0,261861878
계룡건설산업(주),013580,2014/12,0,248871730,0,232904846
계룡건설산업(주),013580,2015/12,0,246568231,0,235061362
계룡건설산업(주),013580,2016/12,0,327138358,0,310179666
계룡건설산업(주),013580,2017/12,0,339847030,0,270250048
계룡건설산업(주),013580,2018/12,0,308421169,286545009,257900336
계룡건설산업(주),013580,2019/12,0,343005596,0,284167500
계양전기(주),012200,2011/12,44444267,13695659,40394917,10324292
계양전기(주),012200,2012/12,43347962,12231782,40890244,10576792
계양전기(주),012200,2013/12,45379789,17999467,42478494,15534293
계양전기(주),012200,2014/12,53372265,30612993,49605463,27749904
계양전기(주),012200,2015/12,54190801,27541160,50948830,25538191
계양전기(주),012200,2016/12,66272270,37726426,60611952,33488604
계양전기(주),012200,2017/12,71477698,47742520,65309042,42530256
계양전기(주),012200,2018/12,74169836,39548833,70195244,34707224
계양전기(주),012200,2019/12,85824141,42949023,82570332,36887126
고려산업(주),002140,2011/12,25335075,10305180,25335075,10305180
고려산업(주),002140,2012/12,34989190,8318367,34519539,7984680
고려산업(주),002140,2013/12,41098072,10380594,40838025,10179231
고려산업(주),002140,2014/12,33899048,10985472,33798428,10799266
고려산업(주),002140,2015/12,40163329,4659135,32134194,4554195
고려산업(주),002140,2016/12,38182829,7869909,28390376,7594079
고려산업(주),002140,2017/12,42072906,9488515,31762990,9212720
고려산업(주),002140,2018/12,46626416,12542951,35079635,12478208
고려산업(주),002140,2019/12,49850488,16011011,37875772,16010807
고려신용정보(주),049720,2011/12,,,3475275,0
고려신용정보(주),049720,2012/12,5197966,0,3789742,0
고려신용정보(주),049720,2013/12,3928368,0,3869260,0
고려신용정보(주),049720,2014/12,4610579,0,4587185,0
고려신용정보(주),049720,2015/12,4837036,0,4823790,0
고려신용정보(주),049720,2016/12,5037214,0,5025942,0
고려신용정보(주),049720,2017/12,,,5043521,0
고려신용정보(주),049720,2018/12,,,5777210,0
고려신용정보(주),049720,2019/12,6235245,0,6206227,0
고려아연(주),010130,2011/12,219777673,150607868,149802354,96274071
고려아연(주),010130,2012/12,254437494,221309102,207777578,149142546
고려아연(주),010130,2013/12,225178643,226706838,158850515,155378505
고려아연(주),010130,2014/12,230918285,149518058,173218094,95387701
고려아연(주),010130,2015/12,258006371,168757519,198115693,140190041
고려아연(주),010130,2016/12,340123584,267113100,244999466,186123970
고려아연(주),010130,2017/12,323764542,342767250,224669037,186904176
고려아연(주),010130,2018/12,306315284,283317944,243047690,154866254
고려아연(주),010130,2019/12,340818164,380294058,266120030,252472796
고려제강(주),002240,2011/12,280636043,120846423,144956409,85257160
고려제강(주),002240,2012/12,255439599,104111219,137780153,65941007
고려제강(주),002240,2013/12,270545086,110448352,159493544,84721988
고려제강(주),002240,2014/12,412978000,155294991,155413000,73267841
고려제강(주),002240,2015/12,377893000,134685883,148056000,58796973
고려제강(주),002240,2016/12,434707000,150269231,137609296,61154953
고려제강(주),002240,2017/12,424377912,151362445,135945394,55136659
고려제강(주),002240,2018/12,405868699,161235734,136508326,47474821
고려제강(주),002240,2019/12,407347175,138479164,156021789,42755072
고려제약(주),014570,2011/12,,,41598765,2490092
고려제약(주),014570,2012/12,,,39446487,2881743
고려제약(주),014570,2013/12,,,35169401,2245245
고려제약(주),014570,2014/12,,,33876338,2649214
고려제약(주),014570,2015/12,,,28775708,2733473
고려제약(주),014570,2016/12,,,34483215,3399788
고려제약(주),014570,2017/12,,,38759136,3458360
고려제약(주),014570,2018/12,,,35840838,2663440
고려제약(주),014570,2019/12,,,30896401,3065777
광동제약(주),009290,2011/12,71479806,13233576,71254409,10941976
광동제약(주),009290,2012/12,76411718,16854039,76245207,16529745
광동제약(주),009290,2013/12,87035960,33035630,86869414,31177283
광동제약(주),009290,2014/12,89217836,22623347,88961286,20039198
광동제약(주),009290,2015/12,235276489,132329261,105666043,24603019
광동제약(주),009290,2016/12,220639310,127947524,108924730,35335748
광동제약(주),009290,2017/12,234445873,136625674,112877196,37675548
광동제약(주),009290,2018/12,219204377,139247942,112842265,34397005
광동제약(주),009290,2019/12,234715067,159118666,126258901,57748293
광전자(주),017900,2011/12,48610777,18901942,64648471,17568439
광전자(주),017900,2012/12,66377131,35877008,48337803,12909159
광전자(주),017900,2013/12,65613804,41687124,50142658,16548162
광전자(주),017900,2014/12,49584944,33978428,37028057,11892808
광전자(주),017900,2015/12,28331769,14016305,32859153,10976181
광전자(주),017900,2016/12,31971067,16416124,35735401,13722053
광전자(주),017900,2017/12,29339727,13689669,34234943,11659167
광전자(주),017900,2018/12,29300812,14010420,34943862,11035021
광전자(주),017900,2019/12,28414074,12746667,34734827,9195009
광진실업(주),026910,2011/12,,,9859710,2086271
광진실업(주),026910,2012/12,,,11655350,2634270
광진실업(주),026910,2013/12,,,6726145,1309922
광진실업(주),026910,2014/12,,,6230610,1419133
광진실업(주),026910,2015/12,,,5087303,2517869
광진실업(주),026910,2016/12,,,5114307,3255448
광진실업(주),026910,2017/12,,,5605952,3494597
광진실업(주),026910,2018/12,,,5343868,1645403
광진실업(주),026910,2019/12,,,4776940,2354765
국도화학(주),007690,2011/12,189651789,68841967,134988964,42558992
국도화학(주),007690,2012/12,165633993,71374832,115034302,52056235
국도화학(주),007690,2013/12,164308109,80355220,107276349,58863386
국도화학(주),007690,2014/12,175350067,82192176,117266616,56347572
국도화학(주),007690,2015/12,194457477,77904209,134268813,56007455
국도화학(주),007690,2016/12,181205931,84828941,116906075,55877442
국도화학(주),007690,2017/12,229307138,108382167,155079907,81441199
국도화학(주),007690,2018/12,255289776,90315309,184729126,74281604
국도화학(주),007690,2019/12,229109550,104007375,172057223,86537311
국일신동(주),060480,2014/12,,,8051209,531462
국일신동(주),060480,2015/12,,,7370601,316254
국일신동(주),060480,2016/12,,,9366697,615478
국일신동(주),060480,2017/12,,,10555038,421706
국일신동(주),060480,2018/12,,,8236568,248987
국일신동(주),060480,2019/12,,,8140417,289044
국일제지(주),078130,2011/12,52054759,35143682,13882801,6161422
국일제지(주),078130,2012/12,37702799,11075293,16502367,3429840
국일제지(주),078130,2013/12,28376301,6015320,16524110,2464726
국일제지(주),078130,2014/12,21865027,6729794,11804112,2640568
국일제지(주),078130,2015/12,,,11701607,2194600
국일제지(주),078130,2016/12,,,11433751,2506673
국일제지(주),078130,2017/12,,,10207886,1792234
국일제지(주),078130,2018/12,,,9948994,5637752
국일제지(주),078130,2019/12,15344994,8178676,15344994,8178676
국제약품(주),002720,2011/03,62039956,8231162,61724869,8210057
국제약품(주),002720,2012/12,36342298,11902369,35537986,11648257
국제약품(주),002720,2013/12,42265874,12321930,42479637,11939008
국제약품(주),002720,2014/12,43233368,13809875,43608683,13211912
국제약품(주),002720,2015/12,40093019,9517020,39864982,8904842
국제약품(주),002720,2016/12,36075873,11111465,35944245,10840813
국제약품(주),002720,2017/12,37337317,11482686,37643441,11474582
국제약품(주),002720,2018/12,27172175,8133910,27430076,8109027
국제약품(주),002720,2019/12,23516691,8607640,23629320,8560675
그랜드코리아레저(주),114090,2011/12,,,7888539,0
그랜드코리아레저(주),114090,2012/12,,,14296657,0
