회사명,거래소코드,회계년도,당기재고자산(IFRS연결),전기재고자산(IFRS연결),당기재고자산(IFRS개별),전기재고자산(IFRS개별)
시그네틱스(주),33170,Dec-13,,,11933976,11933976
시그네틱스(주),33170,Dec-14,,15361404,15361404,15361404
시그네틱스(주),33170,Dec-15,14424145,14424145,14424145,14424145
시그네틱스(주),33170,Dec-16,28146747,28146747,28146747,28146747
시그네틱스(주),33170,Dec-17,21388579,21388579,21388579,21388579
시그네틱스(주),33170,Dec-18,20008504,20008504,20008504,20008504
시그네틱스(주),33170,Dec-19,14352977,14352977,14352977,14352977
신대양제지(주),16590,Dec-11,32101566,32101566,22928559,22928559
신대양제지(주),16590,Dec-12,22323079,22323079,16008839,16008839
신대양제지(주),16590,Dec-13,22690810,22690810,15356501,15356501
신대양제지(주),16590,Dec-14,22680963,22680963,17553398,17553398
신대양제지(주),16590,Dec-15,19242214,19242214,14304903,14304903
신대양제지(주),16590,Dec-16,16142394,16142394,13451056,13451056
신대양제지(주),16590,Dec-17,41715229,41715229,16872359,16872359
신대양제지(주),16590,Dec-18,40005235,40005235,16095341,16095341
신대양제지(주),16590,Dec-19,33828253,33828253,10903999,10903999
신라교역(주),4970,Dec-11,43209387,43209387,43209387,43209387
신라교역(주),4970,Dec-12,44563017,,44563017,44563017
신라교역(주),4970,Dec-13,42503090,42503090,42503090,42503090
신라교역(주),4970,Dec-14,32225413,32225413,32225413,32225413
신라교역(주),4970,Dec-15,33385461,33385461,33385461,33385461
신라교역(주),4970,Dec-16,31713648,31713648,31713648,31713648
신라교역(주),4970,Dec-17,29428802,29428802,29428802,29428802
신라교역(주),4970,Dec-18,36784421,36784421,36784421,36784421
신라교역(주),4970,Dec-19,36588817,36588817,36242317,36242317
신라섬유(주),1000,Dec-11,,,1089350,1089350
신라섬유(주),1000,Dec-12,,,1537769,1537769
신라섬유(주),1000,Dec-13,,,3029785,3029785
신라섬유(주),1000,Dec-14,,,3271144,3271144
신라섬유(주),1000,Dec-15,,,1206500,1206500
신라섬유(주),1000,Dec-16,,,1187864,1187864
신라섬유(주),1000,Dec-17,,,753901,753901
신라섬유(주),1000,Dec-18,,,701364,701364
신라섬유(주),1000,Dec-19,,,493095,493095
신라에스지(주),25870,Dec-11,,,12653100,12653100
신라에스지(주),25870,Dec-12,,12974292,12974292,12974292
신라에스지(주),25870,Dec-13,18036027,18036027,17840718,17840718
신라에스지(주),25870,Dec-14,19577050,19577050,19561147,19561147
신라에스지(주),25870,Dec-15,8554919,8554919,8541684,8541684
신라에스지(주),25870,Dec-16,10032964,10032964,5844144,5844144
신라에스지(주),25870,Dec-17,12828787,12828787,7292349,7292349
신라에스지(주),25870,Dec-18,12445945,12445945,7294139,7294139
신라에스지(주),25870,Dec-19,11860592,11860592,9791307,9791307
신라젠(주),215600,Dec-16,0,0,0,0
신라젠(주),215600,Dec-17,0,0,0,0
신라젠(주),215600,Dec-18,0,0,0,0
신라젠(주),215600,Dec-19,0,0,0,0
신성델타테크(주),65350,Dec-11,15547810,15547810,2284423,2284423
신성델타테크(주),65350,Dec-12,14900422,14900422,2796467,2796467
신성델타테크(주),65350,Dec-13,12658483,12658483,3870869,3870869
신성델타테크(주),65350,Dec-14,13589085,13589085,4359561,4359561
신성델타테크(주),65350,Dec-15,17308599,17308599,3641292,3641292
신성델타테크(주),65350,Dec-16,20901844,20901844,4667947,4667947
신성델타테크(주),65350,Dec-17,21503081,21503081,5529680,5529680
신성델타테크(주),65350,Dec-18,20012483,20012483,3879368,3879368
신성델타테크(주),65350,Dec-19,26432278,26432278,3217048,3217048
신성통상(주),5390,Jun-11,179617143,179617143,153307574,153307574
신성통상(주),5390,Jun-12,175543782,175543782,144993723,144993723
신성통상(주),5390,Jun-13,214514129,214514129,191171776,191171776
신성통상(주),5390,Jun-14,207859175,207859175,197255931,197255931
신성통상(주),5390,Jun-15,232038440,232038440,220054025,220054025
신성통상(주),5390,Jun-16,237815972,237815972,226032341,226032341
신성통상(주),5390,Jun-17,206489786,206489786,194158939,194158939
신성통상(주),5390,Jun-18,231518180,231518180,219485630,219485630
신성통상(주),5390,Jun-19,265945210,265945210,254446640,254446640
신세계건설(주),34300,Dec-11,,,7848382,7848382
신세계건설(주),34300,Dec-12,,,3386319,3386319
신세계건설(주),34300,Dec-13,,,2867447,2867447
신세계건설(주),34300,Dec-14,,,4343062,4343062
신세계건설(주),34300,Dec-15,,,3218308,3218308
신세계건설(주),34300,Dec-16,,,7025798,7025798
신세계건설(주),34300,Dec-17,,,63940520,63940520
신세계건설(주),34300,Dec-18,,,63843640,63843640
신세계건설(주),34300,Dec-19,,,65396028,65396028
신송홀딩스(주),6880,Dec-13,15180929,15180929,0,0
신송홀딩스(주),6880,Dec-14,16055832,16055832,0,0
신송홀딩스(주),6880,Dec-15,15212485,15212485,0,0
신송홀딩스(주),6880,Dec-16,11179270,11179270,0,0
신송홀딩스(주),6880,Dec-17,7982614,7982614,0,0
신송홀딩스(주),6880,Dec-18,8170953,8170953,0,0
신송홀딩스(주),6880,Dec-19,14187474,14187474,0,0
신신제약(주),2800,Dec-17,6523794,6523794,6543315,6543315
신신제약(주),2800,Dec-18,9497620,9497620,9555040,9555040
신신제약(주),2800,Dec-19,12965631,12965631,13021922,13021922
신원종합개발(주),17000,Dec-11,,,16036404,16036404
신원종합개발(주),17000,Dec-12,,,32628764,32628764
신원종합개발(주),17000,Dec-13,,,34215247,34215247
신원종합개발(주),17000,Dec-14,,,18049173,18049173
신원종합개발(주),17000,Dec-15,,,39443066,39443066
신원종합개발(주),17000,Dec-16,,,24949719,24949719
신원종합개발(주),17000,Dec-17,47839115,47839115,47020793,47020793
신원종합개발(주),17000,Dec-18,49888164,49888164,46812303,46812303
신원종합개발(주),17000,Dec-19,31052898,,26768726,31052898
신일전자(주),2700,Dec-11,11603319,11603319,7535693,7535693
신일전자(주),2700,Dec-12,6914597,6914597,5559700,5559700
신일전자(주),2700,Dec-13,9510970,9510970,8199440,8199440
신일전자(주),2700,Dec-14,17830606,17830606,17368805,17368805
신일전자(주),2700,Dec-15,14588511,14588511,14221224,14221224
신일전자(주),2700,Dec-16,12114887,,12114887,12114887
신일전자(주),2700,Dec-17,,,14417688,14417688
신일전자(주),2700,Dec-18,,,20202837,20202837
신일전자(주),2700,Dec-19,,,23172496,23172496
신일제약(주),12790,Dec-11,,,6820595,6820595
신일제약(주),12790,Dec-12,,,6510245,6510245
신일제약(주),12790,Dec-13,,,6086419,6086419
신일제약(주),12790,Dec-14,,,7064125,7064125
신일제약(주),12790,Dec-15,,,8952515,8952515
신일제약(주),12790,Dec-16,,,10665139,10665139
신일제약(주),12790,Dec-17,,,13417681,13417681
신일제약(주),12790,Dec-18,,,13393087,13393087
신일제약(주),12790,Dec-19,,,15071708,15071708
신풍제약(주),19170,Dec-11,40728181,40728181,38844219,38844219
신풍제약(주),19170,Dec-12,45276141,,43316161,43316161
신풍제약(주),19170,Dec-13,43467364,43467364,41508125,41508125
신풍제약(주),19170,Dec-14,43946482,43946482,41275206,41275206
신풍제약(주),19170,Dec-15,45429423,45429423,42348921,42348921
신풍제약(주),19170,Dec-16,42206896,42206896,40270917,40270917
신풍제약(주),19170,Dec-17,46929277,46929277,44027550,44027550
신풍제약(주),19170,Dec-18,44937943,44937943,41714839,41714839
신풍제약(주),19170,Dec-19,49025537,49025537,46360208,46360208
신풍제지(주),2870,Dec-11,14443858,14443858,13525741,13525741
신풍제지(주),2870,Dec-12,13093632,13093632,12443139,12443139
신풍제지(주),2870,Dec-13,14256703,14256703,13642960,13642960
신풍제지(주),2870,Dec-14,20043905,20043905,19250469,19250469
신풍제지(주),2870,Dec-15,14384816,14384816,13045374,13045374
신풍제지(주),2870,Dec-16,10200935,10200935,8824750,8824750
신풍제지(주),2870,Dec-17,15429954,15429954,13353112,13353112
신풍제지(주),2870,Dec-18,17154120,17154120,14561849,14561849
신풍제지(주),2870,Dec-19,11164752,11164752,7854374,7854374
신화인터텍(주),56700,Dec-11,59337986,59337986,44138282,44138282
신화인터텍(주),56700,Dec-12,36336266,36336266,27359446,27359446
신화인터텍(주),56700,Dec-13,30168306,30168306,18205781,18205781
신화인터텍(주),56700,Dec-14,26444128,26444128,14997658,14997658
신화인터텍(주),56700,Dec-15,22550273,22550273,12788719,12788719
신화인터텍(주),56700,Dec-16,25927390,25927390,16909089,16909089
신화인터텍(주),56700,Dec-17,24595197,24595197,15761728,15761728
신화인터텍(주),56700,Dec-18,28982824,28982824,21445824,21445824
신화인터텍(주),56700,Dec-19,23923690,23923690,20346684,20346684
신흥에스이씨(주),243840,Dec-17,8676104,8676104,5105234,5105234
신흥에스이씨(주),243840,Dec-18,19023486,19023486,9806872,9806872
신흥에스이씨(주),243840,Dec-19,21866458,21866458,8690756,8690756
쌍용씨앤이(주),3410,Dec-11,137278716,137278716,81727076,81727076
쌍용씨앤이(주),3410,Dec-12,180362878,180362878,131061304,131061304
쌍용씨앤이(주),3410,Dec-13,130048696,130048696,82230139,82230139
쌍용씨앤이(주),3410,Dec-14,130656835,130656835,82604759,82604759
쌍용씨앤이(주),3410,Dec-15,112242357,112242357,68747975,68747975
쌍용씨앤이(주),3410,Dec-16,86776102,86776102,68451068,68451068
쌍용씨앤이(주),3410,Dec-17,108823768,108823768,89283406,89283406
쌍용씨앤이(주),3410,Dec-18,117099909,117099909,101522068,101522068
쌍용씨앤이(주),3410,Dec-19,129452250,129452250,107349432,107349432
쌍용자동차(주),3620,Dec-11,262698975,262698975,258859471,258859471
쌍용자동차(주),3620,Dec-12,269034085,269034085,264373355,264373355
쌍용자동차(주),3620,Dec-13,280900829,280900829,277070948,277070948
쌍용자동차(주),3620,Dec-14,260679204,260679204,257522706,257522706
쌍용자동차(주),3620,Dec-15,247673244,247673244,243631536,243631536
쌍용자동차(주),3620,Dec-16,204979632,204979632,200132723,200132723
쌍용자동차(주),3620,Dec-17,228374429,228374429,223537426,223537426
쌍용자동차(주),3620,Dec-18,228612470,228612470,216956615,216956615
쌍용자동차(주),3620,Dec-19,226131073,226131073,204624341,204624341
쌍용정보통신(주),10280,Dec-11,8082675,8082675,8082675,8082675
쌍용정보통신(주),10280,Dec-12,3868853,3868853,3816863,3816863
쌍용정보통신(주),10280,Dec-13,5719444,5719444,5490044,5490044
쌍용정보통신(주),10280,Dec-14,2977173,2977173,2778913,2778913
쌍용정보통신(주),10280,Dec-15,6366540,6366540,6257653,6257653
쌍용정보통신(주),10280,Dec-16,2467952,2467952,2317866,2317866
쌍용정보통신(주),10280,Dec-17,2665629,2665629,2665629,2665629
쌍용정보통신(주),10280,Dec-18,2685804,2685804,2685804,2685804
쌍용정보통신(주),10280,Dec-19,316798,316798,316798,316798
써니전자(주),4770,Dec-11,9103509,9103509,3356616,3356616
써니전자(주),4770,Dec-12,8329592,,3807353,3807353
써니전자(주),4770,Dec-13,6053047,6053047,3687184,3687184
써니전자(주),4770,Dec-14,4438768,4438768,2505928,2505928
써니전자(주),4770,Dec-15,4050342,4050342,2477728,2477728
써니전자(주),4770,Dec-16,3678925,3678925,2746532,2746532
써니전자(주),4770,Dec-17,3001368,3001368,2915599,2915599
써니전자(주),4770,Dec-18,2646209,2646209,2597446,2597446
써니전자(주),4770,Dec-19,3521009,3521009,3464056,3464056
씨비아이(주),13720,Dec-11,,,2300146,2300146
씨비아이(주),13720,Dec-12,,,2748369,2748369
씨비아이(주),13720,Dec-13,,,2741395,2741395
씨비아이(주),13720,Dec-14,,,2987673,2987673
씨비아이(주),13720,Dec-15,,,3192359,3192359
씨비아이(주),13720,Dec-16,,,3963251,3963251
씨비아이(주),13720,Dec-17,,,4140554,4140554
씨비아이(주),13720,Dec-18,,,4811364,4811364
씨비아이(주),13720,Dec-19,,,5516879,5516879
씨아이에스(주),222080,Dec-15,,,,
씨아이에스(주),222080,Dec-16,,,,
씨아이에스(주),222080,Dec-17,24873129,24873129,24865829,24865829
씨아이에스(주),222080,Dec-18,92400077,,92400077,92400077
씨아이에스(주),222080,Dec-19,,,97210532,97210532
씨앤지하이테크(주),264660,Dec-18,,,5082684,5082684
씨앤지하이테크(주),264660,Dec-19,,,6696809,6696809
씨앤티85(주),56730,Dec-11,2665148,2665148,2425114,2425114
씨앤티85(주),56730,Dec-12,6282408,6282408,5679513,5679513
씨앤티85(주),56730,Dec-13,4191331,4191331,3561494,3561494
씨앤티85(주),56730,Dec-14,2542082,2542082,2117211,2117211
씨앤티85(주),56730,Dec-15,0,,0,0
씨앤티85(주),56730,Dec-16,,0,0,0
씨앤티85(주),56730,Dec-17,8923066,8923066,8923066,8923066
씨앤티85(주),56730,Dec-18,2010225,2010225,2010225,2010225
씨앤티85(주),56730,Dec-19,75495,,75495,75495
씨에스베어링(주),297090,Dec-19,12885967,12885967,11586910,11586910
씨에스윈드(주),112610,Dec-14,53441351,53441351,13339683,13339683
씨에스윈드(주),112610,Dec-15,77979161,77979161,26021151,26021151
씨에스윈드(주),112610,Dec-16,54149523,54149523,8266597,8266597
씨에스윈드(주),112610,Dec-17,65115331,65115331,38257802,38257802
씨에스윈드(주),112610,Dec-18,148059336,148059336,66914888,66914888
씨에스윈드(주),112610,Dec-19,118941642,118941642,62717782,62717782
씨제이(주),1040,Dec-11,1338204012,1338204012,0,0
씨제이(주),1040,Dec-12,1481140301,1481140301,0,0
씨제이(주),1040,Dec-13,1293816082,1293816082,0,0
씨제이(주),1040,Dec-14,1421771573,1421771573,0,0
씨제이(주),1040,Dec-15,1495391511,1495391511,0,0
씨제이(주),1040,Dec-16,1699383558,1699383558,0,0
씨제이(주),1040,Dec-17,1733006295,1733006295,0,0
씨제이(주),1040,Dec-18,2023661340,2023661340,0,0
씨제이(주),1040,Dec-19,2549025328,2549025328,0,0
씨제이대한통운(주),120,Dec-11,14577497,14577497,10925460,10925460
씨제이대한통운(주),120,Dec-12,13555180,13555180,10104936,10104936
씨제이대한통운(주),120,Dec-13,14854492,14854492,12686581,12686581
씨제이대한통운(주),120,Dec-14,9665212,9665212,7488506,7488506
씨제이대한통운(주),120,Dec-15,9904924,9904924,8185040,8185040
씨제이대한통운(주),120,Dec-16,15248404,15248404,10775772,10775772
씨제이대한통운(주),120,Dec-17,15658455,15658455,11129211,11129211
씨제이대한통운(주),120,Dec-18,21224162,21224162,12216819,12216819
씨제이대한통운(주),120,Dec-19,22859293,22859293,14201567,14201567
씨제이바이오사이언스(주),311690,Dec-19,98669,98669,98669,98669
씨제이씨지브이(주),79160,Dec-11,5907073,5907073,1780871,1780871
씨제이씨지브이(주),79160,Dec-12,3419060,3419060,2188027,2188027
씨제이씨지브이(주),79160,Dec-13,11837729,11837729,2488990,2488990
씨제이씨지브이(주),79160,Dec-14,11050981,11050981,3333091,3333091
씨제이씨지브이(주),79160,Dec-15,13587028,13587028,3785317,3785317
씨제이씨지브이(주),79160,Dec-16,16812064,16812064,4156843,4156843
씨제이씨지브이(주),79160,Dec-17,17886275,17886275,5880823,5880823
씨제이씨지브이(주),79160,Dec-18,18772488,18772488,4727352,4727352
씨제이씨지브이(주),79160,Dec-19,21571387,21571387,5167728,5167728
씨제이씨푸드(주),11150,Dec-11,15078392,,12009390,15078392
씨제이씨푸드(주),11150,Dec-12,,,18515820,18515820
씨제이씨푸드(주),11150,Dec-13,,,15285642,15285642
씨제이씨푸드(주),11150,Dec-14,,,22104328,22104328
씨제이씨푸드(주),11150,Dec-15,,,14372855,14372855
씨제이씨푸드(주),11150,Dec-16,,,22368332,22368332
씨제이씨푸드(주),11150,Dec-17,,,17564369,17564369
씨제이씨푸드(주),11150,Dec-18,,,22252934,22252934
씨제이씨푸드(주),11150,Dec-19,,,22410620,22410620
씨제이제일제당(주),97950,Dec-11,1075179547,1075179547,711835498,711835498
씨제이제일제당(주),97950,Dec-12,1139255403,1139255403,657414028,657414028
씨제이제일제당(주),97950,Dec-13,1006681614,1006681614,534703817,534703817
씨제이제일제당(주),97950,Dec-14,1065579494,1065579494,478436895,478436895
씨제이제일제당(주),97950,Dec-15,1097567509,1097567509,474610226,474610226
씨제이제일제당(주),97950,Dec-16,1280152136,1280152136,512887778,512887778
씨제이제일제당(주),97950,Dec-17,1303515516,1303515516,542793987,542793987
씨제이제일제당(주),97950,Dec-18,1497619027,1497619027,680261594,680261594
씨제이제일제당(주),97950,Dec-19,2018257067,2018257067,733237038,733237038
씨제이프레시웨이(주),51500,Dec-11,93344376,93344376,91977054,91977054
씨제이프레시웨이(주),51500,Dec-12,143951528,143951528,142496889,142496889
씨제이프레시웨이(주),51500,Dec-13,58137579,58137579,57991468,57991468
씨제이프레시웨이(주),51500,Dec-14,113947529,113947529,80015673,80015673
씨제이프레시웨이(주),51500,Dec-15,171694428,171694428,125897991,125897991
씨제이프레시웨이(주),51500,Dec-16,184504178,184504178,143686889,143686889
씨제이프레시웨이(주),51500,Dec-17,154177089,154177089,100882406,100882406
씨제이프레시웨이(주),51500,Dec-18,210415197,210415197,129953500,129953500
씨제이프레시웨이(주),51500,Dec-19,191367414,191367414,113724412,113724412
씨케이에이치푸드앤헬스리미티드,900120,Jun-11,4459732,4459732,,
씨케이에이치푸드앤헬스리미티드,900120,Jun-12,4496596,4496596,,
씨케이에이치푸드앤헬스리미티드,900120,Jun-13,5609848,0,,
씨케이에이치푸드앤헬스리미티드,900120,Jun-14,5341366,5341366,,
씨케이에이치푸드앤헬스리미티드,900120,Jun-15,6346165,6346200,,
씨케이에이치푸드앤헬스리미티드,900120,Jun-16,6069543,6069543,,
