회사명,거래소코드,회계년도,매출액(IFRS연결),유형자산(IFRS연결),매출액(IFRS개별),유형자산(IFRS개별)
선도전기(주),7610,Dec-12,57215359,19681202,54365399,19681189
선도전기(주),7610,Dec-13,110128539,22234618,108287011,22234605
선도전기(주),7610,Dec-14,90970556,35883837,88927844,35883824
선도전기(주),7610,Dec-15,93995672,35350657,90034499,35284546
선도전기(주),7610,Dec-16,93949806,35152233,93020438,34796765
선도전기(주),7610,Dec-17,108394118,39558703,106565980,39286215
선도전기(주),7610,Dec-18,83770850,38659921,82274211,38470413
선도전기(주),7610,Dec-19,89348990,48026629,88162759,46445141
성문전자(주),14910,Dec-11,74339067,12264667,62241804,6886669
성문전자(주),14910,Dec-12,54422921,11669436,42129352,6799396
성문전자(주),14910,Dec-13,54800152,10395696,40416719,5594224
성문전자(주),14910,Dec-14,53938521,10847104,36396816,7304703
성문전자(주),14910,Dec-15,48199756,12080386,33941143,7212540
성문전자(주),14910,Dec-16,45409077,11016788,30117580,7025739
성문전자(주),14910,Dec-17,46069106,10917391,28785476,6280249
성문전자(주),14910,Dec-18,41332762,12718385,24871502,8715351
성문전자(주),14910,Dec-19,35927661,15828335,18083090,10956835
성보화학(주),3080,Dec-11,,,41202632,39191126
성보화학(주),3080,Dec-12,,,45320184,38922475
성보화학(주),3080,Dec-13,,,49657475,38730043
성보화학(주),3080,Dec-14,,,54541843,38341307
성보화학(주),3080,Dec-15,,,56047134,38062604
성보화학(주),3080,Dec-16,,,58011681,24169392
성보화학(주),3080,Dec-17,,,58368809,45505364
성보화학(주),3080,Dec-18,,,49517681,41755010
성보화학(주),3080,Dec-19,,,41863998,42076193
성신양회(주),4980,Dec-11,485854401,772938134,467569894,760957200
성신양회(주),4980,Dec-12,546544826,683867993,521280255,672591408
성신양회(주),4980,Dec-13,608544957,696588176,583899300,685874865
성신양회(주),4980,Dec-14,613706077,678697896,595267493,671443331
성신양회(주),4980,Dec-15,678697759,651351988,650769293,644469832
성신양회(주),4980,Dec-16,686598737,625040755,653607912,617664509
성신양회(주),4980,Dec-17,647180228,656586097,615327599,650063048
성신양회(주),4980,Dec-18,688070396,638871790,616931967,532785945
성신양회(주),4980,Dec-19,707435741,630433387,528739216,524270025
성우전자(주),81580,Dec-11,90996160,22500575,76949140,12776790
성우전자(주),81580,Dec-12,103284252,28790166,79595599,12984018
성우전자(주),81580,Dec-13,147955180,32896228,102500588,13304470
성우전자(주),81580,Dec-14,155496902,32705346,102397407,12965105
성우전자(주),81580,Dec-15,166318816,49344079,105255153,13087448
성우전자(주),81580,Dec-16,172747327,60032652,90917219,16389036
성우전자(주),81580,Dec-17,183524222,52027775,65709109,15588220
성우전자(주),81580,Dec-18,158592174,52652974,51106858,14755176
성우전자(주),81580,Dec-19,118739390,54198588,37520219,16043925
성우테크론(주),45300,Dec-11,21286792,33896490,19397725,22928107
성우테크론(주),45300,Dec-12,21955311,29434879,20652093,22635349
성우테크론(주),45300,Dec-13,24575341,39600154,23351985,32997447
성우테크론(주),45300,Dec-14,23211829,39440580,22566640,32919632
성우테크론(주),45300,Dec-15,27812143,37843378,26044679,31836804
성우테크론(주),45300,Dec-16,29179541,36457538,28247940,31263377
성우테크론(주),45300,Dec-17,38160324,35990561,37223014,30994597
성우테크론(주),45300,Dec-18,39516946,35749070,38117718,30562761
성우테크론(주),45300,Dec-19,32959022,34734715,31784490,29752355
성창기업지주(주),180,Dec-11,148546751,234089097,13601926,13962084
성창기업지주(주),180,Dec-12,161245788,219208178,9811033,14116628
성창기업지주(주),180,Dec-13,150768568,228375569,7890424,14175689
성창기업지주(주),180,Dec-14,163451490,232886320,9067705,14141327
성창기업지주(주),180,Dec-15,177305114,232644608,8722598,14034942
성창기업지주(주),180,Dec-16,181373614,512613365,8310453,214483826
성창기업지주(주),180,Dec-17,178284387,532980712,8291306,214323063
성창기업지주(주),180,Dec-18,161073904,537811692,7975931,214281948
성창기업지주(주),180,Dec-19,151041607,596775990,5761619,255904565
성호전자(주),43260,Dec-11,132360728,43874797,109718770,14711736
성호전자(주),43260,Dec-12,106883145,43151532,85155137,14272478
성호전자(주),43260,Dec-13,86800280,45616125,62555169,18176225
성호전자(주),43260,Dec-14,83191420,47366153,58565302,17782439
성호전자(주),43260,Dec-15,80378015,46232433,59538142,17531893
성호전자(주),43260,Dec-16,87687299,43539090,65731443,17645531
성호전자(주),43260,Dec-17,92259444,40157007,64863161,17241736
성호전자(주),43260,Dec-18,91355590,43841928,65451988,22126199
성호전자(주),43260,Dec-19,99288438,42653311,67898101,21964415
세기상사(주),2420,Dec-11,6029083,43052295,6029083,42317583
세기상사(주),2420,Dec-12,6103971,42626684,6103971,41891972
세기상사(주),2420,Dec-13,5191682,42316585,5191682,41581873
세기상사(주),2420,Dec-14,5535295,41906551,5535295,41171839
세기상사(주),2420,Dec-15,5477134,41493177,5477134,40758465
세기상사(주),2420,Dec-16,5466215,41052105,5466215,40317393
세기상사(주),2420,Dec-17,,,5629906,40897454
세기상사(주),2420,Dec-18,,,5182509,40184824
세기상사(주),2420,Dec-19,,,5146683,39735731
세명전기공업(주),17510,Dec-11,,,19424320,40337507
세명전기공업(주),17510,Dec-12,,,18666395,42148425
세명전기공업(주),17510,Dec-13,,,22852094,44109080
세명전기공업(주),17510,Dec-14,,,19729642,42239680
세명전기공업(주),17510,Dec-15,,,20084613,42081639
세명전기공업(주),17510,Dec-16,,,16636027,44153287
세명전기공업(주),17510,Dec-17,,,20871761,44526296
세명전기공업(주),17510,Dec-18,,,19017116,31965130
세명전기공업(주),17510,Dec-19,,,18453516,31650991
세방(주),4360,Dec-11,764646218,243648840,584358431,193666037
세방(주),4360,Dec-12,717999370,216610779,572103304,196506840
세방(주),4360,Dec-13,646453571,245902381,526007052,228019745
세방(주),4360,Dec-14,665187719,243091545,567009184,225019579
세방(주),4360,Dec-15,665864126,236008503,563696715,222378932
세방(주),4360,Dec-16,649012217,248482955,557125402,230956549
세방(주),4360,Dec-17,666130126,253515731,570767359,237080006
세방(주),4360,Dec-18,651682250,283756092,563000756,267841341
세방(주),4360,Dec-19,723284022,293196232,570753164,281596936
세방전지(주),4490,Dec-11,,,953871595,171362129
세방전지(주),4490,Dec-12,,,846330248,198085771
세방전지(주),4490,Dec-13,,,918797329,200080527
세방전지(주),4490,Dec-14,,,955578136,212992648
세방전지(주),4490,Dec-15,956255739,256840281,956255739,247369757
세방전지(주),4490,Dec-16,959775757,301436135,958982089,288048022
세방전지(주),4490,Dec-17,1111084178,307145213,1108228132,293365338
세방전지(주),4490,Dec-18,1180886079,304185596,1165728777,291827775
세방전지(주),4490,Dec-19,1139007566,265716531,1129805365,227845816
세원이앤씨(주),91090,Dec-11,238731345,188069748,237196238,186584056
세원이앤씨(주),91090,Dec-12,285814306,181587510,285107113,180459856
세원이앤씨(주),91090,Dec-13,185381205,160216290,185262099,159486934
세원이앤씨(주),91090,Dec-14,202012101,153771152,201420146,153307224
세원이앤씨(주),91090,Dec-15,275282619,151594412,274627619,151397888
세원이앤씨(주),91090,Dec-16,222174097,241969540,221930919,241894483
세원이앤씨(주),91090,Dec-17,158138172,237186386,157832955,237186301
세원이앤씨(주),91090,Dec-18,133830066,201774049,133662140,201773973
세원이앤씨(주),91090,Dec-19,181937239,200863733,181902461,200863656
세종공업(주),33530,Dec-11,937716034,182328747,436724862,84202659
세종공업(주),33530,Dec-12,1017676960,199086681,461709027,91690287
세종공업(주),33530,Dec-13,1093718722,213564094,462827846,94831282
세종공업(주),33530,Dec-14,1116740824,254849295,450138772,93409894
세종공업(주),33530,Dec-15,1199065672,283514196,461830488,93858036
세종공업(주),33530,Dec-16,1154386863,297229857,432800292,100389148
세종공업(주),33530,Dec-17,1035914243,290413367,392039032,102757727
세종공업(주),33530,Dec-18,1099512616,280747635,388387082,98944490
세종공업(주),33530,Dec-19,1221703004,305499162,384180227,104480791
세종텔레콤(주),36630,Dec-11,316669606,72790635,316463698,72780916
세종텔레콤(주),36630,Dec-12,233028857,65725731,232747264,65725731
세종텔레콤(주),36630,Dec-13,131824118,53312185,131676900,53312185
세종텔레콤(주),36630,Dec-14,112779226,27595641,112769669,27595641
세종텔레콤(주),36630,Dec-15,157829434,83596271,157829663,83596271
세종텔레콤(주),36630,Dec-16,184113311,108019938,184108301,108019938
세종텔레콤(주),36630,Dec-17,161140611,108699079,161140535,108699079
세종텔레콤(주),36630,Dec-18,211221597,111795963,179586010,108573764
세종텔레콤(주),36630,Dec-19,269640868,129264230,226977558,126550736
세하(주),27970,Dec-11,,,187584156,105819121
세하(주),27970,Dec-12,,,171017820,106692183
세하(주),27970,Dec-13,,,173750482,104715659
세하(주),27970,Dec-14,,,151055420,102430574
세하(주),27970,Dec-15,,,147953493,115540175
세하(주),27970,Dec-16,,,159354400,115033972
세하(주),27970,Dec-17,,,164484704,115813019
세하(주),27970,Dec-18,,,177242604,120715261
세하(주),27970,Dec-19,,,177653879,129016989
소니드(주),60230,Dec-11,46940592,40652065,45700350,40588610
소니드(주),60230,Dec-12,55583649,35766306,55336592,35718435
소니드(주),60230,Dec-13,72119356,47611382,72119356,47549879
소니드(주),60230,Dec-14,77093269,36697686,77415043,36543402
소니드(주),60230,Dec-15,51241483,32016076,46533022,31898745
소니드(주),60230,Dec-16,46181471,29244674,45406835,28992092
소니드(주),60230,Dec-17,43605386,32908934,44893095,32728149
소니드(주),60230,Dec-18,33437512,25922676,25826175,25529150
소니드(주),60230,Dec-19,36946795,25046828,20699567,24361346
소프트캠프(주),258790,Dec-17,,,,
소프트캠프(주),258790,Dec-18,,,,
소프트캠프(주),258790,Dec-19,19738974,341453,18782084,317901
솔루스첨단소재(주),336370,Dec-19,69994768,212154531,44849479,30852039
솔브레인홀딩스(주),36830,Dec-11,481273343,233681974,458054993,182299092
솔브레인홀딩스(주),36830,Dec-12,663609836,252722190,585243055,205617265
솔브레인홀딩스(주),36830,Dec-13,635105676,309803769,528183039,241145591
솔브레인홀딩스(주),36830,Dec-14,538585350,300270489,467899038,232558139
솔브레인홀딩스(주),36830,Dec-15,627917401,320991221,529874274,214998524
솔브레인홀딩스(주),36830,Dec-16,722520542,327750578,598517720,211931384
솔브레인홀딩스(주),36830,Dec-17,775598356,309225013,644771254,199348171
솔브레인홀딩스(주),36830,Dec-18,963424734,355060897,801162569,179714651
솔브레인홀딩스(주),36830,Dec-19,1021271673,399182195,796523935,229145400
송원산업(주),4430,Dec-11,628972000,421945000,597492000,415601000
송원산업(주),4430,Dec-12,679637000,420962000,600967000,411977000
송원산업(주),4430,Dec-13,692164000,426277000,596635000,411718000
송원산업(주),4430,Dec-14,665498000,434604000,569720000,398597000
송원산업(주),4430,Dec-15,654421000,432496000,548661000,389983000
송원산업(주),4430,Dec-16,694326000,431484000,561119000,387903000
송원산업(주),4430,Dec-17,724853000,441721000,581987000,399474000
송원산업(주),4430,Dec-18,788738000,439322000,618101000,397110000
송원산업(주),4430,Dec-19,814340000,439452000,652416000,389537000
스튜디오드래곤(주),253450,Dec-17,286788568,1062140,255706889,886727
스튜디오드래곤(주),253450,Dec-18,379606273,986259,365165572,726713
스튜디오드래곤(주),253450,Dec-19,468660678,1207542,442211935,1008691
시그네틱스(주),33170,Dec-11,,,276795744,175430331
시그네틱스(주),33170,Dec-12,,,309863259,182903412
시그네틱스(주),33170,Dec-13,,,274201080,173170233
시그네틱스(주),33170,Dec-14,,,234686956,146294712
시그네틱스(주),33170,Dec-15,209093609,148290773,209093609,148290773
시그네틱스(주),33170,Dec-16,215682537,148461407,215682537,148461407
시그네틱스(주),33170,Dec-17,265632653,149852543,265500005,149852543
시그네틱스(주),33170,Dec-18,250232556,135610230,250060816,135610230
시그네틱스(주),33170,Dec-19,218775440,106360140,218478833,106360140
신대양제지(주),16590,Dec-11,394569405,271627951,307310333,188632104
신대양제지(주),16590,Dec-12,361199678,269685177,262673128,182565830
신대양제지(주),16590,Dec-13,338016025,272199574,244855230,166434510
신대양제지(주),16590,Dec-14,327026155,263072055,231528708,156166927
신대양제지(주),16590,Dec-15,319572698,244951686,227669016,150949392
신대양제지(주),16590,Dec-16,252519997,219172212,220230483,172932877
신대양제지(주),16590,Dec-17,512805673,529568969,317852082,167045264
신대양제지(주),16590,Dec-18,709355685,534345489,322765575,160128543
신대양제지(주),16590,Dec-19,646815209,517638585,258433074,118068147
신라교역(주),4970,Dec-11,321468327,100934548,321270472,100879365
신라교역(주),4970,Dec-12,438250218,96707210,437960218,96668822
신라교역(주),4970,Dec-13,331546665,92268124,331526665,92247823
신라교역(주),4970,Dec-14,259470413,87953943,253672595,87919947
신라교역(주),4970,Dec-15,291677275,79017639,280824951,78992429
신라교역(주),4970,Dec-16,304666752,75293409,295147953,75277129
신라교역(주),4970,Dec-17,413095667,71942352,393387213,71936531
신라교역(주),4970,Dec-18,355250226,139020597,337367199,138959524
신라교역(주),4970,Dec-19,369645831,138843640,331855108,138075676
신라섬유(주),1000,Dec-11,,,7825442,13840377
신라섬유(주),1000,Dec-12,,,6166882,13955150
신라섬유(주),1000,Dec-13,,,5081432,13846790
신라섬유(주),1000,Dec-14,,,3033199,13792930
신라섬유(주),1000,Dec-15,,,3453289,13751472
신라섬유(주),1000,Dec-16,,,3823664,13656047
신라섬유(주),1000,Dec-17,,,3996989,12520011
신라섬유(주),1000,Dec-18,,,4702692,4771233
신라섬유(주),1000,Dec-19,,,4180813,4700565
신라에스지(주),25870,Dec-11,,,44985459,11084842
신라에스지(주),25870,Dec-12,,,70648916,12312591
신라에스지(주),25870,Dec-13,62060003,12669900,62060003,12511962
신라에스지(주),25870,Dec-14,76509343,13265887,74055854,12792084
신라에스지(주),25870,Dec-15,58640714,12491644,58013011,12490014
신라에스지(주),25870,Dec-16,80468999,15857553,72850923,11948268
신라에스지(주),25870,Dec-17,81988875,15718666,70166992,12402712
신라에스지(주),25870,Dec-18,72509021,16176110,58796469,13075348
신라에스지(주),25870,Dec-19,89400350,15848534,76853354,12995416
신라젠(주),215600,Dec-16,5292318,1875489,12704182,1371922
신라젠(주),215600,Dec-17,6864849,1557896,13294693,1211127
신라젠(주),215600,Dec-18,7712025,1493324,15310982,1242493
신라젠(주),215600,Dec-19,9068581,1889333,8837040,1720846
신성델타테크(주),65350,Dec-11,354576390,154789296,158362083,84231278
신성델타테크(주),65350,Dec-12,323139219,142240506,137704747,82005814
신성델타테크(주),65350,Dec-13,315540782,142520744,133825533,81722984
신성델타테크(주),65350,Dec-14,296429999,148281908,132740416,83488143
신성델타테크(주),65350,Dec-15,379284313,165026804,146444010,80506284
신성델타테크(주),65350,Dec-16,394613663,167298721,150030274,81805795
신성델타테크(주),65350,Dec-17,464770982,167080772,175199580,85533073
신성델타테크(주),65350,Dec-18,437052443,168260487,149578246,84240732
신성델타테크(주),65350,Dec-19,453654136,166648975,134676346,73316883
신세계건설(주),34300,Dec-11,,,544624559,226243503
신세계건설(주),34300,Dec-12,,,599827320,315353539
신세계건설(주),34300,Dec-13,,,441353085,311139932
신세계건설(주),34300,Dec-14,,,835986959,305717743
신세계건설(주),34300,Dec-15,,,1085592950,302448870
신세계건설(주),34300,Dec-16,,,1438181740,299461243
신세계건설(주),34300,Dec-17,,,1064425414,298586662
신세계건설(주),34300,Dec-18,,,1084268562,292746051
신세계건설(주),34300,Dec-19,,,1016153925,288840177
신송홀딩스(주),6880,Dec-13,272532506,39995180,1180000,121583
신송홀딩스(주),6880,Dec-14,234650989,48607092,1840000,76273
신송홀딩스(주),6880,Dec-15,228564198,52250601,2040000,32816
신송홀딩스(주),6880,Dec-16,206895556,49879645,2550000,182487
신송홀딩스(주),6880,Dec-17,291761499,57886003,1470000,139434
신송홀딩스(주),6880,Dec-18,163341580,51390001,1200000,96382
신송홀딩스(주),6880,Dec-19,263013507,17328506,1404000,53329
신신제약(주),2800,Dec-17,61732958,28715005,61731693,28704349
신신제약(주),2800,Dec-18,63719957,58260957,63768951,58248972
