회사명,거래소코드,회계년도,당기유형자산(IFRS연결),전기유형자산(IFRS연결),당기유형자산(IFRS개별),전기유형자산(IFRS개별)
알서포트(주),131370,Dec-13,1141822,1141822,1018396,1018396
알서포트(주),131370,Dec-14,1528611,1528611,1439365,1439365
알서포트(주),131370,Dec-15,1197047,1197047,1099908,1099908
알서포트(주),131370,Dec-16,913502,913502,822012,822012
알서포트(주),131370,Dec-17,673406,673406,626536,626536
알서포트(주),131370,Dec-18,489530,489530,396592,396592
알서포트(주),131370,Dec-19,16464596,16464596,15682343,15682343
알에스오토메이션(주),140670,Dec-17,16704079,16704079,16704079,16704079
알에스오토메이션(주),140670,Dec-18,16235722,16235722,16226273,16226273
알에스오토메이션(주),140670,Dec-19,16240961,16240961,16231469,16231469
알에프머트리얼즈(주),327260,Dec-19,,7301676,7301676,7301676
알에프에이치아이씨(주),218410,Dec-15,,,,
알에프에이치아이씨(주),218410,Dec-16,,,,
알에프에이치아이씨(주),218410,Dec-17,35965761,35965761,27579366,27579366
알에프에이치아이씨(주),218410,Dec-18,40458584,40458584,31127898,31127898
알에프에이치아이씨(주),218410,Dec-19,45327401,45327401,35553999,35553999
압타바이오(주),293780,Dec-19,,,3946910,3946910
애경산업(주),18250,Dec-18,90563250,90563250,90310345,90310345
애경산업(주),18250,Dec-19,102494484,102494484,102303928,102303928
애경케미칼(주),161000,Dec-12,122030854,122030854,113177324,113177324
애경케미칼(주),161000,Dec-13,121573101,121573101,113131439,113131439
애경케미칼(주),161000,Dec-14,118798841,118798841,112005660,112005660
애경케미칼(주),161000,Dec-15,114372568,114372568,108076103,108076103
애경케미칼(주),161000,Dec-16,110235824,110235824,104513774,104513774
애경케미칼(주),161000,Dec-17,111844056,111844056,106584848,106584848
애경케미칼(주),161000,Dec-18,135561468,135561468,130293859,130293859
애경케미칼(주),161000,Dec-19,132365910,132365910,130123970,130123970
애니젠(주),196300,Dec-16,,,2023193,2023193
애니젠(주),196300,Dec-17,,,9737000,9737000
애니젠(주),196300,Dec-18,,,19189624,19189624
애니젠(주),196300,Dec-19,,,18966869,18966869
애머릿지코퍼레이션,900100,Dec-11,10589656,10589656,1879294,1879294
애머릿지코퍼레이션,900100,Dec-12,9067263,9067263,1939471,1939471
애머릿지코퍼레이션,900100,Dec-13,8131871,8131871,2013077,2013077
애머릿지코퍼레이션,900100,Dec-14,7379975,7379975,1897048,1897048
애머릿지코퍼레이션,900100,Dec-15,19097557,19097557,14183460,14183460
애머릿지코퍼레이션,900100,Dec-16,18563110,18563110,2421851,2421851
애머릿지코퍼레이션,900100,Dec-17,15056196,15056196,1133304,1133304
애머릿지코퍼레이션,900100,Dec-18,19185596,19185596,0,0
애머릿지코퍼레이션,900100,Dec-19,46089335,46061443,29858107,29625968
앱클론(주),174900,Dec-17,,,3034828,3034828
앱클론(주),174900,Dec-18,,,5085062,5085062
앱클론(주),174900,Dec-19,,,15224981,15224981
어보브반도체(주),102120,Dec-11,880250,880250,746209,746209
어보브반도체(주),102120,Dec-12,908149,908149,769048,769048
어보브반도체(주),102120,Dec-13,979777,979777,963131,963131
어보브반도체(주),102120,Dec-14,3318452,3318452,3286404,3286404
어보브반도체(주),102120,Dec-15,3049566,3049566,3029756,3029756
어보브반도체(주),102120,Dec-16,3088885,3088885,3077299,3077299
어보브반도체(주),102120,Dec-17,2726289,2726289,2721362,2721362
어보브반도체(주),102120,Dec-18,2352216,2352216,2335991,2335991
어보브반도체(주),102120,Dec-19,2402364,2402364,2359453,2359453
에스넷시스템(주),38680,Dec-11,2275190,2275190,863533,863533
에스넷시스템(주),38680,Dec-12,15266218,15266218,14119085,14119085
에스넷시스템(주),38680,Dec-13,14888661,14888661,13945780,13945780
에스넷시스템(주),38680,Dec-14,15299740,15299740,14087975,14087975
에스넷시스템(주),38680,Dec-15,15498067,15498067,14251720,14251720
에스넷시스템(주),38680,Dec-16,2547244,2547244,1330798,1330798
에스넷시스템(주),38680,Dec-17,2588282,2588282,1464284,1464284
에스넷시스템(주),38680,Dec-18,2444071,2444071,1244112,1244112
에스넷시스템(주),38680,Dec-19,2881594,2881594,1280429,1280429
에스디엔(주),99220,Dec-11,39276797,39276797,32183774,32183774
에스디엔(주),99220,Dec-12,37653526,37653526,29551080,29551080
에스디엔(주),99220,Dec-13,33151502,33151502,25450917,25450917
에스디엔(주),99220,Dec-14,25017097,25017097,24463402,24463402
에스디엔(주),99220,Dec-15,31848767,31848767,23273880,23273880
에스디엔(주),99220,Dec-16,31599203,31599203,23492685,23492685
에스디엔(주),99220,Dec-17,29955371,29955371,22365190,22365190
에스디엔(주),99220,Dec-18,28887388,28887388,21781957,21781957
에스디엔(주),99220,Dec-19,37290127,37290127,30163982,30163982
에스맥(주),97780,Dec-11,33135937,33135937,28415679,28415679
에스맥(주),97780,Dec-12,63642520,63642520,57901141,57901141
에스맥(주),97780,Dec-13,92582961,92582961,82574381,82574381
에스맥(주),97780,Dec-14,97241407,97241407,76279312,76279312
에스맥(주),97780,Dec-15,65864191,65864191,45449428,45449428
에스맥(주),97780,Dec-16,52963164,52963164,35348693,35348693
에스맥(주),97780,Dec-17,51485556,51485556,25854639,25854639
에스맥(주),97780,Dec-18,55800705,55800705,17664429,17664429
에스맥(주),97780,Dec-19,65105762,65105762,19827444,19827444
에스비더블유생명과학(주),151910,Dec-12,43955474,43955474,29507477,29507477
에스비더블유생명과학(주),151910,Dec-13,89463498,89463498,57837268,57837268
에스비더블유생명과학(주),151910,Dec-14,97889087,97889087,61487041,61487041
에스비더블유생명과학(주),151910,Dec-15,91397276,48707054,59975109,48707054
에스비더블유생명과학(주),151910,Dec-16,41422664,41422664,41251651,41251651
에스비더블유생명과학(주),151910,Dec-17,31956507,31956507,31349538,31349538
에스비더블유생명과학(주),151910,Dec-18,35025851,35025851,17424471,17424471
에스비더블유생명과학(주),151910,Dec-19,36686807,36686807,12377658,12377658
에스비아이핀테크솔루션즈(주),950110,Mar-13,2327267,2327267,2327267,2327267
에스비아이핀테크솔루션즈(주),950110,Mar-14,1730184,1730184,1730184,1730184
에스비아이핀테크솔루션즈(주),950110,Mar-15,1293879,1293879,1255625,1255625
에스비아이핀테크솔루션즈(주),950110,Mar-16,1020849,1020849,1008866,1008866
에스비아이핀테크솔루션즈(주),950110,Mar-17,744924,744924,728721,728721
에스비아이핀테크솔루션즈(주),950110,Mar-18,3155773,3155773,2694922,2694922
에스비아이핀테크솔루션즈(주),950110,Mar-19,3500330,3500330,2869703,2869703
에스씨아이평가정보(주),36120,Dec-11,,,1884623,1884623
에스씨아이평가정보(주),36120,Dec-12,,,1459927,1459927
에스씨아이평가정보(주),36120,Dec-13,,,1168566,1168566
에스씨아이평가정보(주),36120,Dec-14,,,1124223,1124223
에스씨아이평가정보(주),36120,Dec-15,,890029,890029,890029
에스씨아이평가정보(주),36120,Dec-16,1355816,1355816,1239860,1239860
에스씨아이평가정보(주),36120,Dec-17,1561063,1561063,1148469,1148469
에스씨아이평가정보(주),36120,Dec-18,1304853,1304853,997199,997199
에스씨아이평가정보(주),36120,Dec-19,2460864,2460864,2293208,2293208
에스엔유프리시젼(주),80000,Dec-11,,,46944986,46944986
에스엔유프리시젼(주),80000,Dec-12,,,35740411,35740411
에스엔유프리시젼(주),80000,Dec-13,,,34976307,34976307
에스엔유프리시젼(주),80000,Dec-14,,,33724904,33724904
에스엔유프리시젼(주),80000,Dec-15,,,31345974,31345974
에스엔유프리시젼(주),80000,Dec-16,,,29809109,29809109
에스엔유프리시젼(주),80000,Dec-17,,22380175,22380175,22380175
에스엔유프리시젼(주),80000,Dec-18,18742932,18742932,18727284,18727284
에스엔유프리시젼(주),80000,Dec-19,18182181,18182181,18108226,18108226
에스엔케이폴리텍(주),91340,Dec-11,,,18301805,18301805
에스엔케이폴리텍(주),91340,Dec-12,,20148427,20148427,20148427
에스엔케이폴리텍(주),91340,Dec-13,24582378,24582378,24557845,24557845
에스엔케이폴리텍(주),91340,Dec-14,23756182,23756182,23740424,23740424
에스엔케이폴리텍(주),91340,Dec-15,25742837,25742837,25690913,25690913
에스엔케이폴리텍(주),91340,Dec-16,50759774,50759774,27830464,27830464
에스엔케이폴리텍(주),91340,Dec-17,83265301,83265301,33564782,33564782
에스엔케이폴리텍(주),91340,Dec-18,72512253,71267030,23506129,23506129
에스엔케이폴리텍(주),91340,Dec-19,83150854,83150854,26516657,26516657
에스엘(주),5850,Mar-11,236373628,236373628,85169017,85169017
에스엘(주),5850,Dec-12,297367668,297367668,107379337,107379337
에스엘(주),5850,Dec-13,296761086,296761086,105187941,105187941
에스엘(주),5850,Dec-14,316092091,316092091,108347600,108347600
에스엘(주),5850,Dec-15,399059638,399059638,119563309,119563309
에스엘(주),5850,Dec-16,418377986,418377986,136434011,136434011
에스엘(주),5850,Dec-17,376174964,376174964,132086911,132086911
에스엘(주),5850,Dec-18,383466033,383466033,127605549,127605549
에스엘(주),5850,Dec-19,566775836,566880836,260994508,260994508
에스와이(주),109610,Dec-15,107918843,107918843,33538776,33538776
에스와이(주),109610,Dec-16,130675017,130675017,33868150,33868150
에스와이(주),109610,Dec-17,148161623,148161623,98852943,98852943
에스와이(주),109610,Dec-18,137900662,137900662,81871294,81871294
에스와이(주),109610,Dec-19,152436064,152436064,90324430,90324430
에스지씨에너지(주),5090,Dec-11,,,229692149,229692149
에스지씨에너지(주),5090,Dec-12,,289409087,289409087,289409087
에스지씨에너지(주),5090,Dec-13,269945512,269945512,240212381,240212381
에스지씨에너지(주),5090,Dec-14,263198968,263198968,235397531,235397531
에스지씨에너지(주),5090,Dec-15,250386481,250386481,224030447,224030447
에스지씨에너지(주),5090,Dec-16,245462494,245462494,221518298,221518298
에스지씨에너지(주),5090,Dec-17,216711885,216711885,216455436,216455436
에스지씨에너지(주),5090,Dec-18,205783476,205783476,205453724,205453724
에스지씨에너지(주),5090,Dec-19,162445689,,162173885,
에스지씨이테크건설(주),16250,Dec-11,2298568,2298568,1994611,1994611
에스지씨이테크건설(주),16250,Dec-12,2266618,2266618,1841274,1841274
에스지씨이테크건설(주),16250,Dec-13,540601442,540601442,1740024,1740024
에스지씨이테크건설(주),16250,Dec-14,841869021,841869021,1623614,1623614
에스지씨이테크건설(주),16250,Dec-15,1069437701,1069437701,1474140,1474140
에스지씨이테크건설(주),16250,Dec-16,1123140245,1123140245,1404159,1404159
에스지씨이테크건설(주),16250,Dec-17,1124838705,1124838705,3304859,3304859
에스지씨이테크건설(주),16250,Dec-18,1156903684,1156903684,3453209,3453209
에스지씨이테크건설(주),16250,Dec-19,1153444722,1153444722,3531211,3531211
에스지에이(주),49470,Dec-11,515681,515681,314094,314094
에스지에이(주),49470,Dec-12,468982,468982,349232,349232
에스지에이(주),49470,Dec-13,318730,318730,235041,235041
에스지에이(주),49470,Dec-14,345924,345924,274393,274393
에스지에이(주),49470,Dec-15,1832279,1832279,650771,650771
에스지에이(주),49470,Dec-16,2024586,2024586,417172,417172
에스지에이(주),49470,Dec-17,17837866,17837866,6324336,6324336
에스지에이(주),49470,Dec-18,16423137,16423137,5302396,5302396
에스지에이(주),49470,Dec-19,22187846,22187846,7163445,7163445
에스지에이솔루션즈(주),184230,Jun-14,,,,
에스지에이솔루션즈(주),184230,Jun-15,397289,397289,397289,397289
에스지에이솔루션즈(주),184230,Dec-16,1050409,1050409,520751,520751
에스지에이솔루션즈(주),184230,Dec-17,1032740,1032740,749980,749980
에스지에이솔루션즈(주),184230,Dec-18,990219,990219,660248,660248
에스지에이솔루션즈(주),184230,Dec-19,469603,469603,383608,383608
에스지이(주),255220,Dec-18,72352548,72352548,69591181,69591181
에스지이(주),255220,Dec-19,86408999,86408999,78151706,78151706
에스케이(주),34730,Dec-11,367228168,367228168,360986221,360986221
에스케이(주),34730,Dec-12,399959346,399959346,374604220,374604220
에스케이(주),34730,Dec-13,467968922,467968922,459209739,459209739
에스케이(주),34730,Dec-14,574183016,574183000,564079278,564079000
에스케이(주),34730,Dec-15,39445286000,39445286000,665238000,665238000
에스케이(주),34730,Dec-16,41032505000,41032505000,684381000,684381000
에스케이(주),34730,Dec-17,41286418000,41295452000,671658000,671658000
에스케이(주),34730,Dec-18,39715921000,39715921000,494803000,494803000
에스케이(주),34730,Dec-19,42846379000,42828327000,520222000,520222000
에스케이가스(주),18670,Dec-11,686887321,686887321,651461020,651461020
에스케이가스(주),18670,Dec-12,778557750,778557750,777975022,777975022
에스케이가스(주),18670,Dec-13,807013941,807013941,517626432,517626432
에스케이가스(주),18670,Dec-14,1465520069,1465520069,600260420,600260420
에스케이가스(주),18670,Dec-15,1941075042,1941075042,613413618,613413618
에스케이가스(주),18670,Dec-16,1120030990,1120030990,650932745,650932745
에스케이가스(주),18670,Dec-17,1178782273,1178782273,688674474,688674474
에스케이가스(주),18670,Dec-18,985468453,985468453,933407358,933407358
에스케이가스(주),18670,Dec-19,927697328,927697328,924415055,924415055
에스케이네트웍스(주),1740,Dec-11,3631773736,3631773736,3262427907,3262427907
에스케이네트웍스(주),1740,Dec-12,3578846335,,3243597422,3243597422
에스케이네트웍스(주),1740,Dec-13,3333689869,3333689869,2999627292,2999627292
에스케이네트웍스(주),1740,Dec-14,3515338945,3515338945,3169910953,3169910953
에스케이네트웍스(주),1740,Dec-15,3518873878,3518873878,3181899975,3181899975
에스케이네트웍스(주),1740,Dec-16,3985112706,3985113000,3418352709,3418353000
에스케이네트웍스(주),1740,Dec-17,3540077000,3540077000,3005036000,3005036000
에스케이네트웍스(주),1740,Dec-18,3399690000,3399690000,2809322000,2809322000
에스케이네트웍스(주),1740,Dec-19,3341839000,3341839000,1440578000,1440578000
에스케이디스커버리(주),6120,Dec-11,1252960132,1252960132,547945080,547945080
에스케이디스커버리(주),6120,Dec-12,1484200696,1484200696,690136183,690136183
에스케이디스커버리(주),6120,Dec-13,1611589217,1611589217,718917001,718917001
에스케이디스커버리(주),6120,Dec-14,2408875657,2408875657,750872150,750872150
에스케이디스커버리(주),6120,Dec-15,2997673830,2997673830,745118214,745118214
에스케이디스커버리(주),6120,Dec-16,2327441670,2327441670,790501191,790501191
에스케이디스커버리(주),6120,Dec-17,1301317878,1319206340,352246,352246
에스케이디스커버리(주),6120,Dec-18,1128541397,1128541397,175852,175852
에스케이디스커버리(주),6120,Dec-19,1026578335,1026578335,264134,264134
에스케이디앤디(주),210980,Dec-15,89296946,89296946,89296946,89296946
에스케이디앤디(주),210980,Dec-16,83989115,83989115,83989115,83989115
에스케이디앤디(주),210980,Dec-17,102855245,102855245,101096028,101096028
에스케이디앤디(주),210980,Dec-18,303567992,303567992,213266130,213266130
에스케이디앤디(주),210980,Dec-19,345226828,345226828,273270959,273270959
에스케이렌터카(주),68400,Dec-12,608224521,608224521,578201329,578201329
에스케이렌터카(주),68400,Dec-13,705052144,705052144,676323892,676323892
에스케이렌터카(주),68400,Dec-14,772752580,772752580,770245701,770245701
에스케이렌터카(주),68400,Dec-15,890409800,890409800,875150339,875150339
에스케이렌터카(주),68400,Dec-16,973601819,973601819,955531752,955531752
에스케이렌터카(주),68400,Dec-17,1053488538,1053488538,1020001030,1020001030
에스케이렌터카(주),68400,Dec-18,1020483005,1020483005,1020309648,1020309648
에스케이렌터카(주),68400,Dec-19,1200767105,1200767105,1200545328,1200545328
에스케이씨(주),11790,Dec-11,1749335082,1749335082,1152504011,1152504011
에스케이씨(주),11790,Dec-12,2085967001,2085967001,1401141460,1401141460
에스케이씨(주),11790,Dec-13,2196917493,2196917493,1421148517,1421148517
에스케이씨(주),11790,Dec-14,2213109360,2213109360,1343262280,1343262280
에스케이씨(주),11790,Dec-15,2079058179,2079058179,1251888536,1251888536
에스케이씨(주),11790,Dec-16,1866086998,1866086998,1231118607,1231118607
