회사명,거래소코드,회계년도,부가가치(IFRS연결),기계장치(IFRS연결),부가가치(IFRS개별),기계장치(IFRS개별)
삼성전기(주),9150,Dec-19,3123473.89,6494661971,1651090.56,3077757686
삼성전자(주),5930,Dec-11,45211791,96618176000,29768585,72788668000
삼성전자(주),5930,Dec-12,62170187,38046176000,38773749,23949077000
삼성전자(주),5930,Dec-13,75332887,1.18622E+11,44399388,74175971000
삼성전자(주),5930,Dec-14,65716854,1.27604E+11,35803427,74041997000
삼성전자(주),5930,Dec-15,69199027,1.47315E+11,36388946,83556501000
삼성전자(주),5930,Dec-16,74231624,1.55285E+11,37433698,86461021000
삼성전자(주),5930,Dec-17,104395036,1.84393E+11,59226820,1.05583E+11
삼성전자(주),5930,Dec-18,113670077,2.06408E+11,71998559,1.22746E+11
삼성전자(주),5930,Dec-19,86015733,2.11416E+11,44766018,1.2746E+11
삼성제약(주),1360,Dec-11,,,12071.3,673000
삼성제약(주),1360,Dec-12,,,11157.21,1198000
삼성제약(주),1360,Dec-13,,,-4658.33,15691000
삼성제약(주),1360,Dec-14,,,-11865.53,16101000
삼성제약(주),1360,Dec-15,16357.85,12973187,15985.17,12973187
삼성제약(주),1360,Dec-16,-1578.03,8563003,-596.37,6137303
삼성제약(주),1360,Dec-17,8394.62,6308746,3205.69,11671825
삼성제약(주),1360,Dec-18,1228.2,12680525,3877.15,12680525
삼성제약(주),1360,Dec-19,,,13296.08,14257025
삼성중공업(주),10140,Dec-11,2730511.16,2051807166,2519264.12,1696198005
삼성중공업(주),10140,Dec-12,2774378.97,1996328845,2492158.99,1655070065
삼성중공업(주),10140,Dec-13,2634341.92,1937671203,2452790.71,1592477000
삼성중공업(주),10140,Dec-14,1883319.05,1992464381,1656384.07,1625587768
삼성중공업(주),10140,Dec-15,281338.52,2056319577,-22669.66,1653858807
삼성중공업(주),10140,Dec-16,1746210.66,2042716369,1505542.97,1655086226
삼성중공업(주),10140,Dec-17,1024464.09,2026422703,886636.36,1653532654
삼성중공업(주),10140,Dec-18,903702.16,2008396676,663262.18,1636264802
삼성중공업(주),10140,Dec-19,229684.07,2006282572,63664.39,1627283383
삼아알미늄(주),6110,Dec-11,,,26430.81,69826266
삼아알미늄(주),6110,Dec-12,,,26904.1,70557195
삼아알미늄(주),6110,Dec-13,,,24574.53,72544068
삼아알미늄(주),6110,Dec-14,,,25534.92,92574676
삼아알미늄(주),6110,Dec-15,,,20949.36,106631397
삼아알미늄(주),6110,Dec-16,,,27454.46,109702920
삼아알미늄(주),6110,Dec-17,,,26510.28,112141108
삼아알미늄(주),6110,Dec-18,32758.28,114530292,31916.02,114530292
삼아알미늄(주),6110,Dec-19,37768.97,113260709,35814.78,113260709
삼아제약(주),9300,Dec-11,,,25481.54,5670286
삼아제약(주),9300,Dec-12,,,25611.51,5506101
삼아제약(주),9300,Dec-13,,,26133.05,17427432
삼아제약(주),9300,Dec-14,,,27352.27,18695874
삼아제약(주),9300,Dec-15,,,28479.87,19595953
삼아제약(주),9300,Dec-16,,,33324.49,20593439
삼아제약(주),9300,Dec-17,,,30495.89,21445454
삼아제약(주),9300,Dec-18,,,34065.02,23194673
삼아제약(주),9300,Dec-19,36697.51,23433407,36582.74,23433407
삼양식품(주),3230,Dec-11,68945.11,40625101,66693.32,37319752
삼양식품(주),3230,Dec-12,69736.22,47078496,60951.07,43571416
삼양식품(주),3230,Dec-13,68373.35,54311659,60009.08,50948396
삼양식품(주),3230,Dec-14,71325.94,56866409,64342.21,52921967
삼양식품(주),3230,Dec-15,63118.97,57552139,50513,53761340
삼양식품(주),3230,Dec-16,92743.44,59835878,83879.99,55989579
삼양식품(주),3230,Dec-17,119025.05,86962950,109180.16,81363574
삼양식품(주),3230,Dec-18,146181.59,105962889,132688.93,98913075
삼양식품(주),3230,Dec-19,179389.16,124504010,158776.75,102250565
삼양통상(주),2170,Dec-11,26710.75,6606650,22560.47,4754053
삼양통상(주),2170,Dec-12,19767.14,24910624,16488.85,20652515
삼양통상(주),2170,Dec-13,17502.17,27220441,13768.18,22817593
삼양통상(주),2170,Dec-14,29553.41,30579301,26685.04,25303273
삼양통상(주),2170,Dec-15,32632.36,33602700,30287.97,28137282
삼양통상(주),2170,Dec-16,50667.67,34292980,48661.38,28921169
삼양통상(주),2170,Dec-17,51650.73,35307181,48972.76,30183897
삼양통상(주),2170,Dec-18,53480.29,36654660,49607.17,30943231
삼양통상(주),2170,Dec-19,81860.84,37453863,77043.51,31550828
삼영무역(주),2810,Dec-11,24334.99,617481,12661.79,5
삼영무역(주),2810,Dec-12,32138.08,666627,10666.86,5
삼영무역(주),2810,Dec-13,29399.89,621260,9195.01,5
삼영무역(주),2810,Dec-14,30601.04,558237,10302.98,5
삼영무역(주),2810,Dec-15,27821.9,539534,8235.39,18218
삼영무역(주),2810,Dec-16,34744.07,647415,10878.38,169950
삼영무역(주),2810,Dec-17,39766.5,511957,15759.5,8916
삼영무역(주),2810,Dec-18,39888.53,471521,11140.02,2
삼영무역(주),2810,Dec-19,43967.82,13983042,13984.74,35261
삼영엠텍(주),54540,Dec-11,26648.24,12487546,21497.79,14574745
삼영엠텍(주),54540,Dec-12,-6710.04,11134701,23985.88,15653745
삼영엠텍(주),54540,Dec-13,24407.57,30009115,19289.96,17719817
삼영엠텍(주),54540,Dec-14,18213.3,9685001,11780.28,17862637
삼영엠텍(주),54540,Dec-15,18838.31,29074039,16213.87,16733498
삼영엠텍(주),54540,Dec-16,16515,5282017,14884.23,3802832
삼영엠텍(주),54540,Dec-17,12370.92,4194496,10124.37,17236715
삼영엠텍(주),54540,Dec-18,11761.56,3605661,10490.09,17698472
삼영엠텍(주),54540,Dec-19,15766.66,29832787,12950.78,18011471
삼영이엔씨(주),65570,Dec-11,,,18163.8,2899474
삼영이엔씨(주),65570,Dec-12,,,17430.48,2956174
삼영이엔씨(주),65570,Dec-13,,,17651.02,2908173
삼영이엔씨(주),65570,Dec-14,,,18501.65,3279412
삼영이엔씨(주),65570,Dec-15,,,15733.33,3279412
삼영이엔씨(주),65570,Dec-16,,,18387.65,3544712
삼영이엔씨(주),65570,Dec-17,14050.67,4564782,14301.43,3807412
삼영이엔씨(주),65570,Dec-18,12030.46,4572982,12719.06,3695262
삼영이엔씨(주),65570,Dec-19,,,-1388.26,3562779
삼영전자공업(주),5680,Dec-11,81455.39,0,76174.62,0
삼영전자공업(주),5680,Dec-12,79082.24,0,63879.1,0
삼영전자공업(주),5680,Dec-13,78487.32,0,63288.77,0
삼영전자공업(주),5680,Dec-14,80201.89,0,63651.01,0
삼영전자공업(주),5680,Dec-15,66309.8,0,48331.97,0
삼영전자공업(주),5680,Dec-16,61444.58,0,43066.03,0
삼영전자공업(주),5680,Dec-17,61265.24,0,45919.6,0
삼영전자공업(주),5680,Dec-18,70022.68,0,50479.15,0
삼영전자공업(주),5680,Dec-19,57846.71,0,39216.88,0
삼영화학공업(주),3720,Dec-11,46013.48,91871484,41887.82,24411272
삼영화학공업(주),3720,Dec-12,31051.61,98209462,22535.47,31955596
삼영화학공업(주),3720,Dec-13,15325.97,111339442,11084.12,37496296
삼영화학공업(주),3720,Dec-14,4830.49,133665489,-1621.01,50444875
삼영화학공업(주),3720,Dec-15,12629.55,138026874,8618.81,54811756
삼영화학공업(주),3720,Dec-16,12324.94,146501291,-18019.54,56039601
삼영화학공업(주),3720,Dec-17,-8221.06,91109559,-4574.24,56921721
삼영화학공업(주),3720,Dec-18,11257.73,94177127,7929.35,59163446
삼영화학공업(주),3720,Dec-19,17955.93,95344764,11095.81,58482489
삼익티에이치케이(주),4380,Dec-11,,,68655.35,57687549
삼익티에이치케이(주),4380,Dec-12,,,50047.96,63229553
삼익티에이치케이(주),4380,Dec-13,,,63528.22,64418683
삼익티에이치케이(주),4380,Dec-14,,,64145.64,69074379
삼익티에이치케이(주),4380,Dec-15,,,65764.1,76398463
삼익티에이치케이(주),4380,Dec-16,,,66435.3,82248556
삼익티에이치케이(주),4380,Dec-17,,,89005.84,92028074
삼익티에이치케이(주),4380,Dec-18,,,79156.43,103733812
삼익티에이치케이(주),4380,Dec-19,,,61696.36,113215775
삼일제약(주),520,Dec-11,19559.99,14103835,18701.36,14103835
삼일제약(주),520,Dec-12,22259.93,14923776,18179.59,14923776
삼일제약(주),520,Dec-13,36824.41,14937276,32330.27,14937276
삼일제약(주),520,Dec-14,15175,16451848,14711.53,16451848
삼일제약(주),520,Dec-15,26027.37,16834428,25597.64,16834428
삼일제약(주),520,Dec-16,28986.93,20360489,28548.6,20360489
삼일제약(주),520,Dec-17,27882.17,22563270,27501.77,22563270
삼일제약(주),520,Dec-18,22677.5,22590221,22347.38,22590221
삼일제약(주),520,Dec-19,37299.72,22913423,37039.18,22913423
삼정펄프(주),9770,Dec-11,,,42426.02,20190942
삼정펄프(주),9770,Dec-12,,,43196.16,26472056
삼정펄프(주),9770,Dec-13,,,40956.81,31308337
삼정펄프(주),9770,Dec-14,,,33740.13,39207137
삼정펄프(주),9770,Dec-15,,,34577.3,32596422
삼정펄프(주),9770,Dec-16,49555.37,27009205,49555.37,27009205
삼정펄프(주),9770,Dec-17,37564.31,21643446,37564.31,21643446
삼정펄프(주),9770,Dec-18,22688.65,16301795,22688.65,16301795
삼정펄프(주),9770,Dec-19,,,26676.43,92412070
삼지전자(주),37460,Dec-11,,,4472.12,3267688
삼지전자(주),37460,Dec-12,,,11309.1,2650060
삼지전자(주),37460,Dec-13,,,2273.01,2980794
삼지전자(주),37460,Dec-14,,,2999.72,3010694
삼지전자(주),37460,Dec-15,46289.53,3031943,6655.5,3031943
삼지전자(주),37460,Dec-16,54356.05,3063493,7769.57,3063493
삼지전자(주),37460,Dec-17,109675.87,4815805,10564.79,3134093
삼지전자(주),37460,Dec-18,155237.31,4113848,6580.86,3295234
삼지전자(주),37460,Dec-19,172670.64,4346860,4556.77,3472434
삼진제약(주),5500,Dec-11,,,72155.57,21203595
삼진제약(주),5500,Dec-12,,,65917.67,26862923
삼진제약(주),5500,Dec-13,,,84485.18,32023766
삼진제약(주),5500,Dec-14,,,90441.54,36007866
삼진제약(주),5500,Dec-15,,,99249.75,40441576
삼진제약(주),5500,Dec-16,,,107689.44,42408092
삼진제약(주),5500,Dec-17,,,118656.45,42195632
삼진제약(주),5500,Dec-18,,,133202.07,42813261
삼진제약(주),5500,Dec-19,,,98880.07,46825674
삼천당제약(주),250,Dec-11,,,25246.29,9424667
삼천당제약(주),250,Dec-12,23739.51,20191072,23739.51,10552617
삼천당제약(주),250,Dec-13,34723.83,20489558,27024.43,11055858
삼천당제약(주),250,Dec-14,47554.31,20894597,32618.65,11446897
삼천당제약(주),250,Dec-15,51562.71,25782917,33555.58,8870994
삼천당제약(주),250,Dec-16,58777.94,26104896,37795.16,7705773
삼천당제약(주),250,Dec-17,66967.53,27503379,42490.33,9083056
삼천당제약(주),250,Dec-18,55280.97,29232782,33380,10187459
삼천당제약(주),250,Dec-19,63225.58,30098933,35559.52,11405709
삼천리자전거(주),24950,Dec-11,,,9732.51,466682
삼천리자전거(주),24950,Dec-12,,,20126.83,586498
삼천리자전거(주),24950,Dec-13,,,22076.21,590928
삼천리자전거(주),24950,Dec-14,,,27122.21,590928
삼천리자전거(주),24950,Dec-15,,,29313.44,590928
삼천리자전거(주),24950,Dec-16,28943.61,650928,24576.37,590928
삼천리자전거(주),24950,Dec-17,24366.11,650928,20813.87,590928
삼천리자전거(주),24950,Dec-18,4522.48,650928,-4468.54,590928
삼천리자전거(주),24950,Dec-19,14451.32,650928,9635.13,590928
삼현철강(주),17480,Dec-11,,,29043.7,10907676
삼현철강(주),17480,Dec-12,,,20628.16,16936434
삼현철강(주),17480,Dec-13,,,20129.73,16944247
삼현철강(주),17480,Dec-14,,,27946.93,17932444
삼현철강(주),17480,Dec-15,,,6850.15,18187341
삼현철강(주),17480,Dec-16,,,21100.55,19678189
삼현철강(주),17480,Dec-17,,,16684.95,19624545
삼현철강(주),17480,Dec-18,,,18443.95,19904257
삼현철강(주),17480,Dec-19,,,17325.59,19904257
삼호개발(주),10960,Dec-11,26642.88,14881378,25142.96,14881378
삼호개발(주),10960,Dec-12,32857.85,13051925,33266.76,13051925
삼호개발(주),10960,Dec-13,64102.94,12144305,62784.32,12144305
삼호개발(주),10960,Dec-14,55278.2,10411260,53078.81,10411260
삼호개발(주),10960,Dec-15,78743.03,9689130,77130.66,9689129
삼호개발(주),10960,Dec-16,90049.27,9528073,86755.05,9528073
삼호개발(주),10960,Dec-17,97575.64,8871990,97752.57,8871990
삼호개발(주),10960,Dec-18,109435.37,8726784,108615.43,8726784
삼호개발(주),10960,Dec-19,136357.53,8207522,119863.28,8207522
삼화왕관(주),4450,Dec-11,,,24708.13,51506638
삼화왕관(주),4450,Dec-12,,,25368.9,50815612
삼화왕관(주),4450,Dec-13,,,27420.57,54778679
삼화왕관(주),4450,Dec-14,,,28566.19,54016412
삼화왕관(주),4450,Dec-15,,,30551.65,57347502
삼화왕관(주),4450,Dec-16,,,32588.41,60511001
삼화왕관(주),4450,Dec-17,,,29029.91,62810738
삼화왕관(주),4450,Dec-18,,,31367.12,66682314
삼화왕관(주),4450,Dec-19,32425.34,81424134,32042.23,71812384
삼화전기(주),9470,Dec-11,31822.49,175963239,23582.04,114196604
삼화전기(주),9470,Dec-12,43761.27,151726820,30820.64,95178230
삼화전기(주),9470,Dec-13,41943.41,152654580,30945.03,95434418
삼화전기(주),9470,Dec-14,40168.29,154364053,30111.24,95972278
삼화전기(주),9470,Dec-15,35284.01,151440881,26814.06,89441838
삼화전기(주),9470,Dec-16,42399.38,137712681,28988.92,77296565
삼화전기(주),9470,Dec-17,49144.82,130168563,31984.07,72955759
삼화전기(주),9470,Dec-18,45575.65,131274212,21331.37,73524265
삼화전기(주),9470,Dec-19,47336.9,131801508,29858.09,74085528
삼화전자공업(주),11230,Dec-11,9424.2,26640049,10672.69,10894888
삼화전자공업(주),11230,Dec-12,5745.56,19286525,6831.87,41446677
삼화전자공업(주),11230,Dec-13,13912.95,18277910,8711.47,42103068
삼화전자공업(주),11230,Dec-14,12532.79,15965236,6208.65,42536552
삼화전자공업(주),11230,Dec-15,5916.94,13282594,1495.06,42712378
삼화전자공업(주),11230,Dec-16,15183.08,10958167,8890.24,42904204
삼화전자공업(주),11230,Dec-17,11659.55,9145693,6298.18,43770132
삼화전자공업(주),11230,Dec-18,10972.63,6885734,5578.68,42566631
삼화전자공업(주),11230,Dec-19,10911.78,5880336,6442.06,42787591
삼화콘덴서공업(주),1820,Dec-11,4019.28,36149134,26636.17,33349687
삼화콘덴서공업(주),1820,Dec-12,4078.68,26665495,31860.35,24356688
삼화콘덴서공업(주),1820,Dec-13,853.96,25810603,31560.3,24137110
삼화콘덴서공업(주),1820,Dec-14,-4893.76,17225355,23991.92,15821295
삼화콘덴서공업(주),1820,Dec-15,3893.91,11488942,30161.72,10439587
삼화콘덴서공업(주),1820,Dec-16,7525.67,8099115,33861.69,7085125
삼화콘덴서공업(주),1820,Dec-17,20077.31,10027349,47353,8781032
삼화콘덴서공업(주),1820,Dec-18,81689.33,26235713,118954.59,24994460
삼화콘덴서공업(주),1820,Dec-19,36103.13,42160988,81596.19,40824809
삼화페인트공업(주),390,Dec-11,79179.3,48351035,71186.31,40472539
삼화페인트공업(주),390,Dec-12,85285.4,51642873,75706.39,43341017
삼화페인트공업(주),390,Dec-13,115445.58,58499835,88211.76,49986965
삼화페인트공업(주),390,Dec-14,131618.25,67865336,91973.6,58894901
삼화페인트공업(주),390,Dec-15,110045.6,71431410,85554.37,62272465
삼화페인트공업(주),390,Dec-16,101126.27,95158305,88595.57,85757053
삼화페인트공업(주),390,Dec-17,85966.33,100826994,80704.11,89744765
삼화페인트공업(주),390,Dec-18,84959.53,111006020,78264.26,92729591
삼화페인트공업(주),390,Dec-19,96122.27,116095881,81174.45,95949708
상신브레이크(주),41650,Dec-11,66213.08,45585318,47667.03,28315091
상신브레이크(주),41650,Dec-12,72981.06,118704108,52336.94,87690328
상신브레이크(주),41650,Dec-13,98074.62,131775163,70123.95,94808937
상신브레이크(주),41650,Dec-14,105197.5,149440449,76577.9,101683369
상신브레이크(주),41650,Dec-15,121314,172586100,88479.45,110720500
상신브레이크(주),41650,Dec-16,128871.04,178920782,98723.67,114342552
상신브레이크(주),41650,Dec-17,127791.09,185737864,89879.53,119369401
상신브레이크(주),41650,Dec-18,116403.3,197958499,83211.77,118550875
상신브레이크(주),41650,Dec-19,120345.99,217320684,82589.27,127386778
상신이디피(주),91580,Dec-11,28595.8,42871902,21653.28,35487059
상신이디피(주),91580,Dec-12,27785.78,50200354,19809.81,42959450
상신이디피(주),91580,Dec-13,29672.85,52792378,23462.18,38879903
상신이디피(주),91580,Dec-14,29573.61,57992090,21207.89,39628892
상신이디피(주),91580,Dec-15,21286.92,62490153,14542.48,38686914
상신이디피(주),91580,Dec-16,21259.75,70723568,17497.46,39809910
상신이디피(주),91580,Dec-17,25793.32,73788217,16035.73,37412510
상신이디피(주),91580,Dec-18,38479.97,92318022,23812.32,48350970
상신이디피(주),91580,Dec-19,34504.43,99786485,18762.4,52727068
상신전자(주),263810,Dec-17,16561.55,1455371,11532.05,355386
상신전자(주),263810,Dec-18,13372.18,2478517,9357.2,645587
상신전자(주),263810,Dec-19,14057.79,2724945,9692.88,731021
새론오토모티브(주),75180,Dec-11,46608.99,71243172,34544.93,49927779
새론오토모티브(주),75180,Dec-12,51878.3,86959480,36945.7,59751045
새론오토모티브(주),75180,Dec-13,70411.9,93188412,45943.72,64132702
새론오토모티브(주),75180,Dec-14,75777.14,103888116,51197.26,65321362
새론오토모티브(주),75180,Dec-15,78517.58,111867762,55749.33,71675789
새론오토모티브(주),75180,Dec-16,78729.37,116464367,53429.03,75863116
새론오토모티브(주),75180,Dec-17,67791.26,123347350,43345.8,84541740
새론오토모티브(주),75180,Dec-18,58731.48,140400604,47203.52,90499147
새론오토모티브(주),75180,Dec-19,37303.65,154027799,48930.09,93091318
샘표(주),7540,Dec-11,36857.62,21029837,36881.64,21029837
샘표(주),7540,Dec-12,43947.34,19387734,45848.26,19387734
샘표(주),7540,Dec-13,48646.34,25375035,47709.82,25375035
샘표(주),7540,Dec-14,51330.77,23603251,50152.39,23603251
샘표(주),7540,Dec-15,64659.64,103100679,62066.01,103100679
샘표(주),7540,Dec-16,6287.03,1484876,-374.52,0
샘표(주),7540,Dec-17,69421.86,120157618,11646.29,0
샘표(주),7540,Dec-18,88037.75,133815048,16195.77,0
샘표(주),7540,Dec-19,95471.55,142753371,14687.71,0
샘표식품(주),248170,Dec-16,,106001690,,106001690
샘표식품(주),248170,Dec-17,63741.5,117386669,61565.33,117386669
샘표식품(주),248170,Dec-18,70309.17,130896282,68228.49,130896282
샘표식품(주),248170,Dec-19,84474.11,139742788,78691.51,139742788
서암기계공업(주),100660,Dec-11,,,18290.09,19830191
서암기계공업(주),100660,Dec-12,,,16090.14,22100056
서암기계공업(주),100660,Dec-13,,,12274.32,22461415
서암기계공업(주),100660,Dec-14,,,11697.33,23904351
서암기계공업(주),100660,Dec-15,,,11837.33,25637041
서암기계공업(주),100660,Dec-16,,,11208.16,26165390
서암기계공업(주),100660,Dec-17,,,14167.37,27168719
서암기계공업(주),100660,Dec-18,,,16427.08,27526654
서암기계공업(주),100660,Dec-19,,,15089.68,28834067
서울도시가스(주),17390,Dec-11,166140.01,133279,115332.18,0
서울도시가스(주),17390,Dec-12,173682.25,11724571,122979.34,0
서울도시가스(주),17390,Dec-13,186956.1,18509033,109710.51,0
서울도시가스(주),17390,Dec-14,205696.17,19196019,124553.84,0
서울도시가스(주),17390,Dec-15,162446.68,72134,114663.14,0
서울도시가스(주),17390,Dec-16,151347.38,79406,108530.86,0
서울도시가스(주),17390,Dec-17,159585.79,91879,111261.63,0
서울도시가스(주),17390,Dec-18,166740.46,119808,111394.86,0
서울도시가스(주),17390,Dec-19,159881.48,248143,104764.3,0
