회사명,거래소코드,회계년도,부채(IFRS연결),자본(IFRS연결),부채(IFRS개별),자본(IFRS개별)
일진머티리얼즈(주),20150,Dec-16,96065926,294700826,51842534,263944748
일진머티리얼즈(주),20150,Dec-17,119854073,530430116,48234706,512453633
일진머티리얼즈(주),20150,Dec-18,163793214,528412825,82818280,514356160
일진머티리얼즈(주),20150,Dec-19,221477150,815450948,92798065,554232429
일진전기(주),103590,Dec-11,434931322,333715367,434876961,333775549
일진전기(주),103590,Dec-12,511743278,316620151,511823058,317335047
일진전기(주),103590,Dec-13,514666394,321086823,514564481,321544853
일진전기(주),103590,Dec-14,481014715,313497311,467538597,320110918
일진전기(주),103590,Dec-15,414165332,321268748,409263994,320954948
일진전기(주),103590,Dec-16,408848239,319909706,405768132,318077297
일진전기(주),103590,Dec-17,438805344,317969248,435719471,316077835
일진전기(주),103590,Dec-18,478307704,300323897,474469370,297874319
일진전기(주),103590,Dec-19,477125357,303724466,475740629,300606073
일진홀딩스(주),15860,Dec-11,589983188,446447117,33689587,273497518
일진홀딩스(주),15860,Dec-12,691330746,417423553,40337163,268790248
일진홀딩스(주),15860,Dec-13,694468699,422012535,34983027,270163583
일진홀딩스(주),15860,Dec-14,678757780,439652890,5802761,306523680
일진홀딩스(주),15860,Dec-15,620166882,455752321,8231739,306201738
일진홀딩스(주),15860,Dec-16,613586961,452248166,17280939,300901358
일진홀딩스(주),15860,Dec-17,629154728,450166505,31194588,227658707
일진홀딩스(주),15860,Dec-18,669075318,447530534,19691801,248042309
일진홀딩스(주),15860,Dec-19,672094218,516482289,23918324,251041587
잉글우드랩(주),950140,Dec-16,9650863,74810997,1158611,77251651
잉글우드랩(주),950140,Dec-17,32115807,60330864,12198439,58961064
잉글우드랩(주),950140,Dec-18,48067422,56705437,26992580,57377768
잉글우드랩(주),950140,Dec-19,54218297,61125065,31354957,62286532
자이글(주),234920,Dec-16,,,5147067,81311420
자이글(주),234920,Dec-17,3891973,85134557,3802618,85098712
자이글(주),234920,Dec-18,12064233,82232099,12015405,82229295
자이글(주),234920,Dec-19,,,10919580,51663681
자이에스앤디(주),317400,Dec-19,,,133345268,145135273
자화전자(주),33240,Dec-11,85017412,151860569,64894958,139580763
자화전자(주),33240,Dec-12,92898263,201813617,75289219,176543380
자화전자(주),33240,Dec-13,117057855,240016022,79490584,209564269
자화전자(주),33240,Dec-14,100226439,259354432,58562748,236750008
자화전자(주),33240,Dec-15,124376732,274901842,60868335,249463748
자화전자(주),33240,Dec-16,142108719,284689274,76482713,256867633
자화전자(주),33240,Dec-17,177150862,283630884,118006666,268401432
자화전자(주),33240,Dec-18,75241146,276961702,68489047,263012850
자화전자(주),33240,Dec-19,69853357,278601830,63125649,272070181
재영솔루텍(주),49630,Dec-11,139571581,43704120,124116992,45496983
재영솔루텍(주),49630,Dec-12,125339043,36416951,112527685,33576901
재영솔루텍(주),49630,Dec-13,128275778,31579388,118747988,29822943
재영솔루텍(주),49630,Dec-14,133236601,31902790,121682774,30120953
재영솔루텍(주),49630,Dec-15,120661184,34835328,111187549,31971666
재영솔루텍(주),49630,Dec-16,113834574,39791092,108745729,36401259
재영솔루텍(주),49630,Dec-17,130213074,15646766,121579797,16801283
재영솔루텍(주),49630,Dec-18,118596865,42327400,116721405,35792447
재영솔루텍(주),49630,Dec-19,108753250,55708645,101880397,48943009
전방(주),950,Dec-11,283019620,236555049,276870488,228131379
전방(주),950,Dec-12,340509301,201637028,334862296,192645183
전방(주),950,Dec-13,325060054,200398512,323595819,194301484
전방(주),950,Dec-14,329703469,176669470,326889134,172134565
전방(주),950,Dec-15,333573462,185911341,331087187,181443206
전방(주),950,Dec-16,317916806,166192582,315656118,163280819
전방(주),950,Dec-17,264612337,148902506,265623610,149793013
전방(주),950,Dec-18,239026018,124979263,240050731,127093630
전방(주),950,Dec-19,255270270,131324844,256338590,132404263
전진바이오팜(주),110020,Dec-18,,,3209171,3910771
전진바이오팜(주),110020,Dec-19,,,3512560,2898442
제너셈(주),217190,Dec-15,,,15940249,29079978
제너셈(주),217190,Dec-16,,,21905517,28109452
제너셈(주),217190,Dec-17,,,22854009,21594501
제너셈(주),217190,Dec-18,,,32201266,14683147
제너셈(주),217190,Dec-19,,,31410737,17364215
제룡산업(주),147830,Dec-12,,,10449963,25156171
제룡산업(주),147830,Dec-13,,,14062161,30728450
제룡산업(주),147830,Dec-14,,,12329554,33270744
제룡산업(주),147830,Dec-15,,,11961022,37444867
제룡산업(주),147830,Dec-16,,,8410964,45574441
제룡산업(주),147830,Dec-17,,,6080861,53090997
제룡산업(주),147830,Dec-18,,,3610792,55303597
제룡산업(주),147830,Dec-19,,,4671871,56848783
제룡전기(주),33100,Dec-11,,,10778915,33025554
제룡전기(주),33100,Dec-12,,,10328912,33279238
제룡전기(주),33100,Dec-13,,,10562591,36788343
제룡전기(주),33100,Dec-14,,,11922703,51336974
제룡전기(주),33100,Dec-15,,,12296796,54084556
제룡전기(주),33100,Dec-16,,,11644938,50510185
제룡전기(주),33100,Dec-17,,,8698526,49154068
제룡전기(주),33100,Dec-18,,,7721856,51276390
제룡전기(주),33100,Dec-19,,,8236793,56056456
제이더블유생명과학(주),234080,Dec-16,101942487,90301777,103670991,85894549
제이더블유생명과학(주),234080,Dec-17,96431095,102100959,96569877,96568454
제이더블유생명과학(주),234080,Dec-18,91602342,109257478,89927620,103112758
제이더블유생명과학(주),234080,Dec-19,78788450,122615499,77565237,116649293
제이더블유신약(주),67290,Dec-11,49987684,52806001,37406218,59570122
제이더블유신약(주),67290,Dec-12,66139441,49108531,47956692,60795544
제이더블유신약(주),67290,Dec-13,81376314,44942866,55482320,60497826
제이더블유신약(주),67290,Dec-14,84531673,42457925,53536908,62513891
제이더블유신약(주),67290,Dec-15,87600377,40079248,56937369,65255959
제이더블유신약(주),67290,Dec-16,105175566,38430537,57649275,68805406
제이더블유신약(주),67290,Dec-17,86723073,36633606,55787493,73783792
제이더블유신약(주),67290,Dec-18,75927176,33278381,43638560,74832878
제이더블유신약(주),67290,Dec-19,70919012,65935601,40816536,97377241
제이더블유중외제약(주),1060,Dec-11,496840929,170250775,496840929,169037492
제이더블유중외제약(주),1060,Dec-12,439482599,163662665,439482599,161933564
제이더블유중외제약(주),1060,Dec-13,388629268,200739269,388629268,198761805
제이더블유중외제약(주),1060,Dec-14,370291943,223827568,370273285,222045830
제이더블유중외제약(주),1060,Dec-15,388074345,225406683,388072561,223129784
제이더블유중외제약(주),1060,Dec-16,374764691,276313153,374763426,273979637
제이더블유중외제약(주),1060,Dec-17,360096626,270776505,360090996,267974397
제이더블유중외제약(주),1060,Dec-18,333680091,260111096,333659874,257549602
제이더블유중외제약(주),1060,Dec-19,343116046,230091819,340085943,228323080
제이더블유홀딩스(주),96760,Dec-11,848163133,246623203,59971810,153570414
제이더블유홀딩스(주),96760,Dec-12,871669889,205462282,86231634,141613456
제이더블유홀딩스(주),96760,Dec-13,778416999,236025068,109443025,166186456
제이더블유홀딩스(주),96760,Dec-14,824062666,211942654,117061539,162358168
제이더블유홀딩스(주),96760,Dec-15,812556924,270305929,144577499,169589918
제이더블유홀딩스(주),96760,Dec-16,919038933,277590776,192911059,188124803
제이더블유홀딩스(주),96760,Dec-17,976649666,374730110,218841680,177468804
제이더블유홀딩스(주),96760,Dec-18,874638659,400997275,222551107,187725408
제이더블유홀딩스(주),96760,Dec-19,891844380,351617519,235535037,179410766
제이스코홀딩스(주),23440,Dec-11,,,40656706,46275482
제이스코홀딩스(주),23440,Dec-12,,,66058602,45443142
제이스코홀딩스(주),23440,Dec-13,,,70382074,42553929
제이스코홀딩스(주),23440,Dec-14,,,63251777,46994570
제이스코홀딩스(주),23440,Dec-15,,,55027701,51992013
제이스코홀딩스(주),23440,Dec-16,,,37264871,57537612
제이스코홀딩스(주),23440,Dec-17,,,31181990,59288362
제이스코홀딩스(주),23440,Dec-18,,,28979995,59627504
제이스코홀딩스(주),23440,Dec-19,,,22815339,61039620
제이씨케미칼(주),137950,Dec-11,,,27450834,42566323
제이씨케미칼(주),137950,Dec-12,14312494,45114023,14021174,43476456
제이씨케미칼(주),137950,Dec-13,30783443,44791932,19813290,44427340
제이씨케미칼(주),137950,Dec-14,63815516,42331253,51640652,43780438
제이씨케미칼(주),137950,Dec-15,79915892,57179370,62016318,61592873
제이씨케미칼(주),137950,Dec-16,79206051,67912037,63995393,76867971
제이씨케미칼(주),137950,Dec-17,82094928,65018219,68608869,79907120
제이씨케미칼(주),137950,Dec-18,104785441,68268292,89958703,89691539
제이씨케미칼(주),137950,Dec-19,146155875,90836500,129573960,107116851
제이씨현시스템(주),33320,Dec-11,14983726,57008561,13061904,53074531
제이씨현시스템(주),33320,Dec-12,18344941,56517752,16808018,51098298
제이씨현시스템(주),33320,Dec-13,21338681,58676980,18399207,52602253
제이씨현시스템(주),33320,Dec-14,27087935,61543333,20809329,54943207
제이씨현시스템(주),33320,Dec-15,34812578,62714418,28671988,56302415
제이씨현시스템(주),33320,Dec-16,34724457,67429664,30196599,58123101
제이씨현시스템(주),33320,Dec-17,33669681,80256348,29256560,66670627
제이씨현시스템(주),33320,Dec-18,44773757,88478695,43214337,72571262
제이씨현시스템(주),33320,Dec-19,41894351,88455611,39115964,71739680
제이엔케이히터(주),126880,Dec-11,45580768,76263712,37753923,73848619
제이엔케이히터(주),126880,Dec-12,72881761,77259581,54504304,74435116
제이엔케이히터(주),126880,Dec-13,68916950,75948605,45838878,73447891
제이엔케이히터(주),126880,Dec-14,103140276,57462314,76267084,52881331
제이엔케이히터(주),126880,Dec-15,100188886,61446763,69901201,57069931
제이엔케이히터(주),126880,Dec-16,101658929,75358527,70844391,67833748
제이엔케이히터(주),126880,Dec-17,83715168,58751673,78398437,53981684
제이엔케이히터(주),126880,Dec-18,151558560,53190765,146008593,49175609
제이엔케이히터(주),126880,Dec-19,87656108,89041221,75869766,82510199
제이엠아이(주),33050,Dec-11,117177057,107503218,21708819,99999385
제이엠아이(주),33050,Dec-12,94506812,73157783,28263851,75243033
제이엠아이(주),33050,Dec-13,102962071,52760005,8482608,51686248
제이엠아이(주),33050,Dec-14,82157591,49135330,6994991,53083707
제이엠아이(주),33050,Dec-15,69204291,47529793,7131191,52172782
제이엠아이(주),33050,Dec-16,63381591,46605276,6481802,42269360
제이엠아이(주),33050,Dec-17,61212408,45820266,5100045,43221898
제이엠아이(주),33050,Dec-18,61054124,42648566,7670062,44981517
제이엠아이(주),33050,Dec-19,47739799,35522582,7325534,40433507
제이엠티(주),94970,Dec-11,52209516,33149180,43989867,37645249
제이엠티(주),94970,Dec-12,44982771,35493702,44661536,37329350
제이엠티(주),94970,Dec-13,51985166,40159254,52135245,40087812
제이엠티(주),94970,Dec-14,37213028,44201090,37079046,44048976
제이엠티(주),94970,Dec-15,9426767,36392013,9331865,37960655
제이엠티(주),94970,Dec-16,19759961,37203906,18204675,41952016
제이엠티(주),94970,Dec-17,55338498,43769443,49955554,43042445
제이엠티(주),94970,Dec-18,33814040,54962190,26289489,47548006
제이엠티(주),94970,Dec-19,16399231,55263944,12010264,48250716
제이준코스메틱(주),25620,Dec-11,,,47202243,8078658
제이준코스메틱(주),25620,Dec-12,,,43580326,12968762
제이준코스메틱(주),25620,Dec-13,81864488,3386525,55062788,4023048
제이준코스메틱(주),25620,Dec-14,,,10605121,20084816
제이준코스메틱(주),25620,Dec-15,19699812,13048679,13930590,13297174
제이준코스메틱(주),25620,Dec-16,28894963,86418893,27371739,87145755
제이준코스메틱(주),25620,Dec-17,,,25810729,126997740
제이준코스메틱(주),25620,Dec-18,88295814,126633179,85885023,126848708
제이준코스메틱(주),25620,Dec-19,70637553,53252793,65975040,60203642
제일약품(주),271980,Dec-17,,,235739865,177986237
제일약품(주),271980,Dec-18,,,217968578,184934545
제일약품(주),271980,Dec-19,,,231540836,170044284
제일연마공업(주),1560,Dec-11,22542510,69960023,11441910,68268751
제일연마공업(주),1560,Dec-12,22067093,75797702,10146480,73886312
제일연마공업(주),1560,Dec-13,27867723,62198335,15177806,60276974
제일연마공업(주),1560,Dec-14,31112044,65537770,16415510,63128827
제일연마공업(주),1560,Dec-15,30580668,66808337,17600831,63914104
제일연마공업(주),1560,Dec-16,27963005,70399299,13567577,65853659
제일연마공업(주),1560,Dec-17,26151221,72830552,11684954,67925441
제일연마공업(주),1560,Dec-18,21531459,76839628,10451952,71659060
제일연마공업(주),1560,Dec-19,18490928,84012253,10913149,75902036
제일파마홀딩스(주),2620,Dec-11,,,152735614,231395420
제일파마홀딩스(주),2620,Dec-12,,,149359847,241405330
제일파마홀딩스(주),2620,Dec-13,,,158494932,237602483
제일파마홀딩스(주),2620,Dec-14,,,174354298,235212899
제일파마홀딩스(주),2620,Dec-15,,,203777651,241388455
제일파마홀딩스(주),2620,Dec-16,239905268,252079729,233742494,247731530
제일파마홀딩스(주),2620,Dec-17,27149058,170438450,13243091,163751028
제일파마홀딩스(주),2620,Dec-18,330509526,589576299,102895366,484506719
제일파마홀딩스(주),2620,Dec-19,363437471,483037063,131461601,397518785
조광아이엘아이(주),44060,Dec-11,9157440,30657429,8818612,31605159
조광아이엘아이(주),44060,Dec-12,11453583,30562362,10861290,30440553
조광아이엘아이(주),44060,Dec-13,11602860,32050743,10792324,32182411
조광아이엘아이(주),44060,Dec-14,17967774,35826298,17406027,36443169
조광아이엘아이(주),44060,Dec-15,23070880,42102505,23054622,41980992
조광아이엘아이(주),44060,Dec-16,13254003,48576315,13230635,48664331
조광아이엘아이(주),44060,Dec-17,7875712,51263207,7866118,51429978
조광아이엘아이(주),44060,Dec-18,9525979,54267578,9515811,54496337
조광아이엘아이(주),44060,Dec-19,36653545,56733125,35483418,58045239
조광페인트(주),4910,Dec-11,85640060,116111586,83948861,111549339
조광페인트(주),4910,Dec-12,90467038,127103642,86210937,113059330
조광페인트(주),4910,Dec-13,89772084,136664868,84793873,121301188
조광페인트(주),4910,Dec-14,91360622,150259829,86533805,134491268
조광페인트(주),4910,Dec-15,74711702,166076569,70000582,149560287
조광페인트(주),4910,Dec-16,69119880,183261971,64500570,165134704
조광페인트(주),4910,Dec-17,83235361,181826983,82200894,176336947
조광페인트(주),4910,Dec-18,129600213,174027335,128577617,171931555
조광페인트(주),4910,Dec-19,139810538,172734690,138225079,167373038
조광피혁(주),4700,Dec-11,42888407,133840592,40138695,133718983
조광피혁(주),4700,Dec-12,39158451,139832843,36452461,141188904
조광피혁(주),4700,Dec-13,41535264,151497216,36797278,151234205
조광피혁(주),4700,Dec-14,33347039,170389352,29612976,170402753
조광피혁(주),4700,Dec-15,19743655,177110045,19747686,177017049
조광피혁(주),4700,Dec-16,21471372,205165043,21471372,205165043
조광피혁(주),4700,Dec-17,19057697,225655907,19057697,225655907
조광피혁(주),4700,Dec-18,,,13285798,237292388
조광피혁(주),4700,Dec-19,,,20809837,275012032
조선내화(주),480,Dec-11,531799762,621872701,220174993,451081330
조선내화(주),480,Dec-12,530217444,637042625,213572799,459392061
조선내화(주),480,Dec-13,473819742,659375101,177183608,473240666
조선내화(주),480,Dec-14,460467914,650440912,172072668,465090225
조선내화(주),480,Dec-15,302412685,601284486,127112845,450189590
조선내화(주),480,Dec-16,336032478,634193597,165700461,476128086
조선내화(주),480,Dec-17,345608717,653617505,190745184,488765430
조선내화(주),480,Dec-18,336922588,693699617,218759672,502357199
조선내화(주),480,Dec-19,365726925,703332447,226864746,495087782
