회사명,거래소코드,회계년도,유동자산(IFRS연결),유동부채(IFRS연결),자산(IFRS연결),유동자산(IFRS개별),유동부채(IFRS개별),자산(IFRS개별)
백광산업(주),1340,Dec-18,,,,40473929,105165778,297711550
백광산업(주),1340,Dec-19,66433175,94024816,328845193,66413433,93908289,328962738
범양건영(주),2410,Dec-11,131338322,277065181,297418155,114496226,272119168,302947159
범양건영(주),2410,Dec-12,88253280,142487514,180109404,85792792,139813542,178835795
범양건영(주),2410,Dec-13,,,,24433087,8985682,33682085
범양건영(주),2410,Dec-14,,,,18154882,9526340,28056093
범양건영(주),2410,Dec-15,37429785,29673909,79199448,35220996,19593218,59895159
범양건영(주),2410,Dec-16,68346966,62354144,121941346,55929074,42057474,92552833
범양건영(주),2410,Dec-17,69938924,43395398,123980567,56726944,42196465,94061387
범양건영(주),2410,Dec-18,65024369,59051196,118354421,52422112,39635228,89436364
범양건영(주),2410,Dec-19,70849026,39971752,138462330,59298410,39043974,110964761
베뉴지(주),19010,Dec-11,107675366,269730406,549465775,107228873,226541086,482047708
베뉴지(주),19010,Dec-12,139459334,164574450,398070286,103623028,157809593,385698628
베뉴지(주),19010,Dec-13,75988352,156724697,372267130,51086686,156475049,368845893
베뉴지(주),19010,Dec-14,109151000,187608827,389728896,90955303,182801954,393516957
베뉴지(주),19010,Dec-15,123642940,138720565,391768070,113377335,130257815,363008603
베뉴지(주),19010,Dec-16,63969106,132038768,413066036,69144151,110732773,337702252
베뉴지(주),19010,Dec-17,78489999,139602633,436514528,100451219,106766952,344904371
베뉴지(주),19010,Dec-18,86119983,150133238,561297826,103155640,102922665,388576981
베뉴지(주),19010,Dec-19,91038582,218288964,578404448,119715369,126007786,401722903
보성파워텍(주),6910,Dec-11,39636235,27123524,80846089,39882003,27098493,80786134
보성파워텍(주),6910,Dec-12,52090983,48484697,97602031,50950856,48103793,97309916
보성파워텍(주),6910,Dec-13,46983754,51614910,92473550,45393046,50912097,91785176
보성파워텍(주),6910,Dec-14,38861269,41130097,84509243,37376200,40500250,83866353
보성파워텍(주),6910,Dec-15,44993557,40802976,93504569,43493650,40311396,92908043
보성파워텍(주),6910,Dec-16,76614087,30877010,128713105,74724377,30528833,127839773
보성파워텍(주),6910,Dec-17,69103576,35836702,123621808,65242117,33445015,120799905
보성파워텍(주),6910,Dec-18,71107117,43315539,124282591,69518917,42357489,123827686
보성파워텍(주),6910,Dec-19,72103480,44097957,125593380,72097351,44093086,125565648
보해양조(주),890,Dec-11,119523899,173257233,244226095,121798413,158568374,235698398
보해양조(주),890,Dec-12,109738518,158878787,235749476,109524258,148113970,230490919
보해양조(주),890,Dec-13,86315871,138386743,212987533,86918753,128395945,208134658
보해양조(주),890,Dec-14,79181276,77553995,209895824,80229697,77029043,210456522
보해양조(주),890,Dec-15,91348886,92509643,218462898,88442340,92181190,218856563
보해양조(주),890,Dec-16,76066954,91143495,218917157,75160425,91006351,218046465
보해양조(주),890,Dec-17,66091559,84050452,217823364,65473521,83971379,217378306
보해양조(주),890,Dec-18,75276710,74996478,200457249,75337381,74939166,200517920
보해양조(주),890,Dec-19,58090363,55420364,163069254,57954238,55339268,162933128
부광약품(주),3000,Mar-11,,,,156321881,44603224,251539303
부광약품(주),3000,Dec-12,,,,160354922,39686216,247919262
부광약품(주),3000,Dec-13,,,,145005650,15870490,228213314
부광약품(주),3000,Dec-14,150443648,16583315,236817512,149620102,16418080,234547293
부광약품(주),3000,Dec-15,151759804,19637042,253660191,149598834,19615274,260531867
부광약품(주),3000,Dec-16,134014854,16812983,237634086,132153975,16727589,249333787
부광약품(주),3000,Dec-17,124331106,19247217,236229626,124241376,19534009,253350818
부광약품(주),3000,Dec-18,221637864,38247166,493615375,219894678,38046838,506562897
부광약품(주),3000,Dec-19,186397967,35883741,388534557,177066456,33970743,400104005
부국철강(주),26940,Dec-11,,,,114716778,42909585,144303661
부국철강(주),26940,Dec-12,,,,112360119,34275263,140117868
부국철강(주),26940,Dec-13,,,,112199476,30134063,137818881
부국철강(주),26940,Dec-14,,,,100293028,17323888,125858272
부국철강(주),26940,Dec-15,,,,87410719,12008388,120222230
부국철강(주),26940,Dec-16,,,,87296127,10754230,121540261
부국철강(주),26940,Dec-17,,,,95604520,16682414,129693768
부국철강(주),26940,Dec-18,,,,92157817,11266505,123795692
부국철강(주),26940,Dec-19,,,,90946977,9140716,122258588
부산산업(주),11390,Dec-11,42798024,52717973,108216597,8668272,10994575,44099882
부산산업(주),11390,Dec-12,35023345,47861408,103165018,9223468,9945883,44296154
부산산업(주),11390,Dec-13,45234343,53251428,114234080,11241150,10185152,46204678
부산산업(주),11390,Dec-14,44340095,48778400,113958304,10003991,7588860,45137523
부산산업(주),11390,Dec-15,45012293,47484467,114238771,9490973,7883859,45044640
부산산업(주),11390,Dec-16,52984493,48205780,122608820,10608070,8241613,46325717
부산산업(주),11390,Dec-17,55088668,46021317,125374530,10932512,8452825,47148696
부산산업(주),11390,Dec-18,65064654,47952988,133607586,13664130,8455283,48826138
부산산업(주),11390,Dec-19,67724406,48360263,135954198,10223116,5543421,45393456
부산주공(주),5030,Dec-11,,,,82536108,114763392,214468630
부산주공(주),5030,Dec-12,,,,79294335,105656940,221794773
부산주공(주),5030,Dec-13,,,,91595203,127924387,234266419
부산주공(주),5030,Dec-14,,,,87061578,129991249,254414152
부산주공(주),5030,Dec-15,,,,78935615,124658435,260186077
부산주공(주),5030,Dec-16,,,,69883252,141694624,275967623
부산주공(주),5030,Dec-17,,,,70461548,146060384,301027472
부산주공(주),5030,Dec-18,,,,79936136,165608398,305453048
부산주공(주),5030,Dec-19,,,,72745915,165433759,282063934
브릿지바이오테라퓨틱스(주),288330,Dec-19,78710415,4707918,79737130,77744706,4707499,79952343
비디아이(주),148140,Dec-17,74806906,50223297,96901241,74642099,50211049,96808434
비디아이(주),148140,Dec-18,124806314,102539576,148068120,125214467,102330270,147961826
비디아이(주),148140,Dec-19,122346958,112551918,147695816,122713192,112103049,147715492
비에이치아이(주),83650,Dec-11,212635778,167742085,369864133,207653240,167726585,370148861
비에이치아이(주),83650,Dec-12,366811255,299354077,586250781,357606836,296037247,580808251
비에이치아이(주),83650,Dec-13,351471609,295733805,569988111,340853403,290333982,562341517
비에이치아이(주),83650,Dec-14,318301623,335576027,547069531,298891336,328688442,535614939
비에이치아이(주),83650,Dec-15,206906369,301447480,455429507,204245588,300856444,456276362
비에이치아이(주),83650,Dec-16,203083117,314710513,446434441,200492190,314061506,447351887
비에이치아이(주),83650,Dec-17,178813210,264035804,423367351,172275135,263881308,423418136
비에이치아이(주),83650,Dec-18,130878179,249197258,365363945,124394928,247961919,365898220
비에이치아이(주),83650,Dec-19,140742304,233610240,370163701,135742705,231085953,371021012
비케이탑스(주),30790,Dec-11,,,,65549262,42185062,113784621
비케이탑스(주),30790,Dec-12,178026341,130530122,356263515,179403338,128675501,356823855
비케이탑스(주),30790,Dec-13,65870408,159906493,223836869,50052463,142433393,205452709
비케이탑스(주),30790,Dec-14,90250413,66887114,127822384,77738196,53819381,116515342
비케이탑스(주),30790,Dec-15,55389390,33311936,97458769,50345568,21062047,89790287
비케이탑스(주),30790,Dec-16,67669668,24899844,96432695,60664292,15018237,92864499
비케이탑스(주),30790,Dec-17,73583665,16100014,101845856,70641995,15051359,99259884
비케이탑스(주),30790,Dec-18,100059440,102557311,190646346,93682665,102522304,191300481
비케이탑스(주),30790,Dec-19,,,,61847817,52786147,95502489
비플라이소프트(주),148780,Dec-16,,,,,,
비플라이소프트(주),148780,Dec-17,8833426,3901790,10274307,8825696,3907501,10299737
비플라이소프트(주),148780,Dec-18,6993432,2895297,8393998,6993432,2895297,8393998
비플라이소프트(주),148780,Dec-19,4458799,7709489,10949414,2912858,3332709,6345313
빛샘전자(주),72950,Dec-12,,,,25299235,2982178,38345841
빛샘전자(주),72950,Dec-13,,,,25729457,3369605,39212170
빛샘전자(주),72950,Dec-14,29218199,6746785,57551708,14622829,3929600,46585633
빛샘전자(주),72950,Dec-15,35796043,10133142,62769574,19187758,4167352,48594788
빛샘전자(주),72950,Dec-16,35698641,7982832,62994436,20707000,3162279,48901744
빛샘전자(주),72950,Dec-17,38567768,6733520,64856522,22085175,3201692,49777135
빛샘전자(주),72950,Dec-18,39838392,6075151,65635234,23992605,3907835,51433552
빛샘전자(주),72950,Dec-19,41434520,6063811,66623519,25814454,3530794,52819999
사조동아원(주),8040,Dec-11,257587441,329641086,665931895,208072979,278594274,552370748
사조동아원(주),8040,Dec-12,294132312,334194279,720520338,267623707,278696512,621476211
사조동아원(주),8040,Dec-13,267897191,395345961,722690818,215057180,283735642,587271052
사조동아원(주),8040,Dec-14,245232215,495905205,726249930,222243859,401548229,574642560
사조동아원(주),8040,Dec-15,192525671,416999622,539326185,160650056,375471068,448795946
사조동아원(주),8040,Dec-16,149691411,281446993,467516374,129403105,261817012,393551459
사조동아원(주),8040,Dec-17,155232605,318699330,489823348,152422320,301417533,475122423
사조동아원(주),8040,Dec-18,181454612,278789098,468191705,186064995,274027393,464166670
사조동아원(주),8040,Dec-19,185628068,233179634,466881522,184565206,229279584,457472264
사조산업(주),7160,Dec-11,366095502,552678519,1138408934,145997116,181930082,493207689
사조산업(주),7160,Dec-12,417781810,575613649,1225738588,155461394,201718876,532755970
사조산업(주),7160,Dec-13,563198769,751396766,1458790805,170433022,207939498,555021481
사조산업(주),7160,Dec-14,388086246,591021590,1212461372,156643354,208622591,535691156
사조산업(주),7160,Dec-15,242661009,413066472,903081490,135777378,213463671,491258473
사조산업(주),7160,Dec-16,256542237,438583626,1010707866,128998910,215151374,508173592
사조산업(주),7160,Dec-17,271494824,424026848,1057266170,119071262,186316143,494204866
사조산업(주),7160,Dec-18,355385071,423900880,1175998145,184993072,116265897,545354255
사조산업(주),7160,Dec-19,325688127,369626856,1137411086,184362545,124105971,544944812
사조씨푸드(주),14710,Dec-12,122219692,77181137,289383562,122219692,77181137,289071437
사조씨푸드(주),14710,Dec-13,106798941,63534110,276373008,105852744,62520670,274323372
사조씨푸드(주),14710,Dec-14,77961335,55432761,246045557,76270054,54253433,242285992
사조씨푸드(주),14710,Dec-15,82086196,53340603,255290593,82086196,53340603,252540165
사조씨푸드(주),14710,Dec-16,,,,85210645,67237879,322910322
사조씨푸드(주),14710,Dec-17,,,,114003945,76666929,359361765
사조씨푸드(주),14710,Dec-18,,,,137810975,137516520,380269455
사조씨푸드(주),14710,Dec-19,,,,113974478,88629824,348095570
삼강엠앤티(주),100090,Dec-11,,,,37344734,125770352,215130884
삼강엠앤티(주),100090,Dec-12,,,,40378153,143639718,256900753
삼강엠앤티(주),100090,Dec-13,,,,42161654,148460457,255049256
삼강엠앤티(주),100090,Dec-14,,,,32073174,184174716,246431761
삼강엠앤티(주),100090,Dec-15,,,,55020637,192828204,263900808
삼강엠앤티(주),100090,Dec-16,,,,36057280,151789514,238265129
삼강엠앤티(주),100090,Dec-17,59797655,157354138,530463583,48543707,153766544,396811974
삼강엠앤티(주),100090,Dec-18,55177113,157932790,538058343,42322699,140603909,406170824
삼강엠앤티(주),100090,Dec-19,142046986,304319416,627931344,124429635,258894036,473810560
삼륭물산(주),14970,Dec-11,47391816,26262399,80651734,47172673,26246013,80557426
삼륭물산(주),14970,Dec-12,41053469,34165046,109789152,21295720,18908810,88966927
삼륭물산(주),14970,Dec-13,38532514,37529126,109903608,20245387,21218138,86087697
삼륭물산(주),14970,Dec-14,37583485,45172348,115842508,18542044,26062739,83401108
삼륭물산(주),14970,Dec-15,41654689,37632748,119079250,19613583,17652000,84419561
삼륭물산(주),14970,Dec-16,46822264,49442877,128020809,20794951,23497537,83733984
삼륭물산(주),14970,Dec-17,49970312,50892231,131289065,25778498,27949939,87737852
삼륭물산(주),14970,Dec-18,46492408,50294463,127218202,25004505,26143183,86921136
삼륭물산(주),14970,Dec-19,45957528,47134151,125593735,25768532,24432623,87931823
삼목에스폼(주),18310,Dec-11,,,,37269314,20783394,126496115
삼목에스폼(주),18310,Dec-12,,,,43324138,41939832,151111284
삼목에스폼(주),18310,Dec-13,,,,38612885,58761925,191929102
삼목에스폼(주),18310,Dec-14,,,,56695070,38075956,212161041
삼목에스폼(주),18310,Dec-15,,,,66107355,36819321,242576283
삼목에스폼(주),18310,Dec-16,,,,111579099,44488563,349901222
삼목에스폼(주),18310,Dec-17,,,,113636991,33557571,375587972
삼목에스폼(주),18310,Dec-18,,,,124569057,21064623,373638962
삼목에스폼(주),18310,Dec-19,,,,144036241,29805257,396407856
삼보모터스(주),53700,Dec-11,72530728,79756070,128470750,68613468,79003582,125636837
삼보모터스(주),53700,Dec-12,98014501,91093699,159630155,95137731,90306853,156887390
삼보모터스(주),53700,Dec-13,241226667,278811214,523495743,90523265,117322012,204064654
삼보모터스(주),53700,Dec-14,256479732,312518343,560580429,74006107,114155744,224578362
삼보모터스(주),53700,Dec-15,262407618,335494876,621547200,75857561,118114272,238326032
삼보모터스(주),53700,Dec-16,271156111,429084411,666430722,78124287,154633987,284010770
삼보모터스(주),53700,Dec-17,301955877,435357341,700120674,83561496,152498913,297482895
삼보모터스(주),53700,Dec-18,318681846,430208267,716113626,94495360,169521436,311424402
삼보모터스(주),53700,Dec-19,320750582,451429001,735588275,97130359,176499302,305987264
삼보산업(주),9620,Dec-11,,,,88399823,96988182,141939518
삼보산업(주),9620,Dec-12,,,,80591848,104237055,136611424
삼보산업(주),9620,Dec-13,86904765,139485619,217500043,66172993,135965425,180704646
삼보산업(주),9620,Dec-14,138127678,179144929,268011206,116390262,178309102,224284087
삼보산업(주),9620,Dec-15,115765221,166674233,258718333,92072205,157973490,200783717
삼보산업(주),9620,Dec-16,114106796,191449052,276381764,83109361,167046009,200877464
삼보산업(주),9620,Dec-17,126368193,198787500,281508712,79124110,160718602,214150531
삼보산업(주),9620,Dec-18,143081789,195522787,295955268,92047010,174037799,221286965
삼보산업(주),9620,Dec-19,147929515,197329171,300467661,86027589,165285407,214179259
삼부토건(주),1470,Dec-11,714043395,451221505,1665110497,599316669,386286926,1534459173
삼부토건(주),1470,Dec-12,908234522,1367191705,1566956044,946524089,1294788577,1471409357
삼부토건(주),1470,Dec-13,850912972,1359122308,1597663235,935656674,1295960417,1450518783
삼부토건(주),1470,Dec-14,1678729910,1705268583,2217130886,1572792418,1441152954,1873745931
삼부토건(주),1470,Dec-15,1316393010,1956496256,1786124863,1065747500,1659849271,1313659933
삼부토건(주),1470,Dec-16,319679840,235081693,425668795,286409673,171801303,383119468
삼부토건(주),1470,Dec-17,273651943,184018280,390366999,269506291,127783308,371184862
삼부토건(주),1470,Dec-18,276121591,146148530,413057824,232931602,110324802,366289822
삼부토건(주),1470,Dec-19,259159071,133314775,420653155,226409915,98213241,376509620
삼성SDI(주),6400,Dec-11,2364109017,1749982867,8527410755,1584699191,1490819648,7232988119
