회사명,거래소코드,회계년도,영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),투자활동으로 인한 현금흐름(*)(IFRS)(천원),재무활동으로 인한 현금흐름(*)(IFRS)(천원),영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),투자활동으로 인한 현금흐름(*)(IFRS연결)(천원),재무활동으로 인한 현금흐름(*)(IFRS연결)(천원)
풍국주정공업(주),023900,2015/12,13132210,-3889502,-2100000,17705982,-11849607,1341257
풍국주정공업(주),023900,2016/12,10341435,-7363955,-3360049,12797272,-18781425,5646534
풍국주정공업(주),023900,2017/12,7845719,-8311560,-2016000,13974020,-13772231,-2754036
풍국주정공업(주),023900,2018/12,3214061,-861652,-3402000,12376276,-9141505,-2932885
풍국주정공업(주),023900,2019/12,8517488,-8902250,-2596351,17347177,-16966840,-3896251
피씨엘(주),241820,2017/12,-3622437,-7639327,10849521,,,
피씨엘(주),241820,2018/12,-5857075,9379658,62374,,,
피씨엘(주),241820,2019/12,-5120499,-9201341,11059893,,,
피앤씨테크(주),237750,2016/12,3837051,-24855330,25862614,,,
피앤씨테크(주),237750,2017/12,4562940,-15363753,1900000,,,
피앤씨테크(주),237750,2018/12,-998957,268771,0,,,
피앤씨테크(주),237750,2019/12,4496293,-3993473,-40149,,,
피에스케이(주),319660,2019/12,16692587,2693467,-719511,17676487,2358749,-870014
피에스케이홀딩스(주),031980,2011/12,7633532,-19980817,-1676173,7787400,-20005247,-1676173
피에스케이홀딩스(주),031980,2012/12,14852854,-9068434,0,15244735,-4505544,0
피에스케이홀딩스(주),031980,2013/12,12907997,3486516,2644699,19544524,3557778,2644699
피에스케이홀딩스(주),031980,2014/12,18251594,-33208158,3770304,14682550,-33276221,3770304
피에스케이홀딩스(주),031980,2015/12,15372904,-8029591,-4051110,17378390,-8365772,-4051110
피에스케이홀딩스(주),031980,2016/12,36355902,-15844599,-4071821,37514616,-16130439,-4071821
피에스케이홀딩스(주),031980,2017/12,15123138,-5165505,-5082901,18013449,-5604016,-5082901
피에스케이홀딩스(주),031980,2018/12,36960411,-26720508,-11609107,41524556,-26885748,-11609107
피에스케이홀딩스(주),031980,2019/12,-7378260,8384464,-14027154,-3557830,8389377,-14120707
피에스텍(주),002230,2011/12,3104924,3054672,-895823,2977096,9330133,-895823
피에스텍(주),002230,2012/12,391970,-3877903,-916173,344994,-5235464,-916173
피에스텍(주),002230,2013/12,10755817,54226832,-81429,10509132,50276991,-81429
피에스텍(주),002230,2014/12,-16580577,11925495,-5418660,-16392711,12930965,-5418660
피에스텍(주),002230,2015/12,9361122,-6224060,11069193,9408667,-6262068,11069193
피에스텍(주),002230,2016/12,-459530,-71746684,3227872,-476614,-71747972,3227872
피에스텍(주),002230,2017/12,5119642,-10892357,2985664,5065310,-10975782,2985664
피에스텍(주),002230,2018/12,3183002,24954195,-1452800,3176541,24947078,-1452800
피에스텍(주),002230,2019/12,-597248,10581523,2265263,-571291,18105736,1541863
피에이치에이(주),043370,2011/12,30947205,-34385847,8802133,53002176,-71529031,20938446
피에이치에이(주),043370,2012/12,24550315,-36984327,2908555,42224807,-54509864,7492302
피에이치에이(주),043370,2013/12,51388553,-61550331,11416195,76288234,-80518902,21314709
피에이치에이(주),043370,2014/12,16921861,-33333482,8132751,39775723,-63057426,26010707
피에이치에이(주),043370,2015/12,45930782,-38480194,12020074,79237924,-82040484,19732158
피에이치에이(주),043370,2016/12,11612234,-4516832,-5137736,81147698,-18701475,-25203140
피에이치에이(주),043370,2017/12,23754832,24599892,-22213785,41213519,9144760,-37232423
피에이치에이(주),043370,2018/12,20361114,24795954,-471948,26799803,34170644,-4932995
피에이치에이(주),043370,2019/12,13865684,-49081166,-33329987,43536729,-73171112,-22245565
하나마이크론(주),067310,2011/12,38858192,-61424231,25948140,36153742,-60949263,28218380
하나마이크론(주),067310,2012/12,9604117,-39720508,27352044,7449440,-40843469,30619996
하나마이크론(주),067310,2013/12,5853881,-35921230,27887671,6683439,-35169404,28781678
하나마이크론(주),067310,2014/12,40999780,-39517918,-443123,47813056,-26789357,-20147260
하나마이크론(주),067310,2015/12,15596387,-36405724,19890477,24884149,-47453563,21662364
하나마이크론(주),067310,2016/12,20480177,-14100712,-3356112,32994361,-29931237,2676245
하나마이크론(주),067310,2017/12,24603965,-51300767,25290243,38426937,-99863776,61358564
하나마이크론(주),067310,2018/12,23413068,-34160227,11425125,44901681,-117216194,71524144
하나마이크론(주),067310,2019/12,32810078,-70024529,35728542,71920943,-130749063,63345899
하나머티리얼즈(주),166090,2017/12,31049721,-64049551,33303789,,,
하나머티리얼즈(주),166090,2018/12,44291363,-110859799,64687656,,,
하나머티리얼즈(주),166090,2019/12,40329963,-57998175,21559904,,,
하나제약(주),293480,2018/12,27586564,-97927717,74389380,,,
하나제약(주),293480,2019/12,31717117,-19058825,-14662222,,,
하이록코리아(주),013030,2011/12,2550897,-19421682,2857964,3751768,-18713274,2289416
하이록코리아(주),013030,2012/12,24448645,-29062179,958015,25528438,-29383106,883015
하이록코리아(주),013030,2013/12,51263414,-38933621,-8403308,53147940,-38310725,-8478308
하이록코리아(주),013030,2014/12,35834905,-26933617,-12764631,36820532,-29114932,-12839631
하이록코리아(주),013030,2015/12,43983078,-27297313,-10445293,43668549,-27414487,-10595293
하이록코리아(주),013030,2016/12,22319372,-29407898,-5445293,22938727,-29296326,-5595293
하이록코리아(주),013030,2017/12,39720795,3815560,-5445293,41706049,2819588,-5595293
하이록코리아(주),013030,2018/12,7717317,-9167648,-20445293,9546048,-12492222,-20840293
하이록코리아(주),013030,2019/12,20945581,-22440962,-6806616,23138698,-22878638,-7281616
하이즈항공(주),221840,2015/12,4945516,-68841696,70936441,,,
하이즈항공(주),221840,2016/12,-2827076,-17114304,5104788,,,
하이즈항공(주),221840,2017/12,3951947,-4927267,-560032,1884345,-3515856,289649
하이즈항공(주),221840,2018/12,2581018,17314371,-2052447,838073,20011242,-1626471
하이즈항공(주),221840,2019/12,9411767,-803807,-2691977,6764055,-844555,1582057
하이트진로(주),000080,2011/12,221749684,-62848965,-193132098,234454128,-57298821,-193446757
하이트진로(주),000080,2012/12,108142744,-76573597,-68762391,104783111,-92387574,-69586058
하이트진로(주),000080,2013/12,252204744,-60733481,-181522293,246013092,-70493401,-183899313
하이트진로(주),000080,2014/12,253953854,-71164109,-183859696,247258166,-67806367,-184418714
하이트진로(주),000080,2015/12,282912542,-92563211,-111688573,304046326,-78111775,-123371097
하이트진로(주),000080,2016/12,167739921,-72779723,-94137640,184670117,-85880269,-102408133
하이트진로(주),000080,2017/12,342965579,-106022761,-107673019,344907886,-104191795,-105822636
하이트진로(주),000080,2018/12,139158590,-97069161,-37919775,140972157,-101356655,-38667330
하이트진로(주),000080,2019/12,15149775,-45560757,-113246001,28251766,-66014570,-111620823
하이트진로홀딩스(주),000140,2011/12,4293176,-470349,-3821962,255881558,-131324884,-174743979
하이트진로홀딩스(주),000140,2012/12,-5251001,212637493,-207385794,48820742,125737581,-235490714
하이트진로홀딩스(주),000140,2013/12,14457423,-16086998,1629003,232693966,-96901088,-135342518
하이트진로홀딩스(주),000140,2014/12,30541283,-7772994,-22765828,219776602,-55872368,-168215190
하이트진로홀딩스(주),000140,2015/12,12034373,3128170,-15164192,283008932,-79087454,-100475658
하이트진로홀딩스(주),000140,2016/12,19730736,159827691,-165050996,166585070,-8900774,-148463190
하이트진로홀딩스(주),000140,2017/12,15016421,584670,-30108152,331807184,-103584136,-103624271
하이트진로홀딩스(주),000140,2018/12,9864553,-13000,-9851681,124539284,-102048695,-19809055
하이트진로홀딩스(주),000140,2019/12,9825557,0,-9824897,13587846,-61386634,-97402959
한국가스공사(주),036460,2011/12,-933039222,-3267182468,4119654948,-469872718,-3663445409,4116594512
한국가스공사(주),036460,2012/12,211648128,-4607373698,4477561161,403379038,-4714866845,4476819499
한국가스공사(주),036460,2013/12,937559165,-3920354436,2990693286,1360132753,-4469284008,3125531914
한국가스공사(주),036460,2014/12,1588365484,-3215246085,1594943565,2030292151,-3675412417,1596850337
한국가스공사(주),036460,2015/12,5131405569,-1877855246,-3270382585,5456204480,-2246623092,-3265956085
한국가스공사(주),036460,2016/12,4179599068,-1692654605,-2363334168,4769277950,-2078879807,-2376554130
한국가스공사(주),036460,2017/12,1673796993,-484357983,-1255011646,2507597962,-1225943869,-1266126550
한국가스공사(주),036460,2018/12,-448029929,-782764506,1156641613,57086497,-1275174705,994200191
한국가스공사(주),036460,2019/12,1309112960,-734384901,-572007007,1985840004,-1397034074,-581911717
한국공항(주),005430,2011/12,17826741,-18758871,-4503338,31620486,-32864690,-6043338
한국공항(주),005430,2012/12,15681711,-2823065,8625891,,,
한국공항(주),005430,2013/12,16628075,-1897920,-8829011,,,
한국공항(주),005430,2014/12,-28432711,39372993,-18855488,-28432711,41448988,-18855488
한국공항(주),005430,2015/12,32766026,-30138492,-12150070,33522349,-30747577,-12150070
한국공항(주),005430,2016/12,39252606,-21477833,-18510793,39556921,-22413533,-18510793
한국공항(주),005430,2017/12,50565063,-46334685,-5477128,49412702,-44249851,-5477128
한국공항(주),005430,2018/12,10691764,-14820078,-1662400,11718509,-13660876,-1662400
한국공항(주),005430,2019/12,42809659,-19274775,-13500529,39562055,-19301262,-14362813
한국기업평가(주),034950,2011/09,3485981,-2273130,-6512872,10772518,-5252504,-9564400
한국기업평가(주),034950,2012/09,17941113,-9275469,-7699463,22253669,-4878765,-16104632
한국기업평가(주),034950,2013/12,12134489,-13039551,-10737317,19063517,-16219582,-12091177
한국기업평가(주),034950,2014/12,12044112,7678693,-7931429,15506451,4886130,-9298102
한국기업평가(주),034950,2015/12,10620833,-11528088,-7503185,16082471,-16083482,-8997984
한국기업평가(주),034950,2016/12,8866801,-5567237,-6856359,16505512,-6488783,-8650117
한국기업평가(주),034950,2017/12,14958078,1965539,-15287405,22731194,-5646519,-17550957
한국기업평가(주),034950,2018/12,13503307,7219879,-19071497,22745756,433452,-21335049
한국기업평가(주),034950,2019/12,23587446,-22175641,-1255888,32345328,-26126738,-4121355
한국내화(주),010040,2011/12,43242001,-7412791,-37360739,,,
한국내화(주),010040,2012/12,19496540,-6451890,-13317869,,,
한국내화(주),010040,2013/12,11681768,-19998896,8082514,,,
한국내화(주),010040,2014/12,14120046,-4303994,-9544382,,,
한국내화(주),010040,2015/12,16756134,-11457084,-5475632,,,
한국내화(주),010040,2016/12,8008866,-5203827,-2410232,,,
한국내화(주),010040,2017/12,-8125836,510926,7420909,,,
한국내화(주),010040,2018/12,22322306,-8988620,-13159891,,,
한국내화(주),010040,2019/12,6191951,-7511684,2046030,,,
한국단자공업(주),025540,2011/12,45421149,-42864206,19950371,59485117,-55216818,19950371
한국단자공업(주),025540,2012/12,38258913,-51154045,-6933906,48834541,-64491839,-5070316
한국단자공업(주),025540,2013/12,69273283,-65100126,-5790671,88481409,-77250444,-3653132
한국단자공업(주),025540,2014/12,67940771,-64848161,-3086562,76793055,-80846828,-3479795
한국단자공업(주),025540,2015/12,79322407,-49861746,-9535275,93125718,-64688624,-6525382
한국단자공업(주),025540,2016/12,137659980,-101248840,-6772247,148900593,-106670795,-13010276
한국단자공업(주),025540,2017/12,65187657,-70000787,-7343671,76711751,-75448246,-12119623
한국단자공업(주),025540,2018/12,36012089,-56532056,-7304098,52999034,-65209462,-7194050
한국단자공업(주),025540,2019/12,61351578,-58646291,-7584192,61873052,-59225150,-1431982
한국맥널티(주),222980,2015/12,2469171,-1926080,11995923,,,
한국맥널티(주),222980,2016/12,3588206,-8928460,-179700,3516848,-8856629,-179700
한국맥널티(주),222980,2017/12,2481735,-7255630,199050,2485448,-7255630,199050
한국맥널티(주),222980,2018/12,917991,-4319097,1526701,1258495,-4264508,1526701
한국맥널티(주),222980,2019/12,4472997,-6694114,5471252,4367750,-6739191,5471252
한국석유공업(주),004090,2011/12,-12625458,-3829033,17307384,-12877187,-12929066,27504014
한국석유공업(주),004090,2012/12,9431214,1132820,-11876163,12185352,-625999,-14002844
한국석유공업(주),004090,2013/12,4383394,-637579,-3524172,7144327,2323110,-10001793
한국석유공업(주),004090,2014/12,13731481,-2584211,-6137514,10397123,-2176612,-2689818
한국석유공업(주),004090,2015/12,17107589,-11585500,-9203105,13176811,-2984081,-9272236
한국석유공업(주),004090,2016/12,6630763,-2410173,-4120988,5234203,-4897569,-1495798
한국석유공업(주),004090,2017/12,10446266,-7202856,-4050893,6165895,-11807752,7847141
한국석유공업(주),004090,2018/12,-2977897,-12140243,16467752,-8875041,-12324372,18454127
한국석유공업(주),004090,2019/12,13885023,-8062483,-1101741,21492997,-4878706,-9876532
한국선재(주),025550,2011/12,-6309304,6483264,7124444,,,
한국선재(주),025550,2012/12,37874001,-7284935,-39880656,35508716,-15749933,-27880656
한국선재(주),025550,2013/12,14705967,-4644972,-4912873,12480784,-4800135,-2912873
한국선재(주),025550,2014/12,7961507,-490771,-4625817,5873332,-340511,-2000817
한국선재(주),025550,2015/12,15590054,-7201527,-11645885,14176347,-5973248,-12145885
한국선재(주),025550,2016/12,3620234,-25595904,18006032,3388851,-22388344,14681032
한국선재(주),025550,2017/12,-4035072,-5419199,5119967,-3777627,-5873953,5216717
한국선재(주),025550,2018/12,7733906,-13399076,4225400,5019193,-12238151,6536011
한국선재(주),025550,2019/12,3391586,-4252671,1468563,2258649,-1195590,607685
한국수출포장공업(주),002200,2011/12,7517160,-11455937,4704232,7591630,-11489640,4704232
한국수출포장공업(주),002200,2012/12,54374812,-3829177,-49074007,54669758,-3844773,-49074007
한국수출포장공업(주),002200,2013/12,16880239,-21590396,3833038,17276560,-21600338,3833038
한국수출포장공업(주),002200,2014/12,19189309,-25979794,2334646,19805410,-26007397,2334646
한국수출포장공업(주),002200,2015/12,13620669,-8422789,-3515489,13865628,-8447214,-3515489
한국수출포장공업(주),002200,2016/12,13001048,-10564834,-2497357,13605002,-10717243,-2497357
한국수출포장공업(주),002200,2017/12,-7566997,-6364984,11902111,-7754766,-7134636,11902111
한국수출포장공업(주),002200,2018/12,41232888,-491972,-29200936,42002775,-472557,-29200936
한국수출포장공업(주),002200,2019/12,31579845,-25290205,-7834552,32220359,-25706373,-7928840
한국쉘석유(주),002960,2011/12,13351670,-701511,-23400000,,,
한국쉘석유(주),002960,2012/12,35074471,-1302814,-22100000,,,
한국쉘석유(주),002960,2013/12,37737113,-2081934,-26000000,,,
한국쉘석유(주),002960,2014/12,27619562,-1244100,-26000000,,,
한국쉘석유(주),002960,2015/12,37835797,-37598704,-24700000,,,
한국쉘석유(주),002960,2016/12,30033069,-10672369,-26000000,,,
한국쉘석유(주),002960,2017/12,19663895,7948191,-22100000,,,
한국쉘석유(주),002960,2018/12,29873923,-299452,-24700000,,,
한국쉘석유(주),002960,2019/12,25809950,-2359660,-22518927,,,
한국알콜산업(주),017890,2011/12,20803734,-9506265,-11123902,21912945,-3704933,-12648080
한국알콜산업(주),017890,2012/12,13059369,-22882317,1023536,15249943,-25440566,-3095476
한국알콜산업(주),017890,2013/12,10113613,-2272739,2387996,11315772,12615536,1518644
한국알콜산업(주),017890,2014/12,9331237,-6261072,-5209855,10703697,-6200582,-5386042
한국알콜산업(주),017890,2015/12,28369543,-13755793,-19026864,29686687,-12479787,-19227547
한국알콜산업(주),017890,2016/12,42777252,-2751252,-14374137,43910227,-2590304,-14593053
한국알콜산업(주),017890,2017/12,3320622,-8063022,-991544,5173319,-53194173,22660113
한국알콜산업(주),017890,2018/12,25163328,-18227088,-975180,26646932,-14723913,-4247378
한국알콜산업(주),017890,2019/12,26635081,-19704488,-1029917,14271630,-9877991,7720929
한국앤컴퍼니(주),000240,2011/12,282440369,-435506990,242715461,163162093,-745057625,707303016
한국앤컴퍼니(주),000240,2012/12,319388179,-618972455,-237433450,,,
한국앤컴퍼니(주),000240,2013/12,17581383,-21327339,-10794102,,,
한국앤컴퍼니(주),000240,2014/12,48891845,119538264,-27497453,,,
한국앤컴퍼니(주),000240,2015/12,41896273,-101189101,-27508167,,,
한국앤컴퍼니(주),000240,2016/12,53334976,23034457,-27508525,85835596,74872284,-60461771
한국앤컴퍼니(주),000240,2017/12,49395933,-190784209,-27508525,122883428,-212853199,-6041166
한국앤컴퍼니(주),000240,2018/12,55320330,27842394,-27508525,60870667,-1673563,9617134
한국앤컴퍼니(주),000240,2019/12,54995911,-50465397,-27508525,94827144,-133974320,-55972719
한국유나이티드제약(주),033270,2011/12,28075173,-17951218,353034,27617981,-17420899,353034
