회사명,거래소코드,회계년도,* (정상)영업손익(보고서기재)(IFRS연결)(천원),계속영업이익(손실)(IFRS연결)(천원)
(주)티에스이,131290,2014/12,9306812,7683744
(주)티에스이,131290,2015/12,516508,2384223
(주)티에스이,131290,2016/12,-12653775,-13786805
(주)티에스이,131290,2017/12,22818398,16887315
(주)티에스이,131290,2018/12,14834007,12802451
(주)티에스이,131290,2019/12,20664362,15990194
(주)티에스트릴리온,317240,2019/12,,
(주)티에이치엔,019180,2011/12,7462333,7563158
(주)티에이치엔,019180,2012/12,-12347134,-10089701
(주)티에이치엔,019180,2013/12,-20564219,-26701270
(주)티에이치엔,019180,2014/12,650855,-7692037
(주)티에이치엔,019180,2015/12,6036655,-4264830
(주)티에이치엔,019180,2016/12,10453017,15233186
(주)티에이치엔,019180,2017/12,9686392,3140979
(주)티에이치엔,019180,2018/12,11217101,4772684
(주)티에이치엔,019180,2019/12,21507441,17138535
(주)티엘아이,062860,2011/12,-316649,-1574652
(주)티엘아이,062860,2012/12,11519457,6721489
(주)티엘아이,062860,2013/12,-4970958,-10887739
(주)티엘아이,062860,2014/12,7082034,-1444577
(주)티엘아이,062860,2015/12,2869605,-2661824
(주)티엘아이,062860,2016/12,-1034265,-475571
(주)티엘아이,062860,2017/12,-3969190,-3595727
(주)티엘아이,062860,2018/12,-18996290,-20671954
(주)티엘아이,062860,2019/12,253402,1086893
(주)티움바이오,321550,2019/12,,
(주)티웨이항공,091810,2018/12,47804667,37880339
(주)티웨이항공,091810,2019/12,-19242683,-43209992
(주)티웨이홀딩스,004870,2011/12,,
(주)티웨이홀딩스,004870,2012/12,,
(주)티웨이홀딩스,004870,2013/12,2954802,5245308
(주)티웨이홀딩스,004870,2014/12,7973036,7195656
(주)티웨이홀딩스,004870,2015/12,4071537,2688288
(주)티웨이홀딩스,004870,2016/12,14230412,3588148
(주)티웨이홀딩스,004870,2017/12,45530105,37114720
(주)티웨이홀딩스,004870,2018/12,43276577,33829536
(주)티웨이홀딩스,004870,2019/12,-23778518,-47661884
(주)티케이케미칼,104480,2011/12,22259714,38165047
(주)티케이케미칼,104480,2012/12,,
(주)티케이케미칼,104480,2013/12,,
(주)티케이케미칼,104480,2014/12,,
(주)티케이케미칼,104480,2015/12,,
(주)티케이케미칼,104480,2016/12,,
(주)티케이케미칼,104480,2017/12,,
(주)티케이케미칼,104480,2018/12,,
(주)티케이케미칼,104480,2019/12,9635619,9491938
(주)티플랙스,081150,2011/12,8962659,4577611
(주)티플랙스,081150,2012/12,5157195,2655228
(주)티플랙스,081150,2013/12,4086027,639206
(주)티플랙스,081150,2014/12,4447749,1624978
(주)티플랙스,081150,2015/12,2907235,782325
(주)티플랙스,081150,2016/12,,
(주)티플랙스,081150,2017/12,,
(주)티플랙스,081150,2018/12,,
(주)티플랙스,081150,2019/12,,
(주)티피씨,130740,2011/12,,
(주)티피씨,130740,2012/12,,
(주)티피씨,130740,2013/12,,
(주)티피씨,130740,2014/12,,
(주)티피씨,130740,2015/12,,
(주)티피씨,130740,2016/12,3854998,4734335
(주)티피씨,130740,2017/12,1300581,1511039
(주)티피씨,130740,2018/12,1120696,2270010
(주)티피씨,130740,2019/12,535865,-2856259
(주)티피씨메카트로닉스,048770,2011/06,9412910,7201730
(주)티피씨메카트로닉스,048770,2012/06,2730791,1114761
(주)티피씨메카트로닉스,048770,2013/06,2686251,1974917
(주)티피씨메카트로닉스,048770,2014/12,951493,2429220
(주)티피씨메카트로닉스,048770,2015/12,1673336,1392605
(주)티피씨메카트로닉스,048770,2016/12,-1950448,-4531082
(주)티피씨메카트로닉스,048770,2017/12,5418538,4092462
(주)티피씨메카트로닉스,048770,2018/12,3151019,4147039
(주)티피씨메카트로닉스,048770,2019/12,174011,-4060322
(주)파나진,046210,2011/12,-323421,-1592465
(주)파나진,046210,2012/12,,
(주)파나진,046210,2013/12,,
(주)파나진,046210,2014/12,,
(주)파나진,046210,2015/12,,
(주)파나진,046210,2016/12,,
(주)파나진,046210,2017/12,,
(주)파나진,046210,2018/12,,
(주)파나진,046210,2019/12,,
(주)파라다이스,034230,2011/12,55527574,32512622
(주)파라다이스,034230,2012/12,89770644,79805859
(주)파라다이스,034230,2013/12,134446116,107719577
(주)파라다이스,034230,2014/12,79047839,105446781
(주)파라다이스,034230,2015/12,58321729,55374490
(주)파라다이스,034230,2016/12,65785845,57622078
(주)파라다이스,034230,2017/12,-29952294,-39852528
(주)파라다이스,034230,2018/12,2407782,-44147198
(주)파라다이스,034230,2019/12,51868334,6729907
(주)파라텍,033540,2011/12,6883233,5270604
(주)파라텍,033540,2012/12,764643,582553
(주)파라텍,033540,2013/12,6045360,4600228
(주)파라텍,033540,2014/12,7031927,5556031
(주)파라텍,033540,2015/12,4559019,2784347
(주)파라텍,033540,2016/12,5469650,3424949
(주)파라텍,033540,2017/12,9589632,12141185
(주)파라텍,033540,2018/12,-138646,242128
(주)파라텍,033540,2019/12,-37047419,-29633121
(주)파루,043200,2011/12,-15532604,-17257079
(주)파루,043200,2012/12,-3850509,-6210103
(주)파루,043200,2013/12,1122766,-2629336
(주)파루,043200,2014/12,3799395,188727
(주)파루,043200,2015/12,9822400,9719513
(주)파루,043200,2016/12,5018634,3254601
(주)파루,043200,2017/12,-23083047,-27920829
(주)파루,043200,2018/12,-25569675,-25964280
(주)파루,043200,2019/12,158353,216001
(주)파마리서치,214450,2015/12,,
(주)파마리서치,214450,2016/12,14105123,13827125
(주)파마리서치,214450,2017/12,14843592,12516689
(주)파마리서치,214450,2018/12,8704441,11265362
(주)파마리서치,214450,2019/12,19062361,14850658
(주)파멥신,208340,2018/12,-6913524,-6975809
(주)파멥신,208340,2019/12,-10104255,-10158298
(주)파버나인,177830,2014/12,,
(주)파버나인,177830,2015/12,-4627004,-5339749
(주)파버나인,177830,2016/12,3296922,3501668
(주)파버나인,177830,2017/12,3147911,720336
(주)파버나인,177830,2018/12,5715808,4729713
(주)파버나인,177830,2019/12,-4924268,-12583773
(주)파세코,037070,2011/12,,
(주)파세코,037070,2012/12,,
(주)파세코,037070,2013/12,,
(주)파세코,037070,2014/12,,
(주)파세코,037070,2015/12,,
(주)파세코,037070,2016/12,,
(주)파세코,037070,2017/12,,
(주)파세코,037070,2018/12,,
(주)파세코,037070,2019/12,,
(주)파수,150900,2013/12,1424973,1806065
(주)파수,150900,2014/12,1627690,2179841
(주)파수,150900,2015/12,262775,852027
(주)파수,150900,2016/12,-7814437,-12140876
(주)파수,150900,2017/12,1299747,555316
(주)파수,150900,2018/12,1533110,975183
(주)파수,150900,2019/12,-3621275,-4500124
(주)파워넷,037030,2018/12,2773800,4531874
(주)파워넷,037030,2019/12,5156742,5418184
(주)파워로직스,047310,2011/12,-18654447,-20897040
(주)파워로직스,047310,2012/12,9559452,17206534
(주)파워로직스,047310,2013/12,1775897,3681642
(주)파워로직스,047310,2014/12,11614509,4812912
(주)파워로직스,047310,2015/12,9415997,3220143
(주)파워로직스,047310,2016/12,12702164,4806596
(주)파워로직스,047310,2017/12,19482853,9169404
(주)파워로직스,047310,2018/12,26216517,23928373
(주)파워로직스,047310,2019/12,50574513,54994898
(주)파이오링크,170790,2013/12,4266622,4297390
(주)파이오링크,170790,2014/12,1709805,2309637
(주)파이오링크,170790,2015/12,-2331838,-2879354
(주)파이오링크,170790,2016/12,698095,-2227641
(주)파이오링크,170790,2017/12,-3034953,-2967704
(주)파이오링크,170790,2018/12,,
(주)파이오링크,170790,2019/12,,
(주)파인디앤씨,049120,2011/12,-3624029,188653
(주)파인디앤씨,049120,2012/12,-1930445,-1812725
(주)파인디앤씨,049120,2013/12,-2385162,-14996435
(주)파인디앤씨,049120,2014/12,9020534,2146982
(주)파인디앤씨,049120,2015/12,1628785,343400
(주)파인디앤씨,049120,2016/12,1164024,-5059114
(주)파인디앤씨,049120,2017/12,-5897479,-19872127
(주)파인디앤씨,049120,2018/12,2025770,1636585
(주)파인디앤씨,049120,2019/12,-421576,-3722370
(주)파인디지털,038950,2011/12,6429086,6127325
(주)파인디지털,038950,2012/12,10583878,10897096
(주)파인디지털,038950,2013/12,8033431,7022792
(주)파인디지털,038950,2014/12,7001395,9269707
(주)파인디지털,038950,2015/12,-1358745,923065
(주)파인디지털,038950,2016/12,-3693758,225233
(주)파인디지털,038950,2017/12,-3679309,-4549357
(주)파인디지털,038950,2018/12,1428970,2099993
(주)파인디지털,038950,2019/12,-216891,-108749
(주)파인테크닉스,106240,2011/12,26188600,20961839
(주)파인테크닉스,106240,2012/12,26540528,15820857
(주)파인테크닉스,106240,2013/12,-10685487,-23740834
(주)파인테크닉스,106240,2014/12,18063884,13497836
(주)파인테크닉스,106240,2015/12,10150461,4671704
(주)파인테크닉스,106240,2016/12,626547,-2339944
(주)파인테크닉스,106240,2017/12,-26908169,-42400009
(주)파인테크닉스,106240,2018/12,-18784976,-21165095
(주)파인테크닉스,106240,2019/12,6917682,-2154808
(주)파인텍,131760,2015/12,11437564,3023722
(주)파인텍,131760,2016/12,-8213772,-7387891
(주)파인텍,131760,2017/12,7943922,2312730
(주)파인텍,131760,2018/12,354964,-1813829
(주)파인텍,131760,2019/12,3554682,90323
(주)파커스,065690,2011/12,3685434,3490113
(주)파커스,065690,2012/12,3152547,741053
(주)파커스,065690,2013/12,366018,-4781727
(주)파커스,065690,2014/12,1313268,3185777
(주)파커스,065690,2015/12,2769251,3503760
(주)파커스,065690,2016/12,4195151,2536253
(주)파커스,065690,2017/12,-821254,-2587245
(주)파커스,065690,2018/12,2206296,4523593
(주)파커스,065690,2019/12,-4129339,-3785758
(주)파크시스템스,140860,2015/12,2364751,3607735
(주)파크시스템스,140860,2016/12,3463094,3727284
(주)파크시스템스,140860,2017/12,6031327,4544616
(주)파크시스템스,140860,2018/12,5685112,5595336
(주)파크시스템스,140860,2019/12,8035712,8506309
(주)파트론,091700,2011/12,32033000,24277000
(주)파트론,091700,2012/12,91150869,71286978
(주)파트론,091700,2013/12,134907855,110364978
(주)파트론,091700,2014/12,66233614,49411756
(주)파트론,091700,2015/12,58789362,45638104
(주)파트론,091700,2016/12,38223749,28268101
(주)파트론,091700,2017/12,11046486,4464966
(주)파트론,091700,2018/12,30208028,11197572
(주)파트론,091700,2019/12,105172046,64151886
(주)팜스빌,318010,2019/12,7106736,7235997
(주)팜스코,036580,2011/12,25418853,20151495
(주)팜스코,036580,2012/12,18921816,25810995
(주)팜스코,036580,2013/12,5208734,9009046
(주)팜스코,036580,2014/12,28215542,10499357
(주)팜스코,036580,2015/12,35593143,10718797
(주)팜스코,036580,2016/12,42333769,26469789
(주)팜스코,036580,2017/12,41749181,39363765
(주)팜스코,036580,2018/12,23720602,3453458
(주)팜스코,036580,2019/12,20207652,-7958647
(주)팜스토리,027710,2011/12,11574478,-5421735
(주)팜스토리,027710,2012/12,23579619,16568780
(주)팜스토리,027710,2013/12,16050849,5552708
(주)팜스토리,027710,2014/12,21015249,-3311637
(주)팜스토리,027710,2015/12,23876671,3411661
(주)팜스토리,027710,2016/12,23574387,13415842
(주)팜스토리,027710,2017/12,20590929,13506819
(주)팜스토리,027710,2018/12,19219532,-8482164
(주)팜스토리,027710,2019/12,14771956,-13616431
(주)팬스타엔터프라이즈,054300,2011/12,-4099063,-1902967
(주)팬스타엔터프라이즈,054300,2012/12,1286331,-818710
(주)팬스타엔터프라이즈,054300,2013/12,,
(주)팬스타엔터프라이즈,054300,2014/12,,
(주)팬스타엔터프라이즈,054300,2015/12,,
(주)팬스타엔터프라이즈,054300,2016/12,,
(주)팬스타엔터프라이즈,054300,2017/12,,
(주)팬스타엔터프라이즈,054300,2018/12,,
(주)팬스타엔터프라이즈,054300,2019/12,,
(주)팬엔터테인먼트,068050,2011/12,409945,283662
(주)팬엔터테인먼트,068050,2012/12,1673266,133038
(주)팬엔터테인먼트,068050,2013/12,-167764,-2334551
(주)팬엔터테인먼트,068050,2014/12,758932,262385
(주)팬엔터테인먼트,068050,2015/12,-4274937,-7033202
(주)팬엔터테인먼트,068050,2016/12,2011129,610010
(주)팬엔터테인먼트,068050,2017/12,-743405,-1689763
(주)팬엔터테인먼트,068050,2018/12,-693203,-1037628
(주)팬엔터테인먼트,068050,2019/12,1074326,1133304
(주)팬젠,222110,2016/12,,
(주)팬젠,222110,2017/12,,
(주)팬젠,222110,2018/12,,
(주)팬젠,222110,2019/12,,
(주)퍼시스,016800,2011/12,34075079,34055673
(주)퍼시스,016800,2012/12,,
(주)퍼시스,016800,2013/12,,
(주)퍼시스,016800,2014/12,,
(주)퍼시스,016800,2015/12,,
(주)퍼시스,016800,2016/12,,
(주)퍼시스,016800,2017/12,,
(주)퍼시스,016800,2018/12,,
(주)퍼시스,016800,2019/12,,
(주)펄어비스,263750,2018/12,168108963,146446177
(주)펄어비스,263750,2019/12,150603492,157651214
(주)펩트론,087010,2015/12,,
(주)펩트론,087010,2016/12,,
(주)펩트론,087010,2017/12,,
(주)펩트론,087010,2018/12,,
(주)펩트론,087010,2019/12,,
(주)포메탈,119500,2011/12,,
(주)포메탈,119500,2012/12,,
(주)포메탈,119500,2013/12,,
(주)포메탈,119500,2014/12,,
(주)포메탈,119500,2015/12,,
(주)포메탈,119500,2016/12,,
(주)포메탈,119500,2017/12,,
(주)포메탈,119500,2018/12,,
(주)포메탈,119500,2019/12,,
(주)포스코아이씨티,022100,2011/12,26693722,32384329
(주)포스코아이씨티,022100,2012/12,30545856,14730921
(주)포스코아이씨티,022100,2013/12,65923747,22497856
(주)포스코아이씨티,022100,2014/12,44660976,23949662
(주)포스코아이씨티,022100,2015/12,13968816,-30657896
(주)포스코아이씨티,022100,2016/12,52249218,29591651
(주)포스코아이씨티,022100,2017/12,56071084,41996485
(주)포스코아이씨티,022100,2018/12,42133726,-34160439
(주)포스코아이씨티,022100,2019/12,48101225,39675368
(주)포스코엠텍,009520,2011/12,15616949,10828550
(주)포스코엠텍,009520,2012/12,15776957,8369027
(주)포스코엠텍,009520,2013/12,-5120950,-15266468
(주)포스코엠텍,009520,2014/12,-24632995,-38151130
(주)포스코엠텍,009520,2015/12,8214919,-17009837
(주)포스코엠텍,009520,2016/12,13978158,3117534
(주)포스코엠텍,009520,2017/12,,
(주)포스코엠텍,009520,2018/12,,
(주)포스코엠텍,009520,2019/12,,
(주)포스코인터내셔널,047050,2011/12,162571585,97883153
(주)포스코인터내셔널,047050,2012/12,151916680,181835569
(주)포스코인터내셔널,047050,2013/12,158871871,148399404
(주)포스코인터내셔널,047050,2014/12,376066859,176385469
(주)포스코인터내셔널,047050,2015/12,368804258,108577876
(주)포스코인터내셔널,047050,2016/12,318139080,122212627
(주)포스코인터내셔널,047050,2017/12,401313863,166818739
(주)포스코인터내셔널,047050,2018/12,472623104,115741119
(주)포스코인터내셔널,047050,2019/12,605317746,202398051
(주)포스코케미칼,003670,2019/12,89854950,101163401
(주)포인트엔지니어링,256630,2017/12,,
(주)포인트엔지니어링,256630,2018/12,,
(주)포인트엔지니어링,256630,2019/12,4655179,1133556
(주)포커스에이치엔에스,331380,2019/12,,
(주)폴라리스세원,234100,2017/12,,
(주)폴라리스세원,234100,2018/12,,
(주)폴라리스세원,234100,2019/12,6347206,3312198
(주)폴라리스오피스,041020,2011/12,69342,2178315
(주)폴라리스오피스,041020,2012/12,8515312,2021219
(주)폴라리스오피스,041020,2013/12,10384144,6698766
(주)폴라리스오피스,041020,2014/12,2503810,-9392659
(주)폴라리스오피스,041020,2015/12,-18167782,-23189048
(주)폴라리스오피스,041020,2016/12,-24257235,-26136766
(주)폴라리스오피스,041020,2017/12,-14230849,-14565930
(주)폴라리스오피스,041020,2018/12,-516728,-10114155
(주)폴라리스오피스,041020,2019/12,-5948733,-7753316
(주)폴라리스우노,114630,2011/12,,
(주)폴라리스우노,114630,2012/12,,
(주)폴라리스우노,114630,2013/12,,
(주)폴라리스우노,114630,2014/12,3861240,3965320
(주)폴라리스우노,114630,2015/12,3312372,3522476
(주)폴라리스우노,114630,2016/12,5340754,343623
(주)폴라리스우노,114630,2017/12,1378373,-559846
(주)폴라리스우노,114630,2018/12,855411,-2290957
(주)폴라리스우노,114630,2019/12,-133412,-473522
(주)푸드나무,290720,2018/12,6542139,6049473
(주)푸드나무,290720,2019/12,5467595,4453856
(주)푸드웰,005670,2011/12,2778751,574192
(주)푸드웰,005670,2012/12,4784107,1403022
(주)푸드웰,005670,2013/12,4572935,1336778
(주)푸드웰,005670,2014/12,3849173,2115149
(주)푸드웰,005670,2015/12,3990944,1917618
(주)푸드웰,005670,2016/12,3750638,2151421
(주)푸드웰,005670,2017/12,4814874,2931471
(주)푸드웰,005670,2018/12,7465658,5433623
(주)푸드웰,005670,2019/12,8582865,31984838
(주)푸른기술,094940,2011/12,,
(주)푸른기술,094940,2012/12,2538092,2869311
(주)푸른기술,094940,2013/12,1849970,2617149
(주)푸른기술,094940,2014/12,,
(주)푸른기술,094940,2015/12,,
(주)푸른기술,094940,2016/12,,
(주)푸른기술,094940,2017/12,,
(주)푸른기술,094940,2018/12,584320,1313941
(주)푸른기술,094940,2019/12,372414,597559
(주)풀무원,017810,2011/12,40971199,17739931
(주)풀무원,017810,2012/12,40949446,12185985
(주)풀무원,017810,2013/12,46434725,-12027983
(주)풀무원,017810,2014/12,53264332,50537783
(주)풀무원,017810,2015/12,39532915,12199867
(주)풀무원,017810,2016/12,37944670,9977820
(주)풀무원,017810,2017/12,53472587,30406813
(주)풀무원,017810,2018/12,40247971,12638785
(주)풀무원,017810,2019/12,30570665,-7535425
(주)풍산,103140,2011/12,123402350,40726700
(주)풍산,103140,2012/12,127805571,61729519
(주)풍산,103140,2013/12,133112473,60503280
(주)풍산,103140,2014/12,127592391,73734126
(주)풍산,103140,2015/12,111054254,51652436
