회사명,거래소코드,회계년도,투자활동으로 인한 현금흐름(*)(IFRS)(천원),투자활동으로 인한 현금흐름(*)(IFRS연결)(천원)
(주)핸디소프트,220180,2019/12,898061,3774179
(주)헥토이노베이션,214180,2015/12,-10171385,
(주)헥토이노베이션,214180,2016/12,-53228802,-32961950
(주)헥토이노베이션,214180,2017/12,-7909902,13383795
(주)헥토이노베이션,214180,2018/12,-18671397,-27164142
(주)헥토이노베이션,214180,2019/12,-12184373,-61022714
(주)헥토파이낸셜,234340,2019/12,-55485761,
(주)헬릭스미스,084990,2011/12,2268973,2271360
(주)헬릭스미스,084990,2012/12,-11518381,-11516132
(주)헬릭스미스,084990,2013/12,-1093242,-1089511
(주)헬릭스미스,084990,2014/12,-1786991,
(주)헬릭스미스,084990,2015/12,-724739,
(주)헬릭스미스,084990,2016/12,-151543286,
(주)헬릭스미스,084990,2017/12,6229292,
(주)헬릭스미스,084990,2018/12,-88014794,-78532780
(주)헬릭스미스,084990,2019/12,-148277411,-137821928
(주)현대공업,170030,2013/12,-17205443,-17734460
(주)현대공업,170030,2014/12,-12754771,-13103499
(주)현대공업,170030,2015/12,-5205279,-1033692
(주)현대공업,170030,2016/12,-9738664,-17542606
(주)현대공업,170030,2017/12,-9559092,-12023462
(주)현대공업,170030,2018/12,4401001,4163721
(주)현대공업,170030,2019/12,-19640504,-20291748
(주)현대그린푸드,005440,2011/12,-55724656,-70162388
(주)현대그린푸드,005440,2012/12,-48227517,-69822766
(주)현대그린푸드,005440,2013/12,-30462351,-27635269
(주)현대그린푸드,005440,2014/12,-36328157,-47873891
(주)현대그린푸드,005440,2015/12,-37522499,-45777455
(주)현대그린푸드,005440,2016/12,-88534783,-96595687
(주)현대그린푸드,005440,2017/12,-69228115,-82922250
(주)현대그린푸드,005440,2018/12,-62422531,-98377375
(주)현대그린푸드,005440,2019/12,-59063038,-124234682
(주)현대리바트,079430,2011/12,-10923455,-10627782
(주)현대리바트,079430,2012/12,-4511287,-2506724
(주)현대리바트,079430,2013/12,4977273,4811701
(주)현대리바트,079430,2014/12,-7544518,-6238228
(주)현대리바트,079430,2015/12,-9923186,-9679087
(주)현대리바트,079430,2016/12,-22266028,-21146968
(주)현대리바트,079430,2017/12,24176726,24802521
(주)현대리바트,079430,2018/12,-43379166,-45715239
(주)현대리바트,079430,2019/12,-56150818,-57648456
(주)현대미포조선,010620,2011/12,555195570,265008525
(주)현대미포조선,010620,2012/12,-20876691,21540714
(주)현대미포조선,010620,2013/12,-32237679,-10311000
(주)현대미포조선,010620,2014/12,207922698,181123798
(주)현대미포조선,010620,2015/12,-109139476,-65654482
(주)현대미포조선,010620,2016/12,137666742,107626036
(주)현대미포조선,010620,2017/12,745903516,741371281
(주)현대미포조선,010620,2018/12,-3715637,-10665703
(주)현대미포조선,010620,2019/12,103215489,76741925
(주)현대바이오랜드,052260,2011/12,-24311443,-24400199
(주)현대바이오랜드,052260,2012/12,-20579328,-18222870
(주)현대바이오랜드,052260,2013/12,-550474,580562
(주)현대바이오랜드,052260,2014/12,107944,-735406
(주)현대바이오랜드,052260,2015/12,-16161347,-16861873
(주)현대바이오랜드,052260,2016/12,-16810116,-9074448
(주)현대바이오랜드,052260,2017/12,-1357603,-7742754
(주)현대바이오랜드,052260,2018/12,-11428116,-16453504
(주)현대바이오랜드,052260,2019/12,-9525139,-21349884
(주)현대백화점,069960,2011/12,-491192574,-678044965
(주)현대백화점,069960,2012/12,-385541896,-692038952
(주)현대백화점,069960,2013/12,-140084089,-215335105
(주)현대백화점,069960,2014/12,-58253357,-193421679
(주)현대백화점,069960,2015/12,-364646820,-542116956
(주)현대백화점,069960,2016/12,-426536813,-524367372
(주)현대백화점,069960,2017/12,-6569519,-145748317
(주)현대백화점,069960,2018/12,-232152928,-134130479
(주)현대백화점,069960,2019/12,-442668059,-501958730
(주)현대에버다임,041440,2011/12,1395666,-802544
(주)현대에버다임,041440,2012/12,-13440432,-18208912
(주)현대에버다임,041440,2013/12,-13241693,-13039861
(주)현대에버다임,041440,2014/12,-6259466,-8178732
(주)현대에버다임,041440,2015/12,-1074269,-10652977
(주)현대에버다임,041440,2016/12,-138115,-856037
(주)현대에버다임,041440,2017/12,-2769189,-3467065
(주)현대에버다임,041440,2018/12,-3316995,-3804150
(주)현대에버다임,041440,2019/12,-4773404,-5320920
(주)현대이지웰,090850,2013/12,-2067158,
(주)현대이지웰,090850,2014/12,-2783802,
(주)현대이지웰,090850,2015/12,-3607346,-3213466
(주)현대이지웰,090850,2016/12,-10634509,-7370473
(주)현대이지웰,090850,2017/12,-8507088,-8532141
(주)현대이지웰,090850,2018/12,-6077956,-5254154
(주)현대이지웰,090850,2019/12,-3131304,-856419
(주)현대퓨처넷,126560,2011/12,-69768998,-142917620
(주)현대퓨처넷,126560,2012/12,20251556,-33282184
(주)현대퓨처넷,126560,2013/12,-24950902,-59108257
(주)현대퓨처넷,126560,2014/12,-10260795,-95270941
(주)현대퓨처넷,126560,2015/12,-7141986,-45202883
(주)현대퓨처넷,126560,2016/12,37422379,-53020508
(주)현대퓨처넷,126560,2017/12,-106805406,-114262667
(주)현대퓨처넷,126560,2018/12,-68994407,-79530680
(주)현대퓨처넷,126560,2019/12,-50363097,-62612788
(주)현대홈쇼핑,057050,2011/12,-10942856,-10640346
(주)현대홈쇼핑,057050,2012/12,-218339626,
(주)현대홈쇼핑,057050,2013/12,-65999852,
(주)현대홈쇼핑,057050,2014/12,-69248044,
(주)현대홈쇼핑,057050,2015/12,-47076228,-37328823
(주)현대홈쇼핑,057050,2016/12,-230746290,-199636765
(주)현대홈쇼핑,057050,2017/12,76878516,122681447
(주)현대홈쇼핑,057050,2018/12,-57319815,58272379
(주)현대홈쇼핑,057050,2019/12,-45110777,-14707759
(주)협진,138360,2013/12,-1091342,
(주)협진,138360,2014/12,-8083857,-7859048
(주)협진,138360,2015/12,-744836,-576597
(주)협진,138360,2016/12,41211,500954
(주)협진,138360,2017/12,-6387498,-4527132
(주)협진,138360,2018/12,-33145197,-33784420
(주)협진,138360,2019/12,4476400,4413047
(주)형지아이앤씨,011080,2011/12,-1298857,
(주)형지아이앤씨,011080,2012/12,2233251,
(주)형지아이앤씨,011080,2013/12,-10581804,
(주)형지아이앤씨,011080,2014/12,-2476953,-1512712
(주)형지아이앤씨,011080,2015/12,-5339014,-3404232
(주)형지아이앤씨,011080,2016/12,508559,1449810
(주)형지아이앤씨,011080,2017/12,-1771387,-1769241
(주)형지아이앤씨,011080,2018/12,3401003,
(주)형지아이앤씨,011080,2019/12,-651135,-651135
(주)형지엘리트,093240,2011/06,-422207,-718211
(주)형지엘리트,093240,2012/06,-1256826,-1501918
(주)형지엘리트,093240,2013/06,-1076443,-314107
(주)형지엘리트,093240,2014/06,-3388618,-2433803
(주)형지엘리트,093240,2015/06,-75182958,-2344600
(주)형지엘리트,093240,2016/06,-566652,-16787135
(주)형지엘리트,093240,2017/06,21274341,46126170
(주)형지엘리트,093240,2018/06,6847376,21191527
(주)형지엘리트,093240,2019/06,4134875,-3882531
(주)혜인,003010,2011/12,-13064643,-6578488
(주)혜인,003010,2012/12,-19045942,-19819926
(주)혜인,003010,2013/12,-5214945,-4168176
(주)혜인,003010,2014/12,-4785360,-2359363
(주)혜인,003010,2015/12,-3057815,-533477
(주)혜인,003010,2016/12,-8974119,-9461687
(주)혜인,003010,2017/12,25494604,25371741
(주)혜인,003010,2018/12,-1812252,-1609966
(주)혜인,003010,2019/12,6128910,6373866
(주)호텔신라,008770,2011/12,-70640130,-84079713
(주)호텔신라,008770,2012/12,-16972260,-16459288
(주)호텔신라,008770,2013/12,-288378794,-285334713
(주)호텔신라,008770,2014/12,-189006691,-140707226
(주)호텔신라,008770,2015/12,-268673912,-204044065
(주)호텔신라,008770,2016/12,150943826,148133029
(주)호텔신라,008770,2017/12,-254755635,-162075288
(주)호텔신라,008770,2018/12,-80705307,-102783354
(주)호텔신라,008770,2019/12,-83443839,-92569317
(주)홈센타홀딩스,060560,2011/12,-4754451,-4509538
(주)홈센타홀딩스,060560,2012/12,-8320998,-8618280
(주)홈센타홀딩스,060560,2013/12,-7581881,-4823888
(주)홈센타홀딩스,060560,2014/12,-6249802,-1549872
(주)홈센타홀딩스,060560,2015/12,-12467966,-11749646
(주)홈센타홀딩스,060560,2016/12,-73474622,-72319778
(주)홈센타홀딩스,060560,2017/12,-11479216,-7667412
(주)홈센타홀딩스,060560,2018/12,-3641228,-16729982
(주)홈센타홀딩스,060560,2019/12,3653249,-5380633
(주)홈캐스트,064240,2011/12,4674,113856
(주)홈캐스트,064240,2012/12,-3507362,-3410538
(주)홈캐스트,064240,2013/12,-9816037,-8526702
(주)홈캐스트,064240,2014/12,-51000570,-49333783
(주)홈캐스트,064240,2015/12,16960883,14348636
(주)홈캐스트,064240,2016/12,-3168145,-3168145
(주)홈캐스트,064240,2017/12,-24672242,-24672242
(주)홈캐스트,064240,2018/12,6117292,13480732
(주)홈캐스트,064240,2019/12,-1684090,-1615948
(주)화승엔터프라이즈,241590,2016/12,-34095100,-55239198
(주)화승엔터프라이즈,241590,2017/12,-29981828,-96845852
(주)화승엔터프라이즈,241590,2018/12,-12717974,-104514860
(주)화승엔터프라이즈,241590,2019/12,5954818,-73755571
(주)화승인더스트리,006060,2011/12,-28050492,-48709114
(주)화승인더스트리,006060,2012/12,-13045048,-21868663
(주)화승인더스트리,006060,2013/12,-7496691,-25386007
(주)화승인더스트리,006060,2014/12,-23694537,-61996230
(주)화승인더스트리,006060,2015/12,-15262464,-10647453
(주)화승인더스트리,006060,2016/12,-20226569,-93271302
(주)화승인더스트리,006060,2017/12,-13218989,-185986090
(주)화승인더스트리,006060,2018/12,19058578,-84794173
(주)화승인더스트리,006060,2019/12,4270248,-89654794
(주)화승코퍼레이션,013520,2011/12,-20545051,-72507277
(주)화승코퍼레이션,013520,2012/12,-39970660,-75134285
(주)화승코퍼레이션,013520,2013/12,-71756682,-105774803
(주)화승코퍼레이션,013520,2014/12,-31709895,-110345503
(주)화승코퍼레이션,013520,2015/12,-76178109,-182692705
(주)화승코퍼레이션,013520,2016/12,-35458313,-4957215
(주)화승코퍼레이션,013520,2017/12,36572962,-39240109
(주)화승코퍼레이션,013520,2018/12,-16582963,-21503697
(주)화승코퍼레이션,013520,2019/12,-32550885,-77098810
(주)화신,010690,2011/12,-53958985,-103403960
(주)화신,010690,2012/12,-25356649,-102635263
(주)화신,010690,2013/12,-45770921,-79296312
(주)화신,010690,2014/12,-95392313,-92248724
(주)화신,010690,2015/12,-1747817,-83120027
(주)화신,010690,2016/12,-51712613,-35366731
(주)화신,010690,2017/12,-19699090,-35173936
(주)화신,010690,2018/12,-35085444,-52413223
(주)화신,010690,2019/12,-29381677,-48790320
(주)화신정공,126640,2011/12,1520871,
(주)화신정공,126640,2012/12,-7759289,
(주)화신정공,126640,2013/12,-8214715,
(주)화신정공,126640,2014/12,-2051930,
(주)화신정공,126640,2015/12,1563621,
(주)화신정공,126640,2016/12,-6523248,
(주)화신정공,126640,2017/12,-6284733,
(주)화신정공,126640,2018/12,-6436131,
(주)화신정공,126640,2019/12,-7896369,
(주)화인베스틸,133820,2014/12,-10702273,
(주)화인베스틸,133820,2015/12,-16253553,
(주)화인베스틸,133820,2016/12,-11301649,
(주)화인베스틸,133820,2017/12,-2680559,
(주)화인베스틸,133820,2018/12,-1880456,
(주)화인베스틸,133820,2019/12,-3111878,
(주)황금에스티,032560,2011/12,904335,2433405
(주)황금에스티,032560,2012/12,-11386420,-12973538
(주)황금에스티,032560,2013/12,-5703023,-4623678
(주)황금에스티,032560,2014/12,-7233039,-10166872
(주)황금에스티,032560,2015/12,-11662681,-12312131
(주)황금에스티,032560,2016/12,-29770412,-7344372
(주)황금에스티,032560,2017/12,12788618,-11472508
(주)황금에스티,032560,2018/12,-9445013,-13947280
(주)황금에스티,032560,2019/12,11371244,31883255
(주)효성,004800,2011/12,-865435730,-1326998073
(주)효성,004800,2012/12,-584249701,-1038522596
(주)효성,004800,2013/12,-377742940,-558887437
(주)효성,004800,2014/12,-95588779,-469457590
(주)효성,004800,2015/12,-450285397,-707152144
(주)효성,004800,2016/12,-299024605,-908332969
(주)효성,004800,2017/12,-312438772,-970202695
(주)효성,004800,2018/12,-570418938,-633505209
(주)효성,004800,2019/12,4223684,-127834713
(주)후성,093370,2011/12,-67273055,-68070633
(주)후성,093370,2012/12,-19593327,-41065366
(주)후성,093370,2013/12,-12187980,-23586650
(주)후성,093370,2014/12,-13392948,-13652209
(주)후성,093370,2015/12,-40822351,-40883019
(주)후성,093370,2016/12,-17745813,-13310810
(주)후성,093370,2017/12,-37819611,-31557969
(주)후성,093370,2018/12,-79102510,-118158878
(주)후성,093370,2019/12,-71281440,-110197841
(주)휠라홀딩스,081660,2011/12,-177894811,-117544641
(주)휠라홀딩스,081660,2012/12,-45145821,-48471757
(주)휠라홀딩스,081660,2013/12,-39722401,-43311645
(주)휠라홀딩스,081660,2014/12,-23588003,-46610067
(주)휠라홀딩스,081660,2015/12,-22820504,-61303291
(주)휠라홀딩스,081660,2016/12,-67143362,-269065778
(주)휠라홀딩스,081660,2017/12,61970128,-51554868
(주)휠라홀딩스,081660,2018/12,-41139653,-24579519
(주)휠라홀딩스,081660,2019/12,60894766,-35868048
(주)휴네시온,290270,2018/12,-14970459,-15005505
(주)휴네시온,290270,2019/12,-1594859,-1453425
(주)휴니드테크놀러지스,005870,2011/12,-6360511,
(주)휴니드테크놀러지스,005870,2012/12,5042658,
(주)휴니드테크놀러지스,005870,2013/12,-1374242,
(주)휴니드테크놀러지스,005870,2014/12,-2940050,
(주)휴니드테크놀러지스,005870,2015/12,-2635138,
(주)휴니드테크놀러지스,005870,2016/12,-22555534,
(주)휴니드테크놀러지스,005870,2017/12,12983835,
(주)휴니드테크놀러지스,005870,2018/12,-54181989,
(주)휴니드테크놀러지스,005870,2019/12,39302993,
(주)휴맥스,115160,2011/12,-3487693,-1725565
(주)휴맥스,115160,2012/12,11867965,15314059
(주)휴맥스,115160,2013/12,-37544331,-20894691
(주)휴맥스,115160,2014/12,2601046,-10009239
(주)휴맥스,115160,2015/12,-41668036,-58456509
(주)휴맥스,115160,2016/12,-24480241,-15700390
(주)휴맥스,115160,2017/12,-74375800,-70861010
(주)휴맥스,115160,2018/12,-59139508,-44566699
(주)휴맥스,115160,2019/12,-152356397,-169489557
(주)휴맥스홀딩스,028080,2011/12,15146560,-11388771
(주)휴맥스홀딩스,028080,2012/12,-1052727,-3833150
(주)휴맥스홀딩스,028080,2013/12,0,-451471
(주)휴맥스홀딩스,028080,2014/12,-2299995,-1536907
(주)휴맥스홀딩스,028080,2015/12,-10901280,-6631732
(주)휴맥스홀딩스,028080,2016/12,-4022777,-4022777
(주)휴맥스홀딩스,028080,2017/12,-31985,-31985
(주)휴맥스홀딩스,028080,2018/12,4613865,
(주)휴맥스홀딩스,028080,2019/12,2409652,3567425
(주)휴먼엔,032860,2011/12,-15496080,
(주)휴먼엔,032860,2012/12,-2212978,
(주)휴먼엔,032860,2013/12,-15485477,
(주)휴먼엔,032860,2014/12,-368712,
(주)휴먼엔,032860,2015/12,3443760,
(주)휴먼엔,032860,2016/12,-8551756,1389226
(주)휴먼엔,032860,2017/12,8738648,7109058
(주)휴먼엔,032860,2018/12,-8202074,-9967195
(주)휴먼엔,032860,2019/12,-2872502,-5856649
(주)휴메딕스,200670,2014/12,-9487425,
(주)휴메딕스,200670,2015/12,-17795794,
(주)휴메딕스,200670,2016/12,-24899098,-20549042
(주)휴메딕스,200670,2017/12,-23769967,-20776044
(주)휴메딕스,200670,2018/12,-10143921,-15503576
(주)휴메딕스,200670,2019/12,-15108554,-16110780
(주)휴비스,079980,2012/12,-50304011,-51637435
(주)휴비스,079980,2013/12,-10906174,-16769970
(주)휴비스,079980,2014/12,-135716451,-154622388
(주)휴비스,079980,2015/12,-27166331,-18430818
(주)휴비스,079980,2016/12,-89068870,-74321788
(주)휴비스,079980,2017/12,-32668650,-24713117
(주)휴비스,079980,2018/12,-49860228,-58786471
(주)휴비스,079980,2019/12,-59094158,-59736630
(주)휴비츠,065510,2011/12,-6988437,-8372629
(주)휴비츠,065510,2012/12,-14509271,-12758700
(주)휴비츠,065510,2013/12,-21237466,-20929981
(주)휴비츠,065510,2014/12,-3306268,-6083653
(주)휴비츠,065510,2015/12,-9322101,-11577671
(주)휴비츠,065510,2016/12,-28005564,-33679864
(주)휴비츠,065510,2017/12,-8650153,-10139430
(주)휴비츠,065510,2018/12,-3574203,-1943969
(주)휴비츠,065510,2019/12,-13769815,-10841785
(주)휴센텍,215090,2015/12,,
(주)휴센텍,215090,2016/12,,
(주)휴센텍,215090,2017/12,,
(주)휴센텍,215090,2018/12,-1445098,
(주)휴센텍,215090,2019/12,5677531,
(주)휴스틸,005010,2011/12,-60206168,-60292292
(주)휴스틸,005010,2012/12,-17356198,-17364535
(주)휴스틸,005010,2013/12,-4697627,-4697075
(주)휴스틸,005010,2014/12,-16285724,-16980230
(주)휴스틸,005010,2015/12,-29300590,-36657753
(주)휴스틸,005010,2016/12,-8510100,-9580697
(주)휴스틸,005010,2017/12,-12285782,1093498
(주)휴스틸,005010,2018/12,4160821,7072134
(주)휴스틸,005010,2019/12,-14267631,-17686577
(주)휴엠앤씨,263920,2017/12,-11950897,
(주)휴엠앤씨,263920,2018/12,-6372204,-6042358
(주)휴엠앤씨,263920,2019/12,-49067166,-42314007
(주)휴온스,243070,2016/12,-19554918,-17218865
(주)휴온스,243070,2017/12,-7653633,-11745345
(주)휴온스,243070,2018/12,-26183256,-25475237
(주)휴온스,243070,2019/12,-26066364,-28805180
(주)휴온스글로벌,084110,2011/12,-17825495,
(주)휴온스글로벌,084110,2012/12,-1135521,-6960586
(주)휴온스글로벌,084110,2013/12,-7571382,-17196495
(주)휴온스글로벌,084110,2014/12,-15813911,-23308801
(주)휴온스글로벌,084110,2015/12,-27715867,-25626053
(주)휴온스글로벌,084110,2016/12,-3961304,-18217293
(주)휴온스글로벌,084110,2017/12,-24451229,-57777359
(주)휴온스글로벌,084110,2018/12,-21759049,-63497041
