회사명,거래소코드,회계년도,[제조]자본(*)(IFRS연결)
가온전선(주),000500,2018/12,260405860
감성코퍼레이션(주),036620,2010/12,
감성코퍼레이션(주),036620,2011/12,
감성코퍼레이션(주),036620,2012/12,
감성코퍼레이션(주),036620,2013/12,
감성코퍼레이션(주),036620,2014/12,
감성코퍼레이션(주),036620,2015/12,
감성코퍼레이션(주),036620,2016/12,
감성코퍼레이션(주),036620,2017/12,
감성코퍼레이션(주),036620,2018/12,10432508
강남제비스코(주),000860,2010/12,282789531
강남제비스코(주),000860,2011/12,303697862
강남제비스코(주),000860,2012/12,327744309
강남제비스코(주),000860,2013/12,366146007
강남제비스코(주),000860,2014/12,399739719
강남제비스코(주),000860,2015/12,435044200
강남제비스코(주),000860,2016/12,464239068
강남제비스코(주),000860,2017/12,484924569
강남제비스코(주),000860,2018/12,549542540
갤럭시아머니트리(주),094480,2010/12,47561095
갤럭시아머니트리(주),094480,2011/12,19348085
갤럭시아머니트리(주),094480,2012/12,33200609
갤럭시아머니트리(주),094480,2013/12,20257904
갤럭시아머니트리(주),094480,2014/12,45137451
갤럭시아머니트리(주),094480,2015/12,47009125
갤럭시아머니트리(주),094480,2016/12,53299888
갤럭시아머니트리(주),094480,2017/12,64403111
갤럭시아머니트리(주),094480,2018/12,83600833
경남스틸(주),039240,2010/12,
경남스틸(주),039240,2011/12,
경남스틸(주),039240,2012/12,
경남스틸(주),039240,2013/12,
경남스틸(주),039240,2014/12,
경남스틸(주),039240,2015/12,
경남스틸(주),039240,2016/12,
경남스틸(주),039240,2017/12,
경남스틸(주),039240,2018/12,
경남제약(주),053950,2010/12,21972666
경남제약(주),053950,2011/12,
경남제약(주),053950,2012/12,
경남제약(주),053950,2013/12,
경남제약(주),053950,2014/12,
경남제약(주),053950,2015/12,
경남제약(주),053950,2016/12,
경남제약(주),053950,2017/12,
경남제약(주),053950,2018/12,28912051
경동제약(주),011040,2010/12,138830998
경동제약(주),011040,2011/12,150617580
경동제약(주),011040,2012/12,153758189
경동제약(주),011040,2013/12,169031289
경동제약(주),011040,2014/12,190430470
경동제약(주),011040,2015/12,204439579
경동제약(주),011040,2016/12,208571470
경동제약(주),011040,2017/12,219348161
경동제약(주),011040,2018/12,217780255
경인전자(주),009140,2010/12,55783801
경인전자(주),009140,2011/12,55480384
경인전자(주),009140,2012/12,56982451
경인전자(주),009140,2013/12,57993209
경인전자(주),009140,2014/12,57474636
경인전자(주),009140,2015/12,59623118
경인전자(주),009140,2016/12,59743630
경인전자(주),009140,2017/12,56057622
경인전자(주),009140,2018/12,54644144
경창산업(주),024910,2010/12,66664638
경창산업(주),024910,2011/12,71791210
경창산업(주),024910,2012/12,86917085
경창산업(주),024910,2013/12,102486027
경창산업(주),024910,2014/12,123288708
경창산업(주),024910,2015/12,138933394
경창산업(주),024910,2016/12,146696897
경창산업(주),024910,2017/12,190527848
경창산업(주),024910,2018/12,163443493
계룡건설산업(주),013580,2010/12,504995247
계룡건설산업(주),013580,2011/12,513611872
계룡건설산업(주),013580,2012/12,516218459
계룡건설산업(주),013580,2013/12,435382778
계룡건설산업(주),013580,2014/12,301688105
계룡건설산업(주),013580,2015/12,317920136
계룡건설산업(주),013580,2016/12,329408742
계룡건설산업(주),013580,2017/12,382329685
계룡건설산업(주),013580,2018/12,439825103
계양전기(주),012200,2010/12,134373639
계양전기(주),012200,2011/12,138598131
계양전기(주),012200,2012/12,144335382
계양전기(주),012200,2013/12,149174103
계양전기(주),012200,2014/12,152920875
계양전기(주),012200,2015/12,160448786
계양전기(주),012200,2016/12,179133111
계양전기(주),012200,2017/12,179487145
계양전기(주),012200,2018/12,182668483
고려산업(주),002140,2010/12,51833580
고려산업(주),002140,2011/12,56065197
고려산업(주),002140,2012/12,62084126
고려산업(주),002140,2013/12,66536454
고려산업(주),002140,2014/12,76117815
고려산업(주),002140,2015/12,79342019
고려산업(주),002140,2016/12,85020283
고려산업(주),002140,2017/12,88758115
고려산업(주),002140,2018/12,92389590
고려신용정보(주),049720,2010/12,
고려신용정보(주),049720,2011/12,
고려신용정보(주),049720,2012/12,12369077
고려신용정보(주),049720,2013/12,12241328
고려신용정보(주),049720,2014/12,12505230
고려신용정보(주),049720,2015/12,15278842
고려신용정보(주),049720,2016/12,16811407
고려신용정보(주),049720,2017/12,
고려신용정보(주),049720,2018/12,
고려아연(주),010130,2010/12,2810900125
고려아연(주),010130,2011/12,3510411838
고려아연(주),010130,2012/12,3986045660
고려아연(주),010130,2013/12,4331959019
고려아연(주),010130,2014/12,4783113804
고려아연(주),010130,2015/12,5219368828
고려아연(주),010130,2016/12,5662704694
고려아연(주),010130,2017/12,6105650755
고려아연(주),010130,2018/12,6374527775
고려제강(주),002240,2010/12,1155535970
고려제강(주),002240,2011/12,1271781246
고려제강(주),002240,2012/12,1259039466
고려제강(주),002240,2013/12,1270865278
고려제강(주),002240,2014/12,1488480569
고려제강(주),002240,2015/12,1456028586
고려제강(주),002240,2016/12,1482333327
고려제강(주),002240,2017/12,1458299224
고려제강(주),002240,2018/12,1457078456
고려제약(주),014570,2010/12,
고려제약(주),014570,2011/12,
고려제약(주),014570,2012/12,
고려제약(주),014570,2013/12,
고려제약(주),014570,2014/12,
고려제약(주),014570,2015/12,
고려제약(주),014570,2016/12,
고려제약(주),014570,2017/12,
고려제약(주),014570,2018/12,
광동제약(주),009290,2010/12,227306334
광동제약(주),009290,2011/12,249517363
광동제약(주),009290,2012/12,267270348
광동제약(주),009290,2013/12,290822186
광동제약(주),009290,2014/12,314395912
광동제약(주),009290,2015/12,377727718
광동제약(주),009290,2016/12,399679189
광동제약(주),009290,2017/12,416301202
광동제약(주),009290,2018/12,430838604
광전자(주),017900,2010/12,279985649
광전자(주),017900,2011/12,227426650
광전자(주),017900,2012/12,209308625
광전자(주),017900,2013/12,209021286
광전자(주),017900,2014/12,221666179
광전자(주),017900,2015/12,203212882
광전자(주),017900,2016/12,203311673
광전자(주),017900,2017/12,206148995
광전자(주),017900,2018/12,224399899
광진실업(주),026910,2010/12,
광진실업(주),026910,2011/12,
광진실업(주),026910,2012/12,
광진실업(주),026910,2013/12,
광진실업(주),026910,2014/12,
광진실업(주),026910,2015/12,
광진실업(주),026910,2016/12,
광진실업(주),026910,2017/12,
광진실업(주),026910,2018/12,
국도화학(주),007690,2010/12,291623692
국도화학(주),007690,2011/12,315507469
국도화학(주),007690,2012/12,336831414
국도화학(주),007690,2013/12,362735131
국도화학(주),007690,2014/12,379074201
국도화학(주),007690,2015/12,430715016
국도화학(주),007690,2016/12,445848506
국도화학(주),007690,2017/12,467880576
국도화학(주),007690,2018/12,499645831
국일신동(주),060480,2014/12,
국일신동(주),060480,2015/12,
국일신동(주),060480,2016/12,
국일신동(주),060480,2017/12,
국일신동(주),060480,2018/12,
국일제지(주),078130,2010/12,59402024
국일제지(주),078130,2011/12,47442723
국일제지(주),078130,2012/12,39028979
국일제지(주),078130,2013/12,37281427
국일제지(주),078130,2014/12,30756704
국일제지(주),078130,2015/12,
국일제지(주),078130,2016/12,
국일제지(주),078130,2017/12,
국일제지(주),078130,2018/12,
국제약품(주),002720,2010/03,
국제약품(주),002720,2011/03,73872229
국제약품(주),002720,2012/12,55352388
국제약품(주),002720,2013/12,58328922
국제약품(주),002720,2014/12,50853063
국제약품(주),002720,2015/12,68458879
국제약품(주),002720,2016/12,67519224
국제약품(주),002720,2017/12,67778304
국제약품(주),002720,2018/12,68698153
그랜드코리아레저(주),114090,2010/12,
그랜드코리아레저(주),114090,2011/12,
그랜드코리아레저(주),114090,2012/12,
그랜드코리아레저(주),114090,2013/12,
그랜드코리아레저(주),114090,2014/12,
그랜드코리아레저(주),114090,2015/12,
그랜드코리아레저(주),114090,2016/12,
그랜드코리아레저(주),114090,2017/12,
그랜드코리아레저(주),114090,2018/12,562086555
그레이트리치과기유한공사,900290,2016/06,168914664
그레이트리치과기유한공사,900290,2017/06,291526037
그레이트리치과기유한공사,900290,2018/06,342505936
그린케미칼(주),083420,2010/12,
그린케미칼(주),083420,2011/12,
그린케미칼(주),083420,2012/12,
그린케미칼(주),083420,2013/12,
그린케미칼(주),083420,2014/12,
그린케미칼(주),083420,2015/12,
그린케미칼(주),083420,2016/12,
그린케미칼(주),083420,2017/12,
그린케미칼(주),083420,2018/12,
극동유화(주),014530,2010/12,
극동유화(주),014530,2011/12,
극동유화(주),014530,2012/12,
극동유화(주),014530,2013/12,
극동유화(주),014530,2014/12,119668332
극동유화(주),014530,2015/12,130516205
극동유화(주),014530,2016/12,139880976
극동유화(주),014530,2017/12,148390946
극동유화(주),014530,2018/12,159930221
글로벌에스엠테크리미티드,900070,2010/12,83329247
글로벌에스엠테크리미티드,900070,2011/12,87858721
글로벌에스엠테크리미티드,900070,2012/12,81688766
글로벌에스엠테크리미티드,900070,2013/12,82725582
글로벌에스엠테크리미티드,900070,2014/12,79927866
글로벌에스엠테크리미티드,900070,2015/12,87174538
글로벌에스엠테크리미티드,900070,2016/12,92939840
글로벌에스엠테크리미티드,900070,2017/12,91584288
글로벌에스엠테크리미티드,900070,2018/12,89479264
글로벌텍스프리(주),204620,2014/12,
글로벌텍스프리(주),204620,2015/12,
글로벌텍스프리(주),204620,2016/12,
글로벌텍스프리(주),204620,2017/12,64041953
글로벌텍스프리(주),204620,2018/12,73914922
글로본(주),019660,2010/03,
글로본(주),019660,2011/03,
글로본(주),019660,2012/03,
글로본(주),019660,2013/03,
글로본(주),019660,2014/03,
글로본(주),019660,2015/03,
글로본(주),019660,2016/03,
글로본(주),019660,2017/12,
글로본(주),019660,2018/12,
금강공업(주),014280,2010/12,194498642
금강공업(주),014280,2011/12,192841072
금강공업(주),014280,2012/12,202150447
금강공업(주),014280,2013/12,257339628
금강공업(주),014280,2014/12,274606804
금강공업(주),014280,2015/12,269957869
금강공업(주),014280,2016/12,304798428
금강공업(주),014280,2017/12,331106549
금강공업(주),014280,2018/12,354235315
금강철강(주),053260,2010/12,75372858
금강철강(주),053260,2011/12,82945701
금강철강(주),053260,2012/12,90698417
금강철강(주),053260,2013/12,95973215
금강철강(주),053260,2014/12,99911939
금강철강(주),053260,2015/12,104704227
금강철강(주),053260,2016/12,108918749
금강철강(주),053260,2017/12,107467707
금강철강(주),053260,2018/12,109046913
금호건설(주),002990,2010/12,322680701
금호건설(주),002990,2011/12,121155781
금호건설(주),002990,2012/12,14520651
금호건설(주),002990,2013/12,153166685
금호건설(주),002990,2014/12,300902829
금호건설(주),002990,2015/12,290170399
금호건설(주),002990,2016/12,311258016
금호건설(주),002990,2017/12,392692827
금호건설(주),002990,2018/12,356297250
금호석유화학(주),011780,2010/12,893129890
금호석유화학(주),011780,2011/12,1557077504
금호석유화학(주),011780,2012/12,1658351955
금호석유화학(주),011780,2013/12,1559758926
금호석유화학(주),011780,2014/12,1641582073
금호석유화학(주),011780,2015/12,1663749145
금호석유화학(주),011780,2016/12,1727900732
금호석유화학(주),011780,2017/12,1956803041
금호석유화학(주),011780,2018/12,2348147098
금호전기(주),001210,2010/12,276214314
금호전기(주),001210,2011/12,270118195
금호전기(주),001210,2012/12,216259574
금호전기(주),001210,2013/12,185936980
금호전기(주),001210,2014/12,194634133
금호전기(주),001210,2015/12,181001766
금호전기(주),001210,2016/12,160139275
금호전기(주),001210,2017/12,138262018
금호전기(주),001210,2018/12,34692433
금호타이어(주),073240,2010/12,507626170
금호타이어(주),073240,2011/12,569500143
금호타이어(주),073240,2012/12,930124108
금호타이어(주),073240,2013/12,1138200532
금호타이어(주),073240,2014/12,1325992579
금호타이어(주),073240,2015/12,1260796338
금호타이어(주),073240,2016/12,1214083550
금호타이어(주),073240,2017/12,929048662
금호타이어(주),073240,2018/12,1341733408
기신정기(주),092440,2010/03,169771980
기신정기(주),092440,2011/03,186965294
기신정기(주),092440,2012/03,192951140
기신정기(주),092440,2013/03,201766026
기신정기(주),092440,2014/03,216354532
기신정기(주),092440,2015/03,228829934
기신정기(주),092440,2016/03,227924787
기신정기(주),092440,2017/03,222574855
기신정기(주),092440,2018/03,228244044
기아(주),000270,2010/12,10248117000
기아(주),000270,2011/12,13509710000
기아(주),000270,2012/12,16848062000
기아(주),000270,2013/12,20254795000
기아(주),000270,2014/12,22483865000
기아(주),000270,2015/12,24204031000
기아(주),000270,2016/12,26579424000
기아(주),000270,2017/12,26861177000
기아(주),000270,2018/12,27243464000
깨끗한나라(주),004540,2010/12,103372419
깨끗한나라(주),004540,2011/12,104662409
깨끗한나라(주),004540,2012/12,116760874
깨끗한나라(주),004540,2013/12,178356097
깨끗한나라(주),004540,2014/12,180539191
깨끗한나라(주),004540,2015/12,204100093
깨끗한나라(주),004540,2016/12,210627629
깨끗한나라(주),004540,2017/12,188121600
깨끗한나라(주),004540,2018/12,174667553
나노캠텍(주),091970,2010/12,36850872
나노캠텍(주),091970,2011/12,43397301
나노캠텍(주),091970,2012/12,44556932
나노캠텍(주),091970,2013/12,49535828
나노캠텍(주),091970,2014/12,49548348
나노캠텍(주),091970,2015/12,41145397
나노캠텍(주),091970,2016/12,63505727
나노캠텍(주),091970,2017/12,55220515
나노캠텍(주),091970,2018/12,65909070
나라엠앤디(주),051490,2010/12,60398391
나라엠앤디(주),051490,2011/12,67253226
나라엠앤디(주),051490,2012/12,71012192
나라엠앤디(주),051490,2013/12,71866350
나라엠앤디(주),051490,2014/12,73833559
나라엠앤디(주),051490,2015/12,76569963
나라엠앤디(주),051490,2016/12,77807215
나라엠앤디(주),051490,2017/12,78410372
나라엠앤디(주),051490,2018/12,79893645
나무기술(주),242040,2016/12,
나무기술(주),242040,2017/12,
나무기술(주),242040,2018/12,13395371
나이스정보통신(주),036800,2010/12,
나이스정보통신(주),036800,2011/12,
나이스정보통신(주),036800,2012/12,
나이스정보통신(주),036800,2013/12,
나이스정보통신(주),036800,2014/12,
나이스정보통신(주),036800,2015/12,
나이스정보통신(주),036800,2016/12,151749034
나이스정보통신(주),036800,2017/12,180643980
나이스정보통신(주),036800,2018/12,206123598
나이스평가정보(주),030190,2010/12,80892043
나이스평가정보(주),030190,2011/12,91920544
나이스평가정보(주),030190,2012/12,98101082
나이스평가정보(주),030190,2013/12,107589422
나이스평가정보(주),030190,2014/12,117714181
나이스평가정보(주),030190,2015/12,133649664
나이스평가정보(주),030190,2016/12,155324809
나이스평가정보(주),030190,2017/12,171539869
나이스평가정보(주),030190,2018/12,198356572
남광토건(주),001260,2010/12,95426753
남광토건(주),001260,2011/12,-65692576
남광토건(주),001260,2012/12,46934624
남광토건(주),001260,2013/12,28117872
남광토건(주),001260,2014/12,-65919546
남광토건(주),001260,2015/12,39440516
남광토건(주),001260,2016/12,40652218
남광토건(주),001260,2017/12,43309990
남광토건(주),001260,2018/12,49112604
남양유업(주),003920,2010/12,779365156
남양유업(주),003920,2011/12,818970287
남양유업(주),003920,2012/12,870835574
남양유업(주),003920,2013/12,826492143
남양유업(주),003920,2014/12,823933554
남양유업(주),003920,2015/12,849148223
남양유업(주),003920,2016/12,889290582
남양유업(주),003920,2017/12,894973258
남양유업(주),003920,2018/12,888822844
남해화학(주),025860,2010/12,
남해화학(주),025860,2011/12,
남해화학(주),025860,2012/12,
남해화학(주),025860,2013/12,
남해화학(주),025860,2014/12,
남해화학(주),025860,2015/12,
남해화학(주),025860,2016/12,397981503
