회사명,거래소코드,회계년도,총자본증가율(IFRS연결),유형자산증가율(IFRS연결),유동자산증가율(IFRS연결),재고자산증가율(IFRS연결),자기자본증가율(IFRS연결),매출액증가율(IFRS연결),순이익증가율(IFRS연결),정상영업이익증가율(IFRS연결),매출액총이익률(IFRS연결),매출액순이익률(IFRS연결),총자본순이익률(IFRS연결),자기자본순이익률(IFRS연결),매출원가 대 매출액비율(IFRS연결),금융비용부담률(IFRS연결),이자부담률(IFRS연결),지급이자율(IFRS연결),차입금평균이자율(IFRS연결),유동자산구성비율(IFRS연결),재고자산 대 유동자산비율(IFRS연결),당좌자산구성비율(IFRS연결),자기자본구성비율(IFRS연결),타인자본구성비율(IFRS연결),자기자본배율(IFRS연결),유동비율(IFRS연결),당좌비율(IFRS연결),현금비율(IFRS연결),재고자산 대 순운전자본비율(IFRS연결),매출채권 대 매입채무비율(IFRS연결),부채비율(IFRS연결),유동부채비율(IFRS연결),단기차입금 대 총차입금비율(IFRS연결),순운전자본비율(IFRS연결),차입금비율(IFRS연결),CASH FLOW 대 부채비율(IFRS연결),CASH FLOW 대 차입금비율(IFRS연결),CASH FLOW 대 매출액비율(IFRS연결),총자본회전률(IFRS연결),자기자본회전률(IFRS연결),타인자본회전률(IFRS연결),매입채무회전률(IFRS연결),매입채무회전기간(IFRS연결),유동자산회전률(IFRS연결),당좌자산회전률(IFRS연결),재고자산회전률(IFRS연결),매출채권회전률(IFRS연결),매출채권회전기간(IFRS연결),유형자산회전율(IFRS연결),순운전자본회전률(IFRS연결),운전자본회전률(IFRS연결),노동장비율(IFRS연결),기계장비율(IFRS연결),자본집약도(IFRS연결),총자본투자효율(IFRS연결),설비투자효율(IFRS연결),기계투자효율(IFRS연결),부가가치율(IFRS연결)
피에스텍(주),2230,Dec-11,7.37,-5.43,12.89,-10.84,10.29,37.72,6.38,126.14,13.8,18.41,8.22,11.18,86.2,-1.2,-2.02,5.25,5.34,40.41,8.43,37,74.48,25.52,966.39,875.69,801.9,439.07,9.51,175.35,34.26,6.19,0,35.79,13.93,13.93,34.27,8.24,0.45,0.61,1.69,11.58,31.52,1.13,1.25,11.94,9.51,38.36,10.21,1,0.1,,,,14.46,352.1,2534.74,33.54
피에스텍(주),2230,Dec-12,10.52,-10.83,-0.42,10.15,10.92,-33.74,8.28,0,11.18,30.09,8.17,10.95,88.82,-2.1,-2.24,4.65,4.79,36.41,9.32,33.01,74.75,25.25,1067.09,267.48,242.55,92.18,14.89,149.01,33.77,18.21,0,22.8,13.33,6.56,16.61,6.4,0.27,0.36,1.07,9.45,38.64,0.71,0.78,7.99,5.85,62.4,7.35,0.57,0.23,,,,14.56,439.21,3765.95,56.3
피에스텍(주),2230,Dec-13,33.42,-5.62,228.17,0.97,35.22,51.3,215.38,0,10.13,62.72,21.02,27.9,89.87,-4.34,-5.9,5.77,5.19,89.55,2.87,86.98,75.77,24.23,1392.57,499.49,485.17,305.29,3.59,196.64,31.98,23.66,0,71.62,8.07,16.72,66.32,13.82,0.34,0.44,1.36,12.85,28.4,0.5,0.52,11.47,7.38,49.46,12.14,0.4,0.17,,,,27.58,1176.52,9666.29,94.08
피에스텍(주),2230,Dec-14,-12.5,10.39,-17.91,43.08,8.09,8.32,-82.16,743.84,21.83,10.33,3.5,4.16,78.17,-5.78,-12.3,0,4.14,84.01,5,79.81,93.59,6.41,1380.69,1389.38,1319.93,909.15,5.39,173.64,6.85,6.46,0,77.96,0,-39.16,0,-6.92,0.34,0.4,2.13,10.25,35.61,0.39,0.41,10.17,5.61,65.01,12.88,0.34,0.18,,,,7.14,241.48,1829.41,19.68
피에스텍(주),2230,Dec-15,17.36,178.46,11.53,18.08,16.18,31.85,111.5,98.72,25.27,16.57,7.3,7.84,74.73,-3.54,-22.55,1,2,79.84,5.29,75.62,92.65,7.35,1358.58,1569.21,1486.16,1123.79,5.65,183.27,7.94,5.49,0,74.75,2.2,-34.53,-124.72,-6.23,0.44,0.47,6.36,12,30.42,0.54,0.57,10.45,6.74,54.15,8.55,0.5,0.19,,,,12,223.11,4652.15,29.43
피에스텍(주),2230,Dec-16,5.87,18.8,-8.07,50.95,2.76,-9.58,-52.19,-49.29,19.82,8.76,3.14,3.44,80.18,-3.1,-12.67,1.45,2.07,69.33,8.69,63.31,89.92,10.08,1396.02,1378.36,1258.59,131.59,9.37,228.83,11.21,5.59,0,64.3,5.35,30.43,63.8,8.81,0.36,0.39,4.09,11.82,30.88,0.48,0.52,6.95,5.73,63.66,4.8,0.45,1.15,,,,7.5,96.2,1445.92,21.55
피에스텍(주),2230,Dec-17,10.48,14.33,4.54,37.07,10.2,39.69,154.86,80.29,20.31,15.99,7.39,8.23,79.69,-1.82,-8.25,1.89,1.96,65.6,11.39,58.13,89.69,10.31,1467.05,683.74,605.84,43.49,13.34,277.82,11.49,10.7,0,56.01,5.2,13.84,30.59,3.24,0.46,0.51,4.53,17.24,21.17,0.69,0.76,6.81,6.84,53.39,5.76,0.62,0,,,,13.34,164.9,2885.57,30.3
피에스텍(주),2230,Dec-18,2.1,-0.94,4.17,-31.12,-0.71,-12.96,-102.77,-115.78,18.32,-0.51,-0.19,-0.22,81.68,-2.78,-9.12,2.2,2.2,66.93,7.53,61.89,87.22,12.78,1456.58,1604.51,1483.64,487.23,8.03,387.05,14.66,4.78,6.67,62.76,5.24,19.63,54.95,6.68,0.38,0.43,3.28,16.4,22.25,0.57,0.63,6.07,4.97,73.48,4.72,0.52,0,,,,3.39,43.28,944.93,9.04
피에스텍(주),2230,Dec-19,2.65,35.36,-3.01,-39.98,-0.04,-17.81,0,0,12.26,5,1.52,1.77,87.74,-1.78,-3.89,1.5,2.03,63.25,4.66,60.3,84.93,15.07,1455.97,583.47,556.27,286.83,5.62,466.9,17.74,12.76,81.52,52.41,11.09,5.13,8.2,2.57,0.3,0.35,2.18,15.69,23.27,0.47,0.5,7.65,3.71,98.27,3.32,0.42,0,,,,6.9,69.19,2400.14,22.94
피에이치에이(주),43370,Dec-11,25.75,19.12,27.11,28.71,27.17,7.42,-11.39,-9.31,18.17,6.32,8.58,16.15,81.83,0.32,0.91,4.16,4.74,50.83,28.23,36.48,53.37,46.63,2898.57,123.19,88.41,12.45,149.98,135.07,87.38,77.31,92.07,9.57,25.18,20,69.39,7.66,1.36,2.55,2.89,7.53,48.49,2.68,3.73,9.55,5.87,62.14,4.13,1.48,0.13,,,,26.3,90.62,235.61,21.6
피에이치에이(주),43370,Dec-12,12.32,15.8,12.54,15.57,11.07,27.15,-15.01,1.19,15.16,4.23,6.16,11.62,84.84,0.37,1.16,4.54,4.99,50.93,28.99,36.16,52.78,47.22,3219.41,127.24,90.35,9.6,135.42,126.96,89.48,75.84,81.59,10.9,27.74,15.74,50.77,5.39,1.46,2.75,3.11,7.88,46.31,2.87,4.02,10.01,6.05,60.32,4.47,1.59,0.12,,,,26.41,85.59,183.07,19.17
피에이치에이(주),43370,Dec-13,11.43,13.49,9.65,14.07,13.08,13.12,26.99,23.55,15.01,4.74,7,13.16,84.99,0.32,1.02,3.53,3.88,50.11,30.16,35,53.56,46.44,3640.65,127.57,89.09,15.07,139.55,124.44,86.72,73.35,80.64,10.83,29.88,17.88,51.87,5.93,1.47,2.77,3.15,7.54,48.39,2.92,4.15,9.86,6,60.83,4.41,1.64,0.12,,,,26.76,89.58,193.66,19.13
피에이치에이(주),43370,Dec-14,10.71,8.4,13.58,3.66,9.28,5.83,-17.02,-25.83,13.25,3.72,5.23,9.83,86.75,0.34,1.01,3.14,3.47,51.41,27.53,37.26,52.86,47.14,3978.43,128.18,92.9,14.57,125.2,147.43,89.17,75.88,85.86,11.3,33.91,15.58,40.97,5.49,1.41,2.64,3,8,45.63,2.77,3.88,9.62,5.88,62.04,4.22,1.55,0.13,,,,24.62,84.55,178.39,18.41
피에이치에이(주),43370,Dec-15,11.99,15.78,13.09,15.21,0.82,8.73,-81.27,-90.36,13.85,0.64,0.88,1.76,86.15,0.26,0.7,2.51,2.68,51.92,28.04,37.36,47.59,52.41,4011.21,106.12,76.36,14.68,486.16,155.35,110.13,102.8,92.62,2.99,38.75,12.83,36.46,5.18,1.37,2.74,2.75,8.11,44.99,2.65,3.68,9.55,5.35,68.22,4.09,1.42,0.15,,,,18.3,58.98,122.54,14.1
피에이치에이(주),43370,Dec-16,3.31,-8.22,5.81,1.76,14.76,6.39,623.65,1319.84,13.88,4.36,5.92,11.78,86.12,0.21,0.59,2.72,2.53,53.17,26.97,38.83,52.87,47.13,4603.39,124.03,90.58,25.52,139.18,140.59,89.15,81.09,98.58,10.3,29.3,18.61,56.63,6.56,1.36,2.7,2.73,7.8,46.79,2.59,3.57,9.41,5.28,69.11,4.22,1.38,0.15,,,,25.11,84.96,187.7,18.78
피에이치에이(주),43370,Dec-17,-1.96,8.71,0.41,-1.73,4.8,-13.8,39.82,-63.81,11.51,7.07,8.23,15.06,88.49,0.08,0.21,2.51,2.22,54.46,26.39,40.09,56.51,43.49,4824.27,133.15,98.01,29.39,106,146.54,76.95,72.38,99.57,13.56,22.22,15.7,54.37,5.81,1.16,2.13,2.57,6.84,53.39,2.16,2.95,8.11,4.77,76.57,3.65,1.22,0.17,,,,28.89,90.92,255.27,24.57
피에이치에이(주),43370,Dec-18,1.29,-0.08,7.53,10.28,7.21,1.21,-39.84,-23.31,10.4,4.2,4.97,8.54,89.6,0.07,0.21,2.86,2.79,57.82,27.07,42.17,59.82,40.18,5172.3,156.29,113.98,48.61,75.16,137.46,67.17,61.84,99.56,20.82,19.79,9.32,31.64,3.19,1.18,2.03,2.83,7.5,48.65,2.11,2.87,7.87,5.28,69.13,3.54,1.24,0.18,,,,25.14,85.21,271.53,21.4
피에이치에이(주),43370,Dec-19,1.4,17.78,-8.94,10.06,6.15,2.05,-29.47,-19.41,10.73,2.91,3.46,5.65,89.27,0.03,0.11,3.22,2.96,51.92,32.72,34.93,62.62,37.38,5490.42,150.32,101.14,35.51,97.73,117.45,59.69,55.16,97.44,17.38,15.87,10.22,38.43,3.23,1.19,1.94,3.07,7.56,48.29,2.17,3.09,7.29,5.95,61.36,3.32,1.31,0.18,,,,23.55,67.93,250.04,19.91
하나마이크론(주),67310,Dec-11,13.15,12.57,7.44,4.85,59.26,6.68,-59.81,-51.08,9.87,2.97,3.06,7.19,90.13,2.28,4.09,6.64,6.07,21.56,28.04,15.51,49.23,50.77,1439,60.13,43.27,5.1,0,125.53,103.15,72.82,64.33,-14.29,77.79,21.68,28.75,11.36,1.03,2.42,1.79,19.24,18.97,4.65,6.5,16.41,11.96,30.51,1.51,1.65,0.11,,,,28.21,44.8,80.03,29.13
하나마이크론(주),67310,Dec-12,2.09,6.43,-20.4,-6.67,-7.59,-12.14,0,0,5.19,-3.86,-3.25,-6.93,94.81,2.35,3.73,4.81,5.33,16.81,32.87,11.28,44.56,55.44,1236.61,69.66,46.76,4.76,0,142.82,124.43,54.16,35.57,-7.32,104.89,12.67,15.03,8.42,0.84,1.8,1.59,15.58,23.42,4.4,6.3,14.57,11.75,31.06,1.21,1.72,0.09,,,,22.01,32.64,66.78,26.4
하나마이크론(주),67310,Dec-13,18.59,13.74,68.88,30.87,-15.25,7.46,0,0,7.86,-6.93,-5.68,-15.8,92.14,2.96,3.97,4.36,5.15,23.94,25.48,17.84,34.12,65.88,1047.98,51.58,38.44,2.2,0,345.88,193.1,136.01,67.59,-22.47,167.24,2.91,3.36,2.54,0.82,2.11,1.34,21.92,16.65,3.96,5.52,14.04,9.25,39.45,1.18,1.44,0.73,,,,20.48,32.72,65.91,27.11
하나마이크론(주),67310,Dec-14,4.57,8.84,8.16,-4.61,12.24,5.9,0,0,16.15,2.8,2.19,6.78,83.85,2.69,3.25,4.29,4.18,24.76,22.47,19.2,36.3,63.7,1176.31,44.37,34.4,2.1,0,281.65,175.48,153.71,87.39,-31.04,142.46,11.11,13.69,9.25,0.78,2.22,1.21,18.99,19.22,3.21,4.22,13.43,6.2,58.82,1.13,1.04,1.54,,,,25.03,38.58,78.78,32.72
하나마이크론(주),67310,Dec-15,2.54,7.34,-4.32,-5.99,4.54,-2.82,-67.97,-31.13,14.65,1.56,1.14,2.01,85.35,2.62,3.05,3.57,3.72,23.1,22.08,18,37.34,62.66,1229.66,43.9,34.21,1.72,0,513.25,167.83,140.96,84.19,-29.53,146.86,14.69,16.79,12.7,0.73,1.99,1.16,19.6,18.63,3.07,3.95,13.78,5.44,67.15,1.02,0.94,0,,,,24.18,37.86,81.3,33.34
하나마이크론(주),67310,Dec-16,3.49,-10.43,-3.91,23.16,-12.29,-11.86,-1135.87,-209.5,9.86,-9.72,-6.1,-21.67,90.14,2.71,2.65,3.41,3.32,21.45,28.3,15.38,34.34,65.66,1078.49,36.45,26.14,3.78,0,121.11,191.17,171.35,91.19,-37.4,146.24,10.79,14.1,11.47,0.63,1.75,0.98,11.65,31.33,2.82,3.77,11.23,5.52,66.16,0.91,0.8,0.2,,,,14.13,25.21,51.22,22.88
하나마이크론(주),67310,Dec-17,25.25,32.14,51.98,169.97,3.19,44.99,0,0,14.45,2.85,2.27,-0.65,85.55,2.16,2.61,3.5,3.78,26.03,50.26,12.95,33.88,66.12,1112.88,48.34,24.04,3.3,0,128.91,195.13,158.93,81.42,-27.82,138.32,10.56,14.89,9.76,0.8,2.33,1.21,12.47,29.28,3.31,5.67,7.98,10.01,36.45,1.21,0.99,0.18,,,,22.41,39.68,75.89,31.34
하나마이크론(주),67310,Dec-18,18.22,22.85,8.45,13.08,7.6,31.2,0,30.13,18.95,4.51,3.88,1.08,81.05,2.4,3.13,3.88,4.39,23.88,52.41,11.36,34.1,65.9,1178.64,44.11,20.99,2.5,0,148.34,193.29,158.77,80.47,-30.26,151.47,10.45,13.34,8.68,0.86,2.53,1.3,18.93,19.28,3.46,7.11,6.73,13.66,26.73,1.25,1.09,0.69,,,,28.22,49.2,102.3,35.56
하나마이크론(주),67310,Dec-19,16.83,14.19,16.26,-4.3,8.23,3.8,-269.46,-15.29,17.74,2.91,2.21,-1.7,82.26,2.86,3.28,4.12,4.44,23.76,43.14,13.51,33.46,66.54,1047.61,67.14,38.17,4.76,0,180.78,198.87,105.77,46.27,-11.63,154.25,12.42,16.01,11.72,0.76,2.25,1.15,21.63,16.88,3.19,6.07,6.73,13.27,27.5,1.1,1.12,0,,,,23.87,39.09,73.28,33.86
하나머티리얼즈(주),166090,Dec-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
하나머티리얼즈(주),166090,Dec-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
하나머티리얼즈(주),166090,Dec-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
하나제약(주),293480,Dec-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
하나제약(주),293480,Dec-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
하이록코리아(주),13030,Dec-11,19.76,24.65,16.6,35.5,16.73,29.71,20.46,16.72,30.36,16.9,12.03,16.54,69.64,0.15,0.38,3.69,4,65.21,43.63,36.75,71.12,28.88,2314.02,250.8,141.37,42.85,72.57,490.58,40.61,36.56,0,39.21,18.82,11.6,25.04,5.13,0.71,0.99,2.52,16.13,22.62,1.08,1.82,2.64,3.29,110.8,2.27,0.78,0,,,,26.17,83.96,291.39,40.08
하이록코리아(주),13030,Dec-12,10.83,2.3,14.5,-9.17,17.18,28.38,19.5,30.74,31.24,15.7,12.49,16.9,68.76,0.28,0.83,4.18,4.38,67.36,34.61,44.05,75.25,24.75,2711.59,300.11,196.23,38.21,51.91,744.67,32.9,29.83,0,44.92,17.66,23.81,44.36,7.79,0.8,1.09,2.98,19.87,18.37,1.2,1.96,3.09,3.29,110.92,2.6,0.88,0,,,,28.14,96.04,296.7,37.21
하이록코리아(주),13030,Dec-13,11.03,-4.24,17.37,-8.05,15.67,-0.16,13.09,2.61,33.66,17.78,12.73,16.42,66.34,-0.07,-0.2,4.17,3.83,71.21,27.12,51.9,78.47,21.53,3136.37,363.45,264.89,50.29,37.41,520.07,27.43,24.97,0,51.62,12.94,66.25,140.49,20.97,0.72,0.93,3.1,19.46,18.76,1.03,1.49,3.37,3.15,115.99,2.62,0.79,0,,,,28.06,110.7,364.29,41.26
하이록코리아(주),13030,Dec-14,10.78,-0.58,11.06,18.18,15,2.9,15.81,14.52,38.44,19.81,13.16,16.49,61.56,-0.6,-1.99,4.61,3.84,71.39,28.86,50.79,81.45,18.55,3606.85,429.45,305.53,43.8,37.62,434.3,22.77,20.41,0,54.76,8.04,79.39,224.92,23.3,0.66,0.83,3.33,16.53,22.09,0.93,1.29,3.32,3.49,104.72,2.77,0.74,0,,,,27.36,124.34,420.01,43.3
하이록코리아(주),13030,Dec-15,9.71,13.34,8.95,4.81,14.79,8.4,13.37,9.38,36.26,20.65,13.49,16.27,63.74,-0.72,-2.84,2.7,2.32,70.89,27.76,51.21,85.13,14.87,4140.45,533.28,385.23,64.83,34.17,550.67,17.46,15.61,0,57.59,5.26,80.75,268.3,19.23,0.65,0.78,3.93,19.16,19.05,0.92,1.28,3.25,3.96,92.18,2.82,0.76,0,,,,28.43,128.57,448.36,45.54
하이록코리아(주),13030,Dec-16,5.4,-1.09,4.59,1.84,8.41,-15.35,-29.59,-30.46,31.41,17.06,8.78,10.29,68.59,-0.8,-3.01,2.23,2.23,70.34,27.03,51.33,87.41,12.59,4488.61,685.55,500.22,47.99,31.65,749.7,14.4,11.74,0,60.08,4.86,74.89,222.02,18.8,0.51,0.6,3.76,21.43,17.03,0.73,1,2.66,3.36,108.58,2.26,0.62,0,,,,22.78,106.64,418.75,45.44
하이록코리아(주),13030,Dec-17,7.39,8.4,5.23,-24.09,7.35,3.15,-22.16,-4.68,31.6,12.93,6.45,7.42,68.4,-0.77,-3.17,3,3.19,68.93,19.5,55.48,88.28,11.72,4818.48,762.95,614.17,158.35,22.44,930.69,13.27,10.23,0,59.89,5.07,72.7,190.13,17.69,0.5,0.57,4.11,28.33,12.88,0.72,0.93,3.09,3.42,106.87,2.25,0.63,0,,,,20.52,92.21,337.67,42.61
하이록코리아(주),13030,Dec-18,-2.14,0.66,-3.52,27.64,2.26,-31.98,-50.92,-69.46,28.16,9.82,3.25,3.48,71.84,-1.75,-5.94,19.25,4.05,67.95,25.8,50.42,92.28,7.72,4927.32,1354.89,1005.35,167.58,27.85,795.88,8.37,5.44,0,62.94,0.58,89.36,1281.3,20.62,0.33,0.37,3.4,21.61,16.89,0.48,0.62,2.14,2.51,145.71,1.46,0.44,0,,,,16.59,73.07,259.68,49.56
하이록코리아(주),13030,Dec-19,2.69,-3.6,6.7,5.57,1.83,14.36,11.67,37.55,26.11,9.57,3.61,3.81,73.89,-1.66,-7.76,3,3,70.61,25.52,52.58,91.54,8.46,5017.48,1434.26,1068.17,130.88,27.44,694.88,9.24,5.38,0,65.68,0.57,50.66,817.12,11.5,0.38,0.41,4.66,23.58,15.48,0.54,0.73,2.12,3.17,115.11,1.7,0.51,0,,,,17.24,80.17,298.86,46.25
하이즈항공(주),221840,Dec-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
하이즈항공(주),221840,Dec-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
하이즈항공(주),221840,Dec-17,0,0,0,0,0,0,0,0,12.44,1.59,0.54,0.9,87.56,0.73,0.57,2.12,2.12,41.17,12.67,35.95,56.63,43.37,829.56,309.4,270.19,7.55,18.73,271.02,76.6,23.5,25.09,27.86,63.9,3.32,3.98,4.22,0.34,0.6,0.79,20.29,17.99,0.83,0.95,6.55,7.49,48.76,0.62,0.63,0,,,,21.67,39.89,178.49,63.47
하이즈항공(주),221840,Dec-18,-0.25,0.21,-4.89,20.29,0.55,15.7,28.42,-38.6,12.48,1.24,0.49,1.15,87.52,0.96,0.89,2.8,2.73,39.25,16.03,32.96,57.45,42.55,834.11,316.21,265.52,127.06,23.44,390.66,74.07,21.61,23.85,26.84,60.12,2.45,3.02,2.63,0.4,0.69,0.92,25.01,14.59,0.98,1.15,6.88,7.65,47.7,0.72,0.75,0,,,,24.81,45.72,196.76,62.63
하이즈항공(주),221840,Dec-19,5.19,-1.89,15.86,-2.86,3.61,42.53,333.64,213.7,14.31,5.03,2.77,4.89,85.69,0.82,1.04,2.72,2.8,43.24,13.44,37.43,56.58,43.42,864.25,317.82,275.11,149.61,19.61,580.62,76.75,24.05,25.73,29.63,61.33,6.38,7.98,5.16,0.55,0.97,1.28,38.92,9.38,1.33,1.56,9.1,8.05,45.37,1.04,1.01,0,,,,25.75,50.75,210.45,47.97
하이트진로(주),80,Dec-11,152.1,217.77,152.64,213.74,133.48,28.81,47.5,12.41,40.75,5.11,2.81,6.9,59.25,2.5,2.33,2.79,4.25,28.85,16.23,24.17,39.83,60.17,389.22,67.44,56.49,9.27,0,605.45,151.06,107.4,60.43,-13.93,94.69,8.41,13.42,13.16,0.55,1.35,0.93,17.56,20.79,1.91,2.26,12.45,4.03,90.56,0.96,0.77,0,,,,11.84,19.64,54.79,30.81
하이트진로(주),80,Dec-12,-1.53,0.36,-21.24,-23.69,-1,48.12,47.48,22.22,42.84,5.09,2.92,7.31,57.16,3.36,3.21,5.22,5.25,23.08,15.73,19.45,40.05,59.95,385.32,55.12,46.45,5.26,0,532.76,149.72,104.53,61.18,-18.78,96.58,8.04,12.46,8.34,0.57,1.44,0.96,21.74,16.79,2.21,2.63,13.79,3.84,94.97,0.93,0.84,0,,,,19.28,31.15,91.82,33.35
하이트진로(주),80,Dec-13,0.98,6.86,-1.79,10.58,-1.84,-6.74,-23.61,-3.65,43.36,4.17,2.24,5.66,56.64,2.86,2.53,4.3,4.22,22.44,17.71,18.47,38.93,61.07,374.84,57.08,46.97,4.53,0,385.13,156.89,101,57.76,-16.87,94.81,8.08,13.38,9.24,0.54,1.36,0.89,15.79,23.12,2.36,2.83,14.11,3.52,103.57,0.84,0.85,0.54,,,,19.07,29.24,95.02,35.7
하이트진로(주),80,Dec-14,-3.68,-2.35,-8.13,-4.03,-3.98,-1.32,-73.24,-41.82,41.87,1.14,0.61,1.56,58.13,2.84,2.49,4.65,4.39,21.41,18.5,17.45,38.8,61.2,359.92,55.9,45.56,4.14,0,485.2,157.72,98.69,53.11,-16.89,88.41,11.78,21.01,13.17,0.54,1.38,0.88,15.58,23.43,2.45,2.99,13.53,3.64,100.23,0.81,0.88,0.63,,,,16.18,24.29,80.24,29.58
하이트진로(주),80,Dec-15,1.11,-1.83,16.29,1.86,-0.26,1.88,151.92,42.99,43.01,2.8,1.55,4.02,56.99,2.33,2.1,4.12,4.03,24.62,16.2,20.63,38.28,61.72,358.99,59.33,49.72,11.03,0,333.64,161.25,108.4,58.21,-16.87,84.7,12.91,24.57,14.45,0.55,1.44,0.9,14.79,24.67,2.41,2.91,13.94,3.76,97.14,0.84,0.88,0.34,,,,17.32,27.02,90.46,31.42
하이트진로(주),80,Dec-16,-1.72,-6.15,12.41,-5.62,-2.48,-0.9,-27.96,-7.45,43.58,2.03,1.12,2.93,56.42,2.11,1.88,3.79,3.73,28.16,13.61,24.33,37.99,62.01,350.08,67.93,58.68,11.24,0,369.09,163.26,109.13,59.26,-13.3,84.36,11.59,22.42,12.93,0.55,1.44,0.89,12.89,28.31,2.09,2.45,14.09,3.68,99.16,0.87,0.81,0.21,,,,17.47,28.33,89.61,31.43
하이트진로(주),80,Dec-17,3.13,-1.68,16.01,5.79,-5.76,-0.02,-66.95,-29.64,42.53,0.67,0.37,1.01,57.47,1.99,1.71,3.78,3.7,31.67,12.41,27.74,34.71,65.29,329.9,64.72,56.69,16.74,0,407.19,188.1,140.99,64.93,-17.27,86.03,11.56,25.28,14.01,0.55,1.51,0.86,14.23,25.66,1.83,2.1,14.1,3.67,99.4,0.91,0.73,0.28,,,,17.57,30,96.42,32.62
하이트진로(주),80,Dec-18,-2.27,-0.74,-4.14,20.41,-4.53,-0.23,75.43,3.66,40.4,1.18,0.64,1.87,59.6,1.99,1.64,3.72,3.75,31.07,15.59,26.22,33.91,66.09,314.97,63.83,53.88,17.44,0,407.97,194.92,143.54,62.37,-17.6,91.64,10.72,22.81,12.88,0.54,1.58,0.83,15.71,23.24,1.73,2.01,12.41,3.85,94.7,0.92,0.68,1.79,,,,17.29,29.11,94.06,31.44
하이트진로(주),80,Dec-19,-4.59,-0.05,-26.55,6.81,-11.12,7.93,-290.34,-2.43,42.84,-2.08,-1.27,-3.86,57.16,2.19,1.98,3.95,4.14,23.92,22.66,18.5,31.59,68.41,279.94,57.57,44.52,10.61,0,273.7,216.58,131.52,45.41,-17.63,113.39,3.78,7.22,4.16,0.61,1.85,0.9,16.37,22.29,2.2,2.71,11.86,4.9,74.49,0.99,0.83,2.62,,,,14.59,23.48,77.88,23.45
하이트진로홀딩스(주),140,Dec-11,-2.51,-5.66,2.55,7.89,3.05,-1.54,-9.87,-24.76,43.61,1.96,0.87,0.99,56.39,6.43,4.01,5.85,5.75,22.34,16.59,18.63,28.89,71.11,593,50.5,42.12,6.94,0,514.51,246.09,153.12,55.03,-21.9,177.91,5.4,7.47,8.57,0.44,1.52,0.62,19.61,18.61,2.03,2.42,12.54,3.8,96.02,0.85,0.64,0,,,,14.42,28.63,86.99,32.2
하이트진로홀딩스(주),140,Dec-12,-5.75,-1.25,-20.19,-22.77,-0.61,-1.45,146.61,-17.8,43.11,3.04,1.38,2.42,56.89,5.54,3.58,5.39,5.17,18.92,16.06,15.88,30.38,69.62,589.36,42.69,35.83,3.96,0,491.1,229.15,145.89,57.32,-25.4,165.12,4.92,6.83,7.32,0.45,1.53,0.65,19.54,18.68,2.2,2.63,13.44,3.89,93.78,0.87,0.7,0,,,,15.82,29.78,94.07,33.78
하이트진로홀딩스(주),140,Dec-13,-4.08,-1.5,-0.52,6.09,-16.43,-6.67,0,-8.73,43.11,-2.66,-1.19,-8.85,56.89,4.98,3.16,4.63,4.55,19.62,17.12,16.26,29.05,70.95,492.54,40.79,33.8,3.52,0,391.69,244.19,165.58,65.33,-28.48,173.63,4.65,6.55,7.24,0.45,1.5,0.64,15.52,23.52,2.32,2.78,13.97,3.55,102.7,0.83,0.68,0.5,,,,14.31,26.38,84.84,31.39
하이트진로홀딩스(주),140,Dec-14,-5.73,-2.28,-9.45,-3.34,-17.79,-2.73,0,-35.63,42.16,-5.35,-2.44,-22.06,57.84,4.53,2.88,4.37,4.21,18.85,18.28,15.4,27.23,72.77,404.91,41.95,34.28,3.75,0,488.5,267.2,165,55.65,-26.09,182.57,7.74,11.32,11.97,0.46,1.62,0.64,15.77,23.15,2.37,2.88,13.42,3.64,100.26,0.82,0.69,0.77,,,,11.51,20.31,66.48,24.47
하이트진로홀딩스(주),140,Dec-15,1.26,-1.7,16.37,1.22,3.33,1.98,0,34.97,43.06,2.32,1.11,3.77,56.94,3.75,2.46,3.81,3.76,21.66,15.9,18.22,27.32,72.68,418.38,45.55,38.31,8.93,0,336.99,266.08,174.08,59.08,-25.89,174.58,8.5,12.96,13.04,0.48,1.75,0.66,14.92,24.46,2.35,2.83,13.84,3.76,97.15,0.85,0.72,0.37,,,,15.31,28.11,93.36,32.33
