회사명,거래소코드,회계년도,이자보상배율(이자비용)(IFRS),이자보상배율(이자비용)(IFRS연결),,,,
씨에스윈드(주),112610,19-Dec,6.573798555,5.678238188,,,,
씨제이(주),1040,11-Dec,1.37388845,4.073374033,,,,
씨제이(주),1040,12-Dec,2.599842197,3.160917693,,,,
씨제이(주),1040,13-Dec,3.422874343,2.415349333,,,,
씨제이(주),1040,14-Dec,5.030336959,3.004634033,,,,
씨제이(주),1040,15-Dec,5.524333476,4.262797986,,,,
씨제이(주),1040,16-Dec,6.625293171,4.305448112,,,,
씨제이(주),1040,17-Dec,23.19673356,4.174627039,,,,
씨제이(주),1040,18-Dec,29.05553008,3.615417345,,,,
씨제이(주),1040,19-Dec,26.51082697,2.260026563,,,,
씨제이대한통운(주),120,11-Dec,4.706523496,2.515750114,,,,
씨제이대한통운(주),120,12-Dec,8.192665081,3.175786058,,,,
씨제이대한통운(주),120,13-Dec,0.864469742,1.071802857,,,,
씨제이대한통운(주),120,14-Dec,2.902371324,2.542742589,,,,
씨제이대한통운(주),120,15-Dec,3.861695045,3.510102878,,,,
씨제이대한통운(주),120,16-Dec,4.11338727,4.503473071,,,,
씨제이대한통운(주),120,17-Dec,4.314000932,4.258464947,,,,
씨제이대한통운(주),120,18-Dec,2.145603591,2.83288106,,,,
씨제이대한통운(주),120,19-Dec,2.237382988,2.396930423,,,,
씨제이바이오사이언스(주),311690,19-Dec,-95.38015927,-99.6859103,,,,
씨제이씨지브이(주),79160,11-Dec,4.622525492,2.739079799,,,,
씨제이씨지브이(주),79160,12-Dec,3.831714863,2.429653621,,,,
씨제이씨지브이(주),79160,13-Dec,3.771162173,2.34914429,,,,
씨제이씨지브이(주),79160,14-Dec,4.134754635,2.580367602,,,,
씨제이씨지브이(주),79160,15-Dec,5.16901312,3.540294925,,,,
씨제이씨지브이(주),79160,16-Dec,3.217194332,1.976901896,,,,
씨제이씨지브이(주),79160,17-Dec,2.020307471,2.234970876,,,,
씨제이씨지브이(주),79160,18-Dec,1.579280709,1.647770002,,,,
씨제이씨지브이(주),79160,19-Dec,1.465765008,0.773537625,,,,
씨제이씨푸드(주),11150,11-Dec,9.883646091,7.648969046,,,,
씨제이씨푸드(주),11150,12-Dec,7.093999147,X,,,,
씨제이씨푸드(주),11150,13-Dec,15.23265646,X,,,,
씨제이씨푸드(주),11150,14-Dec,20.43420186,X,,,,
씨제이씨푸드(주),11150,15-Dec,15.15847595,X,,,,
씨제이씨푸드(주),11150,16-Dec,11.92842089,X,,,,
씨제이씨푸드(주),11150,17-Dec,9.817328346,X,,,,
씨제이씨푸드(주),11150,18-Dec,4.773052282,X,,,,
씨제이씨푸드(주),11150,19-Dec,3.702636932,X,,,,
씨제이제일제당(주),97950,11-Dec,3.379347524,6.269929856,,,,
씨제이제일제당(주),97950,12-Dec,2.503853261,3.736762457,,,,
씨제이제일제당(주),97950,13-Dec,3.418165751,1.83068484,,,,
씨제이제일제당(주),97950,14-Dec,4.206293912,2.944018407,,,,
씨제이제일제당(주),97950,15-Dec,5.229145314,4.163485003,,,,
씨제이제일제당(주),97950,16-Dec,4.298734466,4.712994392,,,,
씨제이제일제당(주),97950,17-Dec,3.483521127,3.803877095,,,,
씨제이제일제당(주),97950,18-Dec,4.976357276,3.383340738,,,,
씨제이제일제당(주),97950,19-Dec,2.322166475,2.24869671,,,,
씨제이프레시웨이(주),51500,11-Dec,9.671142057,9.454101172,,,,
씨제이프레시웨이(주),51500,12-Dec,3.28015518,3.731628639,,,,
씨제이프레시웨이(주),51500,13-Dec,1.614739095,1.308299118,,,,
씨제이프레시웨이(주),51500,14-Dec,6.432399709,5.916783575,,,,
씨제이프레시웨이(주),51500,15-Dec,7.316090635,6.107654633,,,,
씨제이프레시웨이(주),51500,16-Dec,4.295775426,3.671229206,,,,
씨제이프레시웨이(주),51500,17-Dec,5.80025249,6.040620671,,,,
씨제이프레시웨이(주),51500,18-Dec,5.302466639,5.843557444,,,,
씨제이프레시웨이(주),51500,19-Dec,3.107462282,3.328431718,,,,
씨케이에이치푸드앤헬스리미티드,900120,11-Jun,X,X,,,,
씨케이에이치푸드앤헬스리미티드,900120,12-Jun,X,X,,,,
씨케이에이치푸드앤헬스리미티드,900120,13-Jun,X,X,,,,
씨케이에이치푸드앤헬스리미티드,900120,14-Jun,X,X,,,,
씨케이에이치푸드앤헬스리미티드,900120,15-Jun,X,X,,,,
씨케이에이치푸드앤헬스리미티드,900120,16-Jun,X,45.0941326,,,,
씨케이에이치푸드앤헬스리미티드,900120,17-Jun,X,X,,,,
씨케이에이치푸드앤헬스리미티드,900120,18-Jun,X,X,,,,
씨케이에이치푸드앤헬스리미티드,900120,19-Jun,X,X,,,,
씨큐브(주),101240,11-Dec,4.073654675,X,,,,
씨큐브(주),101240,12-Dec,3.112597492,X,,,,
씨큐브(주),101240,13-Dec,4.157696987,X,,,,
씨큐브(주),101240,14-Dec,5.583643658,X,,,,
씨큐브(주),101240,15-Dec,10.32419715,X,,,,
씨큐브(주),101240,16-Dec,15.96491844,X,,,,
씨큐브(주),101240,17-Dec,13.54470064,X,,,,
씨큐브(주),101240,18-Dec,15.71313627,X,,,,
씨큐브(주),101240,19-Dec,21.49712394,X,,,,
아남전자(주),8700,11-Dec,19.29087553,-0.375113653,,,,
아남전자(주),8700,12-Dec,-0.294246137,-0.493323382,,,,
아남전자(주),8700,13-Dec,4.001991065,0.38995998,,,,
아남전자(주),8700,14-Dec,-0.053338007,-1.317179994,,,,
아남전자(주),8700,15-Dec,-0.088358413,-6.454688388,,,,
아남전자(주),8700,16-Dec,5.381675461,2.48574017,,,,
아남전자(주),8700,17-Dec,7.595192558,2.266522578,,,,
아남전자(주),8700,18-Dec,-4.543870686,-4.305150328,,,,
아남전자(주),8700,19-Dec,1.914510135,1.039066692,,,,
아미코젠(주),92040,13-Dec,58.36499476,X,,,,
아미코젠(주),92040,14-Dec,X,377.9303285,,,,
아미코젠(주),92040,15-Dec,223.8336494,6.774838199,,,,
아미코젠(주),92040,16-Dec,186.1506534,4.464270068,,,,
아미코젠(주),92040,17-Dec,-28.91691591,1.957264269,,,,
아미코젠(주),92040,18-Dec,-23.12686177,1.998476857,,,,
아미코젠(주),92040,19-Dec,-0.966864612,-1.712237901,,,,
아비코전자(주),36010,11-Dec,0.984908377,-2.989306782,,,,
아비코전자(주),36010,12-Dec,0.745829875,-0.343548149,,,,
아비코전자(주),36010,13-Dec,5.953893879,4.723929374,,,,
아비코전자(주),36010,14-Dec,9.390666712,7.961769818,,,,
아비코전자(주),36010,15-Dec,24.59044575,24.20077246,,,,
아비코전자(주),36010,16-Dec,45.40283276,44.07939262,,,,
아비코전자(주),36010,17-Dec,54.67090819,52.67229693,,,,
아비코전자(주),36010,18-Dec,39.74599501,31.92689553,,,,
아비코전자(주),36010,19-Dec,81.59629986,-14.64713789,,,,
아세아(주),2030,11-Dec,15.94120152,3.086658243,,,,
아세아(주),2030,12-Dec,35.82346209,9.638783167,,,,
아세아(주),2030,13-Dec,110.5081867,13.47102609,,,,
아세아(주),2030,14-Dec,X,17.88288966,,,,
아세아(주),2030,15-Dec,X,16.48860747,,,,
아세아(주),2030,16-Dec,X,30.90810247,,,,
아세아(주),2030,17-Dec,X,15.08117348,,,,
아세아(주),2030,18-Dec,X,4.953792123,,,,
아세아(주),2030,19-Dec,X,4.165282592,,,,
아세아시멘트(주),183190,13-Dec,226.7823991,248.5169285,,,,
아세아시멘트(주),183190,14-Dec,245.9323368,230.2075272,,,,
아세아시멘트(주),183190,15-Dec,210.3906646,187.4111319,,,,
아세아시멘트(주),183190,16-Dec,239.3983445,199.9915722,,,,
아세아시멘트(주),183190,17-Dec,350.1451015,139.9715613,,,,
아세아시멘트(주),183190,18-Dec,2.601995761,2.439460664,,,,
아세아시멘트(주),183190,19-Dec,2.835824782,2.393866883,,,,
아세아제지(주),2310,11-Dec,1.56211376,1.144781076,,,,
아세아제지(주),2310,12-Dec,8.187508788,5.793718334,,,,
아세아제지(주),2310,13-Dec,10.16060225,4.477385783,,,,
아세아제지(주),2310,14-Dec,12.8718377,5.582444776,,,,
아세아제지(주),2310,15-Dec,6.738551432,-0.196704133,,,,
아세아제지(주),2310,16-Dec,27.02054878,9.800386597,,,,
아세아제지(주),2310,17-Dec,13.35149223,1.383859031,,,,
아세아제지(주),2310,18-Dec,73.25861646,21.32085529,,,,
아세아제지(주),2310,19-Dec,64.96831278,16.66017679,,,,
아시아나아이디티(주),267850,18-Dec,916.7274428,894.8492972,,,,
아시아나아이디티(주),267850,19-Dec,9.672080546,9.441000398,,,,
아시아나항공(주),20560,11-Dec,1.793738327,1.931713653,,,,
아시아나항공(주),20560,12-Dec,0.886387258,1.109946767,,,,
아시아나항공(주),20560,13-Dec,-0.45564927,-0.075259045,,,,
아시아나항공(주),20560,14-Dec,0.313534193,0.642277095,,,,
아시아나항공(주),20560,15-Dec,0.066675501,0.559173844,,,,
아시아나항공(주),20560,16-Dec,1.670651536,1.786338864,,,,
아시아나항공(주),20560,17-Dec,1.522521096,1.596887702,,,,
아시아나항공(주),20560,18-Dec,-0.234612503,0.1726851,,,,
아시아나항공(주),20560,19-Dec,-1.45344468,-1.26704743,,,,
아이쓰리시스템(주),214430,15-Dec,14.71390833,14.66420359,,,,
아이쓰리시스템(주),214430,16-Dec,49.29492738,49.29046928,,,,
아이쓰리시스템(주),214430,17-Dec,110.4377051,110.4312983,,,,
아이쓰리시스템(주),214430,18-Dec,179.4164272,X,,,,
아이쓰리시스템(주),214430,19-Dec,-29.84617684,X,,,,
아이에스동서(주),10780,11-Dec,1.679438567,1.887332643,,,,
아이에스동서(주),10780,12-Dec,2.732379036,1.996795164,,,,
아이에스동서(주),10780,13-Dec,4.304153443,2.980608717,,,,
아이에스동서(주),10780,14-Dec,7.640237848,4.333184167,,,,
아이에스동서(주),10780,15-Dec,17.39916609,7.200465265,,,,
아이에스동서(주),10780,16-Dec,45.82718447,21.33978906,,,,
아이에스동서(주),10780,17-Dec,22.38524724,13.84392476,,,,
아이에스동서(주),10780,18-Dec,10.47248261,9.429256608,,,,
아이에스동서(주),10780,19-Dec,1.815041711,1.930216903,,,,
아이진(주),185490,15-Dec,-186.1368417,X,,,,
아이진(주),185490,16-Dec,-827.0757678,X,,,,
아이진(주),185490,17-Dec,-220.3509829,X,,,,
아이진(주),185490,18-Dec,-9.225533297,X,,,,
아이진(주),185490,19-Dec,-4.270876552,-4.348373044,,,,
아이큐어(주),175250,18-Dec,-10.0234649,-11.59587598,,,,
아이큐어(주),175250,19-Dec,-2.441563873,-2.234375622,,,,
아이크래프트(주),52460,11-Dec,5.199453017,X,,,,
아이크래프트(주),52460,12-Dec,76.22104667,X,,,,
아이크래프트(주),52460,13-Dec,28.84097794,26.83457581,,,,
아이크래프트(주),52460,14-Dec,161.5590885,166.2397456,,,,
아이크래프트(주),52460,15-Dec,49.93908882,49.97849524,,,,
아이크래프트(주),52460,16-Dec,51.13087583,51.12081107,,,,
아이크래프트(주),52460,17-Dec,24.3588601,16.68852872,,,,
아이크래프트(주),52460,18-Dec,9.739841603,1.017093106,,,,
아이크래프트(주),52460,19-Dec,4.526819039,0.188065553,,,,
아이텍(주),119830,11-Dec,1.532268446,X,,,,
아이텍(주),119830,12-Dec,-0.679280397,X,,,,
아이텍(주),119830,13-Dec,0.952558656,X,,,,
아이텍(주),119830,14-Dec,1.633548016,X,,,,
아이텍(주),119830,15-Dec,-1.888396789,X,,,,
아이텍(주),119830,16-Dec,4.519747462,X,,,,
아이텍(주),119830,17-Dec,5.752115451,X,,,,
아이텍(주),119830,18-Dec,1.485142714,1.406280388,,,,
아이텍(주),119830,19-Dec,1.276836743,0.705921648,,,,
아진산업(주),13310,15-Dec,2.093698746,2.012063935,,,,
아진산업(주),13310,16-Dec,2.35922058,2.763732559,,,,
아진산업(주),13310,17-Dec,1.067244082,1.850327493,,,,
아진산업(주),13310,18-Dec,-4.056403853,0.668864178,,,,
아진산업(주),13310,19-Dec,3.454027116,2.029431863,,,,
안국약품(주),1540,11-Dec,9.072417635,10.03500586,,,,
안국약품(주),1540,12-Dec,5.978526433,5.87872005,,,,
안국약품(주),1540,13-Dec,10.82543423,11.82292574,,,,
안국약품(주),1540,14-Dec,19.62850221,18.67287626,,,,
안국약품(주),1540,15-Dec,27.66380689,20.51381467,,,,
안국약품(주),1540,16-Dec,8.471024494,4.706477934,,,,
안국약품(주),1540,17-Dec,20.36038694,12.65623494,,,,
안국약품(주),1540,18-Dec,37.50232584,21.77650972,,,,
안국약품(주),1540,19-Dec,4.800926999,2.335123906,,,,
알리코제약(주),260660,18-Dec,9.588678764,X,,,,
알리코제약(주),260660,19-Dec,12.75937761,X,,,,
알서포트(주),131370,11-Dec,X,X,,,,
알서포트(주),131370,12-Dec,X,X,,,,
알서포트(주),131370,13-Dec,108.9485097,101.7412909,,,,
알서포트(주),131370,14-Dec,-0.032890294,8.457245042,,,,
알서포트(주),131370,15-Dec,-266.1694798,-307.7277023,,,,
알서포트(주),131370,16-Dec,152.96823,-19.67362729,,,,
알서포트(주),131370,17-Dec,194.9033981,186.6272648,,,,
알서포트(주),131370,18-Dec,309.9700905,337.1803188,,,,
알서포트(주),131370,19-Dec,29.0969443,39.57330159,,,,
알에스오토메이션(주),140670,17-Dec,5.58,5.62,,,,
알에스오토메이션(주),140670,18-Dec,1.65,1.93,,,,
알에스오토메이션(주),140670,19-Dec,0.13,0.29,,,,
알에프머트리얼즈(주),327260,19-Dec,6.07,6.07,,,,
알에프에이치아이씨(주),218410,15-Dec,,-2.17,,,,
알에프에이치아이씨(주),218410,16-Dec,,-1.09,,,,
알에프에이치아이씨(주),218410,17-Dec,27.79,27.16,,,,
알에프에이치아이씨(주),218410,18-Dec,16.21,17.88,,,,
알에프에이치아이씨(주),218410,19-Dec,18.67,15.97,,,,
압타바이오(주),293780,19-Dec,3519.2,X,,,,
애경산업(주),18250,18-Dec,308.89,315.29,,,,
애경산업(주),18250,19-Dec,324.56,302.51,,,,
애경케미칼(주),161000,12-Dec,,X,,,,
애경케미칼(주),161000,13-Dec,11.23,4.75,,,,
애경케미칼(주),161000,14-Dec,33.45,10.77,,,,
애경케미칼(주),161000,15-Dec,51.33,14.12,,,,
애경케미칼(주),161000,16-Dec,120.77,38.03,,,,
애경케미칼(주),161000,17-Dec,85.71,34.96,,,,
애경케미칼(주),161000,18-Dec,66.45,20.9,,,,
애경케미칼(주),161000,19-Dec,70.59,26.23,,,,
애니젠(주),196300,16-Dec,-6.26,-6.26,,,,
애니젠(주),196300,17-Dec,999999999,X,,,,
애니젠(주),196300,18-Dec,-8.34,-8.34,,,,
애니젠(주),196300,19-Dec,-3.45,-3.45,,,,
애머릿지코퍼레이션,900100,11-Dec,-0.18,-8.8,,,,
애머릿지코퍼레이션,900100,12-Dec,1.2,0.06,,,,
애머릿지코퍼레이션,900100,13-Dec,-0.8,-2.17,,,,
애머릿지코퍼레이션,900100,14-Dec,1.03,0.06,,,,
애머릿지코퍼레이션,900100,15-Dec,-1.12,-3.36,,,,
애머릿지코퍼레이션,900100,16-Dec,-3.01,-6.08,,,,
애머릿지코퍼레이션,900100,17-Dec,-3.37,-4.79,,,,
애머릿지코퍼레이션,900100,18-Dec,0.69,-2.5,,,,
애머릿지코퍼레이션,900100,19-Dec,0.5,-1.96,,,,
앱클론(주),174900,17-Dec,-33.02,-33.02,,,,
앱클론(주),174900,18-Dec,-31.7,-31.7,,,,
앱클론(주),174900,19-Dec,35.66,35.66,,,,
어보브반도체(주),102120,11-Dec,5.86,18.52,,,,
어보브반도체(주),102120,12-Dec,18.05,34.28,,,,
어보브반도체(주),102120,13-Dec,79.11,78.55,,,,
어보브반도체(주),102120,14-Dec,81.74,86.9,,,,
어보브반도체(주),102120,15-Dec,85.05,92.97,,,,
어보브반도체(주),102120,16-Dec,112.07,116.05,,,,
어보브반도체(주),102120,17-Dec,210.29,199.87,,,,
어보브반도체(주),102120,18-Dec,999999999,X,,,,
어보브반도체(주),102120,19-Dec,972.05,490.93,,,,
에스넷시스템(주),38680,11-Dec,30.91,28.2,,,,
에스넷시스템(주),38680,12-Dec,18.54,20.61,,,,
에스넷시스템(주),38680,13-Dec,29.13,41.77,,,,
에스넷시스템(주),38680,14-Dec,30.85,101.55,,,,
에스넷시스템(주),38680,15-Dec,-47.68,-6.03,,,,
에스넷시스템(주),38680,16-Dec,-86.05,-11.7,,,,
에스넷시스템(주),38680,17-Dec,32.21,53.72,,,,
에스넷시스템(주),38680,18-Dec,175.2,79.45,,,,
에스넷시스템(주),38680,19-Dec,24.96,42.52,,,,
에스디엔(주),99220,11-Dec,1.64,1.66,,,,
에스디엔(주),99220,12-Dec,-2.11,-2.13,,,,
에스디엔(주),99220,13-Dec,0.34,0.37,,,,
에스디엔(주),99220,14-Dec,-0.04,0.25,,,,
에스디엔(주),99220,15-Dec,1.48,1.55,,,,
에스디엔(주),99220,16-Dec,0.25,0.53,,,,
에스디엔(주),99220,17-Dec,1,1.26,,,,
에스디엔(주),99220,18-Dec,0.61,0.82,,,,
에스디엔(주),99220,19-Dec,0.8,1.17,,,,
에스맥(주),97780,11-Dec,40.18,43.77,,,,
에스맥(주),97780,12-Dec,74.63,92.65,,,,
에스맥(주),97780,13-Dec,43.64,46.46,,,,
에스맥(주),97780,14-Dec,-4.52,-3.94,,,,
에스맥(주),97780,15-Dec,-36.43,-25.28,,,,
에스맥(주),97780,16-Dec,1.66,-0.97,,,,
에스맥(주),97780,17-Dec,1.94,4.65,,,,
에스맥(주),97780,18-Dec,3.56,5.01,,,,
에스맥(주),97780,19-Dec,0.85,1.48,,,,
에스비더블유생명과학(주),151910,12-Dec,3.75,4.78,,,,
에스비더블유생명과학(주),151910,13-Dec,3.48,3.5,,,,
에스비더블유생명과학(주),151910,14-Dec,1.4,1.3,,,,
에스비더블유생명과학(주),151910,15-Dec,-5.07,-4.69,,,,
에스비더블유생명과학(주),151910,16-Dec,-18.82,-19.13,,,,
에스비더블유생명과학(주),151910,17-Dec,-5.24,-4.2,,,,
에스비더블유생명과학(주),151910,18-Dec,0.42,-0.74,,,,
에스비더블유생명과학(주),151910,19-Dec,-3.47,-5.28,,,,
에스비아이핀테크솔루션즈(주),950110,13-Mar,,X,,,,
에스비아이핀테크솔루션즈(주),950110,14-Mar,20.27,95.93,,,,
에스비아이핀테크솔루션즈(주),950110,15-Mar,87.31,138.62,,,,
에스비아이핀테크솔루션즈(주),950110,16-Mar,34.45,122.6,,,,
에스비아이핀테크솔루션즈(주),950110,17-Mar,33.76,51.19,,,,
에스비아이핀테크솔루션즈(주),950110,18-Mar,7.23,11.36,,,,
에스비아이핀테크솔루션즈(주),950110,19-Mar,2.75,10.43,,,,
에스씨아이평가정보(주),36120,11-Dec,999999999,X,,,,
에스씨아이평가정보(주),36120,12-Dec,999999999,X,,,,
에스씨아이평가정보(주),36120,13-Dec,999999999,X,,,,
에스씨아이평가정보(주),36120,14-Dec,999999999,X,,,,
에스씨아이평가정보(주),36120,15-Dec,999999999,X,,,,
에스씨아이평가정보(주),36120,16-Dec,999999999,X,,,,
에스씨아이평가정보(주),36120,17-Dec,4818.15,18.6,,,,
에스씨아이평가정보(주),36120,18-Dec,5855.65,2276.67,,,,
에스씨아이평가정보(주),36120,19-Dec,386.4,332.49,,,,
에스엔유프리시젼(주),80000,11-Dec,-6.45,-6.45,,,,
에스엔유프리시젼(주),80000,12-Dec,-6.54,-6.54,,,,
에스엔유프리시젼(주),80000,13-Dec,5.56,5.56,,,,
에스엔유프리시젼(주),80000,14-Dec,-4.62,-4.62,,,,
에스엔유프리시젼(주),80000,15-Dec,1.17,1.17,,,,
에스엔유프리시젼(주),80000,16-Dec,-11.1,-11.1,,,,
에스엔유프리시젼(주),80000,17-Dec,6.08,6.08,,,,
에스엔유프리시젼(주),80000,18-Dec,16.73,16.4,,,,
에스엔유프리시젼(주),80000,19-Dec,41.11,41.6,,,,
에스엔케이폴리텍(주),91340,11-Dec,105.95,105.95,,,,
에스엔케이폴리텍(주),91340,12-Dec,-487.77,-487.77,,,,
에스엔케이폴리텍(주),91340,13-Dec,-1.39,-4.75,,,,
에스엔케이폴리텍(주),91340,14-Dec,4.31,2.59,,,,
에스엔케이폴리텍(주),91340,15-Dec,11.63,7.9,,,,
에스엔케이폴리텍(주),91340,16-Dec,5.51,4.2,,,,
에스엔케이폴리텍(주),91340,17-Dec,2.62,5.35,,,,
에스엔케이폴리텍(주),91340,18-Dec,0.29,4.06,,,,
에스엔케이폴리텍(주),91340,19-Dec,2.46,7.78,,,,
에스엘(주),5850,11-Mar,8.19,9.56,,,,
에스엘(주),5850,12-Dec,4.64,4.92,,,,
에스엘(주),5850,13-Dec,15.87,5.01,,,,
에스엘(주),5850,14-Dec,573.81,12.2,,,,
에스엘(주),5850,15-Dec,3416.96,11.46,,,,
에스엘(주),5850,16-Dec,5531.36,14.12,,,,
에스엘(주),5850,17-Dec,13039.49,8.72,,,,
에스엘(주),5850,18-Dec,2770.34,0.53,,,,
에스엘(주),5850,19-Dec,3844.23,4.15,,,,
에스와이(주),109610,15-Dec,5.47,3.5,,,,
에스와이(주),109610,16-Dec,3.62,1.92,,,,
에스와이(주),109610,17-Dec,2.68,1.88,,,,
에스와이(주),109610,18-Dec,1.93,1.87,,,,
에스와이(주),109610,19-Dec,-1.69,-0.97,,,,
에스지씨에너지(주),5090,11-Dec,1.65,1.65,,,,
에스지씨에너지(주),5090,12-Dec,1.05,1.05,,,,
에스지씨에너지(주),5090,13-Dec,1.22,1.18,,,,
에스지씨에너지(주),5090,14-Dec,0.72,0.55,,,,
에스지씨에너지(주),5090,15-Dec,1.54,1.03,,,,
에스지씨에너지(주),5090,16-Dec,0.32,0.1,,,,
에스지씨에너지(주),5090,17-Dec,-1.79,-1.29,,,,
에스지씨에너지(주),5090,18-Dec,-2.49,-1.98,,,,
에스지씨에너지(주),5090,19-Dec,-0.26,0.09,,,,
에스지씨이테크건설(주),16250,11-Dec,6.24,6.18,,,,
에스지씨이테크건설(주),16250,12-Dec,4.91,4.43,,,,
에스지씨이테크건설(주),16250,13-Dec,-7.14,0.12,,,,
에스지씨이테크건설(주),16250,14-Dec,1.24,6.77,,,,
에스지씨이테크건설(주),16250,15-Dec,3.51,4.83,,,,
에스지씨이테크건설(주),16250,16-Dec,7.14,3.69,,,,
에스지씨이테크건설(주),16250,17-Dec,9.42,4.66,,,,
에스지씨이테크건설(주),16250,18-Dec,5.53,3.64,,,,
에스지씨이테크건설(주),16250,19-Dec,6,2.14,,,,
에스지에이(주),49470,11-Dec,3.9,3.98,,,,
에스지에이(주),49470,12-Dec,-2.1,-2.67,,,,
에스지에이(주),49470,13-Dec,0.11,2.36,,,,
에스지에이(주),49470,14-Dec,0.01,2.89,,,,
에스지에이(주),49470,15-Dec,-0.2,3.66,,,,
에스지에이(주),49470,16-Dec,-6.85,1.55,,,,
에스지에이(주),49470,17-Dec,-5.7,-1.82,,,,
에스지에이(주),49470,18-Dec,1.95,-3.34,,,,
에스지에이(주),49470,19-Dec,-3.22,-4.82,,,,
에스지에이솔루션즈(주),184230,14-Jun,,9.83,,,,
에스지에이솔루션즈(주),184230,15-Jun,9.86,9.83,,,,
에스지에이솔루션즈(주),184230,16-Dec,4.25,3.08,,,,
에스지에이솔루션즈(주),184230,17-Dec,1.38,2.55,,,,
