회사명,거래소코드,회계년도,[제조]* (정상)영업손익(보고서기재)(IFRS),[제조]* (정상)영업손익(보고서기재)(IFRS연결)
(주)조이시티,067000,2018/12,-5270118,-5446745
(주)조이시티,067000,2019/12,8978287,8547462
(주)조흥,002600,2011/12,9527670,
(주)조흥,002600,2012/12,6479317,
(주)조흥,002600,2013/12,5610547,
(주)조흥,002600,2014/12,7161912,
(주)조흥,002600,2015/12,6581863,
(주)조흥,002600,2016/12,11526984,
(주)조흥,002600,2017/12,14075159,
(주)조흥,002600,2018/12,11369420,
(주)조흥,002600,2019/12,12349895,
(주)종근당,185750,2013/12,7538973,
(주)종근당,185750,2014/12,53930224,
(주)종근당,185750,2015/12,42705086,
(주)종근당,185750,2016/12,61249545,
(주)종근당,185750,2017/12,78116736,77764992
(주)종근당,185750,2018/12,78005020,75739894
(주)종근당,185750,2019/12,77025459,74575613
(주)종근당바이오,063160,2011/12,13544619,
(주)종근당바이오,063160,2012/12,8799249,
(주)종근당바이오,063160,2013/12,1948557,
(주)종근당바이오,063160,2014/12,-2641493,
(주)종근당바이오,063160,2015/12,8042193,
(주)종근당바이오,063160,2016/12,11615924,
(주)종근당바이오,063160,2017/12,9032703,
(주)종근당바이오,063160,2018/12,7008984,
(주)종근당바이오,063160,2019/12,15791857,15412574
(주)종근당홀딩스,001630,2011/12,72385604,87353518
(주)종근당홀딩스,001630,2012/12,57681385,78691063
(주)종근당홀딩스,001630,2013/12,880765,82440634
(주)종근당홀딩스,001630,2014/12,6703806,30729902
(주)종근당홀딩스,001630,2015/12,9665422,28182086
(주)종근당홀딩스,001630,2016/12,8363761,23050479
(주)종근당홀딩스,001630,2017/12,7566793,43495867
(주)종근당홀딩스,001630,2018/12,14194584,53715501
(주)종근당홀딩스,001630,2019/12,10163776,86159910
(주)좋은사람들,033340,2011/12,2227392,1112904
(주)좋은사람들,033340,2012/12,4104857,2993141
(주)좋은사람들,033340,2013/12,1741611,676718
(주)좋은사람들,033340,2014/12,2722528,2409320
(주)좋은사람들,033340,2015/12,264139,1216923
(주)좋은사람들,033340,2016/12,-4942893,-4155952
(주)좋은사람들,033340,2017/12,-5369067,-4941073
(주)좋은사람들,033340,2018/12,2516593,2532183
(주)좋은사람들,033340,2019/12,-9201425,-9191370
(주)주연테크,044380,2011/12,-8895507,
(주)주연테크,044380,2012/12,-2518539,
(주)주연테크,044380,2013/12,-1973835,
(주)주연테크,044380,2014/12,-1718776,
(주)주연테크,044380,2015/12,-5429193,
(주)주연테크,044380,2016/12,470268,374296
(주)주연테크,044380,2017/12,-4138416,-6770095
(주)주연테크,044380,2018/12,-1496056,-1503454
(주)주연테크,044380,2019/12,-2485581,-3839050
(주)중앙디앤엠,051980,2011/12,3947675,3483009
(주)중앙디앤엠,051980,2012/12,2625278,2625278
(주)중앙디앤엠,051980,2013/12,-4249878,-4438297
(주)중앙디앤엠,051980,2014/12,-3803862,-4578364
(주)중앙디앤엠,051980,2015/12,-7520459,-9085805
(주)중앙디앤엠,051980,2016/12,-2272098,-2231727
(주)중앙디앤엠,051980,2017/12,283564,-559016
(주)중앙디앤엠,051980,2018/12,-1799210,-2338572
(주)중앙디앤엠,051980,2019/12,-6505274,-8514820
(주)중앙백신연구소,072020,2011/12,2331374,
(주)중앙백신연구소,072020,2012/12,4422145,
(주)중앙백신연구소,072020,2013/12,5099341,
(주)중앙백신연구소,072020,2014/12,5537451,
(주)중앙백신연구소,072020,2015/12,3633118,
(주)중앙백신연구소,072020,2016/12,6987276,
(주)중앙백신연구소,072020,2017/12,5546811,
(주)중앙백신연구소,072020,2018/12,3504614,
(주)중앙백신연구소,072020,2019/12,2712903,
(주)중앙에너비스,000440,2011/09,3835644,
(주)중앙에너비스,000440,2012/09,2748330,
(주)중앙에너비스,000440,2013/09,2546899,
(주)중앙에너비스,000440,2014/09,2109379,2650684
(주)중앙에너비스,000440,2015/12,1179898,2134158
(주)중앙에너비스,000440,2016/12,1323469,2106153
(주)중앙에너비스,000440,2017/12,642133,
(주)중앙에너비스,000440,2018/12,1424706,
(주)중앙에너비스,000440,2019/12,630966,638178
(주)지노믹트리,228760,2019/12,-9490036,-10308127
(주)지누스,013890,2019/12,57581429,103868178
(주)지니뮤직,043610,2011/12,-2316411,
(주)지니뮤직,043610,2012/12,651753,591533
(주)지니뮤직,043610,2013/12,-2163248,
(주)지니뮤직,043610,2014/12,7511577,
(주)지니뮤직,043610,2015/12,1935731,
(주)지니뮤직,043610,2016/12,4899082,
(주)지니뮤직,043610,2017/12,2401672,
(주)지니뮤직,043610,2018/12,6889092,6889092
(주)지니뮤직,043610,2019/12,8127068,
(주)지니틱스,303030,2018/12,,
(주)지니틱스,303030,2019/12,5429890,
(주)지란지교시큐리티,208350,2014/12,,
(주)지란지교시큐리티,208350,2015/12,,
(주)지란지교시큐리티,208350,2016/12,2773087,
(주)지란지교시큐리티,208350,2017/12,2358504,8383243
(주)지란지교시큐리티,208350,2018/12,2518159,2784804
(주)지란지교시큐리티,208350,2019/12,2785641,3428449
(주)지씨셀,144510,2016/12,1998089,
(주)지씨셀,144510,2017/12,1650256,
(주)지씨셀,144510,2018/12,435054,
(주)지씨셀,144510,2019/12,-3476260,-3254149
(주)지어소프트,051160,2011/12,-11216709,-10783362
(주)지어소프트,051160,2012/12,-4158100,-2899429
(주)지어소프트,051160,2013/12,-6278316,-5967403
(주)지어소프트,051160,2014/12,327031,-697967
(주)지어소프트,051160,2015/12,-157746,-571032
(주)지어소프트,051160,2016/12,-2195634,-1484348
(주)지어소프트,051160,2017/12,-856296,896859
(주)지어소프트,051160,2018/12,2127068,1172741
(주)지어소프트,051160,2019/12,349669,-129606
(주)지에스,078930,2011/12,303955000,930384000
(주)지에스,078930,2012/12,129806000,684269000
(주)지에스,078930,2013/12,296474000,552130000
(주)지에스,078930,2014/12,219716000,-34328000
(주)지에스,078930,2015/12,144418000,1581778000
(주)지에스,078930,2016/12,335806000,1754224000
(주)지에스,078930,2017/12,450162000,2071234000
(주)지에스,078930,2018/12,469410000,2209837000
(주)지에스,078930,2019/12,309032000,2033142000
(주)지에스글로벌,001250,2011/12,16107942,-3638960
(주)지에스글로벌,001250,2012/12,16140155,30888725
(주)지에스글로벌,001250,2013/12,8491908,13729896
(주)지에스글로벌,001250,2014/12,13740893,23378618
(주)지에스글로벌,001250,2015/12,28747686,28908532
(주)지에스글로벌,001250,2016/12,33184884,36411795
(주)지에스글로벌,001250,2017/12,28031260,48023416
(주)지에스글로벌,001250,2018/12,40003703,56129900
(주)지에스글로벌,001250,2019/12,45275488,58277396
(주)지에스리테일,007070,2011/12,102215183,102991320
(주)지에스리테일,007070,2012/12,144691867,140474055
(주)지에스리테일,007070,2013/12,155466377,155049771
(주)지에스리테일,007070,2014/12,143374462,143310179
(주)지에스리테일,007070,2015/12,215745795,225793504
(주)지에스리테일,007070,2016/12,208207527,218058674
(주)지에스리테일,007070,2017/12,154734673,165713644
(주)지에스리테일,007070,2018/12,139172633,180259204
(주)지에스리테일,007070,2019/12,180325417,238835956
(주)지에스이,053050,2011/12,6832443,
(주)지에스이,053050,2012/12,5730585,
(주)지에스이,053050,2013/12,5904051,
(주)지에스이,053050,2014/12,5852928,
(주)지에스이,053050,2015/12,6912172,
(주)지에스이,053050,2016/12,7251904,
(주)지에스이,053050,2017/12,6385778,
(주)지에스이,053050,2018/12,7349937,
(주)지에스이,053050,2019/12,5593577,
(주)지엔씨에너지,119850,2013/12,5605439,5844974
(주)지엔씨에너지,119850,2014/12,5253582,
(주)지엔씨에너지,119850,2015/12,9195668,
(주)지엔씨에너지,119850,2016/12,10827394,
(주)지엔씨에너지,119850,2017/12,6562448,6699875
(주)지엔씨에너지,119850,2018/12,5140564,6521623
(주)지엔씨에너지,119850,2019/12,5924608,9064782
(주)지엔코,065060,2011/12,15622785,15291451
(주)지엔코,065060,2012/12,10801885,12500587
(주)지엔코,065060,2013/12,8015292,8732236
(주)지엔코,065060,2014/12,3404517,3844993
(주)지엔코,065060,2015/12,1952276,-20601
(주)지엔코,065060,2016/12,1450410,1089119
(주)지엔코,065060,2017/12,3535257,9951030
(주)지엔코,065060,2018/12,1015964,-25291250
(주)지엔코,065060,2019/12,779371,-7597802
(주)지투알,035000,2011/12,3494841,12807213
(주)지투알,035000,2012/12,2269795,15107915
(주)지투알,035000,2013/12,-1547191,16133938
(주)지투알,035000,2014/12,-751233,12839343
(주)지투알,035000,2015/12,2513443,13807787
(주)지투알,035000,2016/12,1797973,19588688
(주)지투알,035000,2017/12,9334286,19713358
(주)지투알,035000,2018/12,1163929,25412263
(주)지투알,035000,2019/12,10672022,21891879
(주)지티지웰니스,219750,2018/12,-2322232,-3081136
(주)지티지웰니스,219750,2019/12,-3635988,-4589381
(주)진도,088790,2011/12,17723553,17582901
(주)진도,088790,2012/12,9999869,9889910
(주)진도,088790,2013/12,7054579,6289729
(주)진도,088790,2014/12,4975162,4923642
(주)진도,088790,2015/12,5193282,5154401
(주)진도,088790,2016/12,10745239,10936811
(주)진도,088790,2017/12,11601630,11458829
(주)진도,088790,2018/12,7342620,7314679
(주)진도,088790,2019/12,-2918727,-2921233
(주)진로발효,018120,2011/12,10608257,
(주)진로발효,018120,2012/12,12940031,
(주)진로발효,018120,2013/12,18339417,
(주)진로발효,018120,2014/12,19421413,
(주)진로발효,018120,2015/12,21657367,
(주)진로발효,018120,2016/12,21287947,21447014
(주)진로발효,018120,2017/12,19813348,19995014
(주)진로발효,018120,2018/12,16512114,16523349
(주)진로발효,018120,2019/12,16179028,16490054
(주)진매트릭스,109820,2011/12,-591307,-634410
(주)진매트릭스,109820,2012/12,-734497,-1170984
(주)진매트릭스,109820,2013/12,-1545187,-1417671
(주)진매트릭스,109820,2014/12,-1451892,-1321787
(주)진매트릭스,109820,2015/12,-1525301,-2161992
(주)진매트릭스,109820,2016/12,-3493741,-3980558
(주)진매트릭스,109820,2017/12,-1405406,-1762234
(주)진매트릭스,109820,2018/12,-2459882,-2806390
(주)진매트릭스,109820,2019/12,-2354697,
(주)진바이오텍,086060,2011/12,1108190,1286377
(주)진바이오텍,086060,2012/12,943269,1276101
(주)진바이오텍,086060,2013/12,1152670,165048
(주)진바이오텍,086060,2014/12,1221600,1010943
(주)진바이오텍,086060,2015/12,1956808,1066768
(주)진바이오텍,086060,2016/12,2181312,3445108
(주)진바이오텍,086060,2017/12,1778167,2312141
(주)진바이오텍,086060,2018/12,1914806,6270669
(주)진바이오텍,086060,2019/12,746756,841408
(주)진성티이씨,036890,2011/12,19272085,21980472
(주)진성티이씨,036890,2012/12,12203760,10214261
(주)진성티이씨,036890,2013/12,9923383,8160924
(주)진성티이씨,036890,2014/12,16386956,15335887
(주)진성티이씨,036890,2015/12,18900593,14948906
(주)진성티이씨,036890,2016/12,7343939,11487847
(주)진성티이씨,036890,2017/12,14728791,18938632
(주)진성티이씨,036890,2018/12,22007881,27979168
(주)진성티이씨,036890,2019/12,21754182,29925877
(주)진양홀딩스,100250,2011/12,5190685,19257809
(주)진양홀딩스,100250,2012/12,6084016,18177656
(주)진양홀딩스,100250,2013/12,8656639,22307254
(주)진양홀딩스,100250,2014/12,8996080,22574444
(주)진양홀딩스,100250,2015/12,8754631,23449357
(주)진양홀딩스,100250,2016/12,6441065,22405269
(주)진양홀딩스,100250,2017/12,8067342,15689468
(주)진양홀딩스,100250,2018/12,22340777,9302660
(주)진양홀딩스,100250,2019/12,5271935,12873509
(주)진에어,272450,2017/12,96912373,
(주)진에어,272450,2018/12,62980928,62980928
(주)진에어,272450,2019/12,-48827478,
(주)차바이오텍,085660,2011/12,-9707846,6046331
(주)차바이오텍,085660,2012/12,1017274,40429743
(주)차바이오텍,085660,2013/12,7978949,48023596
(주)차바이오텍,085660,2014/12,-9559119,11662848
(주)차바이오텍,085660,2015/12,-5915435,17644791
(주)차바이오텍,085660,2016/12,-1852104,39774018
(주)차바이오텍,085660,2017/12,-4740893,-6703946
(주)차바이오텍,085660,2018/12,-2163575,19014790
(주)차바이오텍,085660,2019/12,-308276,5837297
(주)창해에탄올,004650,2014/12,10897926,21678407
(주)창해에탄올,004650,2015/12,12891098,22358022
(주)창해에탄올,004650,2016/12,12449791,7832361
(주)창해에탄올,004650,2017/12,13652772,12154713
(주)창해에탄올,004650,2018/12,20768619,10459443
(주)창해에탄올,004650,2019/12,18466917,8878760
(주)천보,278280,2019/12,17901298,27195971
(주)천일고속,000650,2011/12,2821416,
(주)천일고속,000650,2012/12,-507488,
(주)천일고속,000650,2013/12,1335759,
(주)천일고속,000650,2014/12,2631640,
(주)천일고속,000650,2015/12,2824152,
(주)천일고속,000650,2016/12,1080851,
(주)천일고속,000650,2017/12,-2011367,
(주)천일고속,000650,2018/12,-3153332,
(주)천일고속,000650,2019/12,560732,
(주)체리부로,066360,2017/12,9467566,24556887
(주)체리부로,066360,2018/12,-3132577,-492551
(주)체리부로,066360,2019/12,-13899513,-14451894
(주)체시스,033250,2011/06,8423447,7523789
(주)체시스,033250,2012/06,8644459,6059338
(주)체시스,033250,2013/06,2924916,2087021
(주)체시스,033250,2014/06,-2293854,-3872399
(주)체시스,033250,2015/06,-2365239,-2991996
(주)체시스,033250,2016/06,2196094,1730714
(주)체시스,033250,2017/06,-1451072,-2515139
(주)체시스,033250,2018/06,-3120868,-314854
(주)체시스,033250,2019/06,-2909017,-1500506
(주)초록뱀미디어,047820,2011/12,1110819,658618
(주)초록뱀미디어,047820,2012/12,1521294,1468329
(주)초록뱀미디어,047820,2013/12,-1889658,-1883583
(주)초록뱀미디어,047820,2014/12,-2130510,-2142166
(주)초록뱀미디어,047820,2015/12,-2355222,-2340149
(주)초록뱀미디어,047820,2016/12,4505636,7727762
(주)초록뱀미디어,047820,2017/12,1016690,99110
(주)초록뱀미디어,047820,2018/12,2402547,1283232
(주)초록뱀미디어,047820,2019/12,1446554,1401878
(주)초록뱀이앤엠,131100,2011/12,5957055,
(주)초록뱀이앤엠,131100,2012/12,1819655,301721
(주)초록뱀이앤엠,131100,2013/12,526131,-1920930
(주)초록뱀이앤엠,131100,2014/12,-1624995,-4925928
(주)초록뱀이앤엠,131100,2015/12,-4744724,-9486605
(주)초록뱀이앤엠,131100,2016/12,-7154383,-9069307
(주)초록뱀이앤엠,131100,2017/12,-4352111,-4434273
(주)초록뱀이앤엠,131100,2018/12,631058,475006
(주)초록뱀컴퍼니,052300,2011/12,934292,-2748444
(주)초록뱀컴퍼니,052300,2012/12,-1202961,-2389922
(주)초록뱀컴퍼니,052300,2013/12,213853,2779085
(주)초록뱀컴퍼니,052300,2014/12,-2909144,-2222590
(주)초록뱀컴퍼니,052300,2015/12,-3254341,-3493428
(주)초록뱀컴퍼니,052300,2016/12,1516987,1722994
(주)초록뱀컴퍼니,052300,2017/12,1482823,1412124
(주)초록뱀컴퍼니,052300,2018/12,1389563,-3609528
(주)초록뱀컴퍼니,052300,2019/12,-3090227,-3768654
(주)초록뱀헬스케어,118000,2011/12,-6769421,
(주)초록뱀헬스케어,118000,2012/12,-3351475,
(주)초록뱀헬스케어,118000,2013/12,-4396198,-4729705
(주)초록뱀헬스케어,118000,2014/12,-5146348,-6066957
(주)초록뱀헬스케어,118000,2015/12,-6503461,-7501839
(주)초록뱀헬스케어,118000,2016/12,-4064323,-5748114
(주)초록뱀헬스케어,118000,2017/12,-3137238,-4594508
(주)초록뱀헬스케어,118000,2018/12,-4971658,-6628226
(주)초록뱀헬스케어,118000,2019/12,-417291,-81997
(주)칩스앤미디어,094360,2013/12,1248615,1272818
(주)칩스앤미디어,094360,2014/12,2019945,2029694
(주)칩스앤미디어,094360,2015/12,2369673,2347561
(주)칩스앤미디어,094360,2016/12,2731843,2807134
(주)칩스앤미디어,094360,2017/12,-1463498,-1512790
(주)칩스앤미디어,094360,2018/12,2053836,2022901
(주)칩스앤미디어,094360,2019/12,3583888,3594632
(주)카나리아바이오,016790,2018/12,1281685,
(주)카나리아바이오,016790,2019/12,6132969,
(주)카스,016920,2011/12,3595216,472620
(주)카스,016920,2012/12,4984756,4775688
(주)카스,016920,2013/12,4150898,3940346
(주)카스,016920,2014/12,-889381,-2393824
(주)카스,016920,2015/12,879430,757884
(주)카스,016920,2016/12,2736149,2817770
(주)카스,016920,2017/12,5443266,6685122
(주)카스,016920,2018/12,6257384,7502783
(주)카스,016920,2019/12,1449043,3731483
(주)카이노스메드,284620,2018/12,,
(주)카이노스메드,284620,2019/12,,
(주)카카오,035720,2017/12,97550823,165379528
(주)카카오,035720,2018/12,122366055,72948890
(주)카카오,035720,2019/12,196063925,206786222
(주)카프로,006380,2011/12,213535956,
(주)카프로,006380,2012/12,-24023904,
(주)카프로,006380,2013/12,-112742848,
(주)카프로,006380,2014/12,-101443808,
(주)카프로,006380,2015/12,-48281484,
(주)카프로,006380,2016/12,-15982733,
(주)카프로,006380,2017/12,24242062,
(주)카프로,006380,2018/12,15643112,
(주)카프로,006380,2019/12,-47388925,
(주)캐리소프트,317530,2019/12,-1628005,-1713000
(주)캐스텍코리아,071850,2014/12,8468104,14123609
(주)캐스텍코리아,071850,2015/12,11105496,15596216
(주)캐스텍코리아,071850,2016/12,9251098,13710279
(주)캐스텍코리아,071850,2017/12,6792475,6659084
(주)캐스텍코리아,071850,2018/12,4249036,4952084
(주)캐스텍코리아,071850,2019/12,111740,-1924023
