회사명,거래소코드,회계년도,이자보상배율(이자비용),이자보상배율(이자비용)(IFRS연결)
엘컴텍(주),037950,2008/12,1.94,1.75
엘컴텍(주),037950,2009/12,2.01,1.75
엘컴텍(주),037950,2010/12,-2.42,-2.56
엘컴텍(주),037950,2011/12,-1.55,-2.26
엘컴텍(주),037950,2012/12,-2.54,-3.19
엘컴텍(주),037950,2013/12,-1.67,-2.3
엘컴텍(주),037950,2014/12,1.32,1.14
엘컴텍(주),037950,2015/12,14.43,7.68
엘컴텍(주),037950,2016/12,54.18,24.81
엘컴텍(주),037950,2017/12,56661.41,48.87
엘컴텍(주),037950,2018/12,236.26,10.15
엘컴텍(주),037950,2019/12,125.07,21.79
엘티씨(주),170920,2010/12,,
엘티씨(주),170920,2011/12,23.01,
엘티씨(주),170920,2012/12,14.08,
엘티씨(주),170920,2013/12,63.26,
엘티씨(주),170920,2014/12,744.96,527.15
엘티씨(주),170920,2015/12,284.95,11.48
엘티씨(주),170920,2016/12,-0.3,-1.57
엘티씨(주),170920,2017/12,2.95,1.41
엘티씨(주),170920,2018/12,0.92,1.6
엘티씨(주),170920,2019/12,1.9,1.36
엠에프엠코리아(주),323230,2019/12,,
엠케이전자(주),033160,2000/12,5.23,
엠케이전자(주),033160,2001/12,0.06,
엠케이전자(주),033160,2002/12,6.22,
엠케이전자(주),033160,2003/12,11.62,
엠케이전자(주),033160,2004/12,9.63,
엠케이전자(주),033160,2005/12,11.15,
엠케이전자(주),033160,2006/12,5.71,
엠케이전자(주),033160,2007/12,5.14,
엠케이전자(주),033160,2008/12,6.04,
엠케이전자(주),033160,2009/12,4.14,
엠케이전자(주),033160,2010/12,3.96,2.24
엠케이전자(주),033160,2011/12,3.75,2.71
엠케이전자(주),033160,2012/12,4.03,2.76
엠케이전자(주),033160,2013/12,3.8,1.78
엠케이전자(주),033160,2014/12,4.9,1.13
엠케이전자(주),033160,2015/12,4.61,2.91
엠케이전자(주),033160,2016/12,2.61,14.67
엠케이전자(주),033160,2017/12,1.55,17.61
엠케이전자(주),033160,2018/12,0.8,14.37
엠케이전자(주),033160,2019/12,0.44,9.83
영보화학(주),014440,2000/12,6.62,
영보화학(주),014440,2001/12,25.76,
영보화학(주),014440,2002/12,57.35,
영보화학(주),014440,2003/12,146.94,
영보화학(주),014440,2004/12,999999999,
영보화학(주),014440,2005/12,999999999,
영보화학(주),014440,2006/12,36.18,
영보화학(주),014440,2007/12,5.14,2.7
영보화학(주),014440,2008/12,1.31,2.44
영보화학(주),014440,2009/12,5.1,
영보화학(주),014440,2010/12,5.84,7.59
영보화학(주),014440,2011/12,4.45,6.29
영보화학(주),014440,2012/12,4.81,5.13
영보화학(주),014440,2013/12,8.36,8.43
영보화학(주),014440,2014/12,4.63,4.82
영보화학(주),014440,2015/12,9.49,11.51
영보화학(주),014440,2016/12,9.97,22.44
영보화학(주),014440,2017/12,41.43,41.96
영보화학(주),014440,2018/12,999999999,53.74
영보화학(주),014440,2019/12,2498.05,36.37
영신금속공업(주),007530,2000/12,0.73,
영신금속공업(주),007530,2001/12,1.04,
영신금속공업(주),007530,2002/12,-1.19,
영신금속공업(주),007530,2003/12,-2.13,
영신금속공업(주),007530,2004/12,-0.99,
영신금속공업(주),007530,2005/12,1.6,
영신금속공업(주),007530,2006/12,2.94,
영신금속공업(주),007530,2007/12,3.78,
영신금속공업(주),007530,2008/12,1.17,
영신금속공업(주),007530,2009/12,2.27,
영신금속공업(주),007530,2010/12,2.41,
영신금속공업(주),007530,2011/12,1.01,
영신금속공업(주),007530,2012/12,1.1,
영신금속공업(주),007530,2013/12,2.45,2.34
영신금속공업(주),007530,2014/12,2.04,1.96
영신금속공업(주),007530,2015/12,2.61,2.33
영신금속공업(주),007530,2016/12,1.7,0.2
영신금속공업(주),007530,2017/12,-1.06,-2.79
영신금속공업(주),007530,2018/12,2.23,1.04
영신금속공업(주),007530,2019/12,2.52,2.5
영진약품(주),003520,2000/12,-6.46,
영진약품(주),003520,2001/12,1.06,
영진약품(주),003520,2002/12,0.84,
영진약품(주),003520,2003/12,0.72,
영진약품(주),003520,2004/12,0.57,
영진약품(주),003520,2005/12,0.7,
영진약품(주),003520,2006/12,-1.34,
영진약품(주),003520,2007/12,-1.72,
영진약품(주),003520,2008/12,0.6,
영진약품(주),003520,2009/12,-0.43,
영진약품(주),003520,2010/12,2.54,
영진약품(주),003520,2011/12,3.29,
영진약품(주),003520,2012/12,2.35,
영진약품(주),003520,2013/12,5.83,
영진약품(주),003520,2014/12,10.56,
영진약품(주),003520,2015/12,5.8,
영진약품(주),003520,2016/12,6.93,
영진약품(주),003520,2017/12,6.54,
영진약품(주),003520,2018/12,-8.02,
영진약품(주),003520,2019/12,999999999,
영창케미칼(주),112290,2006/12,,
영창케미칼(주),112290,2007/12,25.64,
영창케미칼(주),112290,2008/12,12.97,
영창케미칼(주),112290,2009/12,-3.46,
영창케미칼(주),112290,2010/12,0.76,
영창케미칼(주),112290,2011/12,1.03,
영창케미칼(주),112290,2012/12,1.17,
영창케미칼(주),112290,2013/12,0.91,
영창케미칼(주),112290,2014/12,1.02,
영창케미칼(주),112290,2015/12,2.26,
영창케미칼(주),112290,2016/12,1.27,
영창케미칼(주),112290,2017/12,2.25,
영창케미칼(주),112290,2018/12,4.18,
영창케미칼(주),112290,2019/12,5.2,
영풍정밀(주),036560,2000/12,30.4,
영풍정밀(주),036560,2001/12,26.97,
영풍정밀(주),036560,2002/12,70.26,
영풍정밀(주),036560,2003/12,83.94,
영풍정밀(주),036560,2004/12,197.62,
영풍정밀(주),036560,2005/12,318.05,
영풍정밀(주),036560,2006/12,323.03,
영풍정밀(주),036560,2007/12,660.18,
영풍정밀(주),036560,2008/12,799.39,
영풍정밀(주),036560,2009/12,982.62,
영풍정밀(주),036560,2010/12,1370.53,
영풍정밀(주),036560,2011/12,545.44,
영풍정밀(주),036560,2012/12,360.65,
영풍정밀(주),036560,2013/12,279.61,
영풍정밀(주),036560,2014/12,311.27,
영풍정밀(주),036560,2015/12,63.26,
영풍정밀(주),036560,2016/12,1650.4,
영풍정밀(주),036560,2017/12,999999999,
영풍정밀(주),036560,2018/12,999999999,
영풍정밀(주),036560,2019/12,774.23,
영풍제지(주),006740,2000/06,7.4,
영풍제지(주),006740,2001/06,13.11,
영풍제지(주),006740,2002/06,64.03,
영풍제지(주),006740,2003/12,319.37,
영풍제지(주),006740,2004/12,445.19,
영풍제지(주),006740,2005/12,999999999,
영풍제지(주),006740,2006/12,999999999,
영풍제지(주),006740,2007/12,999999999,11.99
영풍제지(주),006740,2008/12,999999999,1.44
영풍제지(주),006740,2009/12,999999999,
영풍제지(주),006740,2010/12,999999999,
영풍제지(주),006740,2011/12,31.12,
영풍제지(주),006740,2012/12,80.78,
영풍제지(주),006740,2013/12,8.03,
영풍제지(주),006740,2014/12,2.63,
영풍제지(주),006740,2015/12,-5.97,
영풍제지(주),006740,2016/12,1.68,
영풍제지(주),006740,2017/12,5.79,
영풍제지(주),006740,2018/12,36.81,
영풍제지(주),006740,2019/12,32.63,32.49
영화금속(주),012280,2000/12,0.62,
영화금속(주),012280,2001/12,-0.17,
영화금속(주),012280,2002/12,-0.36,
영화금속(주),012280,2003/12,0.81,
영화금속(주),012280,2004/12,1.29,
영화금속(주),012280,2005/12,1.44,
영화금속(주),012280,2006/12,2.12,
영화금속(주),012280,2007/12,1.44,1.46
영화금속(주),012280,2008/12,1.57,1.46
영화금속(주),012280,2009/12,0.29,0.29
영화금속(주),012280,2010/12,2.12,1.9
영화금속(주),012280,2011/12,2.5,2.87
영화금속(주),012280,2012/12,3.57,3.6
영화금속(주),012280,2013/12,2.99,4
영화금속(주),012280,2014/12,8.77,
영화금속(주),012280,2015/12,18.69,
영화금속(주),012280,2016/12,13.13,
영화금속(주),012280,2017/12,4.13,
영화금속(주),012280,2018/12,0.41,
영화금속(주),012280,2019/12,0.64,
영화테크(주),265560,2007/12,,
영화테크(주),265560,2008/12,9.83,
영화테크(주),265560,2009/12,5.87,
영화테크(주),265560,2010/12,6.63,
영화테크(주),265560,2011/12,6.48,
영화테크(주),265560,2012/12,15.15,
영화테크(주),265560,2013/12,27.61,
영화테크(주),265560,2014/12,15.81,
영화테크(주),265560,2015/12,20.43,7.53
영화테크(주),265560,2016/12,28.41,29.22
영화테크(주),265560,2017/12,46.7,47.02
영화테크(주),265560,2018/12,53.26,48.85
영화테크(주),265560,2019/12,-16.2,-30.83
예스이십사(주),053280,2001/12,,
예스이십사(주),053280,2002/12,-7.2,
예스이십사(주),053280,2003/12,-3.23,
예스이십사(주),053280,2004/12,19.71,
예스이십사(주),053280,2005/12,13.12,
예스이십사(주),053280,2006/12,7.73,
예스이십사(주),053280,2007/12,205.36,
예스이십사(주),053280,2008/12,77055.89,
예스이십사(주),053280,2009/12,999999999,
예스이십사(주),053280,2010/12,17279.3,16188.71
예스이십사(주),053280,2011/12,245.76,241.54
예스이십사(주),053280,2012/12,76704.03,
예스이십사(주),053280,2013/12,24.91,
예스이십사(주),053280,2014/12,22.29,15.49
예스이십사(주),053280,2015/12,34.89,26.11
예스이십사(주),053280,2016/12,43.65,6.7
예스이십사(주),053280,2017/12,5.13,-1.49
예스이십사(주),053280,2018/12,3.1,-2.73
예스이십사(주),053280,2019/12,9.41,6.12
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,2015/12,,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,2016/12,,77.16
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,2017/12,,146.94
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,2018/12,,279.82
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,2019/12,,237.84
오로라월드(주),039830,2000/12,5.44,
오로라월드(주),039830,2001/12,7.47,
오로라월드(주),039830,2002/12,11.52,
오로라월드(주),039830,2003/12,8.71,
오로라월드(주),039830,2004/12,8.28,
오로라월드(주),039830,2005/12,4.73,
오로라월드(주),039830,2006/12,2.87,
오로라월드(주),039830,2007/12,3.95,2.83
오로라월드(주),039830,2008/12,4.19,3.49
오로라월드(주),039830,2009/12,1.26,1.23
오로라월드(주),039830,2010/12,3.51,1.74
오로라월드(주),039830,2011/12,6,1.93
오로라월드(주),039830,2012/12,3.96,2.43
오로라월드(주),039830,2013/12,8.56,4.25
오로라월드(주),039830,2014/12,11.76,7.82
오로라월드(주),039830,2015/12,9.79,7.37
오로라월드(주),039830,2016/12,8.71,6.58
오로라월드(주),039830,2017/12,9.15,6.53
오로라월드(주),039830,2018/12,4.49,3.99
오로라월드(주),039830,2019/12,5.06,3.24
오상자이엘(주),053980,2001/12,,
오상자이엘(주),053980,2002/12,2.97,
오상자이엘(주),053980,2003/12,-10.86,
오상자이엘(주),053980,2004/12,15,
오상자이엘(주),053980,2005/12,11.26,
오상자이엘(주),053980,2006/12,10.51,
오상자이엘(주),053980,2007/12,14.83,
오상자이엘(주),053980,2008/12,1.43,
오상자이엘(주),053980,2009/12,5.73,2.31
오상자이엘(주),053980,2010/12,8.14,5.45
오상자이엘(주),053980,2011/12,4.13,5.81
오상자이엘(주),053980,2012/12,10.78,12.07
오상자이엘(주),053980,2013/12,4.69,9.32
오상자이엘(주),053980,2014/12,3.96,6.46
오상자이엘(주),053980,2015/12,1.65,3.8
오상자이엘(주),053980,2016/12,-1.71,-0.24
오상자이엘(주),053980,2017/12,3.4,3.14
오상자이엘(주),053980,2018/12,-4.17,-2.65
오상자이엘(주),053980,2019/12,-10.24,-5.78
오성첨단소재(주),052420,2000/12,,
오성첨단소재(주),052420,2001/12,0.71,
오성첨단소재(주),052420,2002/12,1.14,
오성첨단소재(주),052420,2003/12,9.68,
오성첨단소재(주),052420,2004/12,5.45,
오성첨단소재(주),052420,2005/12,-6.03,
오성첨단소재(주),052420,2006/12,0.07,
오성첨단소재(주),052420,2007/12,-6.19,
오성첨단소재(주),052420,2008/12,2.65,
오성첨단소재(주),052420,2009/12,2.49,1.72
오성첨단소재(주),052420,2010/12,1.12,2.06
오성첨단소재(주),052420,2011/12,-0.89,0.3
오성첨단소재(주),052420,2012/12,-2.21,-2.23
오성첨단소재(주),052420,2013/12,-1.04,-1.04
오성첨단소재(주),052420,2014/12,-2.33,-2.34
오성첨단소재(주),052420,2015/12,0.35,0.29
오성첨단소재(주),052420,2016/12,-0.78,-0.78
오성첨단소재(주),052420,2017/12,0.5,0.53
오성첨단소재(주),052420,2018/12,0.85,0.5
오성첨단소재(주),052420,2019/12,11.02,4.98
오션브릿지(주),241790,2015/12,,
오션브릿지(주),241790,2016/12,96.99,
오션브릿지(주),241790,2017/12,15.12,14.87
오션브릿지(주),241790,2018/12,43.38,62.76
오션브릿지(주),241790,2019/12,144.43,105.28
오스템임플란트(주),048260,2001/12,,
오스템임플란트(주),048260,2002/12,2.48,
오스템임플란트(주),048260,2003/12,2.41,
오스템임플란트(주),048260,2004/12,5.52,
오스템임플란트(주),048260,2005/12,17.42,
오스템임플란트(주),048260,2006/12,15.84,
오스템임플란트(주),048260,2007/12,19.14,
오스템임플란트(주),048260,2008/12,6.71,4.17
오스템임플란트(주),048260,2009/12,3.91,2.07
오스템임플란트(주),048260,2010/12,3.18,2.29
오스템임플란트(주),048260,2011/12,6.55,3.93
오스템임플란트(주),048260,2012/12,8.9,4.4
오스템임플란트(주),048260,2013/12,10.63,4.97
오스템임플란트(주),048260,2014/12,12.26,6.69
오스템임플란트(주),048260,2015/12,17.29,8.6
오스템임플란트(주),048260,2016/12,20.36,8.51
오스템임플란트(주),048260,2017/12,12.95,4.45
오스템임플란트(주),048260,2018/12,13.96,6.23
오스템임플란트(주),048260,2019/12,17.68,8.91
오토앤(주),353590,2014/12,,
오토앤(주),353590,2015/12,-2.03,
오토앤(주),353590,2016/12,2.74,
오토앤(주),353590,2017/12,3.14,
오토앤(주),353590,2018/12,-2.82,
오토앤(주),353590,2019/12,-0.35,
올리패스(주),244460,2015/12,,
올리패스(주),244460,2016/12,-26.87,-9.01
올리패스(주),244460,2017/12,-7.42,-9.48
올리패스(주),244460,2018/12,-4.21,-5.07
올리패스(주),244460,2019/12,-6.3,-6.98
올릭스(주),226950,2015/12,,
올릭스(주),226950,2016/12,-526.12,
올릭스(주),226950,2017/12,-127.32,
올릭스(주),226950,2018/12,-242.01,-242.4
올릭스(주),226950,2019/12,-2847.08,-2696.06
옴니시스템(주),057540,2002/12,,
옴니시스템(주),057540,2003/12,4.34,
옴니시스템(주),057540,2004/12,,
옴니시스템(주),057540,2005/12,4.75,
옴니시스템(주),057540,2006/12,12.5,
옴니시스템(주),057540,2007/12,11.74,
옴니시스템(주),057540,2008/12,2.51,
옴니시스템(주),057540,2009/12,-2.45,
옴니시스템(주),057540,2010/12,0.08,-0.91
옴니시스템(주),057540,2011/12,-2.32,-4.11
옴니시스템(주),057540,2012/12,-1.83,-5.93
옴니시스템(주),057540,2013/12,8.97,0.2
옴니시스템(주),057540,2014/12,15.74,12.88
옴니시스템(주),057540,2015/12,8.79,16.1
옴니시스템(주),057540,2016/12,3.55,5.43
옴니시스템(주),057540,2017/12,4.37,6.18
옴니시스템(주),057540,2018/12,2.45,2.27
옴니시스템(주),057540,2019/12,-0.55,-1.56
옵티시스(주),109080,2007/12,,
옵티시스(주),109080,2008/12,39.62,
옵티시스(주),109080,2009/12,8.69,
옵티시스(주),109080,2010/12,17.81,
옵티시스(주),109080,2011/12,28.65,
옵티시스(주),109080,2012/12,37.81,
옵티시스(주),109080,2013/12,11.29,
옵티시스(주),109080,2014/12,15.86,
옵티시스(주),109080,2015/12,12.29,
옵티시스(주),109080,2016/12,14.84,
옵티시스(주),109080,2017/12,21,
옵티시스(주),109080,2018/12,62.92,
옵티시스(주),109080,2019/12,31.59,
와이더블유(주),051390,2000/12,,
와이더블유(주),051390,2001/12,13.64,
와이더블유(주),051390,2002/12,7.84,
와이더블유(주),051390,2003/12,178.53,
와이더블유(주),051390,2004/12,664.62,
와이더블유(주),051390,2005/12,93.11,
와이더블유(주),051390,2006/12,98.31,
와이더블유(주),051390,2007/12,108.35,
와이더블유(주),051390,2008/12,144.32,
와이더블유(주),051390,2009/12,282.33,
와이더블유(주),051390,2010/12,999999999,999999999
와이더블유(주),051390,2011/12,999999999,999999999
와이더블유(주),051390,2012/12,47.97,40.43
와이더블유(주),051390,2013/12,6.51,6.34
와이더블유(주),051390,2014/12,3.37,2.62
와이더블유(주),051390,2015/12,3.71,3.18
와이더블유(주),051390,2016/12,7.73,7.2
와이더블유(주),051390,2017/12,7.54,7.54
와이더블유(주),051390,2018/12,2.29,2.29
와이더블유(주),051390,2019/12,1.57,1.57
와이아이케이(주),232140,2015/12,,
와이아이케이(주),232140,2016/12,,
와이아이케이(주),232140,2017/12,32.74,33.84
와이아이케이(주),232140,2018/12,10.78,9.71
와이아이케이(주),232140,2019/12,-3.44,-2.81
와이엠씨(주),155650,2011/12,,
와이엠씨(주),155650,2012/12,24.52,
와이엠씨(주),155650,2013/12,28.44,27.7
와이엠씨(주),155650,2014/12,15.93,7.26
와이엠씨(주),155650,2015/12,44.2,10.45
와이엠씨(주),155650,2016/12,49.98,25.55
와이엠씨(주),155650,2017/12,175.69,56.44
와이엠씨(주),155650,2018/12,600.88,98.35
와이엠씨(주),155650,2019/12,-633.33,-23.74
와이엠티(주),251370,2012/12,,
와이엠티(주),251370,2013/12,4.64,3.64
와이엠티(주),251370,2014/12,1.51,2.19
와이엠티(주),251370,2015/12,3.7,5.12
와이엠티(주),251370,2016/12,3.72,7.38
와이엠티(주),251370,2017/12,9.65,19.01
와이엠티(주),251370,2018/12,7.41,15
와이엠티(주),251370,2019/12,9.93,21.87
와토스코리아(주),079000,2002/12,,
와토스코리아(주),079000,2003/12,355.55,
와토스코리아(주),079000,2004/12,413.49,
와토스코리아(주),079000,2005/12,526.64,
와토스코리아(주),079000,2006/12,1812.21,
와토스코리아(주),079000,2007/12,999999999,
와토스코리아(주),079000,2008/12,999999999,
와토스코리아(주),079000,2009/12,999999999,
와토스코리아(주),079000,2010/12,999999999,
와토스코리아(주),079000,2011/12,999999999,
와토스코리아(주),079000,2012/12,999999999,
와토스코리아(주),079000,2013/12,999999999,
와토스코리아(주),079000,2014/12,999999999,
와토스코리아(주),079000,2015/12,999999999,
와토스코리아(주),079000,2016/12,999999999,
와토스코리아(주),079000,2017/12,999999999,
와토스코리아(주),079000,2018/12,999999999,
와토스코리아(주),079000,2019/12,15.75,
우리바이오(주),082850,2001/12,,
우리바이오(주),082850,2002/12,-0.53,
우리바이오(주),082850,2003/12,3.17,
우리바이오(주),082850,2004/12,13.78,
우리바이오(주),082850,2005/12,9.94,
우리바이오(주),082850,2006/12,6.15,
우리바이오(주),082850,2007/12,3.4,
우리바이오(주),082850,2008/12,5.71,4.17
우리바이오(주),082850,2009/12,9.54,6.89
우리바이오(주),082850,2010/12,6.4,3.43
우리바이오(주),082850,2011/12,13.02,2.25
