회사명,거래소코드,회계년도,[제조]자본(*)(IFRS2)
성우테크론(주),45300,Dec-14,32306251
성우테크론(주),45300,Dec-15,31715940
성우테크론(주),45300,Dec-16,35412721
성우테크론(주),45300,Dec-17,40995358
성우테크론(주),45300,Dec-18,44491949
성창기업지주(주),180,Dec-10,74357664
성창기업지주(주),180,Dec-11,82416766
성창기업지주(주),180,Dec-12,85289512
성창기업지주(주),180,Dec-13,86511617
성창기업지주(주),180,Dec-14,88250758
성창기업지주(주),180,Dec-15,117455550
성창기업지주(주),180,Dec-16,271688322
성창기업지주(주),180,Dec-17,274880172
성창기업지주(주),180,Dec-18,274429734
성호전자(주),43260,Dec-10,50845888
성호전자(주),43260,Dec-11,53913472
성호전자(주),43260,Dec-12,57163904
성호전자(주),43260,Dec-13,56770304
성호전자(주),43260,Dec-14,53430427
성호전자(주),43260,Dec-15,54048988
성호전자(주),43260,Dec-16,56087845
성호전자(주),43260,Dec-17,58408215
성호전자(주),43260,Dec-18,64302504
세기상사(주),2420,Dec-10,31097995
세기상사(주),2420,Dec-11,30436687
세기상사(주),2420,Dec-12,29837858
세기상사(주),2420,Dec-13,27781551
세기상사(주),2420,Dec-14,26297373
세기상사(주),2420,Dec-15,24995757
세기상사(주),2420,Dec-16,23569338
세기상사(주),2420,Dec-17,23678981
세기상사(주),2420,Dec-18,23345483
세명전기공업(주),17510,Dec-10,48539748
세명전기공업(주),17510,Dec-11,49563149
세명전기공업(주),17510,Dec-12,52616323
세명전기공업(주),17510,Dec-13,56661804
세명전기공업(주),17510,Dec-14,57678669
세명전기공업(주),17510,Dec-15,61437458
세명전기공업(주),17510,Dec-16,63372484
세명전기공업(주),17510,Dec-17,65831453
세명전기공업(주),17510,Dec-18,69187065
세방(주),4360,Dec-10,486477083
세방(주),4360,Dec-11,504042151
세방(주),4360,Dec-12,521766190
세방(주),4360,Dec-13,526791426
세방(주),4360,Dec-14,536668962
세방(주),4360,Dec-15,549851665
세방(주),4360,Dec-16,560751690
세방(주),4360,Dec-17,570050942
세방(주),4360,Dec-18,577727373
세방전지(주),4490,Dec-10,392408148
세방전지(주),4490,Dec-11,490419192
세방전지(주),4490,Dec-12,585523351
세방전지(주),4490,Dec-13,648042636
세방전지(주),4490,Dec-14,699002698
세방전지(주),4490,Dec-15,767141926
세방전지(주),4490,Dec-16,828571847
세방전지(주),4490,Dec-17,892003697
세방전지(주),4490,Dec-18,982386380
세원이앤씨(주),91090,Dec-10,139747829
세원이앤씨(주),91090,Dec-11,115681838
세원이앤씨(주),91090,Dec-12,116526861
세원이앤씨(주),91090,Dec-13,110470153
세원이앤씨(주),91090,Dec-14,89813593
세원이앤씨(주),91090,Dec-15,148230328
세원이앤씨(주),91090,Dec-16,210675493
세원이앤씨(주),91090,Dec-17,202970988
세원이앤씨(주),91090,Dec-18,181088683
세종공업(주),33530,Dec-10,226463399
세종공업(주),33530,Dec-11,240740407
세종공업(주),33530,Dec-12,251656587
세종공업(주),33530,Dec-13,277511084
세종공업(주),33530,Dec-14,290707218
세종공업(주),33530,Dec-15,302843414
세종공업(주),33530,Dec-16,314843650
세종공업(주),33530,Dec-17,318307278
세종공업(주),33530,Dec-18,317280338
세종텔레콤(주),36630,Dec-10,64534062
세종텔레콤(주),36630,Dec-11,53667040
세종텔레콤(주),36630,Dec-12,110817377
세종텔레콤(주),36630,Dec-13,79948954
세종텔레콤(주),36630,Dec-14,79847235
세종텔레콤(주),36630,Dec-15,75281211
세종텔레콤(주),36630,Dec-16,150194548
세종텔레콤(주),36630,Dec-17,331405117
세종텔레콤(주),36630,Dec-18,331809417
세하(주),27970,Dec-10,33542913
세하(주),27970,Dec-11,34198914
세하(주),27970,Dec-12,84491870
세하(주),27970,Dec-13,22669224
세하(주),27970,Dec-14,9745441
세하(주),27970,Dec-15,3342561
세하(주),27970,Dec-16,12693134
세하(주),27970,Dec-17,18601874
세하(주),27970,Dec-18,26839659
소니드(주),60230,Dec-10,15866474
소니드(주),60230,Dec-11,3272484
소니드(주),60230,Dec-12,8858034
소니드(주),60230,Dec-13,16511493
소니드(주),60230,Dec-14,8790471
소니드(주),60230,Dec-15,18172688
소니드(주),60230,Dec-16,20532217
소니드(주),60230,Dec-17,22680949
소니드(주),60230,Dec-18,31717857
소프트캠프(주),258790,Dec-17,
소프트캠프(주),258790,Dec-18,
솔브레인홀딩스(주),36830,Dec-10,208009623
솔브레인홀딩스(주),36830,Dec-11,233642924
솔브레인홀딩스(주),36830,Dec-12,328224881
솔브레인홀딩스(주),36830,Dec-13,379089802
솔브레인홀딩스(주),36830,Dec-14,417834898
솔브레인홀딩스(주),36830,Dec-15,466988487
솔브레인홀딩스(주),36830,Dec-16,535078019
솔브레인홀딩스(주),36830,Dec-17,633456712
솔브레인홀딩스(주),36830,Dec-18,703851827
송원산업(주),4430,Dec-10,262583000
송원산업(주),4430,Dec-11,266604000
송원산업(주),4430,Dec-12,288720000
송원산업(주),4430,Dec-13,304180000
송원산업(주),4430,Dec-14,293002000
송원산업(주),4430,Dec-15,331783000
송원산업(주),4430,Dec-16,386346000
송원산업(주),4430,Dec-17,411321000
송원산업(주),4430,Dec-18,410753000
스튜디오드래곤(주),253450,Dec-17,362215426
스튜디오드래곤(주),253450,Dec-18,388797598
시그네틱스(주),33170,Dec-10,132006350
시그네틱스(주),33170,Dec-11,149239046
시그네틱스(주),33170,Dec-12,188345606
시그네틱스(주),33170,Dec-13,181856530
시그네틱스(주),33170,Dec-14,174870384
시그네틱스(주),33170,Dec-15,168199629
시그네틱스(주),33170,Dec-16,163050734
시그네틱스(주),33170,Dec-17,167575900
시그네틱스(주),33170,Dec-18,147232111
신대양제지(주),16590,Dec-10,194550709
신대양제지(주),16590,Dec-11,204256160
신대양제지(주),16590,Dec-12,223031373
신대양제지(주),16590,Dec-13,231424340
신대양제지(주),16590,Dec-14,248814546
신대양제지(주),16590,Dec-15,237675255
신대양제지(주),16590,Dec-16,243315903
신대양제지(주),16590,Dec-17,266828856
신대양제지(주),16590,Dec-18,324379161
신라교역(주),4970,Dec-10,317236422
신라교역(주),4970,Dec-11,337908296
신라교역(주),4970,Dec-12,392628149
신라교역(주),4970,Dec-13,412936420
신라교역(주),4970,Dec-14,427807493
신라교역(주),4970,Dec-15,446584823
신라교역(주),4970,Dec-16,467392738
신라교역(주),4970,Dec-17,483918274
신라교역(주),4970,Dec-18,513108083
신라섬유(주),1000,Dec-10,12676045
신라섬유(주),1000,Dec-11,14103728
신라섬유(주),1000,Dec-12,15050368
신라섬유(주),1000,Dec-13,15699084
신라섬유(주),1000,Dec-14,15827775
신라섬유(주),1000,Dec-15,13374621
신라섬유(주),1000,Dec-16,13674831
신라섬유(주),1000,Dec-17,14089973
신라섬유(주),1000,Dec-18,14245823
신라에스지(주),25870,Dec-10,20240278
신라에스지(주),25870,Dec-11,18517641
신라에스지(주),25870,Dec-12,18636522
신라에스지(주),25870,Dec-13,19426717
신라에스지(주),25870,Dec-14,20011372
신라에스지(주),25870,Dec-15,16940472
신라에스지(주),25870,Dec-16,17557865
신라에스지(주),25870,Dec-17,17987548
신라에스지(주),25870,Dec-18,17399319
신라젠(주),215600,Dec-16,248848436
신라젠(주),215600,Dec-17,272404523
신라젠(주),215600,Dec-18,260908748
신성델타테크(주),65350,Dec-10,94355060
신성델타테크(주),65350,Dec-11,96194537
신성델타테크(주),65350,Dec-12,98235053
신성델타테크(주),65350,Dec-13,105864979
신성델타테크(주),65350,Dec-14,109313477
신성델타테크(주),65350,Dec-15,115889705
신성델타테크(주),65350,Dec-16,115275816
신성델타테크(주),65350,Dec-17,112196242
신성델타테크(주),65350,Dec-18,108379462
신성통상(주),5390,Jun-10,193647634
신성통상(주),5390,Jun-11,208687926
신성통상(주),5390,Jun-12,219015223
신성통상(주),5390,Jun-13,233288386
신성통상(주),5390,Jun-14,238618774
신성통상(주),5390,Jun-15,247067913
신성통상(주),5390,Jun-16,258332102
신성통상(주),5390,Jun-17,253821310
신성통상(주),5390,Jun-18,231029712
신세계건설(주),34300,Dec-10,158336660
신세계건설(주),34300,Dec-11,162674377
신세계건설(주),34300,Dec-12,160138708
신세계건설(주),34300,Dec-13,27971643
신세계건설(주),34300,Dec-14,28231984
신세계건설(주),34300,Dec-15,92975488
신세계건설(주),34300,Dec-16,127964154
신세계건설(주),34300,Dec-17,159673518
신세계건설(주),34300,Dec-18,195649562
신송홀딩스(주),6880,Dec-13,149810865
신송홀딩스(주),6880,Dec-14,148430119
신송홀딩스(주),6880,Dec-15,147543668
신송홀딩스(주),6880,Dec-16,139573884
신송홀딩스(주),6880,Dec-17,132009705
신송홀딩스(주),6880,Dec-18,118827460
신신제약(주),2800,Dec-17,52270978
신신제약(주),2800,Dec-18,54825765
신원종합개발(주),17000,Dec-10,49826901
신원종합개발(주),17000,Dec-11,43823128
신원종합개발(주),17000,Dec-12,44979043
신원종합개발(주),17000,Dec-13,50060729
신원종합개발(주),17000,Dec-14,49121575
신원종합개발(주),17000,Dec-15,47184313
신원종합개발(주),17000,Dec-16,49332452
신원종합개발(주),17000,Dec-17,63996117
신원종합개발(주),17000,Dec-18,76297080
신일전자(주),2700,Dec-10,16164622
신일전자(주),2700,Dec-11,19754965
신일전자(주),2700,Dec-12,27822540
신일전자(주),2700,Dec-13,32775187
신일전자(주),2700,Dec-14,52139332
신일전자(주),2700,Dec-15,45561037
신일전자(주),2700,Dec-16,49608515
신일전자(주),2700,Dec-17,56657196
신일전자(주),2700,Dec-18,66644535
신일제약(주),12790,Dec-10,49576187
신일제약(주),12790,Dec-11,51903826
신일제약(주),12790,Dec-12,55061808
신일제약(주),12790,Dec-13,62172475
신일제약(주),12790,Dec-14,70851069
신일제약(주),12790,Dec-15,78173290
신일제약(주),12790,Dec-16,87190303
신일제약(주),12790,Dec-17,90930956
신일제약(주),12790,Dec-18,95184738
신풍제약(주),19170,Dec-10,152250137
신풍제약(주),19170,Dec-11,173960070
신풍제약(주),19170,Dec-12,185644017
신풍제약(주),19170,Dec-13,185886214
신풍제약(주),19170,Dec-14,185485056
신풍제약(주),19170,Dec-15,188255400
신풍제약(주),19170,Dec-16,211224077
신풍제약(주),19170,Dec-17,204953006
신풍제약(주),19170,Dec-18,205543942
신풍제지(주),2870,Dec-10,117154208
신풍제지(주),2870,Dec-11,107471008
신풍제지(주),2870,Dec-12,92386268
신풍제지(주),2870,Dec-13,81420151
신풍제지(주),2870,Dec-14,58726267
신풍제지(주),2870,Dec-15,41323522
신풍제지(주),2870,Dec-16,41636110
신풍제지(주),2870,Dec-17,44465454
신풍제지(주),2870,Dec-18,52159017
신화인터텍(주),56700,Dec-10,99690514
신화인터텍(주),56700,Dec-11,71104809
신화인터텍(주),56700,Dec-12,72556639
신화인터텍(주),56700,Dec-13,79091031
신화인터텍(주),56700,Dec-14,87360872
신화인터텍(주),56700,Dec-15,97931227
신화인터텍(주),56700,Dec-16,101858038
신화인터텍(주),56700,Dec-17,98203381
신화인터텍(주),56700,Dec-18,89421153
신흥에스이씨(주),243840,Dec-17,75975423
신흥에스이씨(주),243840,Dec-18,91369855
쌍용씨앤이(주),3410,Dec-10,1057936640
쌍용씨앤이(주),3410,Dec-11,1006466146
쌍용씨앤이(주),3410,Dec-12,1017123760
쌍용씨앤이(주),3410,Dec-13,1042257641
쌍용씨앤이(주),3410,Dec-14,1112126109
쌍용씨앤이(주),3410,Dec-15,1155160403
쌍용씨앤이(주),3410,Dec-16,1515442060
쌍용씨앤이(주),3410,Dec-17,1915394271
쌍용씨앤이(주),3410,Dec-18,1896642136
쌍용자동차(주),3620,Dec-10,618890485
쌍용자동차(주),3620,Dec-11,913217502
쌍용자동차(주),3620,Dec-12,807712302
쌍용자동차(주),3620,Dec-13,890043526
쌍용자동차(주),3620,Dec-14,783096518
쌍용자동차(주),3620,Dec-15,725809202
쌍용자동차(주),3620,Dec-16,820169960
쌍용자동차(주),3620,Dec-17,777656458
쌍용자동차(주),3620,Dec-18,695276412
쌍용정보통신(주),10280,Dec-10,34561461
쌍용정보통신(주),10280,Dec-11,39376670
쌍용정보통신(주),10280,Dec-12,43390662
쌍용정보통신(주),10280,Dec-13,46767183
쌍용정보통신(주),10280,Dec-14,33953161
쌍용정보통신(주),10280,Dec-15,28371461
쌍용정보통신(주),10280,Dec-16,27873146
쌍용정보통신(주),10280,Dec-17,25886780
쌍용정보통신(주),10280,Dec-18,43549741
써니전자(주),4770,Dec-10,24176350
써니전자(주),4770,Dec-11,20011728
써니전자(주),4770,Dec-12,19725714
써니전자(주),4770,Dec-13,16718182
써니전자(주),4770,Dec-14,28564146
써니전자(주),4770,Dec-15,30575704
써니전자(주),4770,Dec-16,38674249
써니전자(주),4770,Dec-17,41375296
써니전자(주),4770,Dec-18,42118496
씨비아이(주),13720,Dec-10,11287115
씨비아이(주),13720,Dec-11,13783401
씨비아이(주),13720,Dec-12,15540753
씨비아이(주),13720,Dec-13,16324621
씨비아이(주),13720,Dec-14,16470087
씨비아이(주),13720,Dec-15,18330664
씨비아이(주),13720,Dec-16,20299076
씨비아이(주),13720,Dec-17,20406383
씨비아이(주),13720,Dec-18,21379899
씨아이에스(주),222080,Dec-15,
씨아이에스(주),222080,Dec-16,
씨아이에스(주),222080,Dec-17,46200524
씨아이에스(주),222080,Dec-18,37738050
씨앤지하이테크(주),264660,Dec-18,56506733
씨앤티85(주),56730,Dec-10,26680964
씨앤티85(주),56730,Dec-11,31815826
씨앤티85(주),56730,Dec-12,28780750
씨앤티85(주),56730,Dec-13,11051571
씨앤티85(주),56730,Dec-14,8778599
씨앤티85(주),56730,Dec-15,17758963
씨앤티85(주),56730,Dec-16,15319817
씨앤티85(주),56730,Dec-17,32778444
씨앤티85(주),56730,Dec-18,33081327
씨에스윈드(주),112610,Dec-14,310930635
씨에스윈드(주),112610,Dec-15,334350994
씨에스윈드(주),112610,Dec-16,299921144
씨에스윈드(주),112610,Dec-17,271611535
씨에스윈드(주),112610,Dec-18,265627406
씨제이(주),1040,Dec-10,2648099250
씨제이(주),1040,Dec-11,2567842530
씨제이(주),1040,Dec-12,2570270363
씨제이(주),1040,Dec-13,2630445552
씨제이(주),1040,Dec-14,2648730130
씨제이(주),1040,Dec-15,2670249185
씨제이(주),1040,Dec-16,2692256663
씨제이(주),1040,Dec-17,2709509572
씨제이(주),1040,Dec-18,2653705718
씨제이대한통운(주),120,Dec-10,2194547654
씨제이대한통운(주),120,Dec-11,2223636696
씨제이대한통운(주),120,Dec-12,2291051393
씨제이대한통운(주),120,Dec-13,2236838442
씨제이대한통운(주),120,Dec-14,2252241606
씨제이대한통운(주),120,Dec-15,2280489159
씨제이대한통운(주),120,Dec-16,2300472789
씨제이대한통운(주),120,Dec-17,2321118919
씨제이대한통운(주),120,Dec-18,2590082696
씨제이씨지브이(주),79160,Dec-10,296857167
씨제이씨지브이(주),79160,Dec-11,323406856
씨제이씨지브이(주),79160,Dec-12,388600768
씨제이씨지브이(주),79160,Dec-13,449763271
씨제이씨지브이(주),79160,Dec-14,472823985
씨제이씨지브이(주),79160,Dec-15,521893131
씨제이씨지브이(주),79160,Dec-16,549027296
씨제이씨지브이(주),79160,Dec-17,527434120
씨제이씨지브이(주),79160,Dec-18,341547027
씨제이씨푸드(주),11150,Dec-10,29863823
씨제이씨푸드(주),11150,Dec-11,33086356
씨제이씨푸드(주),11150,Dec-12,39019691
씨제이씨푸드(주),11150,Dec-13,44523744
씨제이씨푸드(주),11150,Dec-14,47332885
씨제이씨푸드(주),11150,Dec-15,50019244
씨제이씨푸드(주),11150,Dec-16,55284424
씨제이씨푸드(주),11150,Dec-17,60053860
씨제이씨푸드(주),11150,Dec-18,61766968
씨제이제일제당(주),97950,Dec-10,2546210806
씨제이제일제당(주),97950,Dec-11,2449335273
씨제이제일제당(주),97950,Dec-12,2712901288
씨제이제일제당(주),97950,Dec-13,2800711410
씨제이제일제당(주),97950,Dec-14,2925452138
씨제이제일제당(주),97950,Dec-15,3042134918
씨제이제일제당(주),97950,Dec-16,3207105650
씨제이제일제당(주),97950,Dec-17,3260213725
씨제이제일제당(주),97950,Dec-18,4761323907
씨제이프레시웨이(주),51500,Dec-10,88982923
씨제이프레시웨이(주),51500,Dec-11,101554102
씨제이프레시웨이(주),51500,Dec-12,138669060
씨제이프레시웨이(주),51500,Dec-13,187753234
씨제이프레시웨이(주),51500,Dec-14,197901860
씨제이프레시웨이(주),51500,Dec-15,212363077
씨제이프레시웨이(주),51500,Dec-16,204661010
씨제이프레시웨이(주),51500,Dec-17,196353177
씨제이프레시웨이(주),51500,Dec-18,199901361
씨케이에이치푸드앤헬스리미티드,900120,Jun-10,
씨케이에이치푸드앤헬스리미티드,900120,Jun-11,
씨케이에이치푸드앤헬스리미티드,900120,Jun-12,
씨케이에이치푸드앤헬스리미티드,900120,Jun-13,
씨케이에이치푸드앤헬스리미티드,900120,Jun-14,
씨케이에이치푸드앤헬스리미티드,900120,Jun-15,
씨케이에이치푸드앤헬스리미티드,900120,Jun-16,
씨케이에이치푸드앤헬스리미티드,900120,Jun-17,
씨케이에이치푸드앤헬스리미티드,900120,Jun-18,
씨큐브(주),101240,Dec-11,26429213
씨큐브(주),101240,Dec-12,26762731
씨큐브(주),101240,Dec-13,30889454
씨큐브(주),101240,Dec-14,38117095
씨큐브(주),101240,Dec-15,40716650
씨큐브(주),101240,Dec-16,42779307
씨큐브(주),101240,Dec-17,47019235
씨큐브(주),101240,Dec-18,50173418
아남전자(주),8700,Dec-10,68920581
아남전자(주),8700,Dec-11,75180532
아남전자(주),8700,Dec-12,73930967
아남전자(주),8700,Dec-13,78692204
아남전자(주),8700,Dec-14,78116824
아남전자(주),8700,Dec-15,76679209
아남전자(주),8700,Dec-16,77699051
아남전자(주),8700,Dec-17,76305256
아남전자(주),8700,Dec-18,55413698
아미코젠(주),92040,Dec-13,41390545
아미코젠(주),92040,Dec-14,49875365
아미코젠(주),92040,Dec-15,84812648
아미코젠(주),92040,Dec-16,86755934
아미코젠(주),92040,Dec-17,95490115
아미코젠(주),92040,Dec-18,129924448
아비코전자(주),36010,Dec-10,59749828
